cycle,pulse_id,branch,SOC_start,SOC_end,SOC_mid,I_A,pulse_time_s,relax_time_s,capacity_increment_mAh,delta_V_pulse_mV,delta_V_relax_mV,dE_s_mV,dE_tau_expected_mV,sqrt_t_slope_V_per_sqrt_s,sqrt_t_slope_stderr,sqrt_t_r2,u_prime_V_per_soc,u_prime_knots,u_prime_halfwidth_soc,u_prime_window_curvature_mV,Q_th_Ah,R_m,tau_d_s,Ds_app_m2_s,Ds_app_cm2_s,Ds_app_rel_uncertainty,Ds_app_cm2_s_uncertainty,Ds_app_relax_m2_s,Ds_app_relax_cm2_s,relax_over_pulse_sqrt_ratio,accepted,flags
1,161,delithiation,0.4607377480800928,0.45110812342700746,0.45592293575355014,-4.41544e-05,1799.9799999999814,9000.0,0.022076954697777547,10.34894580000001,-13.544648900000011,3.4739138552146644,0.9769009862288882,8.188138970721323e-05,7.129378469490631e-07,0.8835205839975994,-0.09940418194597504,6,0.01444443697962805,2.462968199999999,0.0022464319849470867,1.37e-05,160892.96823860923,1.1665519137023436e-15,1.1665519137023436e-11,0.017413916629855582,2.0314237769611096e-13,2.2425311178402697e-13,2.2425311178402696e-09,13.864914756905051,False,sqrt(t) fit weak (R2=0.884)
1,162,delithiation,0.45110812342700746,0.44147847696494136,0.4462933001959744,-4.41545e-05,1799.9799999999814,9000.0,0.022077004697221993,10.66914200000002,-13.822585299999995,3.836220912504759,1.0857477636522368,9.042109638621224e-05,6.896737122688953e-07,0.9081258319514788,-0.11047959346405666,6,0.014444469693099149,2.5133639000000096,0.0022464319849470867,1.37e-05,158836.16778073422,1.1816578215302771e-15,1.1816578215302772e-11,0.015254708023515173,1.802584505114738e-13,1.9151923763338902e-13,1.91519237633389e-09,12.730936008105237,True,
1,163,delithiation,0.44147847696494136,0.4318488086938944,0.4366636428294179,-4.41546e-05,1799.9799999999814,9000.0,0.02207705469666644,11.027157300000006,-14.056056699999985,4.2245114588285855,1.2099546690302811,9.957324317748703e-05,6.674271634718836e-07,0.9275312789694096,-0.12311791161418424,6,0.014444502406570414,2.7890801999999884,0.0022464319849470867,1.37e-05,155101.0920901129,1.2101139809573558e-15,1.2101139809573558e-11,0.013405753235981475,1.6222489416125499e-13,1.6331086523715605e-13,1.6331086523715605e-09,11.61701100030898,True,
1,164,delithiation,0.4318488086938944,0.4222191186138665,0.42703396365388047,-4.41547e-05,1799.9799999999814,9000.0,0.02207710469611088,11.423707000000006,-14.650553499999997,4.7939803021176415,1.3443796231050555,0.00011299582710641,6.344382378521875e-07,0.948027409356439,-0.1367958990467768,6,0.014444535120041846,2.8113275999999967,0.0022464319849470867,1.37e-05,161788.8985847707,1.160091957123116e-15,1.1600919571231159e-11,0.011229410042810284,1.3027148273901755e-13,1.3777062825618566e-13,1.3777062825618567e-09,10.897631329878568,True,
1,165,delithiation,0.4222191186138665,0.4125894721518003,0.4174042953828334,-4.41545e-05,1799.9799999999814,9000.0,0.022077004697221993,11.793613399999986,-15.0397122,5.18634370435135,1.4863860895213163,0.00012224397256543464,5.905254687824283e-07,0.9610016638665684,-0.1512462990009361,6,0.014444469693099315,3.416120999999994,0.0022464319849470867,1.37e-05,154902.84522937893,1.2116627020121554e-15,1.2116627020121553e-11,0.009661424713048037,1.1706387973098797e-13,1.2405021639875217e-13,1.2405021639875217e-09,10.11830795916791,True,
1,166,delithiation,0.4125894721518003,0.40295980388075336,0.40777463801627684,-4.41546e-05,1799.9799999999814,9000.0,0.02207705469666644,12.067109399999998,-15.181273200000012,5.6463944428447,1.6485550030617302,0.0001330875327035537,5.155038497661737e-07,0.9745725485125133,-0.16774731678232466,6,0.014444502406570414,3.7430078000000035,0.0022464319849470867,1.37e-05,149257.3113428196,1.257492837780702e-15,1.257492837780702e-11,0.0077468390809293085,9.741594659708242e-14,1.0663874575578227e-13,1.0663874575578228e-09,9.20883632745346,True,
1,167,delithiation,0.40295980388075336,0.39333020103664895,0.39814500245870116,-4.41543e-05,1799.9799999999814,9000.0,0.022076904698333105,12.254625600000013,-15.286505200000022,6.124850453388672,1.8397558475966866,0.00014436491167433668,4.249375433297961e-07,0.9851566549208901,-0.18720406855072777,6,0.014444404266156619,4.563495499999987,0.0022464319849470867,1.37e-05,141016.73819391604,1.3309767507308404e-15,1.3309767507308404e-11,0.005886992045385444,7.835449544145423e-14,9.188962985768748e-14,9.188962985768748e-10,8.308985792853504,True,
1,168,delithiation,0.39333020103664895,0.3837006418105062,0.3885154214235776,-4.41541e-05,1799.9799999999814,9000.0,0.022076804699444213,12.521475599999999,-15.273928699999995,6.786624936041221,2.0774679662017785,0.00015996317247490982,3.001215121700841e-07,0.9939158009841269,-0.21139338552449752,7,0.014444338839214088,5.386963500000008,0.0022464319849470867,1.37e-05,135781.02902934456,1.3822991425365986e-15,1.3822991425365985e-11,0.003752382595652235,5.18691524443934e-14,7.471965961923642e-14,7.471965961923642e-10,7.35218494267578,True,
1,169,delithiation,0.3837006418105062,0.37407106077538277,0.3788858512929445,-4.41542e-05,1799.9799999999814,9000.0,0.02207685469888866,13.074427899999991,-15.544474099999983,7.521553430661567,2.2684125561275437,0.00017728569945254713,2.042033319207876e-07,0.9976981501728734,-0.23082248765251037,7,0.014444371552685187,5.964353699999981,0.0022464319849470867,1.37e-05,139884.9768166661,1.3417452271946783e-15,1.3417452271946784e-11,0.0023036638888682087,3.090930027949651e-14,6.300543890011954e-14,6.300543890011954e-10,6.852578054203812,True,
1,170,delithiation,0.37407106077538277,0.3644414797402592,0.369256270257821,-4.41542e-05,1799.9799999999814,9000.0,0.02207685469888866,13.619214300000015,-15.77124000000002,8.219774399395865,2.4199720450502467,0.00019374301694096487,1.5045790284344912e-07,0.9989523354705667,-0.24624443467267768,8,0.014444371552685353,6.395727399999995,0.0022464319849470867,1.37e-05,146790.9118052608,1.2786213920995168e-15,1.2786213920995168e-11,0.0015531698145207981,1.985916150409531e-14,5.4306641980219827e-14,5.430664198021983e-10,6.517116605647631,True,
1,171,delithiation,0.3644414797402592,0.35481185508717383,0.3596266674137165,-4.41544e-05,1799.9799999999814,9000.0,0.022076954697777547,14.104723900000005,-15.639305100000001,8.760203593221718,2.566769438228888,0.00020648112596528186,1.5736934557426038e-07,0.998990884991069,-0.26118063124904184,7,0.01444443697962805,6.472066100000006,0.0022464319849470867,1.37e-05,148202.2340197324,1.2664451466703934e-15,1.2664451466703934e-11,0.0015242976309681763,1.9304393368208254e-14,4.7016204759979136e-14,4.701620475997914e-10,6.092991784564558,True,
1,172,delithiation,0.35481185508717383,0.3451822522430694,0.3499970536651216,-4.41543e-05,1799.9799999999814,9000.0,0.022076904698333105,14.539092799999986,-15.6126023,9.084764118225916,2.724003527395172,0.00021413113340330576,1.8583244476777837e-07,0.9986919793710516,-0.2771805529201398,8,0.014444404266156619,7.086515400000021,0.0022464319849470867,1.37e-05,141518.11988887886,1.3262612600236324e-15,1.3262612600236324e-11,0.0017356882375228625,2.301976068905269e-14,4.3567671254858366e-14,4.3567671254858365e-10,5.731491219811138,True,
1,173,delithiation,0.3451822522430694,0.3355526057810033,0.34036742901203637,-4.41545e-05,1799.9799999999814,9000.0,0.022077004697221993,14.201849700000018,-15.425801300000014,8.590558943586899,2.8506471701556553,0.0002024825410125661,3.928937206810228e-07,0.9934951044917677,-0.2900658431097027,6,0.014444469693099149,5.982145599999988,0.0022464319849470867,1.37e-05,115546.28322500797,1.624370726269954e-15,1.624370726269954e-11,0.003880766398092957,6.30380333255429e-14,4.756567734986382e-14,4.756567734986382e-10,5.411333069029975,True,
1,174,delithiation,0.3355526057810033,0.3259229593189372,0.33073778254997027,-4.41545e-05,1799.9799999999814,9000.0,0.022077004697221993,13.974279199999994,-14.949887999999994,7.849120434297859,3.2831056016492983,0.00018500657066520133,6.71383185095415e-07,0.977611121996595,-0.33407038385202603,7,0.014444469693099149,7.758021400000009,0.0022464319849470867,1.37e-05,72723.09469259306,2.580885766665764e-15,2.5808857666657638e-11,0.007257938814620689,1.8731910981985522e-13,5.351492935573833e-14,5.351492935573833e-10,4.55358121666564,True,
1,175,delithiation,0.3259229593189372,0.31629333466585197,0.3211081469923946,-4.41544e-05,1799.9799999999814,9000.0,0.022076954697777547,13.640731599999983,-14.401346499999995,7.049231940282509,3.814218156692923,0.00016615291331199112,7.578875947668852e-07,0.9650813704865816,-0.3881142930289867,6,0.014444436979627884,8.48811869999999,0.0022464319849470867,1.37e-05,43458.28790670862,4.318853987136167e-15,4.318853987136167e-11,0.009122772266337254,3.9399921376205894e-13,6.156922156080885e-14,6.156922156080885e-10,3.7757007880447326,True,
1,176,delithiation,0.31629333466585197,0.3066637100127666,0.3114785223393093,-4.41544e-05,1799.9799999999814,9000.0,0.022076954697777547,13.389438400000008,-13.76089459999999,6.798758159944884,4.323317365532144,0.0001602491568937144,6.501152889034253e-07,0.972175117701432,-0.4399174860827286,8,0.01444443697962805,12.315616099999982,0.0022464319849470867,1.37e-05,31464.80335203519,5.965077801379614e-15,5.965077801379614e-11,0.00811380604435399,4.839948431987572e-13,6.043314760387047e-14,6.043314760387047e-10,3.1829480550535987,True,
1,177,delithiation,0.3066637100127666,0.2970340635507005,0.30184888678173355,-4.41545e-05,1799.9799999999814,9000.0,0.022077004697221993,13.716340100000002,-13.545185299999984,7.282193305245951,4.9367436427632025,0.0001716438958482052,5.118897456913313e-07,0.9847689424762603,-0.5023353019435169,7,0.014444469693099149,12.698084199999988,0.0022464319849470867,1.37e-05,27684.923344182393,6.779502246280933e-15,6.779502246280933e-11,0.005964555199143529,4.043671537066017e-13,5.103716696664929e-14,5.103716696664929e-10,2.743748973041357,True,
1,178,delithiation,0.2970340635507005,0.2874044170886344,0.29221924031966745,-4.41545e-05,1799.9799999999814,9000.0,0.022077004697221993,14.37157389999999,-13.322770599999977,8.03017854801714,5.10877611311959,0.0001892741750408387,4.222457151297645e-07,0.9914196523651683,-0.5198403597698932,7,0.014444469693099149,13.490408600000004,0.0022464319849470867,1.37e-05,31435.236547927845,5.9706883297613415e-15,5.970688329761342e-11,0.004461736156437177,2.6639635999713673e-13,4.060502295994927e-14,4.060502295994927e-10,2.607820406493532,True,
1,179,delithiation,0.2874044170886344,0.2777747706265683,0.28258959385760135,-4.41545e-05,1799.9799999999814,9000.0,0.022077004697221993,14.654010600000017,-13.070702600000011,8.227548129525282,5.076140162332839,0.00019392624653523076,4.191279242216709e-07,0.9919423937102119,-0.5165195087435879,5,0.014444469693099149,10.258093499999982,0.0022464319849470867,1.37e-05,33425.17754297783,5.615228214081127e-15,5.6152282140811266e-11,0.004322549749814578,2.427210331192813e-13,3.723043129165223e-14,3.723043129165223e-10,2.5749294113252215,True,
1,180,delithiation,0.2777747706265683,0.2681451241645021,0.2729599473955352,-4.41545e-05,1799.9799999999814,9000.0,0.022077004697221993,14.218896600000003,-13.421982500000013,7.448460736257993,5.290048034449027,0.00017556287855236124,5.140725433067771e-07,0.9853088631936865,-0.5382855722265676,6,0.014444469693099315,11.034861199999996,0.0022464319849470867,1.37e-05,25223.99693136707,7.440930178936067e-15,7.440930178936067e-11,0.005856278360729385,4.357615839060152e-13,4.790064207242707e-14,4.790064207242707e-10,2.5372137289861016,True,
1,181,delithiation,0.2681451241645021,0.258515477702436,0.26333030093346904,-4.41545e-05,1799.9799999999814,9000.0,0.022077004697221993,14.61917159999998,-14.060914499999994,7.497335871013983,6.323604373317924,0.00017671488292631554,5.131800921337235e-07,0.9855465976996958,-0.6434544594792873,7,0.014444469693099149,14.987632600000023,0.0022464319849470867,1.37e-05,17884.822007761955,1.0494373380878106e-14,1.0494373380878106e-10,0.005808000816181433,6.095132916145274e-13,5.188648664173159e-14,5.188648664173159e-10,2.2235601201316757,True,
1,182,delithiation,0.258515477702436,0.24888576581342725,0.2537006217579316,-4.41548e-05,1799.9799999999814,9000.0,0.022077154695555327,16.126096199999996,-14.542639199999986,9.184282318705035,6.814834830570475,0.00021647681291523708,4.4809835971292066e-07,0.9926039554065451,-0.693434600003372,8,0.014444567833513111,16.437426199999994,0.0022464319849470867,1.37e-05,23108.930791650946,8.121968155610675e-15,8.121968155610675e-11,0.004139920148292062,3.3624299611199147e-13,3.698597506587082e-14,3.698597506587082e-10,2.133967962769042,True,
1,183,delithiation,0.24888576581342725,0.23925607573339935,0.2440709207734133,-4.41547e-05,1799.9799999999814,9000.0,0.02207710469611088,17.673760700000013,-14.1778588,11.152783926250065,5.514218369300736,0.0002628750985332638,3.94370788999865e-07,0.9961013549711071,-0.561093344770073,10,0.014444535120041846,15.61248300000001,0.0022464319849470867,1.37e-05,52047.362388623995,3.606138551240464e-15,3.6061385512404644e-11,0.003000442348478755,1.0820010823623714e-13,2.383942526762996e-14,2.383942526762996e-10,2.571145691097813,True,
1,184,delithiation,0.23925607573339935,0.22962647288929494,0.23444127431134715,-4.41543e-05,1799.9799999999814,9000.0,0.022076904698333105,17.954707099999993,-13.343185100000015,11.966613614173307,3.4515737502057386,0.00028205735480369885,3.1722928820715085e-07,0.9978050886080359,-0.3512143471567088,8,0.014444404266156619,6.937563399999985,0.0022464319849470867,1.37e-05,152935.494770751,1.227249437949939e-15,1.2272494379499389e-11,0.002249395612661335,2.7605695013656814e-14,1.8340769311961193e-14,1.8340769311961192e-10,3.8658264506747577,True,
1,185,delithiation,0.22962647288929494,0.21999684823620957,0.22481166056275226,-4.41544e-05,1799.9799999999814,9000.0,0.022076954697777547,16.817688900000014,-13.63959910000001,10.051732485792996,2.092506290947326,0.00023692292302136334,4.2363809494978606e-07,0.9944707345795576,-0.21292216816299744,8,0.01444443697962805,5.166858399999974,0.0022464319849470867,1.37e-05,293594.806859808,6.392824246704822e-16,6.392824246704822e-12,0.0035761680596147856,2.2861813881796736e-14,2.716204293170094e-14,2.716204293170094e-10,6.518307332698649,True,
1,186,delithiation,0.21999684823620957,0.21036724539210516,0.21518204681415737,-4.41543e-05,1799.9799999999814,9000.0,0.022076904698333105,17.359554799999984,-14.250308299999986,10.640163531095553,1.4028755592811744,0.00025079245282099165,5.487992315885633e-07,0.991741595066062,-0.14274938313737937,6,0.014444404266156619,3.0967296000000144,0.0022464319849470867,1.37e-05,731911.1744872701,2.564382216619162e-16,2.564382216619162e-12,0.004376521106719908,1.1223072896730945e-14,2.6460191248398824e-14,2.6460191248398825e-10,10.157927555101013,True,
1,187,delithiation,0.21036724539210516,0.2007376643569816,0.20555245487454338,-4.41542e-05,1799.9799999999814,9000.0,0.02207685469888866,20.245879800000004,-14.074534100000008,14.355500510314716,1.7003405029018013,0.00033836427174574913,7.067889455986622e-07,0.9924694408565436,-0.17301827380382695,9,0.014444371552685353,4.737004699999991,0.0022464319849470867,1.37e-05,906911.581957164,2.069551252118259e-16,2.069551252118259e-12,0.0041776807105080626,8.645924345382259e-15,1.4179876266852946e-14,1.4179876266852945e-10,8.27747976124806,True,
1,188,delithiation,0.2007376643569816,0.19110810513083898,0.19592288474391029,-4.41541e-05,1799.9799999999814,9000.0,0.022076804699444213,18.108189099999976,-13.4918094,11.606844073859705,2.5475483184142576,0.00027357745830569466,7.908856757886782e-07,0.985674821448822,-0.2592265549111837,9,0.014444338839213922,7.1903616,0.0022464319849470867,1.37e-05,264109.1886279811,7.106530483662055e-16,7.106530483662055e-12,0.005781804397823924,4.1088569203707044e-14,1.9932104621046443e-14,1.9932104621046444e-10,5.29599745075614,True,
1,189,delithiation,0.19110810513083898,0.1814784804777536,0.1862932928042963,-4.41544e-05,1799.9799999999814,9000.0,0.022076954697777547,12.167275000000005,-13.792753200000007,3.01219635239982,4.500815251886492,7.099854333902445e-05,7.332457934403412e-07,0.8435393251259318,-0.457978714844821,8,0.01444443697962805,11.137172599999994,0.0022464319849470867,1.37e-05,5698.811000020067,3.2934940288305593e-14,3.2934940288305595e-10,0.020655234852890614,6.80278926520881e-12,3.092975200657516e-13,3.0929752006575163e-09,3.064501079936318,False,sqrt(t) fit weak (R2=0.844)
1,190,delithiation,0.1814784804777536,0.1718488776336492,0.1766636790557014,-4.41543e-05,1799.9799999999814,9000.0,0.022076904698333105,11.736631399999975,-14.290124099999996,2.391632491892138,10.67642770569752,5.637163161403513e-05,7.038670737636664e-07,0.7867085134072653,-1.0863782314947905,9,0.014444404266156619,26.736363800000024,0.0022464319849470867,1.37e-05,638.464909424467,2.9397073704362206e-13,2.9397073704362208e-09,0.02497238606052414,7.341150735950155e-11,5.266525298461377e-13,5.266525298461377e-09,1.3384743000108559,False,sqrt(t) fit weak (R2=0.787)
1,191,delithiation,0.1718488776336492,0.1622192311715831,0.16703405440261615,-4.41545e-05,1799.9799999999814,9000.0,0.022077004697221993,12.485235900000003,-15.096575000000001,3.127428203487255,18.906653997136008,7.371459920535243e-05,8.049529823414589e-07,0.8282505596996691,-1.9238349065006288,11,0.014444469693099149,50.9164483,0.0022464319849470867,1.37e-05,348.1331776762189,5.391327573339217e-13,5.3913275733392164e-09,0.021839716718774785,1.1774506693984798e-10,3.437345802506691e-13,3.437345802506691e-09,0.7984794666622048,False,sqrt(t) fit weak (R2=0.828)
1,192,delithiation,0.1622192311715831,0.15258967194544049,0.1574044515585118,-4.41541e-05,1799.9799999999814,9000.0,0.022076804699444213,14.087051199999978,-16.444861899999996,4.927213697852077,27.17534946460678,0.00011613618580637335,8.955727969880493e-07,0.9062807103988854,-2.7652359601180976,12,0.014444338839213922,77.20161979999999,0.0022464319849470867,1.37e-05,418.26602779943755,4.48733551198184e-13,4.48733551198184e-09,0.015422803681208923,6.920729465301306e-11,1.6432314127900605e-13,1.6432314127900606e-09,0.6051389300961084,True,
1,193,delithiation,0.15258967194544049,0.14296009091031692,0.1477748814278787,-4.41542e-05,1799.9799999999814,9000.0,0.02207685469888866,17.951816399999988,-19.3771422,9.525854563659177,35.947474344077484,0.00022452779266543286,9.000819167034653e-07,0.9728135164311122,-3.657837914232663,10,0.014444371552685353,98.2726216,0.0022464319849470867,1.37e-05,893.4519453463229,2.1007285392080817e-13,2.100728539208082e-09,0.008017554584386535,1.6842705730079387e-11,6.1039732740545e-14,6.1039732740545e-10,0.539040434789057,True,
1,194,delithiation,0.14296009091031692,0.13333048806621262,0.13814528948826477,-4.41543e-05,1799.9799999999814,9000.0,0.022076904698333105,28.17040680000002,-22.16035120000001,22.20797164089028,44.74860382562529,0.0005234498195183687,1.4616844371093322e-06,0.9866215039114014,-4.553387183992339,17,0.014444404266156452,119.53365799999999,0.0022464319849470867,1.37e-05,3133.710547538623,5.989385335777783e-14,5.989385335777783e-10,0.005584812077895995,3.3449591562424924e-12,1.4688469752667537e-14,1.4688469752667536e-10,0.4952188293148463,False,OCP not locally linear over the pulse step (120 mV across the window)
1,195,delithiation,0.13333048806621262,0.12370084160414652,0.12851566483517957,-4.41545e-05,1799.9799999999814,9000.0,0.022077004697221993,51.044046900000026,-14.44667580000003,53.11804423707855,52.998780129479826,0.0012520112650843088,5.4824866510679985e-06,0.967730466383435,-5.392858156207349,60,0.014444469693099149,141.00682730000003,0.0022464319849470867,1.37e-05,12780.636286664407,1.4685497325030662e-14,1.4685497325030662e-10,0.0087578870956865,1.2861392751662463e-12,1.091170873792606e-15,1.091170873792606e-11,0.2725850626128708,False,OCP not locally linear over the pulse step (141 mV across the window)
1,196,delithiation,0.12370084160414652,0.1140712387600421,0.11888604018209431,-4.41543e-05,1799.9799999999814,9000.0,0.022076904698333105,66.4530694,-16.217649,71.93001968120426,63.801015113777936,0.001695416241920673,7.088120479515131e-06,0.9705011464556141,-6.4920623149904175,124,0.014444404266156619,171.46605249999996,0.0022464319849470867,1.37e-05,16172.056550513707,1.1605821400249678e-14,1.1605821400249678e-10,0.008361510647656964,9.704219921299273e-13,7.498881643429982e-16,7.498881643429981e-12,0.2541910809895213,False,OCP not locally linear over the pulse step (171 mV across the window)
1,197,delithiation,0.1140712387600421,0.10444157048899505,0.10925640462451858,-4.41546e-05,1799.9799999999814,9000.0,0.02207705469666644,85.58547499999996,-19.178867299999958,94.13833453065281,79.26878554563731,0.0022188741509872813,9.602429933239279e-06,0.9684588371606558,-8.065928073481615,206,0.01444450240657058,230.79535360000003,0.0022464319849470867,1.37e-05,17944.389297226433,1.0459536788416098e-14,1.0459536788416099e-10,0.008655227182638283,9.052966712890414e-13,6.122854668426035e-16,6.122854668426035e-12,0.24194728313275513,False,OCP not locally linear over the pulse step (231 mV across the window)
1,198,delithiation,0.10444157048899505,0.09481203307183328,0.09962680178041416,-4.4154e-05,1799.9799999999814,9000.0,0.02207675469999977,117.26763849999999,-23.160576900000006,131.1803178130212,124.90740664094888,0.003091966920434859,1.4239615613035241e-05,0.964428950824334,-12.710019984731844,303,0.014444306125742656,375.54371349999997,0.0022464319849470867,1.37e-05,14033.339915903789,1.3374578049470141e-14,1.337457804947014e-10,0.00921071665995221,1.2318944886008575e-12,4.59835453231232e-16,4.59835453231232e-12,0.185421965941347,False,OCP not locally linear over the pulse step (376 mV across the window)
1,199,delithiation,0.09481203307183328,0.08518251746365235,0.08999727526774282,-4.41539e-05,1799.9799999999814,9000.0,0.022076704700555325,186.89772490000001,-30.664145899999994,213.6923448058786,184.81667515696856,0.00503680485232329,2.7360255499709798e-05,0.9511912723448483,-18.80616224457386,301,0.014444273412271391,450.6143331,0.0022464319849470867,1.37e-05,17009.66237369122,1.103431660644243e-14,1.103431660644243e-10,0.010864131647701036,1.198782682548043e-12,3.037560104574816e-16,3.037560104574816e-12,0.1659165541959691,False,OCP not locally linear over the pulse step (451 mV across the window)
1,200,delithiation,0.08518251746365235,0.07814661242333687,0.08166456494349461,-4.4154e-05,1315.1710000000894,19800.0,0.016130572315001094,348.6232757999999,-114.75896839999989,419.7698578117171,202.0709074933767,0.011574977040316608,9.830712641038633e-05,0.9169886612395766,-28.141503038813568,175,0.010553857560473223,307.5286746,0.0022464319849470867,1.37e-05,40117.10003762004,4.678553530140329e-15,4.678553530140329e-11,0.016986146247715987,7.947059449073154e-13,1.5089584809928322e-15,1.5089584809928322e-11,0.5679143515687004,False,OCP not locally linear over the pulse step (308 mV across the window)
2,1,lithiation,0.0,0.010110701073439147,0.005055350536719573,4.41544e-05,1799.9799999999814,9000.0,0.022076954697777547,-334.80376,25.514304600000038,-364.93649025070613,-294.0777487357243,-0.00860168335255228,9.26734998433824e-06,0.9979854964423304,-29.92376756055344,316,0.01516605161015872,2556.7319692,0.0022464319849470867,1.37e-05,19593.42334555957,9.579234658987547e-15,9.579234658987547e-11,0.002154775897810385,2.0641103962656248e-13,7.210642334934093e-17,7.210642334934093e-13,0.08676040506188962,False,OCP not locally linear over the pulse step (2557 mV across the window)
2,2,lithiation,0.010110701073439147,0.02022137924836518,0.015166040160902164,4.41543e-05,1799.9799999999814,9000.0,0.022076904698333105,-143.68849989999998,22.151648999999995,-157.96958393852407,-183.39776563330764,-0.003723399486415111,7.1638709642864685e-06,0.9936036971078707,-18.66161096023569,472,0.01516601726238905,1415.9737528,0.0022464319849470867,1.37e-05,9439.716216570967,1.9883012973474694e-14,1.9883012973474694e-10,0.0038480270464794223,7.651037168743187e-13,2.9007228619084207e-16,2.9007228619084207e-12,0.12078472670321856,False,OCP not locally linear over the pulse step (1416 mV across the window)
2,3,lithiation,0.02022137924836518,0.03033210322031744,0.02527674123434131,4.41545e-05,1799.9799999999814,9000.0,0.022077004697221993,-98.88988729999998,20.07746699999996,-106.0996001100077,-81.26790076349474,-0.0025008054507011344,5.711718070104903e-06,0.9910101715432064,-8.26936507594224,467,0.01516608595792839,265.10512829999993,0.0022464319849470867,1.37e-05,21686.50073383491,8.654692718921187e-15,8.654692718921187e-11,0.004567902767889078,3.953379482598954e-13,5.282401545749832e-16,5.2824015457498316e-12,0.24705285618770026,False,OCP not locally linear over the pulse step (265 mV across the window)
2,4,lithiation,0.03033210322031744,0.0404428271922697,0.03538746520629357,4.41545e-05,1799.9799999999814,9000.0,0.022077004697221993,-75.88699460000004,18.56228710000002,-79.4417162072205,-58.890832185454634,-0.0018724696106119495,4.491838460048388e-06,0.9900918229506102,-5.99240027603036,401,0.01516608595792839,174.40176009999996,0.0022464319849470867,1.37e-05,23152.71486294654,8.106608711377423e-15,8.106608711377423e-11,0.004797769143586145,3.8893637134573243e-13,8.053910505018093e-16,8.053910505018092e-12,0.31519824752255227,False,OCP not locally linear over the pulse step (174 mV across the window)
2,5,lithiation,0.0404428271922697,0.05055357406273507,0.045498200627502386,4.41546e-05,1799.9799999999814,9000.0,0.02207705469666644,-61.12706660000003,17.34805110000001,-62.38450450475233,-51.1849093097058,-0.0014704250415931448,3.5026171426762396e-06,0.9902290943040488,-5.208277055059393,247,0.015166120305698055,138.8626694,0.0022464319849470867,1.37e-05,18900.34162442945,9.930508333108811e-15,9.93050833310881e-11,0.004764087993062603,4.73098155147718e-13,1.140746091304327e-15,1.140746091304327e-11,0.3389290190011226,False,OCP not locally linear over the pulse step (139 mV across the window)
2,6,lithiation,0.05055357406273507,0.0606642522376611,0.055608913150198086,4.41543e-05,1799.9799999999814,9000.0,0.022076904698333105,-47.433972399999995,15.19319420000001,-47.888318511889935,-41.23709799851388,-0.0011287447628009508,2.0835144789333234e-06,0.9941097265871857,-4.196074457722939,103,0.015166017262389045,117.7197993,0.0022464319849470867,1.37e-05,17158.6476763343,1.0938507715783885e-14,1.0938507715783885e-10,0.0036917371359724165,4.038209514648018e-13,1.484841393005585e-15,1.4848413930055848e-11,0.3684350969737867,False,OCP not locally linear over the pulse step (118 mV across the window)
2,7,lithiation,0.060664252237661094,0.07077497620961336,0.06571961422363723,4.41545e-05,1799.9799999999814,9000.0,0.022077004697221993,-19.47742699999999,15.472620699999995,-10.312706629539482,-30.869943993945547,-0.00024307417675367325,1.801574524612191e-06,0.9128026491558181,-3.1411520952500696,10,0.015166085957928396,77.73864269999997,0.0022464319849470867,1.37e-05,1419.9521641225622,1.3218050913424971e-13,1.3218050913424972e-09,0.014823249007136387,1.9593446007870493e-11,3.32065300362762e-14,3.3206530036276205e-10,0.5012195909080562,True,
2,8,lithiation,0.07077497620961336,0.08088570018156561,0.07583033819558949,4.41545e-05,1799.9799999999814,9000.0,0.022077004697221993,-14.474868799999985,16.24131199999998,-4.115885084793563,-22.847762066124275,-9.701288076334951e-05,1.074907953209782e-06,0.8240674849948489,-2.3248599252352737,11,0.015166085957928385,64.5701886,0.0022464319849470867,1.37e-05,412.8946133812582,4.5457120029485827e-13,4.545712002948583e-09,0.022160107910451234,1.0073346851517401e-10,2.296977817064111e-13,2.296977817064111e-09,0.7108491393159467,False,sqrt(t) fit weak (R2=0.824)
2,9,lithiation,0.08088570018156561,0.09099642415351789,0.08594106216754174,4.41545e-05,1799.9799999999814,9000.0,0.022077004697221993,-15.147894600000017,17.182678000000006,-4.976760290102151,-17.029826201430925,-0.0001173040166731644,1.230891892001859e-06,0.8392953465779153,-1.732859452704573,10,0.015166085957928406,46.987950799999986,0.0022464319849470867,1.37e-05,1086.6084675323125,1.7273010988607875e-13,1.7273010988607874e-09,0.02098635540215819,3.6249754747230864e-11,1.7584471530477274e-13,1.7584471530477273e-09,1.0089755348505105,False,sqrt(t) fit weak (R2=0.839)
2,10,lithiation,0.09099642415351789,0.10110714812547016,0.09605178613949403,4.41545e-05,1799.9799999999814,9000.0,0.022077004697221993,-16.67261119999999,18.270790499999993,-6.727921671427347,-13.224872661138779,-0.00015857951557169704,1.3079780287433681e-06,0.8942097361868129,-1.3456887539899278,10,0.015166085957928406,35.3754312,0.0022464319849470867,1.37e-05,3292.902907818642,5.699834014369217e-14,5.699834014369217e-10,0.016496178892058785,9.402548155607616e-12,1.0879122985632981e-13,1.087912298563298e-09,1.3815475557423413,False,sqrt(t) fit weak (R2=0.894)
