cell,model,rate,rmse_Qaligned_mV,mae_Qaligned_mV,bias_Qaligned_mV,Q_exp_Ah,Q_sim_Ah,cutoff_capacity_error_pct,initial_voltage_error_mV,common_end_voltage_error_mV,n_points,t_exp_s,t_sim_s,cutoff_time_error_pct
04,SPME,C10,83.91574938799752,65.85425314975141,65.85425314975141,4.99329604,5.119626355362597,2.5299985090128496,3.3602232790697073,399.14224485424745,1212,35953.06998,36861.30975860724,2.5261814334978236
04,SPME,C2,111.69023950279994,84.0363903403174,83.50984633493927,4.9279532,5.055044840247753,2.578994464633971,-3.781266201372091,344.98054327366924,284,7096.30998,7279.264569956649,2.578165137547292
04,SPME,1C,62.892058503892954,56.233237175702186,56.233237175702186,4.93115468,4.978707653712602,0.9643374989932904,19.41302363202535,136.0666447419101,177,3550.41996,3584.669510673062,0.9646619571466696
04,SPME,1p5C,39.6723604335709,32.72007179374968,15.007248522046776,4.92291622,4.896284873544997,-0.5409668835478054,55.001486839666654,-77.11007924026791,139,2363.0299800000003,2350.216739301599,-0.5422377543598235
