t_s,V_exp,V_sim,residual_mV,cap_fraction
0.000000,2.94162869,2.94097747,-0.651221,0.000052
10.000000,2.95625424,2.94476353,-11.490711,0.000104
20.000000,2.96800685,2.94670836,-21.298487,0.000155
30.000000,2.97878289,2.94820836,-30.574529,0.000207
40.000000,2.98876286,2.94949917,-39.263688,0.000259
50.000000,2.99802303,2.95065741,-47.365627,0.000311
60.000000,3.00675225,2.95172312,-55.029134,0.000363
70.000000,3.01487017,2.95272366,-62.146509,0.000415
80.000000,3.02247643,2.95367143,-68.805002,0.000466
90.000000,3.02966404,2.95457397,-75.090069,0.000518
100.000000,3.03645563,2.95544343,-81.012205,0.000570
110.000000,3.04289556,2.95628515,-86.610405,0.000622
120.000000,3.04903555,2.95709981,-91.935734,0.000674
130.000000,3.05491757,2.95789163,-97.025940,0.000726
140.000000,3.06059647,2.95866586,-101.930606,0.000777
150.000000,3.06607318,2.95942463,-106.648551,0.000829
160.000000,3.07138491,2.96016750,-111.217410,0.000881
170.000000,3.07654977,2.96089359,-115.656183,0.000933
180.000000,3.08162498,2.96161033,-120.014650,0.000985
190.000000,3.08657503,2.96231732,-124.257707,0.001037
200.000000,3.09149694,2.96301550,-128.481442,0.001088
210.000000,3.09623098,2.96370029,-132.530690,0.001140
220.000000,3.10096192,2.96437820,-136.583727,0.001192
230.000000,3.10560298,2.96504952,-140.553456,0.001244
240.000000,3.11021757,2.96571484,-144.502727,0.001296
250.000000,3.11477900,2.96637380,-148.405191,0.001348
260.000000,3.11929727,2.96702370,-152.273562,0.001399
270.000000,3.12377357,2.96766901,-156.104569,0.001451
280.000000,3.12822509,2.96831008,-159.915008,0.001503
290.000000,3.13263178,2.96894726,-163.684518,0.001555
300.000000,3.13701677,2.96957963,-167.437144,0.001607
310.000000,3.14138007,2.97020521,-171.174860,0.001659
320.000000,3.14571428,2.97082776,-174.886526,0.001710
330.000000,3.15004539,2.97144750,-178.597897,0.001762
340.000000,3.15434647,2.97206465,-182.281820,0.001814
350.000000,3.15863013,2.97267844,-185.951694,0.001866
360.000000,3.16289449,2.97328640,-189.608086,0.001918
370.000000,3.16713595,2.97389232,-193.243631,0.001970
380.000000,3.17136621,2.97449635,-196.869861,0.002021
390.000000,3.17557764,2.97509863,-200.479006,0.002073
400.000000,3.17978549,2.97569901,-204.086476,0.002125
410.000000,3.18396616,2.97629370,-207.672459,0.002177
