t_s,V_exp,V_sim,residual_mV,cap_fraction
0.000000,3.53146529,3.53208027,0.614974,0.000052
10.000000,3.52693319,3.52694221,0.009014,0.000104
20.000000,3.52452397,3.52435481,-0.169166,0.000156
30.000000,3.52247548,3.52236906,-0.106425,0.000208
40.000000,3.52063060,3.52070085,0.070254,0.000260
50.000000,3.51890087,3.51919856,0.297690,0.000312
60.000000,3.51724601,3.51785169,0.605678,0.000364
70.000000,3.51567984,3.51659587,0.916031,0.000416
80.000000,3.51414108,3.51540381,1.262724,0.000468
90.000000,3.51264644,3.51427819,1.631752,0.000520
100.000000,3.51120162,3.51321950,2.017876,0.000572
110.000000,3.50979757,3.51219467,2.397099,0.000624
120.000000,3.50842452,3.51119867,2.774150,0.000676
130.000000,3.50708294,3.51024575,3.162814,0.000728
140.000000,3.50575852,3.50933294,3.574418,0.000780
150.000000,3.50446010,3.50843635,3.976255,0.000833
160.000000,3.50320029,3.50755598,4.355687,0.000885
170.000000,3.50195885,3.50669780,4.738953,0.000937
180.000000,3.50071955,3.50587783,5.158284,0.000989
190.000000,3.49953008,3.50506721,5.537134,0.001041
200.000000,3.49833941,3.50426672,5.927304,0.001093
210.000000,3.49717784,3.50347540,6.297565,0.001145
220.000000,3.49603438,3.50271228,6.677892,0.001197
230.000000,3.49490070,3.50196538,7.064680,0.001249
240.000000,3.49379230,3.50122518,7.432887,0.001301
250.000000,3.49269986,3.50049110,7.791242,0.001353
260.000000,3.49162006,3.49976264,8.142575,0.001405
270.000000,3.49055433,3.49906380,8.509465,0.001457
280.000000,3.48950839,3.49837159,8.863203,0.001509
290.000000,3.48846722,3.49768360,9.216385,0.001561
300.000000,3.48744893,3.49699949,9.550560,0.001613
310.000000,3.48644543,3.49631896,9.873534,0.001665
320.000000,3.48544860,3.49566565,10.217056,0.001717
330.000000,3.48447084,3.49501623,10.545383,0.001769
340.000000,3.48349404,3.49436952,10.875481,0.001821
350.000000,3.48253727,3.49372534,11.188072,0.001873
360.000000,3.48159075,3.49308349,11.492742,0.001925
370.000000,3.48065472,3.49246442,11.809706,0.001977
380.000000,3.47970963,3.49185014,12.140513,0.002029
390.000000,3.47879410,3.49123764,12.443543,0.002081
400.000000,3.47792149,3.49062680,12.705314,0.002133
410.000000,3.47697473,3.49001749,13.042766,0.002185
420.000000,3.47612286,3.48942531,13.302452,0.002237
430.000000,3.47524619,3.48884102,13.594828,0.002289
440.000000,3.47437835,3.48825791,13.879563,0.002342
450.000000,3.47351933,3.48767589,14.156569,0.002394
460.000000,3.47268033,3.48709489,14.414562,0.002446
470.000000,3.47183681,3.48652492,14.688118,0.002498
480.000000,3.47099614,3.48596701,14.970865,0.002550
490.000000,3.47017860,3.48540987,15.231268,0.002602
500.000000,3.46936822,3.48485346,15.485243,0.002654
510.000000,3.46857667,3.48429772,15.721054,0.002706
520.000000,3.46779203,3.48374672,15.954689,0.002758
530.000000,3.46699119,3.48321255,16.221365,0.002810
540.000000,3.46621490,3.48267890,16.464005,0.002862
550.000000,3.46545076,3.48214573,16.694967,0.002914
560.000000,3.46467566,3.48161301,16.937342,0.002966
570.000000,3.46392941,3.48108070,17.151282,0.003018
580.000000,3.46318388,3.48056638,17.382505,0.003070
590.000000,3.46244860,3.48005433,17.605738,0.003122
600.000000,3.46172428,3.47954261,17.818324,0.003174
610.000000,3.46099710,3.47903117,18.034068,0.003226
620.000000,3.46028447,3.47852002,18.235544,0.003278
630.000000,3.45957708,3.47801994,18.442859,0.003330
640.000000,3.45887232,3.47752803,18.655711,0.003382
650.000000,3.45818663,3.47703633,18.849705,0.003434
660.000000,3.45749235,3.47654483,19.052478,0.003486
670.000000,3.45681930,3.47605351,19.234215,0.003538
680.000000,3.45614195,3.47556671,19.424761,0.003590
690.000000,3.45547056,3.47509375,19.623184,0.003642
700.000000,3.45481157,3.47462093,19.809353,0.003694
710.000000,3.45415926,3.47414824,19.988978,0.003746
720.000000,3.45351028,3.47367567,20.165387,0.003798
730.000000,3.45287347,3.47320322,20.329750,0.003851
740.000000,3.45224237,3.47274641,20.504033,0.003903
750.000000,3.45162106,3.47229150,20.670441,0.003955
760.000000,3.45101690,3.47183667,20.819770,0.004007
770.000000,3.45039129,3.47138193,20.990639,0.004059
780.000000,3.44978666,3.47092726,21.140601,0.004111
790.000000,3.44919181,3.47048179,21.289981,0.004163
800.000000,3.44858956,3.47004390,21.454334,0.004215
810.000000,3.44800305,3.46960611,21.603059,0.004267
820.000000,3.44742370,3.46916838,21.744686,0.004319
830.000000,3.44685674,3.46873070,21.873965,0.004371
840.000000,3.44628835,3.46829592,22.007571,0.004423
850.000000,3.44571829,3.46787455,22.156264,0.004475
860.000000,3.44515395,3.46745307,22.299115,0.004527
870.000000,3.44461823,3.46703162,22.413392,0.004579
880.000000,3.44407892,3.46661020,22.531279,0.004631
890.000000,3.44354415,3.46618882,22.644667,0.004683
900.000000,3.44300485,3.46578027,22.775423,0.004735
910.000000,3.44246984,3.46537441,22.904573,0.004787
920.000000,3.44195533,3.46496857,23.013244,0.004839
930.000000,3.44143271,3.46456276,23.130043,0.004891
940.000000,3.44091988,3.46415696,23.237088,0.004943
950.000000,3.44041252,3.46375815,23.345625,0.004995
960.000000,3.43992305,3.46336728,23.444236,0.005047
970.000000,3.43943095,3.46297644,23.545488,0.005099
980.000000,3.43894672,3.46258561,23.638887,0.005151
990.000000,3.43846798,3.46219480,23.726816,0.005203
1000.000000,3.43800306,3.46180547,23.802411,0.005255
1010.000000,3.43753886,3.46142905,23.890188,0.005307
1020.000000,3.43706632,3.46105262,23.986299,0.005360
1030.000000,3.43661284,3.46067619,24.063346,0.005412
1040.000000,3.43616819,3.46029978,24.131582,0.005464
1050.000000,3.43571925,3.45992337,24.204118,0.005516
1060.000000,3.43527579,3.45955722,24.281423,0.005568
1070.000000,3.43484163,3.45919464,24.353008,0.005620
1080.000000,3.43440819,3.45883207,24.423884,0.005672
1090.000000,3.43398905,3.45846951,24.480462,0.005724
1100.000000,3.43357944,3.45810695,24.527510,0.005776
1110.000000,3.43316483,3.45774942,24.584590,0.005828
1120.000000,3.43275666,3.45740019,24.643529,0.005880
1130.000000,3.43233562,3.45705096,24.715341,0.005932
1140.000000,3.43194342,3.45670173,24.758310,0.005984
1150.000000,3.43155313,3.45635250,24.799375,0.006036
1160.000000,3.43117213,3.45600346,24.831323,0.006088
1170.000000,3.43078136,3.45566705,24.885686,0.006140
1180.000000,3.43039227,3.45533065,24.938384,0.006192
1190.000000,3.43003130,3.45499425,24.962953,0.006244
1200.000000,3.42965293,3.45465786,25.004929,0.006296
1210.000000,3.42925334,3.45432147,25.068127,0.006348
1220.000000,3.42895317,3.45399310,25.039930,0.006400
1230.000000,3.42859054,3.45366905,25.078513,0.006452
1240.000000,3.42823648,3.45334501,25.108523,0.006504
1250.000000,3.42789483,3.45302097,25.126138,0.006556
1260.000000,3.42754102,3.45269693,25.155914,0.006608
1270.000000,3.42720819,3.45237626,25.168072,0.006660
1280.000000,3.42687392,3.45206414,25.190214,0.006712
1290.000000,3.42655754,3.45175199,25.194452,0.006764
1300.000000,3.42622995,3.45143985,25.209897,0.006816
1310.000000,3.42590547,3.45112771,25.222244,0.006869
1320.000000,3.42560363,3.45081557,25.211942,0.006921
1330.000000,3.42529845,3.45051397,25.215517,0.006973
1340.000000,3.42498946,3.45021328,25.223821,0.007025
1350.000000,3.42470598,3.44991260,25.206616,0.007077
1360.000000,3.42439938,3.44961191,25.212539,0.007129
1370.000000,3.42412233,3.44931123,25.188898,0.007181
1380.000000,3.42383218,3.44901674,25.184562,0.007233
1390.000000,3.42355227,3.44872702,25.174750,0.007285
1400.000000,3.42328668,3.44843737,25.150698,0.007337
1410.000000,3.42301345,3.44814772,25.134276,0.007389
1420.000000,3.42275000,3.44785808,25.108079,0.007441
1430.000000,3.42249393,3.44757035,25.076416,0.007493
1440.000000,3.42224407,3.44729143,25.047357,0.007545
1450.000000,3.42199731,3.44701241,25.015096,0.007597
1460.000000,3.42175269,3.44673338,24.980691,0.007649
1470.000000,3.42152214,3.44645436,24.932220,0.007701
1480.000000,3.42127752,3.44617534,24.897815,0.007753
1490.000000,3.42105103,3.44590477,24.853744,0.007805
1500.000000,3.42083001,3.44563598,24.805969,0.007857
1510.000000,3.42058969,3.44536719,24.777508,0.007909
1520.000000,3.42037725,3.44509841,24.721152,0.007961
1530.000000,3.42017579,3.44482962,24.653829,0.008013
1540.000000,3.41994476,3.44456538,24.620616,0.008065
1550.000000,3.41974092,3.44430645,24.565534,0.008117
1560.000000,3.41954017,3.44404752,24.507353,0.008169
1570.000000,3.41934180,3.44378859,24.446789,0.008221
1580.000000,3.41913581,3.44352966,24.393854,0.008273
1590.000000,3.41895103,3.44327165,24.320617,0.008325
1600.000000,3.41875744,3.44302222,24.264777,0.008378
1610.000000,3.41856194,3.44277278,24.210847,0.008430
1620.000000,3.41837668,3.44252335,24.146664,0.008482
1630.000000,3.41819358,3.44227392,24.080337,0.008534
1640.000000,3.41802359,3.44202448,24.000896,0.008586
1650.000000,3.41785336,3.44178174,23.928384,0.008638
1660.000000,3.41768217,3.44154145,23.859280,0.008690
1670.000000,3.41751027,3.44130116,23.790892,0.008742
1680.000000,3.41734552,3.44106088,23.715352,0.008794
1690.000000,3.41718435,3.44082059,23.636235,0.008846
1700.000000,3.41701937,3.44058353,23.564165,0.008898
1710.000000,3.41686153,3.44035205,23.490518,0.008950
1720.000000,3.41670156,3.44012057,23.419018,0.009002
1730.000000,3.41655397,3.43988909,23.335121,0.009054
1740.000000,3.41639566,3.43965762,23.261952,0.009106
