t_s,V_exp,V_sim,residual_mV,cap_fraction
0.000000,3.21070051,3.20978537,-0.915146,0.000052
10.000000,3.22552252,3.21138274,-14.139779,0.000104
20.000000,3.23668265,3.21216275,-24.519899,0.000157
30.000000,3.24650550,3.21276455,-33.740944,0.000209
40.000000,3.25530505,3.21328265,-42.022403,0.000261
50.000000,3.26324511,3.21374606,-49.499049,0.000313
60.000000,3.27041769,3.21417386,-56.243832,0.000365
70.000000,3.27694488,3.21457549,-62.369384,0.000418
80.000000,3.28287768,3.21495465,-67.923037,0.000470
90.000000,3.28830647,3.21531700,-72.989472,0.000522
100.000000,3.29325604,3.21566608,-77.589966,0.000574
110.000000,3.29781079,3.21600378,-81.807018,0.000626
120.000000,3.30199957,3.21632881,-85.670760,0.000679
130.000000,3.30587602,3.21664685,-89.229169,0.000731
140.000000,3.30946159,3.21695780,-92.503794,0.000783
150.000000,3.31281376,3.21726253,-95.551230,0.000835
160.000000,3.31591749,3.21755894,-98.358552,0.000888
170.000000,3.31881452,3.21785113,-100.963381,0.000940
180.000000,3.32152295,3.21813896,-103.383986,0.000992
190.000000,3.32407689,3.21842287,-105.654022,0.001044
200.000000,3.32645679,3.21870212,-107.754668,0.001096
210.000000,3.32869935,3.21897720,-109.722146,0.001149
220.000000,3.33080292,3.21924939,-111.553523,0.001201
230.000000,3.33283305,3.21951894,-113.314108,0.001253
240.000000,3.33468413,3.21978608,-114.898052,0.001305
250.000000,3.33646870,3.22004937,-116.419329,0.001357
260.000000,3.33816004,3.22031032,-117.849721,0.001410
270.000000,3.33978486,3.22056942,-119.215440,0.001462
280.000000,3.34131646,3.22082683,-120.489636,0.001514
290.000000,3.34277964,3.22108267,-121.696969,0.001566
300.000000,3.34418249,3.22133511,-122.847381,0.001618
310.000000,3.34551597,3.22158631,-123.929654,0.001671
320.000000,3.34679365,3.22183629,-124.957357,0.001723
330.000000,3.34801793,3.22208515,-125.932782,0.001775
340.000000,3.34918165,3.22233296,-126.848690,0.001827
350.000000,3.35032606,3.22257805,-127.748011,0.001879
360.000000,3.35141301,3.22282218,-128.590828,0.001932
370.000000,3.35245848,3.22306550,-129.392980,0.001984
380.000000,3.35347033,3.22330805,-130.162276,0.002036
390.000000,3.35444880,3.22354990,-130.898897,0.002088
400.000000,3.35539031,3.22378972,-131.600590,0.002141
410.000000,3.35631156,3.22402852,-132.283038,0.002193
420.000000,3.35717702,3.22426677,-132.910253,0.002245
430.000000,3.35803747,3.22450449,-133.532977,0.002297
440.000000,3.35886812,3.22474174,-134.126378,0.002349
450.000000,3.35967326,3.22497756,-134.695697,0.002402
460.000000,3.36045480,3.22521220,-135.242598,0.002454
470.000000,3.36122227,3.22544646,-135.775811,0.002506
480.000000,3.36195731,3.22568036,-136.276952,0.002558
490.000000,3.36267185,3.22591394,-136.757915,0.002610
500.000000,3.36337209,3.22614669,-137.225401,0.002663
510.000000,3.36406541,3.22637795,-137.687462,0.002715
520.000000,3.36472201,3.22660895,-138.113066,0.002767
530.000000,3.36537480,3.22683971,-138.535095,0.002819
540.000000,3.36601663,3.22707025,-138.946380,0.002871
550.000000,3.36664128,3.22730056,-139.340726,0.002924
560.000000,3.36724257,3.22752898,-139.713591,0.002976
570.000000,3.36783481,3.22775723,-140.077573,0.003028
580.000000,3.36840987,3.22798532,-140.424554,0.003080
590.000000,3.36897111,3.22821325,-140.757858,0.003132
600.000000,3.36954141,3.22844104,-141.100364,0.003185
610.000000,3.37008619,3.22866752,-141.418671,0.003237
620.000000,3.37060785,3.22889337,-141.714485,0.003289
630.000000,3.37113214,3.22911910,-142.013035,0.003341
640.000000,3.37164116,3.22934473,-142.296431,0.003394
650.000000,3.37214661,3.22957026,-142.576347,0.003446
660.000000,3.37263870,3.22979509,-142.843613,0.003498
670.000000,3.37312865,3.23001877,-143.109882,0.003550
680.000000,3.37358880,3.23024238,-143.346425,0.003602
690.000000,3.37406111,3.23046591,-143.595199,0.003655
700.000000,3.37452340,3.23068938,-143.834026,0.003707
710.000000,3.37496662,3.23091274,-144.053878,0.003759
720.000000,3.37542582,3.23113443,-144.291385,0.003811
730.000000,3.37585473,3.23135606,-144.498666,0.003863
740.000000,3.37629843,3.23157765,-144.720778,0.003916
750.000000,3.37672400,3.23179919,-144.924815,0.003968
760.000000,3.37712765,3.23202069,-145.106959,0.004020
770.000000,3.37754154,3.23224104,-145.300504,0.004072
780.000000,3.37793493,3.23246081,-145.474119,0.004124
790.000000,3.37836981,3.23268056,-145.689253,0.004177
800.000000,3.37873864,3.23290027,-145.838375,0.004229
810.000000,3.37912679,3.23311995,-146.006838,0.004281
820.000000,3.37952256,3.23333908,-146.183478,0.004333
830.000000,3.37989068,3.23355708,-146.333599,0.004385
840.000000,3.38028431,3.23377506,-146.509254,0.004438
850.000000,3.38062239,3.23399301,-146.629379,0.004490
860.000000,3.38095880,3.23421094,-146.747855,0.004542
870.000000,3.38138270,3.23442886,-146.953848,0.004594
880.000000,3.38171506,3.23464519,-147.069865,0.004647
890.000000,3.38204980,3.23486146,-147.188343,0.004699
900.000000,3.38238406,3.23507770,-147.306359,0.004751
910.000000,3.38272071,3.23529394,-147.426773,0.004803
920.000000,3.38305402,3.23551016,-147.543861,0.004855
930.000000,3.38341069,3.23572540,-147.685291,0.004908
940.000000,3.38372493,3.23593999,-147.784937,0.004960
950.000000,3.38404918,3.23615457,-147.894606,0.005012
960.000000,3.38439322,3.23636914,-148.024073,0.005064
970.000000,3.38469505,3.23658370,-148.111349,0.005116
980.000000,3.38500690,3.23679788,-148.209026,0.005169
990.000000,3.38531780,3.23701083,-148.306973,0.005221
1000.000000,3.38563323,3.23722377,-148.409456,0.005273
1010.000000,3.38592362,3.23743671,-148.486912,0.005325
1020.000000,3.38623095,3.23764964,-148.581301,0.005377
1030.000000,3.38653374,3.23786257,-148.671166,0.005430
1040.000000,3.38681984,3.23807411,-148.745734,0.005482
1050.000000,3.38711452,3.23828544,-148.829086,0.005534
1060.000000,3.38740396,3.23849677,-148.907197,0.005586
1070.000000,3.38769436,3.23870809,-148.986266,0.005638
1080.000000,3.38796258,3.23891941,-149.043166,0.005691
1090.000000,3.38825488,3.23912994,-149.124940,0.005743
1100.000000,3.38853717,3.23933967,-149.197499,0.005795
1110.000000,3.38881111,3.23954941,-149.261703,0.005847
1120.000000,3.38909364,3.23975915,-149.334492,0.005900
1130.000000,3.38936257,3.23996888,-149.393693,0.005952
1140.000000,3.38962817,3.24017839,-149.449778,0.006004
