cell,model,rate,rmse_Qaligned_mV,mae_Qaligned_mV,bias_Qaligned_mV,Q_exp_Ah,Q_sim_Ah,cutoff_capacity_error_pct,initial_voltage_error_mV,common_end_voltage_error_mV,n_points,t_exp_s,t_sim_s,cutoff_time_error_pct
02,DFN,C10,82.19701404417987,64.75380693843083,64.75380693843083,4.99775592,5.1194199321610565,2.434372828696607,2.7192963413753546,389.45014768489773,1213,35985.22998,36859.82351155615,2.4304236266997203
02,DFN,C2,115.63991791248559,87.94747508157599,87.56907066889978,4.92394309,5.054827251500601,2.6581168609851122,-1.4090935264974291,351.70286769304937,284,7090.53,7278.951242160751,2.6573647126625346
02,DFN,1C,68.04901293744878,62.83221894449337,62.83221894449337,4.92969848,4.977904201110642,0.9778634800123049,23.63281741265144,136.92498906341254,176,3549.37002,3584.0910247996508,0.9782300691109947
02,DFN,1p5C,45.57232626964601,39.72291901391906,22.137970231024074,4.92251608,4.89221764070074,-0.6155071676121419,66.23950278490076,-80.12778803848786,138,2362.8399600000002,2348.2644675363554,-0.6168632963040322
