capacity_Ah,voltage_exp_V,voltage_sim_V,residual_V
0.0,4.0266,4.050232817412652,0.02363281741265144
0.00047224999999999996,4.0153,4.048850487893631,0.03355048789363124
0.00256949,4.0049,4.042711627627942,0.0378116276279421
0.00663895,3.9945,4.030799854870981,0.036299854870981196
0.012236180000000001,3.9841,4.014416125376541,0.030316125376540715
0.01977788,3.9738,3.9996941378035844,0.025894137803584183
0.02927788,3.9637,3.9846246482487473,0.020924648248747513
0.040847379999999996,3.9535,3.971959700307043,0.018459700307043025
0.05533357999999999,3.9434,3.9607235186561613,0.01732351865616133
0.07327808,3.933,3.9516716369159646,0.01867163691596474
0.09611148,3.9228,3.94438138456051,0.021581384560509953
0.12540348,3.9126,3.9392927391939927,0.026692739193992843
0.16426448000000002,3.9023,3.935481523263996,0.03318152326399604
0.20593148,3.8943,3.932373597716095,0.03807359771609509
0.24759848,3.8877,3.9291064911817357,0.04140649118173556
0.28926547999999996,3.8814,3.924984679553662,0.043584679553661854
0.33093148,3.8762,3.919676129969524,0.0434761299695241
0.37259848,3.8712,3.9131963429890786,0.04199634298907862
0.41426547999999996,3.8662,3.9057673167407763,0.03956731674077618
0.45593248,3.8614,3.897670030593672,0.03627003059367162
0.49759948,3.8567,3.8891698854961003,0.032469885496100304
0.53926548,3.8518,3.88048930457962,0.028689304579620156
0.58093248,3.8466,3.8717983924922867,0.025198392492286725
0.62259948,3.8413,3.863225763214301,0.021925763214301064
0.66426648,3.8357,3.8548547083806444,0.01915470838064426
0.70593348,3.8296,3.8467423294098224,0.0171423294098223
0.74760048,3.8227,3.838915148927349,0.016215148927348988
0.78926648,3.8157,3.8313841563650355,0.015684156365035395
0.83093348,3.8077,3.824146010731886,0.016446010731885785
0.87260048,3.7992,3.8171855997788895,0.017985599778889583
0.91426748,3.7905,3.810483470643538,0.019983470643537782
0.95593448,3.7813,3.804013177466788,0.022713177466787915
0.9976014799999999,3.7714,3.7977448848511037,0.026344884851103867
1.03926848,3.7618,3.791645803591001,0.029845803591000752
1.0809384800000001,3.752,3.7856806542460237,0.033680654246023956
1.1225984800000002,3.7429,3.7798115453545638,0.036911545354563646
1.16426848,3.7334,3.7739919125037282,0.04059191250372818
1.2059384800000001,3.7241,3.7681707787723364,0.04407077877233645
1.2475984800000002,3.7153,3.762285366741107,0.04698536674110709
1.28926848,3.7066,3.756250521650074,0.049650521650074
1.3309384800000001,3.698,3.749958271623878,0.051958271623878005
1.3725984800000002,3.6895,3.7432659487851896,0.05376594878518981
1.41426848,3.6815,3.735993345762079,0.05449334576207887
1.4559384800000001,3.6732,3.727957736354508,0.05475773635450798
1.4975984800000002,3.6652,3.719026584619173,0.053826584619173
1.53926848,3.6571,3.7091704544761486,0.052070454476148775
1.5809384800000001,3.649,3.6985146456058575,0.0495146456058575
1.62260848,3.6411,3.687322409693892,0.04622240969389235
1.66426848,3.6329,3.6759521828764044,0.043052182876404554
1.7059384800000001,3.6243,3.664753269888573,0.04045326988857312
1.74760848,3.6159,3.6539938150059332,0.03809381500593334
1.78926848,3.6072,3.6437977741847916,0.036597774184791376
1.8309384800000001,3.5982,3.6341579775279915,0.03595797752799168
1.87260848,3.5894,3.625009348571278,0.035609348571278066
1.91426848,3.5805,3.616273647920329,0.03577364792032922
1.9559384800000001,3.5714,3.6078830084620606,0.03648300846206043
1.99760848,3.5624,3.5997987307135655,0.0373987307135657
2.03926848,3.5529,3.592003325723873,0.03910332572387265
2.08093848,3.5435,3.5844862922783456,0.040986292278345715
2.1226084800000002,3.5341,3.577247180900885,0.04314718090088476
2.16426848,3.5245,3.5702869639118626,0.04578696391186243
2.20593848,3.5152,3.563596852176674,0.048396852176674
2.2476084800000002,3.5059,3.5571686014094155,0.05126860140941547
2.28926848,3.4968,3.5509895117149015,0.054189511714901606
2.33093848,3.4878,3.5450362322597986,0.05723623225979857
2.3726084800000002,3.4788,3.539287511074391,0.06048751107439099
2.41426848,3.4704,3.533718364557429,0.0633183645574289
2.45593848,3.462,3.528298143059874,0.06629814305987392
2.4976084800000002,3.4539,3.5229990418119757,0.06909904181197568
2.53927848,3.4459,3.5177913435786703,0.07189134357867033
2.58093848,3.4383,3.5126466110573498,0.07434661105734985
2.6226084800000002,3.4314,3.5075334403673657,0.07613344036736569
2.66427848,3.4243,3.5024253919058093,0.07812539190580914
2.70593848,3.4179,3.4972976982004345,0.07939769820043452
2.7476084800000002,3.4108,3.4921243608195343,0.0813243608195342
2.78927848,3.4047,3.4868858503241382,0.08218585032413817
2.83093848,3.3983,3.4815654361974055,0.08326543619740567
2.8726084800000002,3.3922,3.4761454723367224,0.08394547233672256
2.91427848,3.3863,3.470614382422557,0.08431438242255718
2.95593848,3.3806,3.464962654352321,0.08436265435232126
2.9976084800000002,3.375,3.459178447775671,0.08417844777567085
3.03927848,3.3692,3.4532543265109292,0.08405432651092903
3.08093848,3.3637,3.447183588692475,0.08348358869247496
3.1226084800000002,3.3581,3.4409548181300917,0.08285481813009188
3.16427848,3.3526,3.434560742777248,0.08196074277724819
3.20593848,3.3469,3.4279932447720824,0.08109324477208224
3.2476084800000002,3.3416,3.4212383786781206,0.07963837867812051
3.28927848,3.3358,3.414286455008074,0.07848645500807416
3.33093848,3.33,3.407127509690123,0.07712750969012294
3.3726084800000002,3.3242,3.399747123344719,0.07554712334471914
3.41427848,3.3184,3.392139925754493,0.07373992575449284
3.45594848,3.3126,3.3843047925694925,0.07170479256949225
3.4976084800000002,3.3065,3.3762545227446052,0.06975452274460503
3.53927848,3.2999,3.3680120538813823,0.0681120538813822
3.58094848,3.2935,3.359624659732414,0.06612465973241433
3.6226084800000002,3.2871,3.3511576896891686,0.06405768968916847
3.66427848,3.2801,3.342679912040916,0.06257991204091606
3.70594848,3.2732,3.334265217572926,0.061065217572926045
3.7476084800000002,3.2659,3.32597382003912,0.06007382003912021
3.78927848,3.2583,3.317834955980813,0.05953495598081293
3.83094848,3.2505,3.309850232793216,0.05935023279321605
3.8726084800000002,3.2425,3.3019847014187307,0.05948470141873052
3.91427848,3.2337,3.294164991115178,0.060464991115178
3.95594848,3.2251,3.286298021121044,0.06119802112104411
3.9976084800000002,3.2157,3.2782749424332227,0.0625749424332227
4.03927848,3.2058,3.2699746122037,0.06417461220370013
4.08094848,3.1957,3.2612764219962163,0.06557642199621627
4.12041848,3.1856,3.252544289111434,0.0669442891114338
4.15780848,3.1754,3.243708713964038,0.06830871396403815
4.19320848,3.1653,3.2347083482036854,0.06940834820368558
4.22606848,3.1551,3.2256194335098543,0.07051943350985423
4.25748848,3.145,3.2161054883629605,0.07110548836296049
4.28698848,3.135,3.2062338614888573,0.07123386148885746
4.31466848,3.1249,3.195911181507218,0.07101118150721808
4.3403184800000005,3.1148,3.1852170293040833,0.07041702930408356
4.36372848,3.1048,3.174377596001644,0.06957759600164382
4.38597848,3.0947,3.1629873077264823,0.06828730772648228
4.40736848,3.0846,3.1510280755240156,0.06642807552401564
4.42698848,3.0745,3.1392572869213584,0.0647572869213584
4.4455184800000005,3.0645,3.127521024479381,0.06302102447938118
4.46299848,3.0544,3.115946985516212,0.06154698551621207
4.47966848,3.0442,3.104605555782,0.0604055557819998
4.49609848,3.034,3.093217168203611,0.05921716820361134
4.51141848,3.0239,3.082481355633341,0.058581355633341214
4.52618848,3.0135,3.072081833897068,0.05858183389706806
4.5404884800000005,3.0033,3.0620099869990174,0.05870998699901753
4.55454848,2.9931,3.0521335356858064,0.05903353568580627
4.56809848,2.9828,3.042655495250331,0.05985549525033074
4.58154848,2.9725,3.0332879421596073,0.060787942159607145
4.59459848,2.9624,3.024231946582714,0.06183194658271374
4.60726848,2.9522,3.0154555690486604,0.06325556904866048
4.62012848,2.9421,3.0065404360422088,0.06444043604220884
4.63262848,2.9319,2.997842124706509,0.06594212470650884
4.64506848,2.9218,2.9891238579550206,0.06732385795502038
4.65729848,2.9117,2.9804583780909186,0.06875837809091845
4.66940848,2.9017,2.971749454667184,0.07004945466718393
4.68129848,2.8916,2.9630416933981096,0.07144169339810968
4.69318848,2.8815,2.954110477073686,0.07261047707368595
4.70491848,2.8713,2.945031559813253,0.07373155981325263
4.71634848,2.8612,2.935903519509809,0.07470351950980891
4.72752848,2.8507,2.926674008896783,0.0759740088967833
4.73857848,2.8405,2.9172279465372837,0.07672794653728365
4.74908848,2.8302,2.907884814046843,0.07768481404684291
4.75927848,2.82,2.8983541446673198,0.07835414466731994
4.76912848,2.8099,2.8887916438655767,0.0788916438655769
4.77827848,2.7997,2.8796261048692395,0.07992610486923946
4.78712848,2.7895,2.8702047538343622,0.08070475383436237
4.79579848,2.7793,2.860664730104978,0.08136473010497802
4.80407848,2.7691,2.8512283615488787,0.08212836154887881
4.81201848,2.7585,2.841634280901796,0.08313428090179587
4.81962848,2.7483,2.8323021243267488,0.0840021243267488
4.82691848,2.7381,2.8226898551914514,0.08458985519145124
4.83377848,2.7279,2.8135977410666153,0.08569774106661532
4.84034848,2.7176,2.8042437505255875,0.08664375052558748
4.84672848,2.7073,2.7951602711265378,0.08786027112653771
4.8529884800000005,2.6967,2.7855727960299537,0.0888727960299538
4.85883848,2.6867,2.776559254864654,0.08985925486465396
4.86432848,2.6766,2.7676830956204306,0.09108309562043049
4.86961848,2.6664,2.758846268288664,0.09244626828866398
4.87475848,2.6563,2.7502600126203682,0.09396001262036835
4.87957848,2.6458,2.7415506146485225,0.09575061464852253
4.88439848,2.6355,2.732806522511538,0.09730652251153815
4.88882848,2.6253,2.7247699399043084,0.09946993990430819
4.89308848,2.6151,2.7163757909563286,0.10127579095632866
4.89726848,2.6047,2.708129878911647,0.10342987891164723
