dataset,cell,window,run_id,run_short,protocol,parameter_match_grade,parameter,delta,time_s,residual_mV,response_mV_per_unit,abs_current_A,progress_fraction,valid,response_rms_mV,cosine_alignment,projection_fraction
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,7896.882365691454,247.18221300853617,5.1549742252632313e-05,1.9243103452026844e-05,0.7373227236970379,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,7902.944804051142,247.50694944005323,5.143674486340899e-05,1.9243103452026844e-05,0.7378887665170539,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,7907.991658188555,247.46297621459058,5.1357873509516594e-05,1.9243103452026844e-05,0.7383599854191951,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,7913.03854744335,247.5212118940777,5.129073055165634e-05,1.9243103452026844e-05,0.7388312076002054,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,7919.132054922349,247.45979585608558,5.122285484659983e-05,1.9243103452026844e-05,0.7394001513077632,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,7923.459370684082,247.5108561877537,5.118212298427238e-05,1.9243103452026844e-05,0.7398041877484729,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,7928.52186208923,247.4256660452694,5.1141120227526926e-05,1.9243103452026844e-05,0.740276866684119,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,7934.584288865091,247.37241820549548,5.1100008668925057e-05,1.9243103452026844e-05,0.7408429084225665,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,7939.646759954685,268.9848621500266,1.3290991086001291,0.500126302242279,0.7413155854613728,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,7944.693208292279,269.2522302247484,1.331709312086815,0.499945729970932,0.7417867664744567,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,7949.756094053773,269.4505578494293,1.3337516395695026,0.4997650980949402,0.7422594822306962,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,7955.834157701385,269.52817821725404,1.3362498017288615,0.4997650980949402,0.7428269839656759,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,7960.8653583456835,269.83753032966007,1.338451976466981,0.499945729970932,0.7432967413193674,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,7965.912116439093,291.45561268379527,2.6825117887452343,1.0002334117889404,0.7437679512539916,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,7971.989789775434,292.56214012193425,2.6941117785783675,1.000052809715271,0.744335416546062,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,7977.037170322797,231.26283039278485,-1.3463298149452019,0.5002684593187037,0.744806684598488,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,7982.06834560899,228.1000007944236,-1.3382546970053255,0.5002684593200684,0.7452764395845227,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,7988.130468037492,248.6862212988372,5.13037223814905e-05,1.9243103452026844e-05,0.7458424529064113,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,7993.177660406582,248.41377092259398,0.0005322486185121988,0.00019985238031949848,0.7463137033888508,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,7998.240100519091,248.15799478749233,5.1198350004000304e-05,1.9243103452026844e-05,0.7467863775353628,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8004.302773602878,269.7663323803288,1.3305088130532994,0.4997650980949402,0.7473524422712949,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8009.349469902518,270.2344541117614,1.3342080337253037,0.500126302242279,0.7478236464363067,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8014.380715548799,270.31193864677317,1.335945413002415,0.499945729970932,0.7482934079917811,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8020.411990945653,270.26149066437364,1.3381363359354914,0.499945729970932,0.7488565411621947,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8025.458332061429,270.4276867951156,1.339658853600767,0.499945729970932,0.7493277121641022,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8030.505140700621,270.3355572091155,1.340951221885378,0.499945729970932,0.7497989268181273,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8035.536713917048,270.4616990446951,1.3415618837886445,0.49976509809494035,0.7502687189584452,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8041.599213895071,270.5525777871562,1.3431541461361718,0.499945729970932,0.7508347675316935,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8046.646039792206,270.5852407105365,1.3439281983840257,0.499945729970932,0.7513059837970727,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8051.692896435856,270.6422109688846,1.3445890422270068,0.499945729970932,0.7517772029332184,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8057.77095826394,270.67089914049,1.3452590545703913,0.499945729970932,0.7523447044983109,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8062.802184050804,270.9360508013039,1.345238318395392,0.49976509809494035,0.7528144641995346,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8067.86465180209,270.87881624001574,1.346124965124762,0.499945729970932,0.753287140926647,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8073.927103339567,271.28503489390044,1.34653095234194,0.499945729970932,0.7538531849770578,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8078.958387286162,271.25706716876374,1.3468158711926748,0.499945729970932,0.7543229501085879,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8084.004791624266,271.2422763880511,1.346574133561651,0.4997650980949402,0.7547941270134906,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8090.083259547908,293.0921870850578,2.6984554324016585,1.0002334117889404,0.7553616664952532,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8095.1146167267325,294.080730306447,2.7059483435198928,1.000052809715271,0.7558314384643914,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8100.176902936255,294.51423569447144,2.712594564809878,1.000052809715271,0.7563040982411604,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8106.223719311238,225.50331358579135,-1.3534188321639995,0.5002684593200684,0.7568686824546303,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8111.286186816917,246.87899111107114,5.181073237103817e-05,1.9243103452026844e-05,0.7573413591588106,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8116.333077966432,246.9216320927372,5.1674255985290074e-05,1.9243103452026844e-05,0.7578125815167288,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8121.379574965118,247.28119526494208,5.155843973980723e-05,1.9243103452026844e-05,0.7582837670732423,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8127.411129641947,269.2007141434036,1.3387046055357565,0.499945729970932,0.7588469263197024,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8132.473543534212,269.76189515668915,1.340358852502943,0.499945729970932,0.7593195980180606,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8137.536021135009,270.1951432126588,1.3416514588149298,0.499945729970932,0.7597922756648104,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8143.629800706094,270.34315507080373,1.3424243598181285,0.4997650980949402,0.7603612447772898,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8148.692190999634,270.48873681418684,1.3427959961975766,0.4995844960212711,0.7608339142722625,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8153.739063212026,270.6625735923129,1.3444893449032769,0.499945729970932,0.7613051348620435,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8159.817152077394,271.150185482627,1.3452189695606354,0.499945729970932,0.7618726389515759,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8164.8639551778,453.0903216969846,10.661838300940474,3.9997923374176025,0.762343853088451,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8169.9108202323805,377.89361878970954,6.8600927875372975,2.4994709491729736,0.7628150730099154,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8175.973309604007,377.2782297580526,6.929907288315551,2.4994709491729736,0.7633811205928568,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8181.004554338018,377.1313538767629,6.980120705066817,2.4994709491729736,0.7638508820631535,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8186.06685110883,377.107123065338,7.024092069256582,2.4994709491729736,0.7643235428260178,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8192.129404705276,377.3370418459656,7.069806421992064,2.4996516704559326,0.764889596405556,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8197.160637499575,205.62454667104822,-2.826011935828099,0.9998337030410767,0.7653593567610556,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8202.2228379507,293.05153972934005,2.796273306873154,1.000052809715271,0.7658320085306628,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8207.285427845938,295.40984918363836,2.7905827577201503,1.000052809715271,0.766304696662214,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8213.363125758442,296.666537606523,2.7843274888672553,1.000052809715271,0.766872164248932,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8218.394630308994,297.2075438323794,2.7799012558471503,1.000052809715271,0.7673419499779971,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8223.4416827198,297.69801320891844,2.7760884852900958,1.000052809715271,0.7678131873926943,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8229.503747865758,298.4465992706862,2.7727285028000814,1.0002334117889404,0.7683791953661783,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8234.535395768038,163.50403371013434,-5.456710353946015,2.0002284049987793,0.7688489944798276,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8239.582188758286,160.38768431526228,-5.359390285490928,2.000770330429077,0.769320207672729,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8245.613434621646,253.05058192536302,5.135204483863731e-05,1.9243103452026844e-05,0.7698833380856346,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8250.675863461107,253.10406457780888,5.1315057758571925e-05,1.9243103452026844e-05,0.7703560111795952,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8255.722703508458,252.71692311315962,5.1268274070537245e-05,1.9243103452026844e-05,0.7708272287661636,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8261.800820874745,252.37585226739156,5.121499668803153e-05,1.9243103452026844e-05,0.7713947355167936,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8266.863256230416,252.201599437901,5.117579915392412e-05,1.9243103452026844e-05,0.7718674092191651,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8271.910099144905,252.0372513843423,5.114168533104646e-05,1.9243103452026844e-05,0.7723386270734349,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8277.972567083198,251.92980468731906,5.11067599351378e-05,1.9243103452026844e-05,0.7729046726551708,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8282.472642877554,251.71290516456855,5.108466205605566e-05,1.9243103452026844e-05,0.7733248394992349,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8287.534894230346,251.6766451270289,5.106317590986009e-05,1.9243103452026844e-05,0.7737974960214716,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8292.597527172704,251.45641700922994,0.0005301344396801966,0.00019985238031949848,0.7742701881722822,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8298.62872001412,272.5547976615985,1.3278660809057374,0.499945729970932,0.7748333136345906,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8303.690654603655,273.08717210824796,1.330711440197252,0.4997650980949402,0.7753059405810103,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8308.722467872445,273.38906411144717,1.3339056022965146,0.499945729970932,0.7757757551347383,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8314.784471124382,273.4171599459918,1.3361303193337726,0.4997650980949402,0.7763417573292495,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8319.831770690227,273.8459603559136,1.3384884036993228,0.499945729970932,0.7768130178205254,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8324.894186717804,294.7769815841888,2.681892398461727,0.9998722076416016,0.7772856897182552,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8330.956617643991,296.77009110476683,2.6952243157885025,1.0002334117889404,0.7778517318442139,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8336.019073184896,297.3524297697376,2.7032168170348925,1.000052809715271,0.7783244074312572,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8341.081714989312,228.39675300702478,-1.3502717908231432,0.5002684593200684,0.7787971004095079,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8347.144036578418,249.45577825477903,5.166927663502463e-05,1.9243103452026844e-05,0.7793631323267904,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8352.190912615322,249.8564169846551,0.0005354695131742915,0.00019985238031949848,0.7798343532736617,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8357.268923555243,249.64048580872466,5.146378101450466e-05,1.9243103452026844e-05,0.7803084812502227,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8363.300171233117,271.7558857797848,1.3367979713707623,0.499945729970932,0.7808716118325474,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8368.378296883486,272.23492308884414,1.3383613861739363,0.4997650980949402,0.7813457505194895,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8373.456334459679,272.7533460416267,1.3404728856614145,0.499945729970932,0.7818198809830483,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8378.487516267105,273.0802761382467,1.3418124282760235,0.499945729970932,0.782289636577963,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8384.550005177585,273.40957892748594,1.3431488695747618,0.499945729970932,0.7828556841178477,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8389.612469730917,273.5527838887091,1.344076741010003,0.499945729970932,0.7833283605463708,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8394.658893763026,273.7349347551561,1.3448628900158965,0.499945729970932,0.7837995392900798,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8400.737366553778,273.89299306319793,1.3456575362591483,0.499945729970932,0.7843670792262789,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8405.78386323668,274.1314921416738,1.3462109817197199,0.499945729970932,0.784838264753308,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8410.815472783514,274.3884735412969,1.346682862946036,0.499945729970932,0.7853080602857537,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8416.877892617096,274.611934197718,1.347649991126909,0.500126302242279,0.7858741013760088,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8421.90912809808,274.57923447969625,1.3475000516827151,0.499945729970932,0.7863438619823611,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8426.955965498848,274.7180656377171,1.3473022228538412,0.4997650980949402,0.7868150793218213,True,2.99862487135529,0.6303439293527081,0.39733346927181185
calce_20r,2,DST_80SOC,calce_20r/2/DST_80SOC,20R DST80,DST,B,j0p,0.2,8433.033847840288,274.8180661245829,1.3480836539214724,0.499945729970932,0.7873825641284545,True,2.99862487135529,0.6303439293527081,0.39733346927181185
