Time [s],Current [mA],Discharge capacity [A.h],Voltage [V],Absolute error [V]
18124,0.68783,0.0034628,3.7829,0.00076137
18184,0.68783,0.0034743,3.7817,0.00057217
18244,0.68783,0.0034857,3.7804,0.00033028
18304,0.68783,0.0034972,3.7792,0.00026994
18364,0.68783,0.0035086,3.7781,0.00014584
18424,0.68783,0.0035201,3.7769,3.6025e-05
18484,0.68783,0.0035316,3.7757,2.8204e-05
18544,0.68783,0.003543,3.7746,0.00020092
18604,0.68783,0.0035545,3.7734,0.00019966
18664,0.68783,0.003566,3.7723,0.00045432
18724,0.68783,0.0035774,3.7712,0.00049917
18784,0.68783,0.0035889,3.7701,0.00045583
18844,0.68783,0.0036004,3.769,0.00067416
18904,0.68783,0.0036118,3.7679,0.00072717
18964,0.68783,0.0036233,3.7669,0.00076524
19024,0.68783,0.0036347,3.7658,0.00079689
19084,0.68783,0.0036462,3.7648,0.00098616
19144,0.68783,0.0036577,3.7637,0.00098389
19204,0.68783,0.0036691,3.7626,0.0011341
19264,0.68783,0.0036806,3.7616,0.0011566
19324,0.68783,0.0036921,3.7606,0.0012415
19384,0.68783,0.0037035,3.7595,0.0013107
19444,0.68783,0.003715,3.7586,0.0013204
19504,0.68783,0.0037265,3.7576,0.0013941
19564,0.68783,0.0037379,3.7566,0.001373
19624,0.68783,0.0037494,3.7557,0.0014266
19684,0.68783,0.0037609,3.7547,0.0014382
19744,0.68783,0.0037723,3.7537,0.0016107
19804,0.68783,0.0037838,3.7528,0.001587
19864,0.68783,0.0037952,3.7518,0.0015219
19924,0.68783,0.0038067,3.7509,0.0015668
19984,0.68783,0.0038182,3.7499,0.0016803
20044,0.68783,0.0038296,3.749,0.0016282
20104,0.68783,0.0038411,3.7481,0.0015635
20164,0.68783,0.0038526,3.7472,0.0016475
20224,0.68783,0.003864,3.7463,0.0017157
20284,0.68783,0.0038755,3.7454,0.0016166
20344,0.68783,0.003887,3.7445,0.0017149
20404,0.68783,0.0038984,3.7436,0.0016183
20464,0.68783,0.0039099,3.7427,0.0015649
20524,0.68783,0.0039213,3.7418,0.0016348
20584,0.68783,0.0039328,3.7409,0.0016679
20644,0.68783,0.0039443,3.74,0.0015874
20704,0.68782,0.0039557,3.7391,0.0017068
20764,0.68783,0.0039672,3.7382,0.0017101
20824,0.68783,0.0039787,3.7373,0.0017074
20884,0.68783,0.0039901,3.7364,0.001655
20944,0.68783,0.0040016,3.7355,0.0016226
21004,0.68783,0.0040131,3.7347,0.0015788
21064,0.68783,0.0040245,3.7338,0.0014842
21124,0.68783,0.004036,3.733,0.0015005
21184,0.68783,0.0040474,3.7321,0.0014374
21244,0.68783,0.0040589,3.7313,0.0015302
21304,0.68783,0.0040704,3.7305,0.0013843
21364,0.68783,0.0040818,3.7296,0.0013969
21424,0.68783,0.0040933,3.7288,0.0012861
21484,0.68783,0.0041048,3.728,0.001211
21544,0.68783,0.0041162,3.7271,0.0012561
21604,0.68783,0.0041277,3.7263,0.0012257
21664,0.68783,0.0041392,3.7254,0.0010469
21724,0.68783,0.0041506,3.7246,0.0010399
21784,0.68783,0.0041621,3.7237,0.0010789
21844,0.68784,0.0041735,3.7228,0.0011203
21904,0.68784,0.004185,3.722,0.0010015
21964,0.68783,0.0041965,3.7211,0.00096004
22024,0.68783,0.0042079,3.7203,0.0010322
22084,0.68783,0.0042194,3.7194,0.00093737
22144,0.68783,0.0042309,3.7186,0.00091241
22204,0.68783,0.0042423,3.7177,0.00076508
22264,0.68783,0.0042538,3.7169,0.00077678
22324,0.68783,0.0042653,3.716,0.00072627
22384,0.68784,0.0042767,3.7152,0.00065236
22444,0.68784,0.0042882,3.7143,0.00059009
22504,0.68783,0.0042997,3.7134,0.00072743
22564,0.68784,0.0043111,3.7125,0.00058591
22624,0.68784,0.0043226,3.7116,0.00051699
22684,0.68784,0.004334,3.7108,0.00043763
22744,0.68783,0.0043455,3.7099,0.00046626
22804,0.68783,0.004357,3.7091,0.00040846
22864,0.68783,0.0043684,3.7082,0.00026146
22924,0.68783,0.0043799,3.7074,0.0001104
22984,0.68783,0.0043914,3.7066,0.00011325
23044,0.68783,0.0044028,3.7057,7.9817e-05
23104,0.68783,0.0044143,3.7049,1.3208e-05
23164,0.68784,0.0044258,3.7041,0.00016829
23224,0.68783,0.0044372,3.7032,0.00014732
23284,0.68783,0.0044487,3.7024,0.00020495
23344,0.68783,0.0044601,3.7015,0.00034399
23404,0.68783,0.0044716,3.7007,0.00024588
23464,0.68783,0.0044831,3.6998,0.00053977
23524,0.68783,0.0044945,3.699,0.00059239
23584,0.68783,0.004506,3.6981,0.00067939
23644,0.68784,0.0045175,3.6972,0.00076099
23704,0.68784,0.0045289,3.6964,0.00076024
23764,0.68783,0.0045404,3.6955,0.00083307
23824,0.68783,0.0045519,3.6946,0.00089891
23884,0.68783,0.0045633,3.6937,0.00091267
23944,0.68783,0.0045748,3.6928,0.00099795
24004,0.68783,0.0045862,3.6919,0.0009977
24064,0.68783,0.0045977,3.691,0.0009924
24124,0.68783,0.0046092,3.6901,0.001066
24184,0.68783,0.0046206,3.6892,0.0010173
24244,0.68783,0.0046321,3.6883,0.0011228
24304,0.68783,0.0046436,3.6874,0.0012659
24364,0.68783,0.004655,3.6864,0.0011702
24424,0.68783,0.0046665,3.6855,0.0012789
24484,0.68783,0.004678,3.6846,0.0012757
24544,0.68783,0.0046894,3.6837,0.001278
24604,0.68783,0.0047009,3.6828,0.0013682
24664,0.68783,0.0047124,3.6819,0.0013859
24724,0.68783,0.0047238,3.681,0.0015261
24784,0.68784,0.0047353,3.6802,0.0016645
24844,0.68783,0.0047467,3.6793,0.0017141
24904,0.68783,0.0047582,3.6784,0.0017139
24964,0.68783,0.0047697,3.6774,0.0016263
25024,0.68783,0.0047811,3.6765,0.0018068
25084,0.68783,0.0047926,3.6756,0.0017864
25144,0.68783,0.0048041,3.6747,0.0018056
25204,0.68783,0.0048155,3.6737,0.0019016
25264,0.68783,0.004827,3.6728,0.0018771
25324,0.68783,0.0048385,3.6719,0.001926
25384,0.68783,0.0048499,3.6709,0.0019272
25444,0.68783,0.0048614,3.67,0.0018856
25504,0.68783,0.0048728,3.669,0.0019115
25564,0.68783,0.0048843,3.6681,0.0020154
25624,0.68783,0.0048958,3.6671,0.0020048
25684,0.68783,0.0049072,3.6662,0.0019589
25744,0.68783,0.0049187,3.6652,0.0021159
25804,0.68784,0.0049302,3.6643,0.0021651
25864,0.68784,0.0049416,3.6633,0.0021412
25924,0.68784,0.0049531,3.6624,0.0021639
25984,0.68783,0.0049646,3.6615,0.0021945
26044,0.68783,0.004976,3.6606,0.0022679
26104,0.68783,0.0049875,3.6597,0.0023454
26164,0.68783,0.0049989,3.6588,0.0024294
26224,0.68784,0.0050104,3.6579,0.0024341
26284,0.68783,0.0050219,3.657,0.0026303
26344,0.68784,0.0050333,3.6561,0.002584
26404,0.68784,0.0050448,3.6551,0.0027188
26464,0.68783,0.0050563,3.6542,0.0027606
26524,0.68783,0.0050677,3.6533,0.0027621
26584,0.68783,0.0050792,3.6523,0.0028453
26644,0.68783,0.0050907,3.6514,0.0029781
26704,0.68783,0.0051021,3.6505,0.0029269
26764,0.68783,0.0051136,3.6496,0.0030817
26824,0.68784,0.0051251,3.6487,0.003199
26884,0.68783,0.0051365,3.6478,0.0033241
26944,0.68783,0.005148,3.6469,0.0034158
27004,0.68783,0.0051594,3.646,0.003482
27064,0.68783,0.0051709,3.6451,0.0037582
27124,0.68783,0.0051824,3.6443,0.0037642
27184,0.68783,0.0051938,3.6434,0.0040444
27244,0.68783,0.0052053,3.6425,0.0041566
27304,0.68783,0.0052168,3.6416,0.004255
27364,0.68783,0.0052282,3.6407,0.0043793
27424,0.68783,0.0052397,3.6398,0.0045652
27484,0.68783,0.0052512,3.6389,0.0047042
27544,0.68783,0.0052626,3.638,0.0047219
27604,0.68783,0.0052741,3.637,0.0049368
27664,0.68784,0.0052855,3.6361,0.0049987
27724,0.68783,0.005297,3.6352,0.0051785
27784,0.68783,0.0053085,3.6343,0.0053554
27844,0.68783,0.0053199,3.6334,0.0055341
27904,0.68783,0.0053314,3.6324,0.0057895
27964,0.68783,0.0053429,3.6315,0.0059552
28024,0.68783,0.0053543,3.6305,0.006151
28084,0.68783,0.0053658,3.6296,0.0062566
28144,0.68783,0.0053773,3.6286,0.0064354
28204,0.68783,0.0053887,3.6277,0.0067281
28264,0.68783,0.0054002,3.6267,0.0068651
28324,0.68783,0.0054116,3.6257,0.0070778
28384,0.68783,0.0054231,3.6247,0.0073264
28444,0.68783,0.0054346,3.6238,0.0074548
28504,0.68783,0.005446,3.6228,0.0076914
28564,0.68783,0.0054575,3.6218,0.0079174
28624,0.68783,0.005469,3.6208,0.0082507
28684,0.68783,0.0054804,3.6198,0.0084061
28744,0.68783,0.0054919,3.6187,0.0086657
28804,0.68783,0.0055034,3.6177,0.0088394
28864,0.68783,0.0055148,3.6166,0.0090388
28924,0.68783,0.0055263,3.6155,0.0093831
28984,0.68783,0.0055378,3.6145,0.009719
29044,0.68783,0.0055492,3.6134,0.0098446
29104,0.68783,0.0055607,3.6123,0.010196
29164,0.68783,0.0055721,3.6111,0.01045
29224,0.68783,0.0055836,3.61,0.010757
29284,0.68783,0.0055951,3.6088,0.010866
29344,0.68783,0.0056065,3.6076,0.011238
29404,0.68783,0.005618,3.6063,0.011519
29464,0.68783,0.0056295,3.6049,0.011646
29524,0.68783,0.0056409,3.6036,0.011951
29584,0.68783,0.0056524,3.6022,0.012198
29644,0.68783,0.0056639,3.6008,0.012295
29704,0.68783,0.0056753,3.5994,0.012561
29764,0.68783,0.0056868,3.5979,0.01288
29824,0.68783,0.0056982,3.5964,0.013002
29884,0.68783,0.0057097,3.5949,0.013113
29944,0.68783,0.0057212,3.5933,0.013258
30004,0.68783,0.0057326,3.5917,0.01355
30064,0.68783,0.0057441,3.59,0.013775
30124,0.68783,0.0057556,3.5882,0.013948
30184,0.68783,0.005767,3.5863,0.014023
30244,0.68783,0.0057785,3.5843,0.014201
30304,0.68783,0.00579,3.5822,0.014271
30364,0.68783,0.0058014,3.58,0.014193
30424,0.68783,0.0058129,3.5776,0.01414
30484,0.68783,0.0058243,3.5751,0.013942
30544,0.68783,0.0058358,3.5723,0.013633
30604,0.68783,0.0058473,3.5692,0.013096
30664,0.68783,0.0058587,3.5655,0.012135
30724,0.68783,0.0058702,3.5618,0.010912
30784,0.68783,0.0058817,3.5585,0.010501
30844,0.68783,0.0058931,3.5554,0.010467
30904,0.68783,0.0059046,3.5522,0.010539
30964,0.68783,0.0059161,3.5489,0.010377
31024,0.68783,0.0059275,3.5451,0.010092
31084,0.68783,0.005939,3.5409,0.0096098
31144,0.68783,0.0059504,3.5361,0.0084888
31204,0.68783,0.0059619,3.531,0.0075883
31264,0.68783,0.0059734,3.5262,0.0072261
31324,0.68783,0.0059848,3.5215,0.0072953
31383,0.68783,0.0059961,3.517,0.0077621
31441,0.68783,0.0060072,3.5125,0.0082647
31495,0.68783,0.0060176,3.5082,0.0089717
31546,0.68783,0.0060273,3.504,0.0097737
31593,0.68783,0.0060363,3.4998,0.010525
31637,0.68783,0.0060448,3.495,0.010749
31679,0.68783,0.0060528,3.4893,0.010067
31719,0.68783,0.0060603,3.4827,0.0084853
31756,0.68783,0.0060673,3.4756,0.0064022
31790,0.68783,0.0060739,3.4687,0.0044486
31821,0.68783,0.0060799,3.4623,0.0030324
31851,0.68783,0.0060856,3.4564,0.0021816
31879,0.68783,0.006091,3.4511,0.0018721
31904,0.68783,0.0060958,3.4463,0.00213
31928,0.68783,0.0061003,3.442,0.0027723
31951,0.68783,0.0061047,3.4379,0.0036896
31971,0.68783,0.0061086,3.4342,0.0049843
31991,0.68783,0.0061124,3.4307,0.0064836
32010,0.68783,0.0061159,3.4274,0.0082122
32028,0.68783,0.0061193,3.4243,0.010084
32044,0.68783,0.0061225,3.4214,0.012205
32059,0.68783,0.0061254,3.4187,0.014484
32075,0.68783,0.0061283,3.416,0.016801
32089,0.68783,0.0061311,3.4134,0.019211
