Time [s],Current [mA],Discharge capacity [A.h],Voltage [V],Absolute error [V]
298.4,13.758,0.0011403,3.3097,0.064078
301.87,13.758,0.0011536,3.3073,0.066752
305.33,13.758,0.0011668,3.305,0.069413
308.7,13.758,0.0011797,3.3027,0.072126
312.16,13.758,0.0011929,3.3003,0.074801
315.64,13.758,0.0012062,3.2978,0.077348
319.01,13.758,0.0012191,3.2954,0.07995
322.47,13.758,0.0012323,3.2929,0.082453
325.88,13.758,0.0012453,3.2904,0.084955
329.21,13.758,0.001258,3.288,0.087489
332.66,13.758,0.0012712,3.2854,0.089925
335.98,13.758,0.0012839,3.2829,0.092463
339.35,13.758,0.0012968,3.2804,0.094981
342.69,13.758,0.0013096,3.278,0.097539
346.04,13.758,0.0013224,3.2756,0.10012
349.31,13.758,0.0013349,3.2733,0.10279
352.66,13.758,0.0013477,3.2709,0.10543
355.99,13.758,0.0013604,3.2686,0.1081
359.27,13.758,0.0013729,3.2663,0.11083
362.53,13.758,0.0013854,3.2641,0.1136
365.76,13.758,0.0013977,3.2619,0.11641
368.99,13.758,0.0014101,3.2597,0.11925
372.21,13.758,0.0014224,3.2576,0.12211
375.39,13.758,0.0014346,3.2555,0.12502
378.55,13.758,0.0014466,3.2534,0.12796
381.67,13.758,0.0014585,3.2514,0.13098
384.82,13.758,0.0014706,3.2494,0.13397
387.83,13.758,0.0014821,3.2475,0.13706
390.86,13.758,0.0014936,3.2456,0.14019
393.85,13.758,0.0015051,3.2437,0.14332
396.83,13.758,0.0015165,3.2419,0.14648
399.7,13.758,0.0015275,3.2401,0.14976
402.62,13.758,0.0015386,3.2383,0.15298
405.43,13.758,0.0015493,3.2366,0.15628
408.22,13.758,0.00156,3.2349,0.1596
410.96,13.758,0.0015705,3.2333,0.16295
413.68,13.758,0.0015809,3.2317,0.16632
416.34,13.758,0.0015911,3.2301,0.16972
418.96,13.758,0.0016011,3.2285,0.17312
421.53,13.758,0.0016109,3.2269,0.17654
424.06,13.758,0.0016206,3.2253,0.18001
426.52,13.758,0.00163,3.2238,0.18347
428.95,13.758,0.0016392,3.2222,0.18693
431.34,13.758,0.0016484,3.2207,0.19045
433.68,13.758,0.0016573,3.2192,0.19395
435.98,13.758,0.0016661,3.2177,0.19748
438.25,13.758,0.0016748,3.2163,0.20101
440.46,13.758,0.0016832,3.2148,0.20456
442.64,13.758,0.0016915,3.2134,0.20813
444.78,13.758,0.0016997,3.212,0.21173
446.88,13.758,0.0017078,3.2106,0.21539
448.94,13.758,0.0017156,3.2093,0.21904
450.94,13.758,0.0017233,3.2079,0.22272
452.9,13.758,0.0017308,3.2066,0.22642
454.81,13.758,0.0017381,3.2054,0.23015
456.7,13.758,0.0017453,3.2041,0.23394
458.55,13.758,0.0017523,3.2029,0.2377
460.35,13.758,0.0017592,3.2017,0.24149
462.09,13.758,0.0017659,3.2005,0.24532
463.84,13.758,0.0017726,3.1993,0.24914
465.54,13.758,0.0017791,3.1982,0.25298
467.19,13.758,0.0017854,3.197,0.25685
468.78,13.758,0.0017915,3.1959,0.26079
470.38,13.758,0.0017976,3.1948,0.26476
471.97,13.758,0.0018036,3.1937,0.26865
473.47,13.758,0.0018094,3.1926,0.27259
474.94,13.758,0.001815,3.1916,0.27653
476.39,13.758,0.0018205,3.1905,0.28049
477.81,13.758,0.001826,3.1895,0.28446
479.18,13.758,0.0018312,3.1885,0.28849
480.55,13.758,0.0018364,3.1875,0.29249
481.88,13.758,0.0018415,3.1865,0.29651
483.17,13.758,0.0018465,3.1856,0.30054
484.42,13.758,0.0018512,3.1846,0.3046
485.64,13.758,0.0018559,3.1837,0.30868
486.87,13.758,0.0018606,3.1828,0.31275
488.07,13.758,0.0018652,3.1818,0.31683
489.22,13.758,0.0018696,3.181,0.32095
490.35,13.758,0.0018739,3.1801,0.32512
491.46,13.758,0.0018781,3.1792,0.32926
492.56,13.758,0.0018823,3.1784,0.33349
493.64,13.758,0.0018865,3.1775,0.33765
494.67,13.758,0.0018904,3.1767,0.34185
495.69,13.758,0.0018943,3.1759,0.34604
496.7,13.758,0.0018981,3.1751,0.35029
497.69,13.758,0.0019019,3.1744,0.3545
498.65,13.758,0.0019056,3.1736,0.35878
499.58,13.758,0.0019092,3.1729,0.36304
500.5,13.758,0.0019127,3.1721,0.36731
501.41,13.758,0.0019161,3.1714,0.37158
502.3,13.758,0.0019195,3.1707,0.37587
503.15,13.758,0.0019228,3.17,0.38018
504.01,13.758,0.0019261,3.1693,0.38457
504.85,13.758,0.0019293,3.1686,0.38889
505.67,13.758,0.0019324,3.168,0.39323
506.48,13.758,0.0019355,3.1673,0.39766
507.26,13.758,0.0019385,3.1667,0.40203
508.04,13.758,0.0019415,3.166,0.4064
508.8,13.758,0.0019444,3.1654,0.41078
509.54,13.758,0.0019472,3.1648,0.41519
510.26,13.758,0.00195,3.1643,0.4196
510.98,13.758,0.0019527,3.1637,0.42401
511.69,13.758,0.0019554,3.1631,0.42848
512.38,13.758,0.0019581,3.1625,0.43295
513.07,13.758,0.0019607,3.162,0.43738
513.75,13.758,0.0019633,3.1614,0.44195
514.42,13.758,0.0019659,3.1608,0.44643
515.07,13.758,0.0019684,3.1603,0.45089
515.7,13.758,0.0019708,3.1598,0.45537
516.32,13.758,0.0019731,3.1593,0.45986
516.94,13.758,0.0019755,3.1588,0.46434
517.54,13.758,0.0019778,3.1582,0.46884
518.15,13.758,0.0019801,3.1577,0.47337
518.73,13.758,0.0019824,3.1572,0.47787
519.31,13.758,0.0019846,3.1568,0.48239
519.88,13.758,0.0019867,3.1563,0.4869
520.45,13.758,0.0019889,3.1558,0.49146
521.01,13.758,0.0019911,3.1553,0.4961
521.56,13.758,0.0019931,3.1548,0.50067
522.1,13.758,0.0019952,3.1544,0.50528
522.64,13.758,0.0019973,3.1539,0.50982
523.15,13.758,0.0019992,3.1535,0.51437
523.67,13.758,0.0020012,3.153,0.51892
524.17,13.758,0.0020031,3.1526,0.52349
524.68,13.758,0.0020051,3.1521,0.52817
525.18,13.758,0.002007,3.1517,0.53285
525.68,13.758,0.0020089,3.1513,0.53749
526.17,13.758,0.0020108,3.1508,0.54211
526.63,13.758,0.0020125,3.1504,0.5467
527.1,13.758,0.0020143,3.15,0.55129
527.57,13.758,0.0020161,3.1496,0.55591
528.03,13.758,0.0020179,3.1492,0.56051
528.48,13.758,0.0020196,3.1488,0.56511
528.92,13.758,0.0020213,3.1484,0.56976
529.37,13.758,0.002023,3.148,0.57444
529.81,13.758,0.0020247,3.1476,0.57908
530.24,13.758,0.0020263,3.1472,0.58373
530.67,13.758,0.002028,3.1468,0.58839
531.1,13.758,0.0020296,3.1465,0.59301
531.51,13.758,0.0020312,3.1461,0.59764
531.92,13.758,0.0020328,3.1457,0.60238
532.33,13.758,0.0020343,3.1453,0.60701
532.75,13.758,0.0020359,3.145,0.61167
533.14,13.758,0.0020374,3.1446,0.61635
533.54,13.758,0.0020389,3.1443,0.62103
533.93,13.758,0.0020404,3.1439,0.62571
534.32,13.758,0.0020419,3.1435,0.63035
534.7,13.758,0.0020434,3.1432,0.63501
535.08,13.758,0.0020448,3.1428,0.63966
535.33,13.758,0.0020458,3.1426,0.64269
535.33,13.758,0.0020458,3.1426,0.64286
535.36,12.612,0.0020459,3.179,0.21937
535.36,0,0.0020459,3.5954,0.62482
535.36,0,0.0020459,3.6146,0.63396
535.36,0,0.0020459,3.6148,0.62464
535.37,0,0.0020459,3.6148,0.61558
535.37,0,0.0020459,3.6149,0.60708
535.37,0,0.0020459,3.6149,0.59892
535.37,0,0.0020459,3.6149,0.59108
535.37,0,0.0020459,3.615,0.58351
535.38,0,0.0020459,3.615,0.5763
535.38,0,0.0020459,3.615,0.56932
535.38,0,0.0020459,3.615,0.5625
535.38,0,0.0020459,3.6151,0.55595
535.38,0,0.0020459,3.6151,0.54952
535.39,0,0.0020459,3.6151,0.54348
535.39,0,0.0020459,3.6151,0.53752
535.39,0,0.0020459,3.6152,0.53163
535.39,0,0.0020459,3.6152,0.52595
535.39,0,0.0020459,3.6152,0.52046
535.4,0,0.0020459,3.6152,0.51509
535.4,0,0.0020459,3.6153,0.50971
535.4,0,0.0020459,3.6153,0.50458
535.4,0,0.0020459,3.6153,0.49952
535.41,0,0.0020459,3.6153,0.48983
535.41,0,0.0020459,3.6154,0.48054
535.41,0,0.0020459,3.6154,0.47141
535.42,0,0.0020459,3.6155,0.46294
535.42,0,0.0020459,3.6155,0.45455
535.43,0,0.0020459,3.6155,0.44644
535.43,0,0.0020459,3.6156,0.43872
535.43,0,0.0020459,3.6156,0.43112
535.44,0,0.0020459,3.6156,0.42383
535.44,0,0.0020459,3.6157,0.4169
535.45,0,0.0020459,3.6157,0.40988
535.45,0,0.0020459,3.6157,0.40322
535.45,0,0.0020459,3.6158,0.3968
535.46,0,0.0020459,3.6158,0.39049
535.46,0,0.0020459,3.6158,0.38434
535.47,0,0.0020459,3.6159,0.37827
535.47,0,0.0020459,3.6159,0.3726
535.47,0,0.0020459,3.6159,0.36672
535.48,0,0.0020459,3.616,0.36132
535.48,0,0.0020459,3.616,0.3558
535.49,0,0.0020459,3.616,0.35056
535.49,0,0.0020459,3.6161,0.34543
535.49,0,0.0020459,3.6161,0.34026
535.5,0,0.0020459,3.6161,0.33291
535.51,0,0.0020459,3.6162,0.32582
535.51,0,0.0020459,3.6162,0.3189
535.52,0,0.0020459,3.6163,0.31217
535.52,0,0.0020459,3.6163,0.30568
535.53,0,0.0020459,3.6164,0.29931
535.54,0,0.0020459,3.6164,0.29317
535.54,0,0.0020459,3.6164,0.2873
535.55,0,0.0020459,3.6165,0.28156
535.55,0,0.0020459,3.6165,0.27597
535.56,0,0.0020459,3.6166,0.2705
535.57,0,0.0020459,3.6166,0.26523
535.57,0,0.0020459,3.6167,0.26007
535.58,0,0.0020459,3.6167,0.25496
535.58,0,0.0020459,3.6167,0.25
535.59,0,0.0020459,3.6168,0.24371
535.6,0,0.0020459,3.6168,0.23758
535.61,0,0.0020459,3.6169,0.23157
535.62,0,0.0020459,3.6169,0.22588
535.62,0,0.0020459,3.617,0.22034
535.63,0,0.0020459,3.6171,0.21492
535.64,0,0.0020459,3.6171,0.20978
535.65,0,0.0020459,3.6172,0.20459
535.66,0,0.0020459,3.6172,0.19855
535.67,0,0.0020459,3.6173,0.19271
535.68,0,0.0020459,3.6173,0.18706
535.69,0,0.0020459,3.6174,0.18181
535.7,0,0.0020459,3.6175,0.17652
535.71,0,0.0020459,3.6175,0.1715
535.72,0,0.0020459,3.6176,0.16571
535.73,0,0.0020459,3.6177,0.16019
535.74,0,0.0020459,3.6178,0.15475
535.76,0,0.0020459,3.6178,0.14971
535.77,0,0.0020459,3.6179,0.14478
535.78,0,0.0020459,3.618,0.13939
535.8,0,0.0020459,3.6181,0.13428
535.81,0,0.0020459,3.6182,0.12936
535.83,0,0.0020459,3.6182,0.12398
535.84,0,0.0020459,3.6183,0.1188
535.86,0,0.0020459,3.6184,0.11347
535.88,0,0.0020459,3.6185,0.10841
535.9,0,0.0020459,3.6187,0.10313
535.92,0,0.0020459,3.6188,0.098049
535.94,0,0.0020459,3.6189,0.093015
535.96,0,0.0020459,3.619,0.087715
535.99,0,0.0020459,3.6192,0.082465
536.02,0,0.0020459,3.6193,0.077608
536.04,0,0.0020459,3.6195,0.072563
536.08,0,0.0020459,3.6196,0.067381
536.11,0,0.0020459,3.6198,0.062327
536.15,0,0.0020459,3.62,0.057321
536.18,0,0.0020459,3.6202,0.052481
536.23,0,0.0020459,3.6204,0.047583
536.27,0,0.0020459,3.6207,0.042624
536.32,0,0.0020459,3.6209,0.037831
536.37,0,0.0020459,3.6212,0.033056
536.43,0,0.0020459,3.6215,0.028268
536.49,0,0.0020459,3.6218,0.023567
536.56,0,0.0020459,3.6221,0.018823
536.63,0,0.0020459,3.6225,0.014055
536.71,0,0.0020459,3.6228,0.0094311
536.79,0,0.0020459,3.6232,0.0048315
536.88,0,0.0020459,3.6237,0.00017681
536.98,0,0.0020459,3.6241,0.004466
537.09,0,0.0020459,3.6246,0.0090475
537.21,0,0.0020459,3.6252,0.013717
537.34,0,0.0020459,3.6257,0.018214
537.47,0,0.0020459,3.6263,0.022612
537.62,0,0.0020459,3.627,0.026982
537.78,0,0.0020459,3.6277,0.031411
537.95,0,0.0020459,3.6284,0.035751
538.14,0,0.0020459,3.6292,0.040018
538.34,0,0.0020459,3.63,0.044262
538.56,0,0.0020459,3.6309,0.048445
538.79,0,0.0020459,3.6318,0.052514
539.04,0,0.0020459,3.6328,0.0566
539.31,0,0.0020459,3.6339,0.060587
539.61,0,0.0020459,3.635,0.064502
539.93,0,0.0020459,3.6362,0.068323
540.27,0,0.0020459,3.6374,0.072115
540.63,0,0.0020459,3.6388,0.075791
541.03,0,0.0020459,3.6402,0.079464
541.47,0,0.0020459,3.6417,0.083004
541.94,0,0.0020459,3.6433,0.086499
542.45,0,0.0020459,3.6449,0.08992
542.98,0,0.0020459,3.6466,0.093252
543.57,0,0.0020459,3.6484,0.096437
544.19,0,0.0020459,3.6503,0.099558
544.85,0,0.0020459,3.6522,0.10263
545.57,0,0.0020459,3.6543,0.1056
546.34,0,0.0020459,3.6564,0.10848
547.17,0,0.0020459,3.6586,0.11127
548.05,0,0.0020459,3.6609,0.114
549,0,0.0020459,3.6633,0.11662
550.04,0,0.0020459,3.6658,0.11915
551.15,0,0.0020459,3.6684,0.12155
552.36,0,0.0020459,3.6711,0.12387
553.66,0,0.0020459,3.6739,0.12606
555.11,0,0.0020459,3.6769,0.12808
556.68,0,0.0020459,3.68,0.13
558.38,0,0.0020459,3.6833,0.13176
560.26,0,0.0020459,3.6867,0.13334
562.32,0,0.0020459,3.6903,0.13477
564.65,0,0.0020459,3.6941,0.13592
567.23,0,0.0020459,3.6982,0.13688
570.05,0,0.0020459,3.7023,0.13771
573.25,0,0.0020459,3.7068,0.13824
576.81,0,0.0020459,3.7115,0.13856
580.8,0,0.0020459,3.7164,0.13865
585.25,0,0.0020459,3.7215,0.13858
590.11,0,0.0020459,3.7266,0.13851
595.63,0,0.0020459,3.7319,0.13813
601.57,0,0.0020459,3.7373,0.13786
608,0,0.0020459,3.7426,0.13748
614.97,0,0.0020459,3.7481,0.13706
622.21,0,0.0020459,3.7533,0.13684
629.96,0,0.0020459,3.7586,0.13656
638,0,0.0020459,3.7637,0.13639
646.57,0,0.0020459,3.7689,0.13621
655.62,0,0.0020459,3.7742,0.13594
664.96,0,0.0020459,3.7794,0.13569
675.1,0,0.0020459,3.785,0.13507
685.9,0,0.0020459,3.7908,0.13429
697.56,0,0.0020459,3.797,0.13315
710.58,0,0.0020459,3.8038,0.13131
725.19,0,0.0020459,3.8115,0.12859
742.02,0,0.0020459,3.8201,0.12504
762.1,0,0.0020459,3.8298,0.1203
787.45,0,0.0020459,3.8416,0.11349
821.4,0,0.0020459,3.8555,0.10464
872.84,0,0.0020459,3.8729,0.092175
973.83,0,0.0020459,3.8984,0.071713
1093.8,0,0.0020459,3.9189,0.053631
1213.8,0,0.0020459,3.9331,0.040575
1333.8,0,0.0020459,3.9434,0.030729
1453.8,0,0.0020459,3.9513,0.023303
1573.8,0,0.0020459,3.9572,0.017762
1693.8,0,0.0020459,3.9619,0.013294
1813.8,0,0.0020459,3.9656,0.0096845
1933.8,0,0.0020459,3.9687,0.00662
2053.8,0,0.0020459,3.9712,0.0042607
2173.8,0,0.0020459,3.9733,0.0022521
2293.8,0,0.0020459,3.9751,0.00059621
