cell,model,rate,rmse_Qaligned_mV,mae_Qaligned_mV,bias_Qaligned_mV,Q_exp_Ah,Q_sim_Ah,cutoff_capacity_error_pct,initial_voltage_error_mV,common_end_voltage_error_mV,n_points,t_exp_s,t_sim_s,cutoff_time_error_pct
02,SPM,C10,87.387258501302,70.98228907037648,70.98228907037648,4.99775592,5.1221755364687285,2.4895096611426375,6.553371668435837,398.2647636654439,1213,35985.22998,36879.66386257138,2.485558333428736
02,SPM,C2,137.598746862363,114.5492271635221,114.5492271635221,4.92394309,5.062819891426119,2.820438800524785,14.31627897777954,380.5840362799597,284,7090.53,7290.460643653496,2.819685462913156
02,SPM,1C,124.55284078151614,120.67708890734589,120.67708890734589,4.92969848,4.99660536903512,1.3572207165725183,53.15205269846324,200.6540745077987,176,3549.37002,3597.555865705275,1.357588682886192
02,SPM,1p5C,122.2885418368464,116.28590293793127,116.28590293793127,4.92251608,4.931321169566217,0.17887375933602628,109.08665499111025,27.993739235374182,146,2362.8399600000002,2367.0341613917844,0.177506791098293
