capacity_Ah,voltage_exp_V,voltage_sim_V,residual_V
0.0,4.1694,4.175953371668436,0.006553371668435837
0.00416653,4.1605,4.167951037233366,0.0074510372333662644
0.00833303,4.1563,4.163837219562992,0.007537219562991915
0.01249952,4.1527,4.160659930873809,0.007959930873808752
0.01666602,4.1498,4.157946245090064,0.008146245090063786
0.02083252,4.1472,4.155522708940473,0.008322708940473156
0.02499902,4.1451,4.1533015928336825,0.00820159283368227
0.02916562,4.1427,4.1512330375419,0.008533037541900157
0.03333212000000001,4.1401,4.149286966028815,0.009186966028814858
0.03749862,4.1379,4.147440388109082,0.009540388109082087
0.04166512000000001,4.1363,4.145677142767968,0.009377142767967861
0.04583162,4.134,4.143985305077675,0.009985305077674589
0.04999812,4.1323,4.142355843454829,0.010055843454829017
0.054164620000000004,4.1305,4.1407816596866445,0.01028165968664485
0.05833112,4.1286,4.139257125778432,0.010657125778432253
0.06249762,4.127,4.137777438586315,0.010777438586314858
0.06666412,4.1256,4.136338256532613,0.010738256532612844
0.07083072,4.1238,4.134936649899811,0.011136649899810891
0.07499722,4.1221,4.133569857759159,0.011469857759159652
0.07916371999999999,4.1209,4.132235525792246,0.01133552579224606
0.08333022,4.1193,4.130931740908357,0.01163174090835728
0.08749672,4.1176,4.129656891428462,0.012056891428462002
0.09166321999999999,4.1163,4.128409391149211,0.01210939114921139
0.09582972,4.1149,4.127188010884034,0.012288010884034861
0.09999592,4.1134,4.125991607069405,0.012591607069404986
0.10416291999999999,4.1123,4.124818864778517,0.012518864778516381
0.10832892,4.1112,4.123669389712169,0.0124693897121686
0.11249592,4.1099,4.122541844192437,0.01264184419243719
0.11666192,4.1086,4.121436096520147,0.012836096520146612
0.12082891999999999,4.1076,4.120350957122776,0.012750957122776185
0.12499492,4.1062,4.1192864137042235,0.013086413704223254
0.12916192,4.1051,4.118241481838227,0.013141481838227165
0.13332792000000002,4.1041,4.117216234175158,0.013116234175158503
0.13749492000000002,4.1028,4.116209816677002,0.013409816677001807
0.14166092000000002,4.1021,4.1152224246039815,0.013122424603981386
0.14582792,4.1007,4.11425328989178,0.01355328989177984
0.14999392,4.0998,4.113302458187137,0.013502458187137023
0.15416092,4.0992,4.11236931584213,0.013169315842130658
0.15832692,4.0981,4.111454108870846,0.013354108870846204
0.16249392000000001,4.097,4.110556118644217,0.013556118644216575
0.16665992000000002,4.0963,4.109675599440521,0.013375599440521135
0.17082692000000002,4.0954,4.1088119755344765,0.013411975534476817
0.17499292000000002,4.0945,4.107965493312505,0.013465493312504684
0.17915992,4.0938,4.1071355549639375,0.013335554963937568
0.18332592,4.0926,4.106322443548351,0.013722443548351393
0.18749292,4.092,4.10552563980038,0.01352563980038024
0.19165992,4.0911,4.104745180648442,0.013645180648442334
0.19582592000000001,4.0908,4.103981136453009,0.013181136453009223
0.19999292000000002,4.0896,4.103233024867287,0.013633024867287347
0.20415892000000002,4.0891,4.102501083323333,0.013401083323333118
0.20832592,4.0882,4.101784828308633,0.013584828308633057
0.21249192,4.0877,4.101084492496956,0.01338449249695639
0.21665892,4.0868,4.100399617616418,0.013599617616417703
0.22082492,4.0864,4.099730408085265,0.013330408085264978
0.22499192,4.0858,4.099076414857908,0.013276414857908314
0.22915792000000001,4.0851,4.09843782149369,0.013337821493689894
0.23332492000000002,4.0844,4.097814192390913,0.013414192390913016
0.23749092000000002,4.0836,4.097205697931936,0.013605697931936334
0.24165792,4.083,4.096611902105454,0.013611902105453488
0.24582392,4.0826,4.096032947264353,0.013432947264353068
0.24999092,4.0819,4.095468405389874,0.013568405389873917
0.25415692,4.0813,4.094918394306644,0.013618394306644355
0.25832392,4.0807,4.094382488795724,0.01368248879572409
0.26248992,4.0804,4.09386077087155,0.013460770871549954
0.26665691999999996,4.08,4.093352813341448,0.013352813341447778
0.27082291999999997,4.0793,4.092858682440879,0.013558682440878655
0.27498992,4.0784,4.092377950857809,0.013977950857809063
0.27915592,4.078,4.091910654376495,0.013910654376494413
0.28332292,4.0775,4.091456364450217,0.013956364450216974
0.28748892,4.0771,4.0910151283306915,0.01391512833069175
0.29165591999999996,4.0766,4.09058652796037,0.013986527960369699
0.29582191999999996,4.0763,4.090170542887947,0.013870542887946868
0.29998892,4.0757,4.089766752964975,0.014066752964974505
0.30415492,4.0754,4.089375127791828,0.01397512779182808
0.30832191999999997,4.0749,4.088995247467189,0.014095247467188265
0.31248792,4.0745,4.088627047842687,0.014127047842687368
0.31665492,4.0742,4.088270107544474,0.01407010754447402
0.32082092,4.0737,4.087924354659321,0.014224354659321037
0.32498792,4.0732,4.087589368488614,0.014389368488614274
0.32915392,4.0725,4.087265051842622,0.014765051842622334
0.33332091999999997,4.0722,4.086950984410061,0.014750984410061285
0.33748691999999997,4.0717,4.086647042923524,0.014947042923524556
0.34165392,4.0716,4.086352806022636,0.014752806022635845
0.34581992,4.071,4.086068140171569,0.015068140171568878
0.34998692,4.0706,4.085792625466633,0.015192625466633025
0.35415292,4.0702,4.0855261085175805,0.01532610851758065
0.35831991999999996,4.0697,4.085268170547734,0.015568170547734184
0.36248591999999996,4.0694,4.085018636967006,0.015618636967006161
0.36665292,4.0691,4.084777088788945,0.015677088788945248
