time_s,voltage_exp_V,voltage_sim_V,residual_V
0.0,3.0160996914,1.0769184976090176,-1.9391811937909824
70.02000000000044,1.2847762108,0.9290973714217448,-0.3556788393782553
150.02000000000044,1.1034879684,0.8300080661088468,-0.27347990229115327
230.02000000000044,0.9563981891,0.7691169036389799,-0.18728128546102008
310.02000000000044,0.8753169775,0.7325727029385878,-0.14274427456141225
390.02000000000044,0.8065068722,0.7096251583174065,-0.09688171388259348
470.02000000000044,0.7577255964,0.6932445066143856,-0.0644810897856144
550.0200000000004,0.7269951701,0.6801724412345247,-0.04682272886547534
630.0200000000004,0.7066518068,0.6687104921634203,-0.03794131463657968
710.0200000000004,0.6915127039,0.6582018935272583,-0.03331081037274164
790.0200000000004,0.6789465547,0.6481394750959724,-0.03080707960402762
870.0200000000004,0.6677412391,0.6384377622963378,-0.0293034768036623
960.0200000000004,0.6559622288,0.6278848992080208,-0.028077329591979172
1040.0200000000004,0.6461623907,0.6187574247596828,-0.027404965940317272
1120.0200000000004,0.6363824606,0.6098150531183943,-0.026567407481605687
1200.0200000000004,0.6270896792,0.6010357173301624,-0.02605396186983766
1280.0200000000004,0.6179020405,0.5924622092824436,-0.02543983121755633
1360.0200000000004,0.6095260382,0.5839306072145106,-0.02559543098548933
1440.0200000000004,0.6001324654,0.5755022918027785,-0.024630173597221527
1520.0200000000004,0.5915697217,0.5672152990791838,-0.02435442262081622
1600.0200000000004,0.5834258199,0.559547664391125,-0.023878155508874954
1680.0200000000004,0.5752137303,0.5513031555555712,-0.023910574744428814
1760.0200000000004,0.5676487684,0.5443169155632305,-0.02333185283676953
1840.0200000000004,0.5585923791,0.5363909411566659,-0.02220143794333418
1930.0200000000004,0.5493432879,0.530206173476125,-0.019137114423875
2010.0200000000004,0.5420066118,0.521091388038646,-0.020915223761354018
2090.0200000000004,0.5342252254,0.5132112987673586,-0.021013926632641344
2170.0200000000004,0.5302929878,0.5054436969689855,-0.024849290831014503
2250.0200000000004,0.5199002624,0.49812224795481747,-0.021778014445182514
2330.0200000000004,0.5121892095,0.5008354789668823,-0.011353730533117723
2410.0200000000004,0.5051593781,0.4893266994389879,-0.015832678661012123
2490.0200000000004,0.4996780455,0.48128997729456624,-0.01838806820543376
2570.0200000000004,0.4959340394,0.47783304995221854,-0.01810098944778149
2650.0200000000004,0.4867072403,0.4715391982916613,-0.015168042008338711
2730.0200000000004,0.4815661311,0.4682170879753637,-0.013349043124636306
2810.0200000000004,0.476505816,0.45910398370641065,-0.01740183229358938
2900.0200000000004,0.4692625701,0.4575208741543516,-0.01174169594564839
2980.0200000000004,0.4660723209,0.44801434986982014,-0.018057971030179865
3060.0200000000004,0.460134387,0.44045729567241143,-0.019677091327588547
3140.0200000000004,0.4541868269,0.44225716976301466,-0.01192965713698535
3220.0200000000004,0.447776705,0.43175941060094386,-0.016017294399056137
3300.0200000000004,0.4395098388,0.4254499328275365,-0.014059905972463482
3380.0200000000004,0.4424072802,0.4268095337343184,-0.015597746465681572
3460.0200000000004,0.4307900965,0.43248148651050505,0.001691390010505056
3540.0200000000004,0.4274761081,0.4268009937920383,-0.0006751143079616884
3620.0200000000004,0.4299539924,0.41790203181627195,-0.012051960583728039
3700.0200000000004,0.4335489273,0.4122878487741613,-0.021261078525838695
3780.0200000000004,0.4246298075,0.40789445557534,-0.016735351924660025
3870.0200000000004,0.415821135,0.40146977015864393,-0.014351364841356073
3950.0200000000004,0.4138354063,0.39878846520000716,-0.015046941099992828
4030.0200000000004,0.4058539569,0.39174209423054906,-0.014111862669450914
4110.02,0.4021841586,0.39167523473197446,-0.010508923868025544
4190.02,0.3968651593,0.3903732144472941,-0.006491944852705878
4270.02,0.3929478228,0.38839262645281847,-0.004555196347181545
4350.02,0.3930775225,0.38411472427280025,-0.008962798227199753
4430.02,0.3905410767,0.3798733698736283,-0.010667706826371692
4510.02,0.3877637386,0.3775693776373489,-0.010194360962651139
4590.02,0.383942008,0.3740952869438884,-0.009846721056111618
4670.02,0.3803055882,0.37047790605242303,-0.009827682147576955
4750.02,0.3777624667,0.36578625293612366,-0.011976213763876364
4840.02,0.3746826947,0.36146833512194887,-0.013214359578051116
4920.02,0.3693726361,0.35971758107051,-0.00965505502948999
5000.02,0.3649638593,0.3598722758726476,-0.005091583427352442
5080.02,0.3630107641,0.35577726859115927,-0.007233495508840726
5160.02,0.3610332012,0.3518314355304337,-0.009201765669566264
5240.02,0.3588910401,0.34909512298160805,-0.00979591711839195
5320.02,0.3554525375,0.3476835441212845,-0.007768993378715505
5400.02,0.3534475565,0.34350909697640664,-0.009938459523593346
5480.02,0.3494427502,0.33995713468489974,-0.009485615515100243
5560.02,0.3471724391,0.33678261834962864,-0.01038982075037137
5640.02,0.3433952034,0.33656960986360546,-0.006825593536394559
5720.02,0.3400389552,0.33382422508082776,-0.006214730119172229
5810.02,0.338234812,0.3298543054987909,-0.008380506501209084
5890.02,0.3365240991,0.3266073815046041,-0.009916717595395863
5970.02,0.3331693709,0.3240462757583684,-0.009123095141631565
6050.02,0.3297998011,0.3220821215530216,-0.007717679546978384
6130.02,0.3266347945,0.31898388163574526,-0.007650912864254733
6210.02,0.3239567876,0.31641238439864094,-0.007544403201359073
6290.02,0.3232185543,0.3133057846446151,-0.009912769655384901
6370.02,0.3189780712,0.3109646831475091,-0.00801338805249091
6450.02,0.316241473,0.30869095515595246,-0.007550517844047533
6530.02,0.3133685291,0.3061664238052429,-0.007202105294757122
6610.02,0.3131750822,0.3033535438433614,-0.009821538356638626
6690.02,0.3098351657,0.3007030497460242,-0.009132115953975839
6780.02,0.3058644831,0.29800522124622314,-0.007859261853776833
