SOC,Voltage,branch,time_s,current_A,capacity_Ah
0.004022536599886604,0.70250386,lithiation,650.0,4.32757e-05,7.813642500000004e-06
0.004084421265737039,0.7005098462,lithiation,660.0,4.32747e-05,7.933851388888892e-06
0.004146305645582252,0.6986226439,lithiation,670.0,4.32753e-05,8.054059722222225e-06
0.004208189882424855,0.6967563033,lithiation,680.0,4.32745e-05,8.17426777777778e-06
0.004270073404254403,0.6949625015,lithiation,690.0,4.32743e-05,8.294474444444448e-06
0.004331957998603532,0.6932264566,lithiation,700.0,4.3276e-05,8.414683194444447e-06
0.0043938435224696315,0.6915127039,lithiation,710.0,4.32756e-05,8.534893750000001e-06
0.004455729475343564,0.6898434162,lithiation,720.0,4.32766e-05,8.65510513888889e-06
0.00451761585722533,0.6882587075,lithiation,730.0,4.32762e-05,8.775317361111113e-06
0.004579501238088819,0.686602056,lithiation,740.0,4.32752e-05,8.895527638888892e-06
0.0046413859754405595,0.6850024462,lithiation,750.0,4.32753e-05,9.015736666666669e-06
0.004703270069280551,0.6834243536,lithiation,760.0,4.32743e-05,9.135944444444446e-06
0.004765153662611404,0.6819455624,lithiation,770.0,4.32746e-05,9.256151250000001e-06
0.00482703768495009,0.6804015636,lithiation,780.0,4.32749e-05,9.37635888888889e-06
0.004888923208816189,0.6789465547,lithiation,790.0,4.32767e-05,9.496569444444444e-06
0.004950809876703177,0.6774877906,lithiation,800.0,4.32765e-05,9.616782222222223e-06
0.005012696044081026,0.6760571599,lithiation,810.0,4.3276e-05,9.736994027777778e-06
0.005074580852934072,0.6745739579,lithiation,820.0,4.32746e-05,9.857203194444446e-06
0.005136465304280591,0.6734050512,lithiation,830.0,4.32755e-05,9.977411666666668e-06
0.005198350184634943,0.6718061566,lithiation,840.0,4.32752e-05,1.0097620972222224e-05
0.005260234349976241,0.6704000831,lithiation,850.0,4.32745e-05,1.0217828888888893e-05
0.005322118443816232,0.6690554619,lithiation,860.0,4.32751e-05,1.033803666666667e-05
0.005384003181167971,0.6677412391,lithiation,870.0,4.32754e-05,1.0458245694444447e-05
0.00544588763251449,0.6663447618,lithiation,880.0,4.32747e-05,1.057845416666667e-05
0.0055077727988740634,0.6653167009,lithiation,890.0,4.32764e-05,1.0698664027777781e-05
0.00556965853724408,0.6636948586,lithiation,900.0,4.32755e-05,1.0818875000000002e-05
0.005631543989608875,0.6623976827,lithiation,910.0,4.3276e-05,1.093908541666667e-05
0.00569342879846192,0.6610715389,lithiation,920.0,4.32746e-05,1.1059294583333335e-05
0.0057553125347953845,0.6599886417,lithiation,930.0,4.32745e-05,1.117950166666667e-05
0.005817196414131459,0.6585054398,lithiation,940.0,4.32748e-05,1.1299709027777779e-05
0.005879081365987116,0.6572698355,lithiation,950.0,4.3276e-05,1.1419918472222223e-05
0.005940966961354521,0.6559622288,lithiation,960.0,4.32757e-05,1.1540129166666667e-05
0.006002851555703651,0.6547184587,lithiation,970.0,4.32746e-05,1.1660337916666667e-05
0.006064736150052781,0.653450191,lithiation,980.0,4.32757e-05,1.1780546666666669e-05
0.006126621101908438,0.6522531509,lithiation,990.0,4.32751e-05,1.1900756111111113e-05
0.006188506768777149,0.6509515047,lithiation,1000.0,4.32767e-05,1.2020966944444446e-05
