SOC,Voltage,branch,time_s,current_A,capacity_Ah
0.08124582401237246,1.0000014305,delithiation,148461.311,-4.32745e-05,-0.001784649187965569
0.08125389980264042,0.9996502995,delithiation,148460.006,-4.32742e-05,-0.001784633501013694
0.08131578432548825,0.9971640706,delithiation,148450.006,-4.3276e-05,-0.0017845132924025828
0.0813776700638581,0.9946349263,delithiation,148440.006,-4.32759e-05,-0.0017843930814303607
0.08143955580222817,0.9921341538,delithiation,148430.006,-4.3276e-05,-0.0017842728704581385
0.0815014417551021,0.9896449447,delithiation,148420.006,-4.32762e-05,-0.0017841526590692497
0.08156332692146173,0.9871165156,delithiation,148410.006,-4.32749e-05,-0.0017840324492081384
0.08162521208782136,0.9846504331,delithiation,148400.006,-4.32762e-05,-0.0017839122393470271
0.08168709703967703,0.9821279645,delithiation,148390.006,-4.32746e-05,-0.0017837920299025828
0.08174898206303405,0.9796611667,delithiation,148380.006,-4.32763e-05,-0.0017836718203192493
0.08181086815891048,0.977196455,delithiation,148370.006,-4.32761e-05,-0.0017835516086525827
0.08187275311076625,0.9746844172,delithiation,148360.006,-4.32747e-05,-0.0017834313992081382
0.08193463806262202,0.9722427726,delithiation,148350.006,-4.32761e-05,-0.0017833111897636936
0.08199652287147496,0.9697610736,delithiation,148340.006,-4.32745e-05,-0.001783190980597027
0.08205840760882677,0.9673202038,delithiation,148330.006,-4.3276e-05,-0.0017830707715692491
0.08212029213167449,0.9648837447,delithiation,148320.006,-4.32742e-05,-0.0017829505629581382
0.0821821763685171,0.9624613523,delithiation,148310.006,-4.32756e-05,-0.0017828303549025826
0.08224406232139114,0.9600189924,delithiation,148300.006,-4.32766e-05,-0.0017827101435136936
0.08230594863177154,0.9575980902,delithiation,148290.006,-4.32761e-05,-0.0017825899314303604
0.08236783379813117,0.9551327229,delithiation,148280.006,-4.3275e-05,-0.001782469721569249
0.08242971860698411,0.9527266622,delithiation,148270.006,-4.32756e-05,-0.0017823495124025825
0.08249160320133331,0.9502827525,delithiation,148260.006,-4.32747e-05,-0.0017822293036525824
0.08255348793868511,0.9479011297,delithiation,148250.006,-4.32758e-05,-0.0017821090946248046
0.08261537353405246,0.9455062151,delithiation,148240.006,-4.32759e-05,-0.0017819888839303603
0.08267725920092117,0.9431179166,delithiation,148230.006,-4.32759e-05,-0.001781868673097027
0.08273914486778977,0.9407170415,delithiation,148220.006,-4.32759e-05,-0.0017817484622636938
0.08280103074916245,0.9383443594,delithiation,148210.006,-4.32762e-05,-0.0017816282510136937
0.08286291663053502,0.9359716773,delithiation,148200.006,-4.32759e-05,-0.0017815080397636939
0.08292480136788682,0.9335759878,delithiation,148190.006,-4.32746e-05,-0.001781387830735916
0.08298668524722275,0.9312232733,delithiation,148180.006,-4.32747e-05,-0.0017812676233748051
0.08304856926956139,0.9288868904,delithiation,148170.006,-4.32748e-05,-0.0017811474157359162
0.08311045372090797,0.9265460968,delithiation,148160.006,-4.32753e-05,-0.001781027207263694
0.08317233874426488,0.9242267609,delithiation,148150.006,-4.32756e-05,-0.0017809069976803607
0.08323422419662974,0.921914041,delithiation,148140.006,-4.32759e-05,-0.001780786787263694
0.08329610979199698,0.9195888042,delithiation,148130.006,-4.32758e-05,-0.0017806665765692498
0.08335799545886569,0.9172865152,delithiation,148120.006,-4.3276e-05,-0.0017805463657359164
0.083419881268737,0.914999783,delithiation,148110.006,-4.3276e-05,-0.0017804261546248055
0.08348176700710697,0.9127078652,delithiation,148100.006,-4.32759e-05,-0.0017803059436525832
0.0835436524594717,0.9104456306,delithiation,148090.006,-4.32756e-05,-0.0017801857332359167
0.08360553712532215,0.9081581831,delithiation,148080.006,-4.32748e-05,-0.0017800655243470278
0.08366742214867906,0.9059404135,delithiation,148070.006,-4.32761e-05,-0.0017799453147636945
0.08372930781554777,0.9036884904,delithiation,148060.006,-4.32757e-05,-0.0017798251039303611
0.08379119255289946,0.9014544487,delithiation,148050.006,-4.32748e-05,-0.0017797048949025835
0.08385307729025127,0.8992685676,delithiation,148040.006,-4.32757e-05,-0.0017795846858748056
0.08391496288561873,0.8970855474,delithiation,148030.006,-4.3276e-05,-0.0017794644751803611
0.08397684848098597,0.8948885202,delithiation,148020.006,-4.32757e-05,-0.0017793442644859169
0.08403873343284174,0.8926885128,delithiation,148010.006,-4.32751e-05,-0.0017792240550414723
0.08410061788418821,0.8905226588,delithiation,148000.006,-4.3275e-05,-0.0017791038465692502
0.08416250212103082,0.88835603,delithiation,147990.006,-4.32748e-05,-0.0017789836385136946
0.08422438671538002,0.8862249851,delithiation,147980.006,-4.32755e-05,-0.0017788634297636946
0.08428627102372377,0.8840717077,delithiation,147970.006,-4.32744e-05,-0.0017787432215692503
0.08434815468855605,0.8819503188,delithiation,147960.006,-4.32746e-05,-0.0017786230146248057
0.08441003906840128,0.879861474,delithiation,147950.006,-4.32754e-05,-0.0017785028062914723
0.084471923591249,0.8777526617,delithiation,147940.006,-4.32748e-05,-0.0017783825976803614
0.08453380897211249,0.8756927848,delithiation,147930.006,-4.32766e-05,-0.0017782623874025836
0.08459569435297587,0.8735891581,delithiation,147920.006,-4.32748e-05,-0.001778142177124806
0.0846575782323119,0.8715240359,delithiation,147910.006,-4.32745e-05,-0.001778021969763695
0.08471946304116496,0.869499743,delithiation,147900.006,-4.32761e-05,-0.0017779017605970284
0.0847813484935297,0.867447257,delithiation,147890.006,-4.32754e-05,-0.0017777815501803618
0.08484323380289194,0.8654311299,delithiation,147880.006,-4.32759e-05,-0.0017776613400414727
0.08490511939825929,0.8634171486,delithiation,147870.006,-4.32758e-05,-0.0017775411293470284
0.0849670042786137,0.8613913655,delithiation,147860.006,-4.32749e-05,-0.0017774209200414727
0.08502888801494712,0.859382689,delithiation,147850.006,-4.32742e-05,-0.0017773007129581395
0.0850907715367768,0.8574013114,delithiation,147840.006,-4.32746e-05,-0.0017771805062914727
0.08515265641713121,0.8554756045,delithiation,147830.006,-4.32761e-05,-0.001777060296985917
0.08521454237000503,0.8535290956,delithiation,147820.006,-4.32761e-05,-0.0017769400855970282
0.08527642846588157,0.8515885472,delithiation,147810.006,-4.32763e-05,-0.0017768198739303615
0.08533831348923859,0.8496102095,delithiation,147800.006,-4.32746e-05,-0.0017766996643470282
0.08540019794058507,0.847705245,delithiation,147790.006,-4.32755e-05,-0.001776579455874806
0.08546208274943823,0.8457921147,delithiation,147780.006,-4.32751e-05,-0.0017764592467081391
0.08552396691477937,0.8438619375,delithiation,147770.006,-4.32746e-05,-0.0017763390387914727
0.08558585179513378,0.8420029283,delithiation,147760.006,-4.32761e-05,-0.001776218829485917
0.0856477376050051,0.8401216865,delithiation,147750.006,-4.32759e-05,-0.001776098618374806
0.08570962219935419,0.8382130265,delithiation,147740.006,-4.32744e-05,-0.001775978409624806
0.08577150615019158,0.836368084,delithiation,147730.006,-4.3275e-05,-0.001775858202124806
0.0858333906730393,0.8345024586,delithiation,147720.006,-4.32752e-05,-0.001775737993513695
0.08589527533888985,0.8326500058,delithiation,147710.006,-4.32752e-05,-0.001775617784624806
0.0859571593612285,0.8308014274,delithiation,147700.006,-4.32743e-05,-0.0017754975769859172
0.0860190428115567,0.8289831877,delithiation,147690.006,-4.32744e-05,-0.0017753773704581395
0.08608092719140192,0.8271864057,delithiation,147680.006,-4.32756e-05,-0.0017752571621248061
0.0861428116427485,0.8253636956,delithiation,147670.006,-4.32745e-05,-0.0017751369536525838
0.08620469580808965,0.8235773444,delithiation,147660.006,-4.32752e-05,-0.0017750167457359174
0.08626658033093748,0.8217791319,delithiation,147650.006,-4.3275e-05,-0.0017748965371248062
0.08632846399576977,0.8199735284,delithiation,147640.006,-4.3274e-05,-0.0017747763301803616
0.08639034823261227,0.8182256818,delithiation,147630.006,-4.32758e-05,-0.0017746561221248063
0.08645223354197451,0.8164637685,delithiation,147620.006,-4.32755e-05,-0.0017745359119859172
0.08651411942334708,0.8147322536,delithiation,147610.006,-4.32766e-05,-0.0017744157007359173
0.08657600466120807,0.8129473925,delithiation,147600.006,-4.32746e-05,-0.0017742954907359171
0.08663788939855988,0.8112491965,delithiation,147590.006,-4.32759e-05,-0.0017741752817081393
0.08669977427891418,0.8095221519,delithiation,147580.006,-4.32748e-05,-0.0017740550724025838
0.08676165951677517,0.8078306317,delithiation,147570.006,-4.32764e-05,-0.0017739348624025836
0.08682354511214241,0.8060836196,delithiation,147560.006,-4.32753e-05,-0.0017738146517081394
0.08688543056450726,0.8044120669,delithiation,147550.006,-4.32762e-05,-0.0017736944412914727
0.08694731580236814,0.8026991487,delithiation,147540.006,-4.3275e-05,-0.0017735742312914727
0.087071085348573,0.7993109822,delithiation,147520.006,-4.32743e-05,-0.001773333813097028
0.08713296922790892,0.7976632118,delithiation,147510.006,-4.3275e-05,-0.0017732136057359172
0.08719485360775414,0.7960139513,delithiation,147500.006,-4.3275e-05,-0.0017730933974025838
0.0872567382736047,0.7943721414,delithiation,147490.006,-4.32754e-05,-0.0017729731885136948
0.08731862286795367,0.7927258611,delithiation,147480.006,-4.32749e-05,-0.001772852979763695
0.08738050753380422,0.7910981178,delithiation,147470.006,-4.32755e-05,-0.001772732770874806
0.0874423927716651,0.7894881368,delithiation,147460.006,-4.32757e-05,-0.001772612560874806
0.08750427729451293,0.787866354,delithiation,147450.006,-4.32745e-05,-0.0017724923522636949
0.0875661616028568,0.78627491,delithiation,147440.006,-4.32754e-05,-0.0017723721440692504
0.08762804605420327,0.7846805453,delithiation,147430.006,-4.32747e-05,-0.0017722519355970283
0.08768993064855246,0.7831054926,delithiation,147420.006,-4.32756e-05,-0.0017721317268470282
0.0877518159579147,0.7815474272,delithiation,147410.006,-4.32757e-05,-0.0017720115167081392
0.08781370126727694,0.7799989581,delithiation,147400.006,-4.32756e-05,-0.0017718913065692503
0.08787558629063397,0.7784475684,delithiation,147390.006,-4.32753e-05,-0.0017717710969859168
0.08793747088498305,0.7769140005,delithiation,147380.006,-4.3275e-05,-0.001771650888235917
0.08799935605134268,0.7754174471,delithiation,147370.006,-4.32761e-05,-0.0017715306783748057
0.08806124150370742,0.7738860846,delithiation,147360.006,-4.32754e-05,-0.001771410467958139
0.08812312631256047,0.7723627687,delithiation,147350.006,-4.32752e-05,-0.0017712902587914724
0.0881850114789201,0.7708737254,delithiation,147340.006,-4.32759e-05,-0.0017711700489303611
0.08824689650227702,0.7693697214,delithiation,147330.006,-4.3275e-05,-0.0017710498393470279
0.08830878088212224,0.7678924799,delithiation,147320.006,-4.3275e-05,-0.0017709296310136945
0.08837066619148459,0.7664418817,delithiation,147310.006,-4.32763e-05,-0.0017708094208748054
0.08843255128634275,0.7649579644,delithiation,147300.006,-4.32747e-05,-0.0017706892111525833
0.08849443566618809,0.7635347843,delithiation,147290.006,-4.32753e-05,-0.0017705690028192499
0.08855632083254772,0.7621079683,delithiation,147280.006,-4.32758e-05,-0.0017704487929581386
0.08861820649941632,0.7606610656,delithiation,147270.006,-4.3276e-05,-0.0017703285821248054
0.0886800915942747,0.7592512369,delithiation,147260.006,-4.3275e-05,-0.001770208372402583
0.0887419758311172,0.7578436136,delithiation,147250.006,-4.32748e-05,-0.0017700881643470277
0.08880386021096243,0.7564434409,delithiation,147240.006,-4.32752e-05,-0.0017699679560136943
0.08886574480531162,0.7550662756,delithiation,147230.006,-4.32751e-05,-0.0017698477472636942
0.08892762939966059,0.7537031174,delithiation,147220.006,-4.32752e-05,-0.0017697275385136944
0.08898951463752158,0.7523437738,delithiation,147210.006,-4.3276e-05,-0.0017696073285136942
0.0890514004473929,0.7509969473,delithiation,147200.006,-4.3276e-05,-0.0017694871174025832
0.08911328618576286,0.7496390343,delithiation,147190.006,-4.32759e-05,-0.001769366906430361
0.08917517092311456,0.7482892275,delithiation,147180.006,-4.32746e-05,-0.0017692466974025833
0.08923705451644548,0.7469520569,delithiation,147170.006,-4.32743e-05,-0.0017691264905970276
0.08929893875328809,0.7456652522,delithiation,147160.006,-4.32755e-05,-0.001769006282541472
0.0893608229901306,0.7443340421,delithiation,147150.006,-4.32743e-05,-0.0017688860744859167
0.08942270751297843,0.743073225,delithiation,147140.006,-4.32759e-05,-0.0017687658658748055
0.08948459217882898,0.7417516112,delithiation,147130.006,-4.32745e-05,-0.0017686456569859165
0.08954647691618067,0.7405070662,delithiation,147120.006,-4.3276e-05,-0.0017685254479581389
0.08960836265455063,0.7392336726,delithiation,147110.006,-4.32759e-05,-0.0017684052369859166
0.08967024767790766,0.7379609942,delithiation,147100.006,-4.3275e-05,-0.0017682850274025833
0.08973213241525935,0.7367060781,delithiation,147090.006,-4.32755e-05,-0.0017681648183748054
0.0897940177246217,0.735480845,delithiation,147080.006,-4.32758e-05,-0.0017680446082359164
0.08985590303398383,0.7342482209,delithiation,147070.006,-4.32755e-05,-0.0017679243980970275
0.08991778727082644,0.7329977155,delithiation,147060.006,-4.32743e-05,-0.001767804190041472
0.08997967179367428,0.7318310142,delithiation,147050.006,-4.32759e-05,-0.0017676839814303607
0.09004155753204424,0.7306184173,delithiation,147040.006,-4.3276e-05,-0.0017675637704581387
0.09010344219789468,0.7293775678,delithiation,147030.006,-4.32744e-05,-0.0017674435615692497
0.09016532579122549,0.7281834483,delithiation,147020.006,-4.32745e-05,-0.0017673233547636942
0.09022720931305517,0.7270086408,delithiation,147010.006,-4.32743e-05,-0.0017672031480970274
0.09028909262038087,0.7258322835,delithiation,147000.006,-4.32742e-05,-0.0017670829418470274
0.09035097571320261,0.7246662974,delithiation,146990.006,-4.3274e-05,-0.001766962736013694
0.09041285880602434,0.7235093117,delithiation,146980.006,-4.32742e-05,-0.0017668425301803606
0.09047474332887206,0.7224004269,delithiation,146970.006,-4.3276e-05,-0.0017667223215692496
0.09053662885273817,0.7212693095,delithiation,146960.006,-4.32756e-05,-0.001766602111013694
0.09059851459110813,0.7201485634,delithiation,146950.006,-4.32763e-05,-0.001766481900041472
0.09066040025797684,0.7190033793,delithiation,146940.006,-4.32755e-05,-0.0017663616892081386
0.09072228542433636,0.7178618908,delithiation,146930.006,-4.32756e-05,-0.0017662414793470276
0.09078417080519985,0.71674788,delithiation,146920.006,-4.32758e-05,-0.0017661212690692498
0.09084605611456209,0.7156241536,delithiation,146910.006,-4.32755e-05,-0.001766001058930361
0.0909079409949165,0.7145137787,delithiation,146900.006,-4.32752e-05,-0.0017658808496248052
0.09096982551776434,0.7133826613,delithiation,146890.006,-4.3275e-05,-0.001765760641013694
0.09103170954010287,0.7122812271,delithiation,146880.006,-4.32745e-05,-0.0017656404333748054
0.09115547937231305,0.7101072073,delithiation,146860.006,-4.32748e-05,-0.0017654000146248051
0.0912173636806568,0.7090338469,delithiation,146850.006,-4.32751e-05,-0.0017652798064303609
0.09127924813200339,0.7079487443,delithiation,146840.006,-4.3275e-05,-0.0017651595979581386
0.09134113301235769,0.7069073319,delithiation,146830.006,-4.32757e-05,-0.0017650393886525831
