axis,model,rate_label,c_rate,case,parameter_set,D_prescribed_m2_s,D_origin,I_const_A,tau_d_of_prescribed_s,t_protocol_s,Fo_over_protocol,t_end_s,sustained_protocol_fraction,q_end_mAh,q_to_cutoff_mAh,reached_cutoff,V_start_V,V_end_V,V_span_mV,V_at_half_protocol_V,V_at_10pct_Qnom_V,V_at_30pct_Qnom_V,V_at_50pct_Qnom_V,V_at_70pct_Qnom_V,V_at_90pct_Qnom_V
cc_rate,SPM,0.5C,0.5,const_3e-17,sintef_graphite_Dsweep_lith_3e-17_v2,3e-17,prescribed constant (sensitivity grid),0.0009712332387752881,6256333.333333332,7200.0,0.0011508338217273166,675.349192904063,0.0937984990144532,0.18220043998013608,0.18220043998013608,True,0.9821811569638601,0.004999999999996121,977.1811569638639,,,,,,
cc_rate,SPM,0.5C,0.5,const_1e-16,sintef_graphite_Dsweep_lith_1e-16_v2,1e-16,prescribed constant (sensitivity grid),0.0009712332387752881,1876899.9999999998,7200.0,0.003836112739091055,721.5744433118244,0.10021867268219783,0.19467141210978298,0.19467141210978298,True,0.9821811569638601,0.004999999999998196,977.1811569638619,,0.006013025981037186,,,,
cc_rate,SPM,0.5C,0.5,const_3e-16,sintef_graphite_Dsweep_lith_3e-16_v2,3e-16,prescribed constant (sensitivity grid),0.0009712332387752881,625633.3333333333,7200.0,0.011508338217273165,881.4271405075165,0.1224204361815995,0.23779759344987672,0.23779759344987672,True,0.9821811569638601,0.004999999999995549,977.1811569638645,,0.035310340859633874,,,,
cc_rate,SPM,0.5C,0.5,const_1e-15,sintef_graphite_Dsweep_lith_1e-15_v2,1e-15,prescribed constant (sensitivity grid),0.0009712332387752881,187689.99999999997,7200.0,0.038361127390910556,1644.5650287577973,0.22841180954969406,0.44368228312694735,0.44368228312694735,True,0.9821811569638601,0.004999999999999955,977.1811569638601,,0.0442443296917838,,,,
cc_rate,SPM,0.5C,0.5,const_3e-15,sintef_graphite_Dsweep_lith_3e-15_v2,3e-15,prescribed constant (sensitivity grid),0.0009712332387752881,62563.33333333333,7200.0,0.11508338217273163,3466.2428280744107,0.48142261501033484,0.9351472911923122,0.9351472911923122,True,0.9821811569638601,0.00499999999999999,977.1811569638601,,0.06040448915980526,0.03963345877992635,,,
cc_rate,SPM,0.5C,0.5,const_1e-14,sintef_graphite_Dsweep_lith_1e-14_v2,1e-14,prescribed constant (sensitivity grid),0.0009712332387752881,18768.999999999996,7200.0,0.3836112739091055,5662.372062948286,0.7864405642983731,1.527634432735548,1.527634432735548,True,0.9821811569638601,0.004999999999997152,977.181156963863,0.04036895131140508,0.07763715018429813,0.055850013617251566,0.04036895131140508,0.029850255405849756,
cc_rate,SPM,0.5C,0.5,const_3e-14,sintef_graphite_Dsweep_lith_3e-14_v2,3e-14,prescribed constant (sensitivity grid),0.0009712332387752881,6256.333333333333,7200.0,1.1508338217273164,6493.347483691892,0.9018538171794295,1.7518208075220678,1.7518208075220678,True,0.9821811569638601,0.004999999999999969,977.1811569638601,0.04649428701428382,0.09853005106546903,0.06111843844244802,0.04649428701428382,0.03849010006889223,0.0059864803412815314
cc_rate,SPM,0.5C,0.5,const_1e-13,sintef_graphite_Dsweep_lith_1e-13_v2,1e-13,prescribed constant (sensitivity grid),0.0009712332387752881,1876.8999999999996,7200.0,3.836112739091055,6784.701146977009,0.9423196037468068,1.8304242414169145,1.8304242414169145,True,0.9821811569638601,0.004999999999999969,977.1811569638601,0.050898984121693476,0.11086904837483458,0.06361811349814044,0.05089898412169347,0.0396443052582826,0.021153530541429502
cc_rate,SPM,1C,1.0,control_native_ecker,sintef_graphite_ocp_lith_capmatch_v1_v2,,reference set native D(SOC),0.0019424664775505762,,3600.0,,2262.353429343103,0.6284315081508619,1.220707138019601,1.220707138019601,True,0.9453314168697348,0.004999999999996864,940.3314168697378,0.028134492804987147,0.10037876638705014,0.049741388513188635,0.028134492804987147,,
cc_rate,SPM,1C,1.0,gitt_curve,sintef_graphite_dsapp_lith_v1_v2,,Phase B1 GITT apparent D_s(SOC),0.0019424664775505762,,3600.0,,633.137423809528,0.17587150661375775,0.34162450595353894,0.34162450595353894,True,0.9453314168697348,0.004999999999991413,940.3314168697433,,0.05543105007896221,,,,
cc_rate,SPM,1C,1.0,const_1e-17,sintef_graphite_Dsweep_lith_1e-17_v2,1e-17,prescribed constant (sensitivity grid),0.0019424664775505762,18768999.999999996,3600.0,0.00019180563695455277,315.80853045670347,0.08772459179352875,0.170402078815738,0.170402078815738,True,0.9453314168697348,0.004999999999993918,940.3314168697409,,,,,,
cc_rate,SPM,1C,1.0,const_3e-17,sintef_graphite_Dsweep_lith_3e-17_v2,3e-17,prescribed constant (sensitivity grid),0.0019424664775505762,6256333.333333332,3600.0,0.0005754169108636583,318.58958083834483,0.08849710578842912,0.17190266135427062,0.17190266135427062,True,0.9453314168697348,0.004999999999997013,940.3314168697377,,,,,,
cc_rate,SPM,1C,1.0,const_1e-16,sintef_graphite_Dsweep_lith_1e-16_v2,1e-16,prescribed constant (sensitivity grid),0.0019424664775505762,1876899.9999999998,3600.0,0.0019180563695455274,328.64852496032995,0.09129125693342499,0.17733020628663465,0.17733020628663465,True,0.9453314168697348,0.004999999999999955,940.3314168697348,,,,,,
cc_rate,SPM,1C,1.0,const_3e-16,sintef_graphite_Dsweep_lith_3e-16_v2,3e-16,prescribed constant (sensitivity grid),0.0019424664775505762,625633.3333333333,3600.0,0.005754169108636582,360.3134536753589,0.10008707046537747,0.1944157792152381,0.1944157792152381,True,0.9453314168697348,0.004999999999999976,940.3314168697348,,0.0052211633903836594,,,,
cc_rate,SPM,1C,1.0,const_1e-15,sintef_graphite_Dsweep_lith_1e-15_v2,1e-15,prescribed constant (sensitivity grid),0.0019424664775505762,187689.99999999997,3600.0,0.019180563695455278,505.7895000704955,0.14049708335291541,0.2729108746066673,0.2729108746066673,True,0.9453314168697348,0.004999999999997686,940.331416869737,,0.028506074181380528,,,,
cc_rate,SPM,1C,1.0,const_3e-15,sintef_graphite_Dsweep_lith_3e-15_v2,3e-15,prescribed constant (sensitivity grid),0.0019424664775505762,62563.33333333333,3600.0,0.057541691086365816,1015.6478925074131,0.2821244145853925,0.5480172178307059,0.5480172178307059,True,0.9453314168697348,0.004999999999998213,940.3314168697366,,0.042906953614521126,,,,
cc_rate,SPM,1C,1.0,const_1e-14,sintef_graphite_Dsweep_lith_1e-14_v2,1e-14,prescribed constant (sensitivity grid),0.0019424664775505762,18768.999999999996,3600.0,0.19180563695455274,2123.406424166897,0.5898351178241381,1.1457349436554827,1.1457349436554827,True,0.9453314168697348,0.00499999999999676,940.331416869738,0.022895511903393555,0.054055143274700214,0.03310930424010513,0.022895511903393555,,
