t_s,V_exp,V_sim,residual_mV,cap_fraction
0.000000,2.81397152,2.69407052,-119.900998,0.000052
10.000000,2.82158184,2.69797464,-123.607202,0.000104
20.000000,2.82466722,2.69992840,-124.738820,0.000155
30.000000,2.82985067,2.70144214,-128.408537,0.000207
40.000000,2.83795857,2.70274241,-135.216160,0.000259
50.000000,2.84746289,2.70391249,-143.550398,0.000311
60.000000,2.85719466,2.70499240,-152.202266,0.000362
70.000000,2.86679506,2.70600604,-160.789023,0.000414
80.000000,2.87610865,2.70696839,-169.140255,0.000466
90.000000,2.88509345,2.70788964,-177.203809,0.000518
100.000000,2.89370513,2.70877711,-184.928018,0.000569
110.000000,2.90193677,2.70963627,-192.300501,0.000621
120.000000,2.90982080,2.71047132,-199.349470,0.000673
130.000000,2.91734838,2.71128561,-206.062778,0.000725
140.000000,2.92453814,2.71208180,-212.456339,0.000776
150.000000,2.93142962,2.71286209,-218.567536,0.000828
160.000000,2.93806267,2.71362831,-224.434357,0.000880
170.000000,2.94442368,2.71438200,-230.041673,0.000932
180.000000,2.95056677,2.71512448,-235.442293,0.000983
190.000000,2.95650458,2.71585686,-240.647728,0.001035
200.000000,2.96227074,2.71658012,-245.690617,0.001087
210.000000,2.96785808,2.71729512,-250.562954,0.001139
220.000000,2.97331572,2.71800261,-255.313102,0.001190
230.000000,2.97862339,2.71870326,-259.920131,0.001242
240.000000,2.98382902,2.71939765,-264.431374,0.001294
250.000000,2.98893023,2.72008631,-268.843916,0.001346
260.000000,2.99391508,2.72076972,-273.145363,0.001398
270.000000,2.99885488,2.72144830,-277.406574,0.001449
280.000000,3.00371361,2.72212245,-281.591161,0.001501
290.000000,3.00849938,2.72279250,-285.706879,0.001553
300.000000,3.01322293,2.72345879,-289.764139,0.001605
310.000000,3.01788092,2.72412161,-293.759310,0.001656
320.000000,3.02252936,2.72478121,-297.748156,0.001708
330.000000,3.02712417,2.72543784,-301.686325,0.001760
340.000000,3.03167701,2.72609173,-305.585275,0.001812
350.000000,3.03619027,2.72674309,-309.447186,0.001863
360.000000,3.04068518,2.72739209,-313.293088,0.001915
370.000000,3.04513121,2.72803892,-317.092290,0.001967
380.000000,3.04957366,2.72868373,-320.889929,0.002019
390.000000,3.05399060,2.72932668,-324.663925,0.002070
400.000000,3.05838227,2.72996790,-328.414377,0.002122
410.000000,3.06276131,2.73060751,-332.153797,0.002174
420.000000,3.06712508,2.73124564,-335.879445,0.002226
430.000000,3.07146859,2.73188239,-339.586206,0.002277
440.000000,3.07578135,2.73251786,-343.263489,0.002329
450.000000,3.08010817,2.73315214,-346.956025,0.002381
460.000000,3.08441257,2.73378533,-350.627249,0.002433
470.000000,3.08870530,2.73441749,-354.287811,0.002485
480.000000,3.09298658,2.73504871,-357.937876,0.002536
490.000000,3.09725022,2.73567905,-361.571176,0.002588
500.000000,3.10151100,2.73630857,-365.202431,0.002640
510.000000,3.10575891,2.73693734,-368.821567,0.002692
520.000000,3.10999703,2.73756540,-372.431631,0.002743
530.000000,3.11422801,2.73819282,-376.035193,0.002795
540.000000,3.11843824,2.73881963,-379.618618,0.002847
550.000000,3.12265968,2.73944587,-383.213810,0.002899
560.000000,3.12685847,2.74007160,-386.786872,0.002950
570.000000,3.13106346,2.74069684,-390.366617,0.003002
580.000000,3.13526416,2.74132164,-393.942520,0.003054
590.000000,3.13944173,2.74194602,-397.495712,0.003106
600.000000,3.14360642,2.74257001,-401.036416,0.003157
610.000000,3.14778042,2.74319364,-404.586778,0.003209
620.000000,3.15193677,2.74381694,-408.119829,0.003261
630.000000,3.15608692,2.74443993,-411.646991,0.003313
640.000000,3.16022134,2.74506263,-415.158705,0.003364
650.000000,3.16437221,2.74568507,-418.687135,0.003416
660.000000,3.16848040,2.74630726,-422.173136,0.003468
670.000000,3.17258167,2.74692922,-425.652453,0.003520
680.000000,3.17667937,2.74755097,-429.128406,0.003572
690.000000,3.18076324,2.74817252,-432.590729,0.003623
700.000000,3.18482828,2.74879388,-436.034401,0.003675
710.000000,3.18881130,2.74941508,-439.396227,0.003727
720.000000,3.19291997,2.75003611,-442.883858,0.003779
730.000000,3.19693780,2.75065700,-446.280798,0.003830
740.000000,3.20095682,2.75127775,-449.679067,0.003882
750.000000,3.20493913,2.75189838,-453.040746,0.003934
760.000000,3.20890927,2.75251889,-456.390383,0.003986
770.000000,3.21283197,2.75313929,-459.692684,0.004037
780.000000,3.21676755,2.75375959,-463.007960,0.004089
790.000000,3.22065759,2.75437979,-466.277793,0.004141
800.000000,3.22452998,2.75499991,-469.530070,0.004193
810.000000,3.22837400,2.75561995,-472.754057,0.004244
820.000000,3.23217559,2.75623991,-475.935680,0.004296
830.000000,3.23595929,2.75685980,-479.099491,0.004348
840.000000,3.23969531,2.75747963,-482.215684,0.004400
850.000000,3.24339581,2.75809939,-485.296412,0.004451
860.000000,3.24705672,2.75871910,-488.337618,0.004503
870.000000,3.25067806,2.75933876,-491.339299,0.004555
880.000000,3.25424552,2.75995837,-494.287146,0.004607
890.000000,3.25777674,2.76057794,-497.198798,0.004659
900.000000,3.26126075,2.76119746,-500.063284,0.004710
910.000000,3.26467681,2.76181695,-502.859859,0.004762
920.000000,3.26803112,2.76243640,-505.594720,0.004814
930.000000,3.27135801,2.76305582,-508.302196,0.004866
940.000000,3.27458739,2.76367520,-510.912189,0.004917
950.000000,3.27777123,2.76429456,-513.476673,0.004969
960.000000,3.28088188,2.76491389,-515.967989,0.005021
970.000000,3.28393340,2.76553320,-518.400202,0.005073
980.000000,3.28688335,2.76615248,-520.730871,0.005124
990.000000,3.28979397,2.76677175,-523.022223,0.005176
1000.000000,3.29262066,2.76739099,-525.229671,0.005228
1010.000000,3.29536438,2.76801021,-527.354167,0.005280
1020.000000,3.29803753,2.76862942,-529.408109,0.005331
1030.000000,3.30062628,2.76924861,-531.377666,0.005383
1040.000000,3.30314875,2.76986779,-533.280958,0.005435
1050.000000,3.30559349,2.77048695,-535.106538,0.005487
1060.000000,3.30794287,2.77110610,-536.836764,0.005538
1070.000000,3.31021738,2.77172524,-538.492138,0.005590
1080.000000,3.31242990,2.77234437,-540.085534,0.005642
1090.000000,3.31455922,2.77296349,-541.595733,0.005694
1100.000000,3.31660390,2.77358260,-543.021302,0.005745
1110.000000,3.31859469,2.77420170,-544.392997,0.005797
1120.000000,3.32049942,2.77482079,-545.678631,0.005849
1130.000000,3.32234478,2.77543987,-546.904906,0.005901
1140.000000,3.32413387,2.77605895,-548.074921,0.005953
1150.000000,3.32584906,2.77667802,-549.171033,0.006004
1160.000000,3.32750750,2.77729709,-550.210408,0.006056
1170.000000,3.32908702,2.77791615,-551.170871,0.006108
1180.000000,3.33062840,2.77853520,-552.093193,0.006160
1190.000000,3.33211184,2.77915425,-552.957584,0.006211
1200.000000,3.33353019,2.77977330,-553.756891,0.006263
1210.000000,3.33492804,2.78039234,-554.535698,0.006315
1220.000000,3.33625317,2.78101137,-555.241791,0.006367
1230.000000,3.33753967,2.78163041,-555.909264,0.006418
1240.000000,3.33879304,2.78224944,-556.543600,0.006470
1250.000000,3.33997750,2.78286847,-557.109037,0.006522
1260.000000,3.34114361,2.78348749,-557.656118,0.006574
1270.000000,3.34227490,2.78410651,-558.168392,0.006625
1280.000000,3.34336710,2.78472553,-558.641568,0.006677
1290.000000,3.34441829,2.78534455,-559.073739,0.006729
1300.000000,3.34545016,2.78596356,-559.486599,0.006781
1310.000000,3.34644151,2.78658258,-559.858931,0.006832
1320.000000,3.34741330,2.78720159,-560.211714,0.006884
1330.000000,3.34834766,2.78782060,-560.527067,0.006936
1340.000000,3.34925103,2.78843960,-560.811427,0.006988
1350.000000,3.35012722,2.78905861,-561.068609,0.007040
1360.000000,3.35100341,2.78967762,-561.325792,0.007091
1370.000000,3.35183787,2.79029662,-561.541254,0.007143
1380.000000,3.35264349,2.79091562,-561.727867,0.007195
1390.000000,3.35344076,2.79153462,-561.906137,0.007247
1400.000000,3.35421252,2.79215362,-562.058898,0.007298
1410.000000,3.35497928,2.79277262,-562.206652,0.007350
1420.000000,3.35570669,2.79339162,-562.315069,0.007402
1430.000000,3.35643220,2.79401062,-562.421579,0.007454
1440.000000,3.35711932,2.79462962,-562.489704,0.007505
1450.000000,3.35781360,2.79524861,-562.564982,0.007557
1460.000000,3.35848951,2.79586761,-562.621903,0.007609
1470.000000,3.35913157,2.79648661,-562.644969,0.007661
1480.000000,3.35977697,2.79710560,-562.671373,0.007712
1490.000000,3.36038971,2.79772459,-562.665115,0.007764
1500.000000,3.36101460,2.79834359,-562.671017,0.007816
1510.000000,3.36161876,2.79896258,-562.656176,0.007868
1520.000000,3.36220646,2.79958157,-562.624885,0.007919
1530.000000,3.36278963,2.80020057,-562.589064,0.007971
1540.000000,3.36336613,2.80081956,-562.546568,0.008023
1550.000000,3.36391020,2.80143855,-562.471648,0.008075
1560.000000,3.36445665,2.80205754,-562.399112,0.008127
1570.000000,3.36499476,2.80267653,-562.318231,0.008178
1580.000000,3.36552382,2.80329552,-562.228291,0.008230
1590.000000,3.36603975,2.80391451,-562.125238,0.008282
1600.000000,3.36654210,2.80453351,-562.008596,0.008334
1610.000000,3.36705136,2.80515250,-561.898868,0.008385
1620.000000,3.36753297,2.80577149,-561.761483,0.008437
1630.000000,3.36802602,2.80639048,-561.635543,0.008489
1640.000000,3.36848760,2.80700946,-561.478132,0.008541
1650.000000,3.36896038,2.80762845,-561.331926,0.008592
1660.000000,3.36941195,2.80824744,-561.164502,0.008644
1670.000000,3.36987877,2.80886643,-561.012336,0.008696
1680.000000,3.37030792,2.80948542,-560.822500,0.008748
1690.000000,3.37075210,2.81010441,-560.647685,0.008799
1700.000000,3.37119150,2.81072340,-560.468102,0.008851
1710.000000,3.37161303,2.81134239,-560.270637,0.008903
1720.000000,3.37203336,2.81196138,-560.071980,0.008955
1730.000000,3.37244248,2.81258037,-559.862118,0.009006
1740.000000,3.37284780,2.81319935,-559.648441,0.009058
1750.000000,3.37326407,2.81381834,-559.445731,0.009110
1760.000000,3.37365913,2.81443733,-559.221803,0.009162
1770.000000,3.37405586,2.81505632,-558.999543,0.009214
1780.000000,3.37443566,2.81567531,-558.760355,0.009265
1790.000000,3.37481546,2.81629430,-558.521168,0.009317
1800.000000,3.37518978,2.81691328,-558.276497,0.009369
1810.000000,3.37557364,2.81753227,-558.041363,0.009421
1820.000000,3.37592959,2.81815126,-557.778334,0.009472
1830.000000,3.37629700,2.81877025,-557.526749,0.009524
1840.000000,3.37664700,2.81938924,-557.257759,0.009576
1850.000000,3.37702179,2.82000822,-557.013565,0.009628
1860.000000,3.37736082,2.82062721,-556.733609,0.009679
1870.000000,3.37771058,2.82124620,-556.464381,0.009731
1880.000000,3.37804866,2.82186519,-556.183470,0.009783
1890.000000,3.37838268,2.82248418,-555.898507,0.009835
1900.000000,3.37871552,2.82310316,-555.612351,0.009886
1910.000000,3.37905335,2.82372215,-555.331203,0.009938
1920.000000,3.37937570,2.82434114,-555.034557,0.009990
1930.000000,3.37971282,2.82496013,-554.752693,0.010042
1940.000000,3.38003874,2.82557911,-554.459624,0.010093
1950.000000,3.38030553,2.82619810,-554.107426,0.010145
1960.000000,3.38068509,2.82681709,-553.868001,0.010197
1970.000000,3.38093615,2.82743608,-553.500068,0.010249
1980.000000,3.38131070,2.82805507,-553.255636,0.010301
1990.000000,3.38157272,2.82867405,-552.898670,0.010352
2000.000000,3.38187790,2.82929304,-552.584859,0.010404
2010.000000,3.38218117,2.82991203,-552.269139,0.010456
2020.000000,3.38247776,2.83053102,-551.946744,0.010508
2030.000000,3.38276935,2.83115000,-551.619343,0.010559
2040.000000,3.38305497,2.83176899,-551.285981,0.010611
2050.000000,3.38335752,2.83238798,-550.969546,0.010663
2060.000000,3.38366032,2.83300697,-550.653350,0.010715
2070.000000,3.38392830,2.83362595,-550.302345,0.010766
2080.000000,3.38419914,2.83424494,-549.954201,0.010818
2090.000000,3.38447976,2.83486393,-549.615832,0.010870
2100.000000,3.38475800,2.83548292,-549.275079,0.010922
2110.000000,3.38503599,2.83610190,-548.934088,0.010973
2120.000000,3.38531685,2.83672089,-548.595957,0.011025
2130.000000,3.38557911,2.83733988,-548.239230,0.011077
2140.000000,3.38583636,2.83795887,-547.877496,0.011129
2150.000000,3.38609934,2.83857785,-547.521484,0.011180
2160.000000,3.38635898,2.83919684,-547.162135,0.011232
2170.000000,3.38662720,2.83981583,-546.811368,0.011284
2180.000000,3.38688660,2.84043482,-546.451780,0.011336
2190.000000,3.38712120,2.84105380,-546.067396,0.011388
2200.000000,3.38738608,2.84167279,-545.713292,0.011439
2210.000000,3.38764405,2.84229178,-545.352273,0.011491
2220.000000,3.38789487,2.84291077,-544.984102,0.011543
2230.000000,3.38814211,2.84352975,-544.612355,0.011595
2240.000000,3.38838363,2.84414874,-544.234885,0.011646
2250.000000,3.38863707,2.84476773,-543.869337,0.011698
2260.000000,3.38887215,2.84538672,-543.485430,0.011750
2270.000000,3.38912058,2.84600570,-543.114874,0.011802
2280.000000,3.38935661,2.84662469,-542.731921,0.011853
2290.000000,3.38960266,2.84724368,-542.358982,0.011905
2300.000000,3.38983083,2.84786267,-541.968161,0.011957
2310.000000,3.39007044,2.84848165,-541.588784,0.012009
2320.000000,3.39031124,2.84910064,-541.210599,0.012060
2330.000000,3.39053297,2.84971963,-540.813341,0.012112
2340.000000,3.39077020,2.85033862,-540.431580,0.012164
2350.000000,3.39099884,2.85095760,-540.041236,0.012216
2360.000000,3.39123201,2.85157659,-539.655422,0.012267
2370.000000,3.39144301,2.85219558,-539.247435,0.012319
2380.000000,3.39166904,2.85281457,-538.854468,0.012371
2390.000000,3.39190245,2.85343355,-538.468892,0.012423
2400.000000,3.39212346,2.85405254,-538.070919,0.012475
2410.000000,3.39235187,2.85467153,-537.680337,0.012526
2420.000000,3.39257193,2.85529052,-537.281409,0.012578
2430.000000,3.39278960,2.85590950,-536.880098,0.012630
2440.000000,3.39301395,2.85652849,-536.485462,0.012682
2450.000000,3.39322543,2.85714748,-536.077952,0.012733
2460.000000,3.39343238,2.85776647,-535.665912,0.012785
2470.000000,3.39365411,2.85838545,-535.268654,0.012837
2480.000000,3.39387250,2.85900444,-534.868058,0.012889
2490.000000,3.39407277,2.85962343,-534.449342,0.012940
2500.000000,3.39429212,2.86024242,-534.049700,0.012992
2510.000000,3.39450097,2.86086140,-533.639567,0.013044
2520.000000,3.39470983,2.86148039,-533.229434,0.013096
2530.000000,3.39492297,2.86209938,-532.823593,0.013147
2540.000000,3.39512587,2.86271837,-532.407499,0.013199
2550.000000,3.39532661,2.86333735,-531.989260,0.013251
2560.000000,3.39553165,2.86395634,-531.575313,0.013303
2570.000000,3.39573431,2.86457533,-531.158981,0.013354
2580.000000,3.39594102,2.86519432,-530.746703,0.013406
2590.000000,3.39613533,2.86581330,-530.322026,0.013458
