t_s,V_exp,V_sim,residual_mV,cap_fraction
0.000000,3.55034566,3.63240264,82.056984,0.000052
10.000000,3.54511309,3.62326825,78.155164,0.000104
20.000000,3.54217291,3.61851998,76.347076,0.000156
30.000000,3.53972793,3.61483027,75.102341,0.000208
40.000000,3.53750420,3.61165718,74.152981,0.000260
50.000000,3.53542686,3.60880045,73.373597,0.000312
60.000000,3.53347015,3.60616237,72.692220,0.000363
70.000000,3.53157592,3.60368608,72.110159,0.000415
80.000000,3.52976847,3.60133529,71.566822,0.000467
90.000000,3.52801824,3.59908506,71.066821,0.000519
100.000000,3.52629495,3.59691737,70.622421,0.000571
110.000000,3.52464962,3.59481886,70.169235,0.000623
120.000000,3.52302194,3.59277922,69.757287,0.000675
130.000000,3.52146387,3.59079034,69.326472,0.000727
140.000000,3.51992536,3.58884566,68.920308,0.000779
150.000000,3.51841974,3.58693982,68.520075,0.000831
160.000000,3.51692724,3.58506834,68.141097,0.000883
170.000000,3.51548648,3.58322747,67.740988,0.000935
180.000000,3.51405811,3.58141400,67.355887,0.000986
190.000000,3.51267672,3.57962518,66.948468,0.001038
200.000000,3.51130748,3.57785863,66.551156,0.001090
210.000000,3.50995970,3.57611226,66.152566,0.001142
220.000000,3.50864983,3.57438424,65.734413,0.001194
230.000000,3.50735497,3.57267294,65.317964,0.001246
240.000000,3.50607967,3.57097692,64.897245,0.001298
250.000000,3.50481725,3.56929489,64.477639,0.001350
260.000000,3.50357199,3.56762569,64.053698,0.001402
270.000000,3.50235820,3.56596827,63.610072,0.001454
280.000000,3.50117421,3.56432170,63.147486,0.001506
290.000000,3.49999142,3.56268511,62.693691,0.001558
300.000000,3.49882507,3.56105772,62.232651,0.001610
310.000000,3.49768734,3.55943883,61.751493,0.001661
320.000000,3.49654722,3.55782779,61.280563,0.001713
330.000000,3.49543452,3.55622399,60.789463,0.001765
340.000000,3.49434233,3.55462689,60.284560,0.001817
350.000000,3.49325156,3.55303599,59.784427,0.001869
360.000000,3.49218416,3.55145083,59.266668,0.001921
370.000000,3.49112821,3.54987098,58.742777,0.001973
380.000000,3.49009132,3.54829606,58.204734,0.002025
390.000000,3.48904967,3.54672569,57.676020,0.002077
400.000000,3.48803568,3.54515955,57.123874,0.002129
410.000000,3.48703218,3.54359733,56.565155,0.002181
420.000000,3.48605323,3.54203874,55.985510,0.002233
430.000000,3.48506522,3.54048351,55.418293,0.002285
440.000000,3.48409176,3.53893141,54.839655,0.002336
450.000000,3.48313594,3.53738221,54.246271,0.002388
460.000000,3.48219919,3.53583569,53.636501,0.002440
470.000000,3.48125172,3.53429167,53.039953,0.002492
480.000000,3.48033357,3.53274996,52.416393,0.002544
490.000000,3.47942853,3.53121039,51.781865,0.002596
500.000000,3.47850823,3.52967282,51.164588,0.002648
510.000000,3.47758365,3.52813710,50.553451,0.002700
520.000000,3.47673893,3.52660309,49.864159,0.002752
530.000000,3.47585464,3.52507067,49.216036,0.002804
540.000000,3.47501826,3.52353973,48.521468,0.002856
550.000000,3.47413898,3.52201016,47.871187,0.002908
560.000000,3.47329044,3.52048187,47.191423,0.002959
570.000000,3.47245455,3.51895475,46.500203,0.003011
580.000000,3.47163320,3.51742873,45.795537,0.003063
590.000000,3.47080970,3.51590373,45.094034,0.003115
600.000000,3.46999073,3.51437968,44.388946,0.003167
610.000000,3.46918726,3.51285650,43.669237,0.003219
620.000000,3.46839571,3.51133413,42.938421,0.003271
630.000000,3.46761966,3.50981252,42.192864,0.003323
640.000000,3.46681929,3.50829161,41.472327,0.003375
650.000000,3.46604252,3.50677136,40.728838,0.003427
660.000000,3.46528935,3.50525170,39.962349,0.003479
670.000000,3.46454072,3.50373261,39.191892,0.003531
680.000000,3.46377754,3.50221404,38.436499,0.003583
690.000000,3.46304679,3.50069595,37.649164,0.003634
700.000000,3.46232939,3.49917831,36.848927,0.003686
710.000000,3.46158719,3.49766109,36.073902,0.003738
720.000000,3.46087956,3.49614426,35.264692,0.003790
730.000000,3.46015930,3.49462778,34.468479,0.003842
740.000000,3.45945740,3.49311164,33.654240,0.003894
750.000000,3.45875883,3.49159580,32.836972,0.003946
760.000000,3.45807886,3.49008026,32.001395,0.003998
770.000000,3.45738029,3.48856498,31.184682,0.004050
780.000000,3.45670366,3.48704994,30.346281,0.004102
790.000000,3.45604420,3.48553514,29.490944,0.004154
800.000000,3.45537329,3.48402055,28.647264,0.004206
810.000000,3.45471883,3.48250616,27.787332,0.004258
820.000000,3.45407701,3.48099195,26.914947,0.004309
830.000000,3.45342779,3.47947791,26.050123,0.004361
840.000000,3.45280004,3.47796404,25.164001,0.004413
850.000000,3.45217514,3.47645030,24.275164,0.004465
860.000000,3.45155478,3.47534497,23.790190,0.004517
870.000000,3.45094323,3.47459802,23.654788,0.004569
880.000000,3.45031714,3.47385126,23.534113,0.004621
890.000000,3.44972444,3.47310463,23.380190,0.004673
900.000000,3.44912291,3.47235809,23.235180,0.004725
910.000000,3.44854212,3.47161162,23.069499,0.004777
920.000000,3.44795656,3.47086521,22.908648,0.004829
930.000000,3.44736552,3.47011886,22.753333,0.004881
940.000000,3.44680190,3.46937255,22.570647,0.004933
950.000000,3.44624376,3.46862628,22.382520,0.004984
960.000000,3.44567657,3.46788006,22.203492,0.005036
970.000000,3.44512153,3.46713387,22.012339,0.005088
980.000000,3.44457221,3.46638771,21.815496,0.005140
990.000000,3.44402981,3.46564158,21.611769,0.005192
1000.000000,3.44349360,3.46489547,21.401870,0.005244
1010.000000,3.44296908,3.46414940,21.180313,0.005296
1020.000000,3.44244385,3.46340334,20.959495,0.005348
1030.000000,3.44191551,3.46265731,20.741798,0.005400
1040.000000,3.44141197,3.46191130,20.499325,0.005452
1050.000000,3.44090247,3.46116530,20.262831,0.005504
1060.000000,3.44039965,3.46041932,20.019678,0.005556
1070.000000,3.43989682,3.45967336,19.776541,0.005607
1080.000000,3.43942118,3.45892742,19.506239,0.005659
1090.000000,3.43894291,3.45818148,19.238572,0.005711
1100.000000,3.43846083,3.45743556,18.974733,0.005763
1110.000000,3.43796945,3.45668965,18.720204,0.005815
1120.000000,3.43751693,3.45594375,18.426823,0.005867
1130.000000,3.43704343,3.45519786,18.154433,0.005919
1140.000000,3.43658495,3.45445198,17.867032,0.005971
1150.000000,3.43613839,3.45370611,17.567718,0.006023
1160.000000,3.43568730,3.45296025,17.272942,0.006075
1170.000000,3.43524432,3.45221439,16.970068,0.006127
1180.000000,3.43480921,3.45146854,16.659332,0.006179
1190.000000,3.43438244,3.45072270,16.340259,0.006231
1200.000000,3.43394852,3.44997686,16.028343,0.006282
1210.000000,3.43351722,3.44923103,15.713811,0.006334
1220.000000,3.43310738,3.44848520,15.377826,0.006386
1230.000000,3.43269539,3.44773938,15.043991,0.006438
1240.000000,3.43230152,3.44699356,14.692041,0.006490
1250.000000,3.43189693,3.44624775,14.350824,0.006542
1260.000000,3.43148804,3.44550194,14.013902,0.006594
1270.000000,3.43111563,3.44475613,13.640506,0.006646
1280.000000,3.43072009,3.44401033,13.290239,0.006698
1290.000000,3.43034482,3.44326453,12.919710,0.006750
1300.000000,3.42997098,3.44251873,12.547753,0.006802
1310.000000,3.42959499,3.44177294,12.177945,0.006854
1320.000000,3.42924428,3.44102715,11.782866,0.006906
1330.000000,3.42884660,3.44048146,11.634862,0.006957
1340.000000,3.42850232,3.44009995,11.597632,0.007009
1350.000000,3.42814684,3.43971963,11.572788,0.007061
1360.000000,3.42781544,3.43933935,11.523909,0.007113
1370.000000,3.42745972,3.43895909,11.499375,0.007165
1380.000000,3.42713666,3.43857885,11.442194,0.007217
1390.000000,3.42678213,3.43819863,11.416495,0.007269
1400.000000,3.42647362,3.43781841,11.344788,0.007321
1410.000000,3.42614102,3.43743819,11.297167,0.007373
1420.000000,3.42582250,3.43705798,11.235483,0.007425
1430.000000,3.42551589,3.43667777,11.161882,0.007477
1440.000000,3.42520785,3.43629757,11.089714,0.007529
1450.000000,3.42490196,3.43591736,11.015402,0.007580
1460.000000,3.42460299,3.43553716,10.934179,0.007632
1470.000000,3.42429948,3.43515697,10.857487,0.007684
1480.000000,3.42401695,3.43477677,10.759815,0.007736
1490.000000,3.42373228,3.43439657,10.664291,0.007788
1500.000000,3.42344165,3.43401638,10.574729,0.007840
1510.000000,3.42316031,3.43363618,10.475869,0.007892
1520.000000,3.42290545,3.43325599,10.350545,0.007944
1530.000000,3.42263150,3.43287580,10.244296,0.007996
1540.000000,3.42236948,3.43249561,10.126127,0.008048
1550.000000,3.42211819,3.43211542,9.997230,0.008100
1560.000000,3.42186189,3.43173523,9.873340,0.008152
1570.000000,3.42162275,3.43135504,9.732284,0.008204
1580.000000,3.42138338,3.43097485,9.591468,0.008255
1590.000000,3.42114615,3.43059466,9.448506,0.008307
1600.000000,3.42091608,3.43021447,9.298392,0.008359
1610.000000,3.42068172,3.42983429,9.152571,0.008411
1620.000000,3.42045784,3.42945410,8.996259,0.008463
1630.000000,3.42024589,3.42907391,8.828026,0.008515
1640.000000,3.42001271,3.42869373,8.681013,0.008567
1650.000000,3.41981149,3.42831354,8.502053,0.008619
1660.000000,3.41959500,3.42793335,8.338351,0.008671
1670.000000,3.41939425,3.42755317,8.158914,0.008723
1680.000000,3.41919351,3.42717298,7.979477,0.008775
1690.000000,3.41899705,3.42679280,7.795749,0.008827
1700.000000,3.41879916,3.42641261,7.613452,0.008879
1710.000000,3.41860938,3.42603243,7.423049,0.008930
1720.000000,3.41841865,3.42565225,7.233599,0.008982
1730.000000,3.41823101,3.42527206,7.041051,0.009034
1740.000000,3.41804934,3.42489188,6.842542,0.009086
1750.000000,3.41787124,3.42451169,6.640457,0.009138
1760.000000,3.41769171,3.42413151,6.439802,0.009190
1770.000000,3.41752148,3.42375133,6.229850,0.009242
1780.000000,3.41735339,3.42337114,6.017751,0.009294
1790.000000,3.41719151,3.42299096,5.799454,0.009346
1800.000000,3.41701150,3.42272165,5.710155,0.009398
1810.000000,3.41684985,3.42254226,5.692410,0.009450
1820.000000,3.41669202,3.42236360,5.671579,0.009502
1830.000000,3.41653919,3.42218500,5.645812,0.009554
1840.000000,3.41637897,3.42200645,5.627479,0.009605
1850.000000,3.41622496,3.42182793,5.602973,0.009657
1860.000000,3.41608119,3.42164942,5.568231,0.009709
1870.000000,3.41593838,3.42147092,5.532546,0.009761
1880.000000,3.41578794,3.42129243,5.504497,0.009813
1890.000000,3.41565156,3.42111395,5.462385,0.009865
1900.000000,3.41551733,3.42093546,5.418132,0.009917
1910.000000,3.41537595,3.42075698,5.381034,0.009969
1920.000000,3.41522598,3.42057850,5.352521,0.010021
1930.000000,3.41509032,3.42040003,5.309705,0.010073
1940.000000,3.41496873,3.42022155,5.252824,0.010125
1950.000000,3.41483378,3.42004308,5.209295,0.010177
1960.000000,3.41470408,3.41986461,5.160522,0.010228
1970.000000,3.41457367,3.41968613,5.112466,0.010280
1980.000000,3.41445518,3.41950766,5.052489,0.010332
1990.000000,3.41433597,3.41932919,4.993228,0.010384
2000.000000,3.41420507,3.41915072,4.945650,0.010436
2010.000000,3.41409326,3.41897226,4.878999,0.010488
2020.000000,3.41397166,3.41879379,4.822124,0.010540
2030.000000,3.41386223,3.41861532,4.753090,0.010592
2040.000000,3.41373634,3.41843685,4.700508,0.010644
2050.000000,3.41363692,3.41825838,4.621461,0.010696
2060.000000,3.41352510,3.41807992,4.554812,0.010748
2070.000000,3.41340661,3.41790145,4.494839,0.010800
2080.000000,3.41328812,3.41772298,4.434867,0.010852
2090.000000,3.41317415,3.41754452,4.370365,0.010903
2100.000000,3.41308689,3.41736605,4.279160,0.010955
2110.000000,3.41298151,3.41718759,4.206075,0.011007
2120.000000,3.41286755,3.41700912,4.141573,0.011059
2130.000000,3.41276217,3.41683065,4.068489,0.011111
2140.000000,3.41267872,3.41665219,3.973470,0.011163
2150.000000,3.41258526,3.41647372,3.888465,0.011215
2160.000000,3.41247058,3.41629526,3.824680,0.011267
2170.000000,3.41237569,3.41611679,3.741105,0.011319
2180.000000,3.41229630,3.41593833,3.642034,0.011371
2190.000000,3.41220570,3.41575986,3.554168,0.011423
2200.000000,3.41210198,3.41558140,3.479416,0.011475
2210.000000,3.41200542,3.41540294,3.397511,0.011527
2220.000000,3.41192198,3.41522447,3.302493,0.011578
2230.000000,3.41183114,3.41504601,3.214867,0.011630
2240.000000,3.41174698,3.41486754,3.120564,0.011682
2250.000000,3.41166615,3.41468908,3.022924,0.011734
2260.000000,3.41157866,3.41451357,2.934913,0.011786
2270.000000,3.41148925,3.41438410,2.894853,0.011838
2280.000000,3.41140628,3.41429382,2.887544,0.011890
2290.000000,3.41132689,3.41420505,2.878167,0.011942
2300.000000,3.41124511,3.41411639,2.871287,0.011994
2310.000000,3.41116810,3.41402781,2.859713,0.012046
2320.000000,3.41108966,3.41393927,2.849616,0.012098
2330.000000,3.41102433,3.41385076,2.826433,0.012150
2340.000000,3.41094732,3.41376227,2.814949,0.012202
2350.000000,3.41086888,3.41367379,2.804909,0.012253
2360.000000,3.41078854,3.41358532,2.796784,0.012305
2370.000000,3.41071367,3.41349685,2.783181,0.012357
2380.000000,3.41065621,3.41340839,2.752179,0.012409
2390.000000,3.41058254,3.41331994,2.737393,0.012461
2400.000000,3.41051316,3.41323148,2.718318,0.012513
2410.000000,3.41045523,3.41314303,2.687801,0.012565
2420.000000,3.41039371,3.41305458,2.660863,0.012617
2430.000000,3.41032696,3.41296613,2.639172,0.012669
2440.000000,3.41026306,3.41287768,2.614621,0.012721
2450.000000,3.41019869,3.41278924,2.590549,0.012773
2460.000000,3.41013741,3.41270079,2.563378,0.012825
2470.000000,3.41008306,3.41261235,2.529294,0.012876
2480.000000,3.41002464,3.41252391,2.499264,0.012928
2490.000000,3.40997338,3.41243546,2.462082,0.012980
2500.000000,3.40990305,3.41234702,2.443974,0.013032
2510.000000,3.40985680,3.41225858,2.401786,0.013084
2520.000000,3.40980887,3.41217014,2.361269,0.013136
2530.000000,3.40976071,3.41208170,2.320990,0.013188
2540.000000,3.40969992,3.41199326,2.293347,0.013240
2550.000000,3.40964818,3.41190483,2.256645,0.013292
2560.000000,3.40959787,3.41181639,2.218513,0.013344
2570.000000,3.40955758,3.41172795,2.170368,0.013396
2580.000000,3.40951300,3.41163951,2.126515,0.013448
2590.000000,3.40945959,3.41155107,2.091483,0.013500
2600.000000,3.40940928,3.41146264,2.053353,0.013551
2610.000000,3.40936685,3.41137420,2.007354,0.013603
2620.000000,3.40932703,3.41128576,1.958734,0.013655
2630.000000,3.40927362,3.41119733,1.923703,0.013707
2640.000000,3.40923357,3.41110889,1.875321,0.013759
2650.000000,3.40919733,3.41102046,1.823125,0.013811
2660.000000,3.40917492,3.41093202,1.757101,0.013863
2670.000000,3.40912461,3.41084358,1.718972,0.013915
2680.000000,3.40908551,3.41075515,1.669637,0.013967
2690.000000,3.40904689,3.41066671,1.619826,0.014019
2700.000000,3.40900779,3.41057828,1.570491,0.014071
2710.000000,3.40897512,3.41048984,1.514720,0.014123
2720.000000,3.40893769,3.41040141,1.463717,0.014175
2730.000000,3.40890622,3.41032295,1.416728,0.014226
2740.000000,3.40887856,3.41025809,1.379523,0.014278
2750.000000,3.40884376,3.41020578,1.362024,0.014330
2760.000000,3.40881038,3.41016019,1.349811,0.014382
2770.000000,3.40877867,3.41011478,1.336109,0.014434
2780.000000,3.40875053,3.41006950,1.318962,0.014486
2790.000000,3.40871549,3.41002430,1.308815,0.014538
2800.000000,3.40869284,3.40997916,1.286324,0.014590
2810.000000,3.40865564,3.40993405,1.278411,0.014642
2820.000000,3.40864229,3.40988897,1.246678,0.014694
2830.000000,3.40862012,3.40984390,1.223784,0.014746
2840.000000,3.40859628,3.40979885,1.202570,0.014798
2850.000000,3.40856075,3.40975380,1.193048,0.014850
2860.000000,3.40853930,3.40970876,1.169466,0.014901
2870.000000,3.40852237,3.40966373,1.141360,0.014953
2880.000000,3.40849853,3.40961870,1.120172,0.015005
2890.000000,3.40847349,3.40957367,1.100181,0.015057
2900.000000,3.40845704,3.40952865,1.071610,0.015109
2910.000000,3.40843916,3.40948363,1.044472,0.015161
2920.000000,3.40841389,3.40943861,1.024727,0.015213
2930.000000,3.40839410,3.40939360,0.999501,0.015265
2940.000000,3.40838027,3.40934859,0.968316,0.015317
2950.000000,3.40837431,3.40930357,0.929265,0.015369
2960.000000,3.40833974,3.40925856,0.918826,0.015421
2970.000000,3.40833282,3.40921356,0.880731,0.015473
2980.000000,3.40830135,3.40916855,0.867195,0.015524
2990.000000,3.40829229,3.40912354,0.831249,0.015576
3000.000000,3.40827823,3.40907854,0.800310,0.015628
3010.000000,3.40826416,3.40903353,0.769372,0.015680
3020.000000,3.40825582,3.40898853,0.732713,0.015732
3030.000000,3.40824389,3.40894352,0.699630,0.015784
3040.000000,3.40822434,3.40889852,0.674178,0.015836
3050.000000,3.40821743,3.40885352,0.636091,0.015888
3060.000000,3.40820193,3.40880852,0.606586,0.015940
3070.000000,3.40820122,3.40876352,0.562301,0.015992
3080.000000,3.40817690,3.40871852,0.541619,0.016044
3090.000000,3.40816569,3.40867352,0.507825,0.016096
3100.000000,3.40815449,3.40862852,0.474032,0.016148
3110.000000,3.40814996,3.40858352,0.433563,0.016199
3120.000000,3.40814519,3.40853852,0.393333,0.016251
3130.000000,3.40813684,3.40849352,0.356679,0.016303
3140.000000,3.40811539,3.40844853,0.333139,0.016355
3150.000000,3.40811896,3.40840353,0.284565,0.016407
3160.000000,3.40810752,3.40835853,0.251012,0.016459
3170.000000,3.40810394,3.40831353,0.209591,0.016511
3180.000000,3.40809083,3.40826987,0.179038,0.016563
3190.000000,3.40808344,3.40823180,0.148359,0.016615
3200.000000,3.40808630,3.40819812,0.111820,0.016667
3210.000000,3.40807438,3.40816788,0.093497,0.016719
3220.000000,3.40807676,3.40814069,0.063926,0.016771
3230.000000,3.40806913,3.40811645,0.047312,0.016823
3240.000000,3.40806413,3.40809589,0.031766,0.016874
3250.000000,3.40806603,3.40807614,0.010103,0.016926
3260.000000,3.40804195,3.40805659,0.014638,0.016978
3270.000000,3.40804839,3.40803720,-0.011192,0.017030
3280.000000,3.40804839,3.40801791,-0.030483,0.017082
3290.000000,3.40804434,3.40799869,-0.045652,0.017134
3300.000000,3.40802407,3.40797951,-0.044559,0.017186
3310.000000,3.40803242,3.40796038,-0.072040,0.017238
3320.000000,3.40803647,3.40794127,-0.095204,0.017290
3330.000000,3.40803289,3.40792218,-0.110717,0.017342
3340.000000,3.40803957,3.40790310,-0.136465,0.017394
3350.000000,3.40802455,3.40788405,-0.140504,0.017446
3360.000000,3.40803742,3.40786500,-0.172427,0.017498
3370.000000,3.40803289,3.40784596,-0.186935,0.017549
3380.000000,3.40803456,3.40782693,-0.207635,0.017601
3390.000000,3.40803242,3.40780790,-0.224513,0.017653
3400.000000,3.40802407,3.40778889,-0.235186,0.017705
3410.000000,3.40802169,3.40776987,-0.251814,0.017757
3420.000000,3.40803838,3.40775087,-0.287512,0.017809
3430.000000,3.40804052,3.40773186,-0.308661,0.017861
3440.000000,3.40803003,3.40771286,-0.317171,0.017913
3450.000000,3.40803957,3.40769387,-0.345705,0.017965
3460.000000,3.40804195,3.40767487,-0.367083,0.018017
3470.000000,3.40803885,3.40765588,-0.382975,0.018069
3480.000000,3.40803003,3.40763689,-0.393142,0.018121
3490.000000,3.40803289,3.40761790,-0.414989,0.018172
3500.000000,3.40803885,3.40759892,-0.439935,0.018224
3510.000000,3.40803647,3.40757994,-0.456533,0.018276
3520.000000,3.40804839,3.40756096,-0.487435,0.018328
3530.000000,3.40805387,3.40754198,-0.511898,0.018380
3540.000000,3.40805387,3.40752300,-0.530876,0.018432
3550.000000,3.40805674,3.40750402,-0.552713,0.018484
3560.000000,3.40805626,3.40748505,-0.571211,0.018536
3570.000000,3.40806246,3.40746607,-0.596384,0.018588
3580.000000,3.40805316,3.40744710,-0.606059,0.018640
3590.000000,3.40807009,3.40742813,-0.641958,0.018692
