t_s,V_exp,V_sim,residual_mV,cap_fraction
0.000000,2.80947638,2.69065110,-118.825277,0.000052
10.000000,2.81445074,2.69455522,-119.895519,0.000103
20.000000,2.81516767,2.69650898,-118.658683,0.000155
30.000000,2.81550550,2.69802273,-117.482778,0.000207
40.000000,2.81608605,2.69932301,-116.763048,0.000259
50.000000,2.81687665,2.70049309,-116.383562,0.000310
60.000000,2.81780434,2.70157299,-116.231346,0.000362
70.000000,2.81885386,2.70258664,-116.267218,0.000414
80.000000,2.82020044,2.70354899,-116.651454,0.000466
90.000000,2.82213569,2.70447024,-117.665446,0.000518
100.000000,2.82519507,2.70535771,-119.837362,0.000569
110.000000,2.83016777,2.70621687,-123.950899,0.000621
120.000000,2.83746552,2.70705193,-130.413596,0.000673
130.000000,2.84620333,2.70786621,-138.337115,0.000725
140.000000,2.85525966,2.70866240,-146.597254,0.000776
150.000000,2.86423564,2.70944270,-154.792943,0.000828
160.000000,2.87297297,2.71020892,-162.764045,0.000880
170.000000,2.88140416,2.71096261,-170.441548,0.000932
180.000000,2.88951635,2.71170509,-177.811266,0.000983
190.000000,2.89732122,2.71243747,-184.883756,0.001035
200.000000,2.90475798,2.71316073,-191.597243,0.001087
210.000000,2.91190410,2.71387574,-198.028359,0.001139
220.000000,2.91876030,2.71458323,-204.177069,0.001190
230.000000,2.92534280,2.71528388,-210.058922,0.001242
240.000000,2.93168235,2.71597827,-215.704082,0.001294
250.000000,2.93779588,2.71666693,-221.128948,0.001346
260.000000,2.94372487,2.71735034,-226.374532,0.001397
270.000000,2.94944310,2.71802892,-231.414178,0.001449
280.000000,2.95501351,2.71870307,-236.310443,0.001501
290.000000,2.96044135,2.71937313,-241.068222,0.001553
300.000000,2.96574354,2.72003942,-245.704123,0.001604
310.000000,2.97090960,2.72070223,-250.207363,0.001656
320.000000,2.97599745,2.72136183,-254.635613,0.001708
330.000000,2.98096704,2.72201847,-258.948575,0.001760
340.000000,2.98586798,2.72267236,-263.195615,0.001811
350.000000,2.99068522,2.72332372,-267.361509,0.001863
360.000000,2.99539590,2.72397272,-271.423179,0.001915
370.000000,3.00014520,2.72461955,-275.525647,0.001967
380.000000,3.00479984,2.72526436,-279.535479,0.002018
390.000000,3.00938678,2.72590731,-283.479465,0.002070
400.000000,3.01395130,2.72654853,-287.402771,0.002122
410.000000,3.01847386,2.72718815,-291.285717,0.002174
420.000000,3.02296042,2.72782627,-295.134150,0.002225
430.000000,3.02742672,2.72846302,-298.963695,0.002277
440.000000,3.03184509,2.72909850,-302.746597,0.002329
450.000000,3.03624916,2.72973278,-306.516379,0.002381
460.000000,3.04063654,2.73036597,-310.270572,0.002432
470.000000,3.04500389,2.73099813,-314.005758,0.002484
480.000000,3.04934025,2.73162935,-317.710896,0.002536
490.000000,3.05365705,2.73225969,-321.397363,0.002588
500.000000,3.05798173,2.73288922,-325.092513,0.002639
510.000000,3.06226659,2.73351799,-328.748603,0.002691
520.000000,3.06655931,2.73414605,-332.413263,0.002743
530.000000,3.07083416,2.73477347,-336.060694,0.002795
540.000000,3.07510185,2.73540028,-339.701576,0.002846
550.000000,3.07936001,2.73602652,-343.333483,0.002898
560.000000,3.08359432,2.73665225,-346.942069,0.002950
570.000000,3.08782673,2.73727750,-350.549232,0.003002
580.000000,3.09203506,2.73790229,-354.132762,0.003053
590.000000,3.09627843,2.73852667,-357.751757,0.003105
600.000000,3.10047579,2.73915066,-361.325124,0.003157
610.000000,3.10468388,2.73977430,-364.909578,0.003209
620.000000,3.10887575,2.74039760,-368.478153,0.003261
630.000000,3.11306548,2.74102059,-372.044891,0.003312
640.000000,3.11724162,2.74164329,-375.598327,0.003364
650.000000,3.12142301,2.74226573,-379.157274,0.003416
660.000000,3.12558389,2.74288792,-382.695965,0.003468
670.000000,3.12973547,2.74350988,-386.225587,0.003519
680.000000,3.13390136,2.74413163,-389.769727,0.003571
690.000000,3.13804865,2.74475318,-393.295468,0.003623
700.000000,3.14219379,2.74537455,-396.819247,0.003675
710.000000,3.14632559,2.74599574,-400.329846,0.003726
720.000000,3.15046597,2.74661678,-403.849185,0.003778
730.000000,3.15459752,2.74723767,-407.359850,0.003830
740.000000,3.15870643,2.74785842,-410.848002,0.003882
750.000000,3.16280484,2.74847905,-414.325789,0.003933
760.000000,3.16691208,2.74909956,-417.812516,0.003985
770.000000,3.17100048,2.74971996,-421.280517,0.004037
780.000000,3.17507052,2.75034026,-424.730261,0.004089
790.000000,3.17914891,2.75096047,-428.188443,0.004140
800.000000,3.18320251,2.75158059,-431.621917,0.004192
810.000000,3.18724513,2.75220063,-435.044505,0.004244
820.000000,3.19127011,2.75282059,-438.449526,0.004296
830.000000,3.19528055,2.75344048,-441.840072,0.004347
840.000000,3.19927382,2.75406031,-445.213517,0.004399
850.000000,3.20324087,2.75468007,-448.560796,0.004451
860.000000,3.20720220,2.75529979,-451.902410,0.004503
870.000000,3.21114206,2.75591945,-455.222617,0.004554
880.000000,3.21504354,2.75653906,-458.504487,0.004606
890.000000,3.21894479,2.75715863,-461.786163,0.004658
900.000000,3.22280169,2.75777815,-465.023535,0.004710
910.000000,3.22662973,2.75839764,-468.232096,0.004761
920.000000,3.23044586,2.75901709,-471.428773,0.004813
930.000000,3.23421216,2.75963651,-474.575653,0.004865
940.000000,3.23793650,2.76025589,-477.680602,0.004917
950.000000,3.24163938,2.76087525,-480.764123,0.004968
960.000000,3.24531698,2.76149459,-483.822397,0.005020
970.000000,3.24892902,2.76211389,-486.815131,0.005072
980.000000,3.25251174,2.76273318,-489.778562,0.005124
990.000000,3.25603890,2.76335244,-492.686463,0.005175
1000.000000,3.25952053,2.76397168,-495.548846,0.005227
1010.000000,3.26294637,2.76459091,-498.355457,0.005279
1020.000000,3.26632142,2.76521012,-501.111302,0.005331
1030.000000,3.26963353,2.76582931,-503.804220,0.005382
1040.000000,3.27287817,2.76644849,-506.429681,0.005434
1050.000000,3.27607393,2.76706765,-509.006279,0.005486
1060.000000,3.27920198,2.76768681,-511.515179,0.005538
1070.000000,3.28225803,2.76830595,-513.952088,0.005589
1080.000000,3.28519273,2.76892507,-516.267653,0.005641
1090.000000,3.28815699,2.76954419,-518.612792,0.005693
1100.000000,3.29101229,2.77016330,-520.848983,0.005745
1110.000000,3.29376602,2.77078241,-522.983617,0.005796
1120.000000,3.29645824,2.77140150,-525.056746,0.005848
1130.000000,3.29907441,2.77202058,-527.053828,0.005900
1140.000000,3.30161142,2.77263966,-528.971761,0.005952
1150.000000,3.30407190,2.77325873,-530.813169,0.006003
1160.000000,3.30644536,2.77387780,-532.567560,0.006055
1170.000000,3.30875373,2.77449686,-534.256868,0.006107
1180.000000,3.31098509,2.77511592,-535.869172,0.006159
1190.000000,3.31313539,2.77573497,-537.400418,0.006211
1200.000000,3.31522346,2.77635401,-538.869442,0.006262
1210.000000,3.31723046,2.77697306,-540.257408,0.006314
1220.000000,3.31915951,2.77759209,-541.567414,0.006366
1230.000000,3.32102847,2.77821113,-542.817343,0.006418
1240.000000,3.32282853,2.77883016,-543.998372,0.006469
1250.000000,3.32456970,2.77944919,-545.120514,0.006521
1260.000000,3.32624340,2.78006821,-546.175187,0.006573
1270.000000,3.32786202,2.78068724,-547.174788,0.006625
1280.000000,3.32941294,2.78130626,-548.106681,0.006676
1290.000000,3.33091092,2.78192527,-548.985647,0.006728
1300.000000,3.33235908,2.78254429,-549.814785,0.006780
1310.000000,3.33378530,2.78316330,-550.621991,0.006832
1320.000000,3.33511972,2.78378232,-551.337408,0.006883
1330.000000,3.33642054,2.78440133,-552.019209,0.006935
1340.000000,3.33768415,2.78502034,-552.663819,0.006987
1350.000000,3.33891034,2.78563934,-553.270998,0.007039
1360.000000,3.34008121,2.78625835,-553.822866,0.007090
1370.000000,3.34122062,2.78687735,-554.343264,0.007142
1380.000000,3.34234428,2.78749636,-554.847927,0.007194
1390.000000,3.34340811,2.78811536,-555.292748,0.007246
1400.000000,3.34444594,2.78873436,-555.711582,0.007297
1410.000000,3.34546328,2.78935336,-556.109914,0.007349
1420.000000,3.34642673,2.78997236,-556.454364,0.007401
1430.000000,3.34737349,2.79059136,-556.782125,0.007453
1440.000000,3.34829497,2.79121036,-557.084615,0.007504
1450.000000,3.34920216,2.79182936,-557.372800,0.007556
1460.000000,3.35006332,2.79244835,-557.614971,0.007608
1470.000000,3.35090709,2.79306735,-557.839738,0.007660
1480.000000,3.35173321,2.79368634,-558.046863,0.007711
1490.000000,3.35253453,2.79430534,-558.229192,0.007763
1500.000000,3.35332227,2.79492433,-558.397933,0.007815
1510.000000,3.35408044,2.79554333,-558.537110,0.007867
1520.000000,3.35482526,2.79616232,-558.662935,0.007918
1530.000000,3.35555339,2.79678132,-558.772072,0.007970
1540.000000,3.35626197,2.79740031,-558.861659,0.008022
1550.000000,3.35696554,2.79801930,-558.946240,0.008074
1560.000000,3.35764098,2.79863829,-559.002687,0.008125
1570.000000,3.35828590,2.79925729,-559.028617,0.008177
1580.000000,3.35894823,2.79987628,-559.071952,0.008229
1590.000000,3.35958886,2.80049527,-559.093591,0.008281
1600.000000,3.36019397,2.80111426,-559.079706,0.008332
1610.000000,3.36080551,2.80173325,-559.072258,0.008384
1620.000000,3.36139727,2.80235224,-559.045022,0.008436
1630.000000,3.36198568,2.80297123,-559.014448,0.008488
1640.000000,3.36255336,2.80359023,-558.963132,0.008539
1650.000000,3.36311364,2.80420922,-558.904426,0.008591
1660.000000,3.36366200,2.80482821,-558.833798,0.008643
1670.000000,3.36420321,2.80544720,-558.756018,0.008695
1680.000000,3.36474752,2.80606619,-558.681337,0.008746
1690.000000,3.36526752,2.80668518,-558.582338,0.008798
1700.000000,3.36577916,2.80730417,-558.474995,0.008850
1710.000000,3.36629605,2.80792316,-558.372896,0.008902
1720.000000,3.36678076,2.80854215,-558.238612,0.008953
1730.000000,3.36726403,2.80916114,-558.102897,0.009005
1740.000000,3.36774135,2.80978013,-557.961221,0.009057
1750.000000,3.36823106,2.81039911,-557.831943,0.009109
1760.000000,3.36868930,2.81101810,-557.671194,0.009161
1770.000000,3.36914062,2.81163709,-557.503531,0.009212
1780.000000,3.36959481,2.81225608,-557.338730,0.009264
1790.000000,3.37003732,2.81287507,-557.162245,0.009316
1800.000000,3.37046719,2.81349406,-556.973125,0.009368
1810.000000,3.37090015,2.81411305,-556.787104,0.009419
1820.000000,3.37131357,2.81473204,-556.581533,0.009471
1830.000000,3.37174416,2.81535103,-556.393128,0.009523
1840.000000,3.37215614,2.81597002,-556.186126,0.009575
