time_s,current_A,voltage_V,capacity_Ah,cycle,step,cell_temperature_C,sample_id,protocol_id
2409.02625128231,0.0006879657470043466,4.1219802,0.0004374360886539021,,,25.0,NCM920305_demo,CC_Cover5
2469.026257540798,0.0006879655369377321,4.1185532,0.0004489021821322043,,,25.0,NCM920305_demo,CC_Cover5
2529.0262637992855,0.0006879655775423988,4.1148505,0.000460368276287251,,,25.0,NCM920305_demo,CC_Cover5
2589.026270057773,0.0006879658046400454,4.1110296,0.00047183437422725885,,,25.0,NCM920305_demo,CC_Cover5
2649.026276316261,0.0006879659089739914,4.107091,0.00048330047390616587,,,25.0,NCM920305_demo,CC_Cover5
2709.0262825747486,0.0006879636286713869,4.1029549,0.0004947665355800257,,,25.0,NCM920305_demo,CC_Cover5
2769.0262888332363,0.0006879631757973298,4.0988188,0.0005062325897059837,,,25.0,NCM920305_demo,CC_Cover5
2829.026295091724,0.0006879643211680117,4.094368,0.0005176986629214551,,,25.0,NCM920305_demo,CC_Cover5
2889.0263013502117,0.0006879660232499913,4.0899167,0.0005291647645049624,,,25.0,NCM920305_demo,CC_Cover5
2949.0263076086994,0.0006879656090970944,4.0853872,0.0005406308591859207,,,25.0,NCM920305_demo,CC_Cover5
3009.026313867187,0.0006879644629376445,4.0808969,0.0005520969347642196,,,25.0,NCM920305_demo,CC_Cover5
3069.026320125675,0.0006879644439813827,4.0762091,0.0005635630100265806,,,25.0,NCM920305_demo,CC_Cover5
