t_s,V_exp,V_sim,residual_mV,cap_fraction
0.000000,3.21070051,3.20964623,-1.054287,0.000052
10.000000,3.22552252,3.21125986,-14.262653,0.000104
20.000000,3.23668265,3.21203967,-24.642983,0.000157
30.000000,3.24650550,3.21264196,-33.863535,0.000209
40.000000,3.25530505,3.21316036,-42.144696,0.000261
50.000000,3.26324511,3.21362395,-49.621159,0.000313
60.000000,3.27041769,3.21405176,-56.365929,0.000365
70.000000,3.27694488,3.21445341,-62.491461,0.000418
80.000000,3.28287768,3.21483260,-68.045085,0.000470
90.000000,3.28830647,3.21519497,-73.111502,0.000522
100.000000,3.29325604,3.21554406,-77.711980,0.000574
110.000000,3.29781079,3.21588177,-81.929024,0.000626
120.000000,3.30199957,3.21620780,-85.791768,0.000679
130.000000,3.30587602,3.21652572,-89.350296,0.000731
140.000000,3.30946159,3.21683658,-92.625018,0.000783
150.000000,3.31281376,3.21714122,-95.672535,0.000835
160.000000,3.31591749,3.21743821,-98.479283,0.000888
170.000000,3.31881452,3.21773028,-101.084240,0.000940
180.000000,3.32152295,3.21801799,-103.504957,0.000992
190.000000,3.32407689,3.21830180,-105.775089,0.001044
200.000000,3.32645679,3.21858096,-107.875827,0.001096
210.000000,3.32869935,3.21885597,-109.843383,0.001149
220.000000,3.33080292,3.21912809,-111.674830,0.001201
230.000000,3.33283305,3.21939758,-113.435475,0.001253
240.000000,3.33468413,3.21966466,-115.019474,0.001305
250.000000,3.33646870,3.21992771,-116.540986,0.001357
260.000000,3.33816004,3.22018863,-117.971407,0.001410
270.000000,3.33978486,3.22044771,-119.337153,0.001462
280.000000,3.34131646,3.22070509,-120.611372,0.001514
290.000000,3.34277964,3.22096091,-121.818726,0.001566
300.000000,3.34418249,3.22121335,-122.969137,0.001618
310.000000,3.34551597,3.22146454,-124.051429,0.001671
320.000000,3.34679365,3.22171450,-125.079150,0.001723
330.000000,3.34801793,3.22196334,-126.054591,0.001775
340.000000,3.34918165,3.22221114,-126.970515,0.001827
350.000000,3.35032606,3.22245621,-127.869854,0.001879
360.000000,3.35141301,3.22270033,-128.712683,0.001932
370.000000,3.35245848,3.22294363,-129.514847,0.001984
380.000000,3.35347033,3.22318617,-130.284153,0.002036
390.000000,3.35444880,3.22342801,-131.020784,0.002088
400.000000,3.35539031,3.22366781,-131.722497,0.002141
410.000000,3.35631156,3.22390654,-132.405018,0.002193
420.000000,3.35717702,3.22414478,-133.032235,0.002245
430.000000,3.35803747,3.22438251,-133.654961,0.002297
440.000000,3.35886812,3.22461976,-134.248363,0.002349
450.000000,3.35967326,3.22485557,-134.817688,0.002402
460.000000,3.36045480,3.22509016,-135.364638,0.002454
470.000000,3.36122227,3.22532442,-135.897849,0.002506
480.000000,3.36195731,3.22555832,-136.398987,0.002558
490.000000,3.36267185,3.22579190,-136.879948,0.002610
500.000000,3.36337209,3.22602466,-137.347427,0.002663
510.000000,3.36406541,3.22625588,-137.809526,0.002715
520.000000,3.36472201,3.22648689,-138.235126,0.002767
530.000000,3.36537480,3.22671765,-138.657151,0.002819
540.000000,3.36601663,3.22694819,-139.068433,0.002871
550.000000,3.36664128,3.22717851,-139.462775,0.002924
560.000000,3.36724257,3.22740691,-139.835661,0.002976
570.000000,3.36783481,3.22763517,-140.199639,0.003028
580.000000,3.36840987,3.22786326,-140.546615,0.003080
590.000000,3.36897111,3.22809119,-140.879916,0.003132
600.000000,3.36954141,3.22831899,-141.222418,0.003185
610.000000,3.37008619,3.22854547,-141.540725,0.003237
620.000000,3.37060785,3.22877131,-141.836548,0.003289
630.000000,3.37113214,3.22899704,-142.135094,0.003341
640.000000,3.37164116,3.22922267,-142.418485,0.003394
650.000000,3.37214661,3.22944821,-142.698398,0.003446
660.000000,3.37263870,3.22967304,-142.965659,0.003498
670.000000,3.37312865,3.22989672,-143.231937,0.003550
680.000000,3.37358880,3.23012032,-143.468477,0.003602
690.000000,3.37406111,3.23034386,-143.717247,0.003655
700.000000,3.37452340,3.23056733,-143.956071,0.003707
710.000000,3.37496662,3.23079070,-144.175921,0.003759
720.000000,3.37542582,3.23101238,-144.413432,0.003811
730.000000,3.37585473,3.23123402,-144.620710,0.003863
740.000000,3.37629843,3.23145561,-144.842819,0.003916
750.000000,3.37672400,3.23167715,-145.046854,0.003968
760.000000,3.37712765,3.23189865,-145.228996,0.004020
770.000000,3.37754154,3.23211900,-145.422539,0.004072
780.000000,3.37793493,3.23233878,-145.596152,0.004124
790.000000,3.37836981,3.23255852,-145.811284,0.004177
800.000000,3.37873864,3.23277824,-145.960404,0.004229
810.000000,3.37912679,3.23299792,-146.128866,0.004281
820.000000,3.37952256,3.23321706,-146.305504,0.004333
830.000000,3.37989068,3.23343505,-146.455627,0.004385
840.000000,3.38028431,3.23365303,-146.631281,0.004438
850.000000,3.38062239,3.23387098,-146.751404,0.004490
860.000000,3.38095880,3.23408892,-146.869879,0.004542
870.000000,3.38138270,3.23430683,-147.075871,0.004594
880.000000,3.38171506,3.23452317,-147.191886,0.004647
890.000000,3.38204980,3.23473944,-147.310364,0.004699
900.000000,3.38238406,3.23495568,-147.428379,0.004751
910.000000,3.38272071,3.23517192,-147.548792,0.004803
920.000000,3.38305402,3.23538814,-147.665879,0.004855
930.000000,3.38341069,3.23560338,-147.807309,0.004908
940.000000,3.38372493,3.23581797,-147.906954,0.004960
950.000000,3.38404918,3.23603256,-148.016622,0.005012
960.000000,3.38439322,3.23624713,-148.146089,0.005064
970.000000,3.38469505,3.23646169,-148.233364,0.005116
980.000000,3.38500690,3.23667586,-148.331041,0.005169
990.000000,3.38531780,3.23688882,-148.428987,0.005221
1000.000000,3.38563323,3.23710176,-148.531470,0.005273
1010.000000,3.38592362,3.23731470,-148.608925,0.005325
1020.000000,3.38623095,3.23752763,-148.703314,0.005377
1030.000000,3.38653374,3.23774056,-148.793179,0.005430
1040.000000,3.38681984,3.23795209,-148.867746,0.005482
1050.000000,3.38711452,3.23816343,-148.951098,0.005534
1060.000000,3.38740396,3.23837476,-149.029209,0.005586
1070.000000,3.38769436,3.23858608,-149.108277,0.005638
1080.000000,3.38796258,3.23879740,-149.165177,0.005691
1090.000000,3.38825488,3.23900792,-149.246965,0.005743
1100.000000,3.38853717,3.23921766,-149.319510,0.005795
1110.000000,3.38881111,3.23942740,-149.383713,0.005847
1120.000000,3.38909364,3.23963714,-149.456502,0.005900
1130.000000,3.38936257,3.23984687,-149.515704,0.005952
1140.000000,3.38962817,3.24005637,-149.571800,0.006004
1150.000000,3.38989258,3.24026454,-149.628037,0.006056
1160.000000,3.39015651,3.24047271,-149.683798,0.006108
1170.000000,3.39042330,3.24068088,-149.742422,0.006161
1180.000000,3.39068413,3.24088904,-149.795088,0.006213
1190.000000,3.39093852,3.24109720,-149.841318,0.006265
1200.000000,3.39120603,3.24130415,-149.901876,0.006317
1210.000000,3.39144373,3.24151076,-149.932967,0.006369
1220.000000,3.39170027,3.24171737,-149.982895,0.006422
1230.000000,3.39195442,3.24192398,-150.030441,0.006474
1240.000000,3.39220428,3.24213059,-150.073695,0.006526
1250.000000,3.39244819,3.24233655,-150.111634,0.006578
1260.000000,3.39269710,3.24254162,-150.155474,0.006630
1270.000000,3.39292097,3.24274669,-150.174281,0.006683
1280.000000,3.39317298,3.24295176,-150.221222,0.006735
1290.000000,3.39340901,3.24315682,-150.252189,0.006787
1300.000000,3.39366007,3.24336181,-150.298261,0.006839
1310.000000,3.39388800,3.24356535,-150.322649,0.006891
1320.000000,3.39412665,3.24376889,-150.357766,0.006944
1330.000000,3.39436007,3.24397243,-150.387639,0.006996
1340.000000,3.39459205,3.24417597,-150.416081,0.007048
1350.000000,3.39481616,3.24437950,-150.436656,0.007100
1360.000000,3.39504576,3.24458199,-150.463762,0.007153
1370.000000,3.39527559,3.24478402,-150.491572,0.007205
1380.000000,3.39550614,3.24498604,-150.520099,0.007257
1390.000000,3.39572453,3.24518807,-150.536468,0.007309
1400.000000,3.39595819,3.24539009,-150.568095,0.007361
1410.000000,3.39617753,3.24559163,-150.585904,0.007414
1420.000000,3.39639831,3.24579214,-150.606163,0.007466
1430.000000,3.39662457,3.24599266,-150.631902,0.007518
1440.000000,3.39683342,3.24619318,-150.640238,0.007570
1450.000000,3.39705372,3.24639370,-150.660018,0.007622
1460.000000,3.39726901,3.24659422,-150.674791,0.007675
1470.000000,3.39748240,3.24679331,-150.689089,0.007727
1480.000000,3.39769578,3.24699233,-150.703447,0.007779
1490.000000,3.39791179,3.24719136,-150.720427,0.007831
1500.000000,3.39812469,3.24739039,-150.734308,0.007883
1510.000000,3.39833260,3.24758941,-150.743182,0.007936
1520.000000,3.39853740,3.24778755,-150.749843,0.007988
1530.000000,3.39874935,3.24798511,-150.764246,0.008040
1540.000000,3.39895391,3.24818265,-150.771263,0.008092
1550.000000,3.39916444,3.24838020,-150.784240,0.008144
1560.000000,3.39936066,3.24857774,-150.782913,0.008197
1570.000000,3.39955711,3.24877496,-150.782158,0.008249
1580.000000,3.39977121,3.24897103,-150.800185,0.008301
1590.000000,3.39997458,3.24916711,-150.807479,0.008353
1600.000000,3.40016842,3.24936318,-150.805237,0.008406
1610.000000,3.40037394,3.24955926,-150.814677,0.008458
1620.000000,3.40056944,3.24975534,-150.814103,0.008510
1630.000000,3.40077281,3.24995015,-150.822660,0.008562
1640.000000,3.40096164,3.25014477,-150.816869,0.008614
1650.000000,3.40116167,3.25033939,-150.822283,0.008667
1660.000000,3.40134811,3.25053401,-150.814108,0.008719
1670.000000,3.40154338,3.25072862,-150.814754,0.008771
1680.000000,3.40174866,3.25092252,-150.826142,0.008823
1690.000000,3.40192890,3.25111569,-150.813212,0.008875
1700.000000,3.40212107,3.25130886,-150.812206,0.008928
1710.000000,3.40232158,3.25150203,-150.819545,0.008980
1720.000000,3.40249944,3.25169520,-150.804234,0.009032
1730.000000,3.40270209,3.25188818,-150.813909,0.009084
1740.000000,3.40288353,3.25207991,-150.803615,0.009136
1750.000000,3.40306497,3.25227165,-150.793317,0.009189
1760.000000,3.40325737,3.25246338,-150.793986,0.009241
1770.000000,3.40344906,3.25265512,-150.793939,0.009293
