t_s,V_exp,V_sim,residual_mV,cap_fraction
0.000000,3.55682206,3.55743742,0.615358,0.000052
10.000000,3.55127358,3.55127265,-0.000930,0.000104
20.000000,3.54812288,3.54815388,0.030998,0.000156
30.000000,3.54549909,3.54577641,0.277326,0.000208
40.000000,3.54312682,3.54376390,0.637082,0.000260
50.000000,3.54093528,3.54195186,1.016585,0.000311
60.000000,3.53884816,3.54034706,1.498894,0.000363
70.000000,3.53687572,3.53883212,1.956391,0.000415
80.000000,3.53496218,3.53739422,2.432046,0.000467
90.000000,3.53310776,3.53605514,2.947387,0.000519
100.000000,3.53133178,3.53478224,3.450458,0.000571
110.000000,3.52957892,3.53354542,3.966499,0.000623
120.000000,3.52787042,3.53234358,4.473161,0.000675
130.000000,3.52622056,3.53121219,4.991631,0.000727
140.000000,3.52460718,3.53010847,5.501287,0.000779
150.000000,3.52303815,3.52902693,5.988780,0.000831
160.000000,3.52147269,3.52796500,6.492306,0.000883
170.000000,3.51995850,3.52694622,6.987728,0.000934
180.000000,3.51846957,3.52595515,7.485573,0.000986
190.000000,3.51702142,3.52497760,7.956183,0.001038
200.000000,3.51558733,3.52401227,8.424943,0.001090
210.000000,3.51418996,3.52306261,8.872649,0.001142
220.000000,3.51279664,3.52215309,9.356447,0.001194
230.000000,3.51145196,3.52125241,9.800449,0.001246
240.000000,3.51012349,3.52035980,10.236307,0.001298
250.000000,3.50879765,3.51947457,10.676926,0.001350
260.000000,3.50751853,3.51860775,11.089222,0.001402
270.000000,3.50624919,3.51776830,11.519114,0.001454
280.000000,3.50500941,3.51693357,11.924159,0.001506
290.000000,3.50376129,3.51610392,12.342630,0.001557
300.000000,3.50255990,3.51527895,12.719051,0.001609
310.000000,3.50136709,3.51447099,13.103894,0.001661
320.000000,3.50020647,3.51368433,13.477855,0.001713
330.000000,3.49903774,3.51290122,13.863478,0.001765
340.000000,3.49789333,3.51212140,14.228066,0.001817
350.000000,3.49676871,3.51134461,14.575902,0.001869
360.000000,3.49565816,3.51058066,14.922502,0.001921
370.000000,3.49457121,3.50983762,15.266415,0.001973
380.000000,3.49347973,3.50909691,15.617186,0.002025
390.000000,3.49241471,3.50835836,15.943645,0.002077
400.000000,3.49135828,3.50762179,16.263514,0.002129
410.000000,3.49032450,3.50689229,16.567790,0.002180
420.000000,3.48928905,3.50618621,16.897162,0.002232
430.000000,3.48827410,3.50548167,17.207568,0.002284
440.000000,3.48726130,3.50477854,17.517249,0.002336
450.000000,3.48629355,3.50407674,17.783185,0.002388
460.000000,3.48530436,3.50337616,18.071800,0.002440
470.000000,3.48434305,3.50270174,18.358689,0.002492
480.000000,3.48339152,3.50202899,18.637466,0.002544
490.000000,3.48244882,3.50135718,18.908363,0.002596
500.000000,3.48151708,3.50068624,19.169167,0.002648
510.000000,3.48059750,3.50001612,19.418622,0.002700
520.000000,3.47967625,3.49936397,19.687722,0.002752
530.000000,3.47875953,3.49871995,19.960427,0.002803
540.000000,3.47785830,3.49807646,20.218154,0.002855
550.000000,3.47694349,3.49743354,20.490052,0.002907
560.000000,3.47612166,3.49679117,20.669504,0.002959
570.000000,3.47525954,3.49615872,20.899177,0.003011
580.000000,3.47439337,3.49554087,21.147498,0.003063
590.000000,3.47355771,3.49492343,21.365720,0.003115
600.000000,3.47271442,3.49430638,21.591957,0.003167
610.000000,3.47187972,3.49368969,21.809969,0.003219
620.000000,3.47105622,3.49307512,22.018897,0.003271
630.000000,3.47025657,3.49248174,22.225170,0.003323
640.000000,3.46944237,3.49188859,22.446220,0.003374
650.000000,3.46865416,3.49129570,22.641540,0.003426
660.000000,3.46788502,3.49070304,22.818024,0.003478
