t_s,V_exp,V_sim,residual_mV,cap_fraction
3810.000000,3.44130135,3.26257445,-178.726898,0.019937
3820.000000,3.44136071,3.26275240,-178.608314,0.019990
3830.000000,3.44143248,3.26292913,-178.503350,0.020042
3840.000000,3.44150066,3.26310575,-178.394910,0.020094
3850.000000,3.44156456,3.26328238,-178.282178,0.020146
3860.000000,3.44163203,3.26345901,-178.173022,0.020198
3870.000000,3.44168830,3.26363564,-178.052661,0.020251
3880.000000,3.44175863,3.26381153,-177.947101,0.020303
3890.000000,3.44182682,3.26398685,-177.839973,0.020355
3900.000000,3.44189167,3.26416216,-177.729508,0.020407
3910.000000,3.44196320,3.26433748,-177.625718,0.020459
3920.000000,3.44202232,3.26451279,-177.509530,0.020512
3930.000000,3.44209456,3.26468785,-177.406710,0.020564
3940.000000,3.44216180,3.26486187,-177.299931,0.020616
3950.000000,3.44221401,3.26503588,-177.178132,0.020668
3960.000000,3.44227839,3.26520989,-177.068492,0.020720
3970.000000,3.44234252,3.26538391,-176.958614,0.020773
3980.000000,3.44240737,3.26555792,-176.849451,0.020825
3990.000000,3.44245386,3.26573086,-176.723004,0.020877
4000.000000,3.44252515,3.26590358,-176.621572,0.020929
4010.000000,3.44257379,3.26607630,-176.497490,0.020981
4020.000000,3.44264483,3.26624902,-176.395819,0.021033
4030.000000,3.44270658,3.26642174,-176.284850,0.021086
4040.000000,3.44276834,3.26659386,-176.174478,0.021138
4050.000000,3.44283676,3.26676529,-176.071468,0.021190
4060.000000,3.44288611,3.26693673,-175.949385,0.021242
4070.000000,3.44294977,3.26710817,-175.841606,0.021294
4080.000000,3.44303346,3.26727960,-175.753855,0.021347
4090.000000,3.44308329,3.26745091,-175.632377,0.021399
4100.000000,3.44315434,3.26762107,-175.533263,0.021451
4110.000000,3.44320321,3.26779123,-175.411977,0.021503
4120.000000,3.44327068,3.26796140,-175.309287,0.021555
4130.000000,3.44333076,3.26813156,-175.199206,0.021608
4140.000000,3.44338608,3.26830172,-175.084357,0.021660
4150.000000,3.44345951,3.26847095,-174.988558,0.021712
4160.000000,3.44351363,3.26863985,-174.873781,0.021764
4170.000000,3.44357181,3.26880875,-174.763058,0.021816
4180.000000,3.44363093,3.26897765,-174.653287,0.021869
4190.000000,3.44368243,3.26914654,-174.535888,0.021921
4200.000000,3.44375181,3.26931498,-174.436836,0.021973
4210.000000,3.44379520,3.26948262,-174.312585,0.022025
4220.000000,3.44385648,3.26965026,-174.206215,0.022077
4230.000000,3.44391394,3.26981791,-174.096031,0.022130
4240.000000,3.44396591,3.26998555,-173.980363,0.022182
4250.000000,3.44403052,3.27015318,-173.877340,0.022234
4260.000000,3.44409347,3.27031958,-173.773885,0.022286
4270.000000,3.44413853,3.27048598,-173.652548,0.022338
4280.000000,3.44419551,3.27065238,-173.543133,0.022390
4290.000000,3.44426537,3.27081877,-173.446592,0.022443
4300.000000,3.44431782,3.27098517,-173.332647,0.022495
4310.000000,3.44437218,3.27115078,-173.221402,0.022547
4320.000000,3.44443202,3.27131594,-173.116083,0.022599
4330.000000,3.44449282,3.27148110,-173.011719,0.022651
4340.000000,3.44455051,3.27164626,-172.904255,0.022704
4350.000000,3.44459152,3.27181142,-172.780101,0.022756
4360.000000,3.44466782,3.27197624,-172.691574,0.022808
4370.000000,3.44471240,3.27214018,-172.572224,0.022860
4380.000000,3.44476485,3.27230411,-172.460741,0.022912
4390.000000,3.44482112,3.27246805,-172.353074,0.022965
4400.000000,3.44488263,3.27263198,-172.250651,0.023017
4410.000000,3.44493246,3.27279591,-172.136547,0.023069
4420.000000,3.44498658,3.27295874,-172.027844,0.023121
4430.000000,3.44503927,3.27312145,-171.917818,0.023173
4440.000000,3.44509459,3.27328417,-171.810414,0.023226
4450.000000,3.44515300,3.27344689,-171.706111,0.023278
4460.000000,3.44519925,3.27360960,-171.589647,0.023330
4470.000000,3.44525480,3.27377166,-171.483144,0.023382
4480.000000,3.44530344,3.27393317,-171.370273,0.023434
4490.000000,3.44534445,3.27409467,-171.249773,0.023487
4500.000000,3.44540191,3.27425618,-171.145724,0.023539
4510.000000,3.44547391,3.27441769,-171.056219,0.023591
4520.000000,3.44551420,3.27457898,-170.935223,0.023643
4530.000000,3.44554901,3.27473929,-170.809724,0.023695
4540.000000,3.44560766,3.27489960,-170.708067,0.023747
4550.000000,3.44567966,3.27505990,-170.619761,0.023800
4560.000000,3.44571590,3.27522021,-170.495692,0.023852
4570.000000,3.44577742,3.27538052,-170.396896,0.023904
4580.000000,3.44581079,3.27553985,-170.270940,0.023956
4590.000000,3.44586849,3.27569897,-170.169520,0.024008
4600.000000,3.44592619,3.27585809,-170.068100,0.024061
4610.000000,3.44597220,3.27601721,-169.954997,0.024113
4620.000000,3.44601870,3.27617632,-169.842372,0.024165
4630.000000,3.44607306,3.27633491,-169.738149,0.024217
4640.000000,3.44612765,3.27649284,-169.634811,0.024269
4650.000000,3.44616389,3.27665078,-169.513115,0.024322
4660.000000,3.44621372,3.27680871,-169.405009,0.024374
4670.000000,3.44626045,3.27696665,-169.293803,0.024426
4680.000000,3.44632196,3.27712448,-169.197483,0.024478
4690.000000,3.44635963,3.27728124,-169.078390,0.024530
4700.000000,3.44640803,3.27743801,-168.970027,0.024583
4710.000000,3.44646406,3.27759477,-168.869292,0.024635
4720.000000,3.44651246,3.27775153,-168.760929,0.024687
4730.000000,3.44656062,3.27790829,-168.652327,0.024739
4740.000000,3.44660807,3.27806422,-168.543852,0.024791
4750.000000,3.44665194,3.27821981,-168.432122,0.024844
4760.000000,3.44668365,3.27837541,-168.308233,0.024896
4770.000000,3.44673920,3.27853101,-168.208187,0.024948
4780.000000,3.44678545,3.27868661,-168.098841,0.025000
4790.000000,3.44683337,3.27884179,-167.991579,0.025052
4800.000000,3.44687486,3.27899624,-167.878621,0.025104
4810.000000,3.44691634,3.27915068,-167.765663,0.025157
4820.000000,3.44696927,3.27930512,-167.664149,0.025209
