t_s,V_exp,V_sim,residual_mV,cap_fraction
0.000000,2.81397152,2.81319451,-0.777006,0.000052
10.000000,2.82158184,2.81803851,-3.543331,0.000104
20.000000,2.82466722,2.82052757,-4.139641,0.000155
30.000000,2.82985067,2.82246455,-7.386124,0.000207
40.000000,2.83795857,2.82411844,-13.840138,0.000259
50.000000,2.84746289,2.82560703,-21.855865,0.000311
60.000000,2.85719466,2.82698058,-30.214081,0.000362
70.000000,2.86679506,2.82826175,-38.533313,0.000414
80.000000,2.87610865,2.82947811,-46.630537,0.000466
90.000000,2.88509345,2.83064248,-54.450970,0.000518
100.000000,2.89370513,2.83175835,-61.946783,0.000569
110.000000,2.90193677,2.83283612,-69.100650,0.000621
120.000000,2.90982080,2.83388365,-75.937141,0.000673
130.000000,2.91734838,2.83490513,-82.443259,0.000725
140.000000,2.92453814,2.83589793,-88.640209,0.000776
150.000000,2.93142962,2.83686951,-94.560117,0.000828
160.000000,2.93806267,2.83782356,-100.239106,0.000880
170.000000,2.94442368,2.83876201,-105.661668,0.000932
180.000000,2.95056677,2.83968359,-110.883177,0.000983
190.000000,2.95650458,2.84058728,-115.917303,0.001035
200.000000,2.96227074,2.84148124,-120.789494,0.001087
210.000000,2.96785808,2.84236498,-125.493100,0.001139
220.000000,2.97331572,2.84323941,-130.076302,0.001190
230.000000,2.97862339,2.84409960,-134.523795,0.001242
240.000000,2.98382902,2.84495146,-138.877561,0.001294
250.000000,2.98893023,2.84579629,-143.133939,0.001346
260.000000,2.99391508,2.84663466,-147.280425,0.001398
270.000000,2.99885488,2.84746709,-151.387782,0.001449
280.000000,3.00371361,2.84828737,-155.426243,0.001501
290.000000,3.00849938,2.84910325,-159.396139,0.001553
300.000000,3.01322293,2.84991453,-163.308407,0.001605
310.000000,3.01788092,2.85072156,-167.159355,0.001656
320.000000,3.02252936,2.85152465,-171.004717,0.001708
330.000000,3.02712417,2.85231818,-174.805984,0.001760
340.000000,3.03167701,2.85310839,-178.568615,0.001812
350.000000,3.03619027,2.85389553,-182.294742,0.001863
360.000000,3.04068518,2.85467982,-186.005356,0.001915
370.000000,3.04513121,2.85546148,-189.669728,0.001967
380.000000,3.04957366,2.85623520,-193.338463,0.002019
390.000000,3.05399060,2.85700638,-196.984227,0.002070
400.000000,3.05838227,2.85777547,-200.606799,0.002122
410.000000,3.06276131,2.85854264,-204.218664,0.002174
420.000000,3.06712508,2.85930802,-207.817057,0.002226
430.000000,3.07146859,2.86006751,-211.401084,0.002277
440.000000,3.07578135,2.86082402,-214.957328,0.002329
450.000000,3.08010817,2.86157911,-218.529056,0.002381
460.000000,3.08441257,2.86233289,-222.079686,0.002433
470.000000,3.08870530,2.86308545,-225.619852,0.002485
480.000000,3.09298658,2.86383414,-229.152442,0.002536
490.000000,3.09725022,2.86457893,-232.671296,0.002588
500.000000,3.10151100,2.86532274,-236.188258,0.002640
510.000000,3.10575891,2.86606566,-239.693241,0.002692
520.000000,3.10999703,2.86680775,-243.189281,0.002743
530.000000,3.11422801,2.86754791,-246.680099,0.002795
540.000000,3.11843824,2.86828299,-250.155256,0.002847
550.000000,3.12265968,2.86901740,-253.642281,0.002899
560.000000,3.12685847,2.86975120,-257.107268,0.002950
570.000000,3.13106346,2.87048444,-260.579024,0.003002
580.000000,3.13526416,2.87121714,-264.047016,0.003054
590.000000,3.13944173,2.87194438,-267.497347,0.003106
600.000000,3.14360642,2.87267069,-270.935738,0.003157
610.000000,3.14778042,2.87339657,-274.383846,0.003209
620.000000,3.15193677,2.87412207,-277.814701,0.003261
630.000000,3.15608692,2.87484720,-281.239719,0.003313
640.000000,3.16022134,2.87556889,-284.652453,0.003364
650.000000,3.16437221,2.87628797,-288.084236,0.003416
660.000000,3.16848040,2.87700677,-291.473630,0.003468
670.000000,3.17258167,2.87772530,-294.856376,0.003520
680.000000,3.17667937,2.87844358,-298.235793,0.003572
690.000000,3.18076324,2.87916036,-301.602887,0.003623
700.000000,3.18482828,2.87987285,-304.955436,0.003675
710.000000,3.18881130,2.88058513,-308.226167,0.003727
720.000000,3.19291997,2.88129724,-311.622728,0.003779
730.000000,3.19693780,2.88200918,-314.928620,0.003830
740.000000,3.20095682,2.88272096,-318.235862,0.003882
750.000000,3.20493913,2.88342785,-321.511274,0.003934
760.000000,3.20890927,2.88413405,-324.775226,0.003986
770.000000,3.21283197,2.88484011,-327.991859,0.004037
780.000000,3.21676755,2.88554607,-331.221483,0.004089
790.000000,3.22065759,2.88625191,-334.405676,0.004141
800.000000,3.22452998,2.88695483,-337.575153,0.004193
810.000000,3.22837400,2.88765522,-340.718787,0.004244
820.000000,3.23217559,2.88835552,-343.820069,0.004296
830.000000,3.23595929,2.88905574,-346.903548,0.004348
840.000000,3.23969531,2.88975589,-349.939418,0.004400
850.000000,3.24339581,2.89045503,-352.940772,0.004451
860.000000,3.24705672,2.89114983,-355.906892,0.004503
870.000000,3.25067806,2.89184457,-358.833494,0.004555
880.000000,3.25424552,2.89253925,-361.706268,0.004607
890.000000,3.25777674,2.89323388,-364.542853,0.004659
900.000000,3.26126075,2.89392847,-367.332279,0.004710
910.000000,3.26467681,2.89461876,-370.058047,0.004762
920.000000,3.26803112,2.89530808,-372.723036,0.004814
930.000000,3.27135801,2.89599737,-375.360645,0.004866
940.000000,3.27458739,2.89668662,-377.900775,0.004917
950.000000,3.27777123,2.89737583,-380.395400,0.004969
960.000000,3.28088188,2.89806267,-382.819216,0.005021
970.000000,3.28393340,2.89874668,-385.186719,0.005073
980.000000,3.28688335,2.89943068,-387.452678,0.005124
990.000000,3.28979397,2.90011465,-389.679322,0.005176
1000.000000,3.29262066,2.90079859,-391.822065,0.005228
1010.000000,3.29536438,2.90148203,-393.882346,0.005280
1020.000000,3.29803753,2.90216084,-395.876689,0.005331
1030.000000,3.30062628,2.90283963,-397.786648,0.005383
1040.000000,3.30314875,2.90351840,-399.630343,0.005435
1050.000000,3.30559349,2.90419716,-401.396329,0.005487
1060.000000,3.30794287,2.90487591,-403.066962,0.005538
1070.000000,3.31021738,2.90555093,-404.666448,0.005590
1080.000000,3.31242990,2.90622459,-406.205316,0.005642
1090.000000,3.31455922,2.90689823,-407.660987,0.005694
1100.000000,3.31660390,2.90757187,-409.032030,0.005745
1110.000000,3.31859469,2.90824549,-410.349201,0.005797
1120.000000,3.32049942,2.90891726,-411.582158,0.005849
1130.000000,3.32234478,2.90958585,-412.758933,0.005901
1140.000000,3.32413387,2.91025442,-413.879451,0.005953
1150.000000,3.32584906,2.91092299,-414.926066,0.006004
1160.000000,3.32750750,2.91159155,-415.915944,0.006056
1170.000000,3.32908702,2.91226009,-416.826928,0.006108
1180.000000,3.33062840,2.91292365,-417.704740,0.006160
1190.000000,3.33211184,2.91358721,-418.524623,0.006211
1200.000000,3.33353019,2.91425076,-419.279423,0.006263
1210.000000,3.33492804,2.91491431,-420.013723,0.006315
1220.000000,3.33625317,2.91557786,-420.675310,0.006367
1230.000000,3.33753967,2.91623824,-421.301436,0.006418
1240.000000,3.33879304,2.91689682,-421.896215,0.006470
1250.000000,3.33997750,2.91755541,-422.422095,0.006522
1260.000000,3.34114361,2.91821399,-422.929621,0.006574
1270.000000,3.34227490,2.91887256,-423.402341,0.006625
1280.000000,3.34336710,2.91952980,-423.837304,0.006677
1290.000000,3.34441829,2.92018346,-424.234831,0.006729
1300.000000,3.34545016,2.92083711,-424.613050,0.006781
1310.000000,3.34644151,2.92149077,-424.950740,0.006832
1320.000000,3.34741330,2.92214442,-425.268882,0.006884
1330.000000,3.34834766,2.92279807,-425.549594,0.006936
1340.000000,3.34925103,2.92344729,-425.803740,0.006988
1350.000000,3.35012722,2.92409606,-426.031156,0.007040
1360.000000,3.35100341,2.92474483,-426.258574,0.007091
1370.000000,3.35183787,2.92539360,-426.444271,0.007143
1380.000000,3.35264349,2.92604237,-426.601121,0.007195
1390.000000,3.35344076,2.92668851,-426.752253,0.007247
1400.000000,3.35421252,2.92733243,-426.880088,0.007298
1410.000000,3.35497928,2.92797636,-427.002918,0.007350
1420.000000,3.35570669,2.92862028,-427.086410,0.007402
1430.000000,3.35643220,2.92926420,-427.167996,0.007454
1440.000000,3.35711932,2.92990727,-427.212050,0.007505
1450.000000,3.35781360,2.93054639,-427.267206,0.007557
1460.000000,3.35848951,2.93118551,-427.304006,0.007609
1470.000000,3.35913157,2.93182462,-427.306951,0.007661
1480.000000,3.35977697,2.93246374,-427.313235,0.007712
1490.000000,3.36038971,2.93310285,-427.286857,0.007764
1500.000000,3.36101460,2.93373809,-427.276510,0.007816
1510.000000,3.36161876,2.93437244,-427.246316,0.007868
1520.000000,3.36220646,2.93500679,-427.199672,0.007919
