t_s,V_exp,V_sim,residual_mV,cap_fraction
0.000000,3.55034566,3.55099320,0.647545,0.000052
10.000000,3.54511309,3.54508036,-0.032725,0.000104
20.000000,3.54217291,3.54207947,-0.093438,0.000156
30.000000,3.53972793,3.53982355,0.095624,0.000208
40.000000,3.53750420,3.53788406,0.379863,0.000260
50.000000,3.53542686,3.53617017,0.743315,0.000312
60.000000,3.53347015,3.53461714,1.146985,0.000363
70.000000,3.53157592,3.53315930,1.583383,0.000415
80.000000,3.52976847,3.53179150,2.023029,0.000467
90.000000,3.52801824,3.53051525,2.497017,0.000519
100.000000,3.52629495,3.52928581,2.990862,0.000571
110.000000,3.52464962,3.52809565,3.446035,0.000623
120.000000,3.52302194,3.52696382,3.941885,0.000675
130.000000,3.52146387,3.52587989,4.416017,0.000727
140.000000,3.51992536,3.52481725,4.891897,0.000779
150.000000,3.51841974,3.52377590,5.356153,0.000831
160.000000,3.51692724,3.52276915,5.841911,0.000883
170.000000,3.51548648,3.52180033,6.313848,0.000935
180.000000,3.51405811,3.52084596,6.787844,0.000986
190.000000,3.51267672,3.51990458,7.227868,0.001038
200.000000,3.51130748,3.51897495,7.667470,0.001090
210.000000,3.50995970,3.51808851,8.128816,0.001142
220.000000,3.50864983,3.51721250,8.562673,0.001194
230.000000,3.50735497,3.51634499,8.990013,0.001246
240.000000,3.50607967,3.51548524,9.405566,0.001298
250.000000,3.50481725,3.51463868,9.821432,0.001350
260.000000,3.50357199,3.51382456,10.252574,0.001402
270.000000,3.50235820,3.51301524,10.657038,0.001454
280.000000,3.50117421,3.51221122,11.037010,0.001506
290.000000,3.49999142,3.51141210,11.420680,0.001558
300.000000,3.49882507,3.51062578,11.800706,0.001610
310.000000,3.49768734,3.50986435,12.177014,0.001661
320.000000,3.49654722,3.50910664,12.559413,0.001713
330.000000,3.49543452,3.50835234,12.917813,0.001765
340.000000,3.49434233,3.50760120,13.258868,0.001817
350.000000,3.49325156,3.50685944,13.607878,0.001869
360.000000,3.49218416,3.50614131,13.957151,0.001921
370.000000,3.49112821,3.50542561,14.297399,0.001973
380.000000,3.49009132,3.50471213,14.620810,0.002025
390.000000,3.48904967,3.50400073,14.951061,0.002077
400.000000,3.48803568,3.50329358,15.257899,0.002129
410.000000,3.48703218,3.50261187,15.579693,0.002181
420.000000,3.48605323,3.50193176,15.878527,0.002233
430.000000,3.48506522,3.50125312,16.187895,0.002285
440.000000,3.48409176,3.50057585,16.484086,0.002336
450.000000,3.48313594,3.49989984,16.763902,0.002388
460.000000,3.48219919,3.49924681,17.047618,0.002440
470.000000,3.48125172,3.49859781,17.346097,0.002492
480.000000,3.48033357,3.49794980,17.616229,0.002544
490.000000,3.47942853,3.49730268,17.874153,0.002596
500.000000,3.47850823,3.49665641,18.148177,0.002648
510.000000,3.47758365,3.49602544,18.441793,0.002700
520.000000,3.47673893,3.49540445,18.665521,0.002752
530.000000,3.47585464,3.49478401,18.929373,0.002804
540.000000,3.47501826,3.49416417,19.145905,0.002856
550.000000,3.47413898,3.49354489,19.405910,0.002908
560.000000,3.47329044,3.49293332,19.642873,0.002959
570.000000,3.47245455,3.49233774,19.883193,0.003011
580.000000,3.47163320,3.49174260,20.109404,0.003063
590.000000,3.47080970,3.49114786,20.338160,0.003115
600.000000,3.46999073,3.49055349,20.562758,0.003167
610.000000,3.46918726,3.48995946,20.772202,0.003219
620.000000,3.46839571,3.48938758,20.991868,0.003271
630.000000,3.46761966,3.48881596,21.196304,0.003323
640.000000,3.46681929,3.48824461,21.425325,0.003375
650.000000,3.46604252,3.48767351,21.630990,0.003427
660.000000,3.46528935,3.48710263,21.813280,0.003479
670.000000,3.46454072,3.48654592,22.005200,0.003531
680.000000,3.46377754,3.48599643,22.218892,0.003583
690.000000,3.46304679,3.48544710,22.400309,0.003634
700.000000,3.46232939,3.48489793,22.568539,0.003686
710.000000,3.46158719,3.48434891,22.761717,0.003738
720.000000,3.46087956,3.48380623,22.926665,0.003790
730.000000,3.46015930,3.48327794,23.118637,0.003842
740.000000,3.45945740,3.48274946,23.292067,0.003894
750.000000,3.45875883,3.48222110,23.462268,0.003946
760.000000,3.45807886,3.48169284,23.613975,0.003998
770.000000,3.45738029,3.48116467,23.784372,0.004050
780.000000,3.45670366,3.48065543,23.951766,0.004102
790.000000,3.45604420,3.48014682,24.102622,0.004154
800.000000,3.45537329,3.47963828,24.264996,0.004206
810.000000,3.45471883,3.47912982,24.410987,0.004258
820.000000,3.45407701,3.47862141,24.544405,0.004309
830.000000,3.45342779,3.47812456,24.696766,0.004361
840.000000,3.45280004,3.47763493,24.834895,0.004413
850.000000,3.45217514,3.47714535,24.970214,0.004465
860.000000,3.45155478,3.47665582,25.101048,0.004517
870.000000,3.45094323,3.47616633,25.223102,0.004569
880.000000,3.45031714,3.47568147,25.364329,0.004621
890.000000,3.44972444,3.47521007,25.485631,0.004673
900.000000,3.44912291,3.47473866,25.615752,0.004725
910.000000,3.44854212,3.47426728,25.725161,0.004777
920.000000,3.44795656,3.47379593,25.839367,0.004829
930.000000,3.44736552,3.47332460,25.959082,0.004881
940.000000,3.44680190,3.47286882,26.066920,0.004933
950.000000,3.44624376,3.47241485,26.171085,0.004984
960.000000,3.44567657,3.47196090,26.284331,0.005036
970.000000,3.44512153,3.47150696,26.385437,0.005088
980.000000,3.44457221,3.47105305,26.480839,0.005140
990.000000,3.44402981,3.47060806,26.578248,0.005192
1000.000000,3.44349360,3.47017084,26.677234,0.005244
1010.000000,3.44296908,3.46973363,26.764551,0.005296
1020.000000,3.44244385,3.46929644,26.852596,0.005348
1030.000000,3.44191551,3.46885926,26.943752,0.005400
1040.000000,3.44141197,3.46842484,27.012866,0.005452
1050.000000,3.44090247,3.46800374,27.101266,0.005504
1060.000000,3.44039965,3.46758264,27.182992,0.005556
1070.000000,3.43989682,3.46716155,27.264728,0.005607
1080.000000,3.43942118,3.46674047,27.319291,0.005659
1090.000000,3.43894291,3.46631939,27.376485,0.005711
1100.000000,3.43846083,3.46591081,27.449984,0.005763
1110.000000,3.43796945,3.46550521,27.535762,0.005815
1120.000000,3.43751693,3.46509961,27.582684,0.005867
1130.000000,3.43704343,3.46469402,27.650593,0.005919
1140.000000,3.43658495,3.46428844,27.703487,0.005971
1150.000000,3.43613839,3.46388946,27.751072,0.006023
1160.000000,3.43568730,3.46349877,27.811467,0.006075
1170.000000,3.43524432,3.46310809,27.863765,0.006127
1180.000000,3.43480921,3.46271741,27.908200,0.006179
1190.000000,3.43438244,3.46232673,27.944293,0.006231
1200.000000,3.43394852,3.46193714,27.988623,0.006282
1210.000000,3.43351722,3.46156086,28.043646,0.006334
1220.000000,3.43310738,3.46118454,28.077161,0.006386
1230.000000,3.43269539,3.46080821,28.112825,0.006438
1240.000000,3.43230152,3.46043189,28.130372,0.006490
1250.000000,3.43189693,3.46005557,28.158650,0.006542
1260.000000,3.43148804,3.45968913,28.201089,0.006594
1270.000000,3.43111563,3.45932662,28.210996,0.006646
1280.000000,3.43072009,3.45896412,28.244033,0.006698
1290.000000,3.43034482,3.45860163,28.256806,0.006750
1300.000000,3.42997098,3.45823913,28.268150,0.006802
1310.000000,3.42959499,3.45788129,28.286295,0.006854
1320.000000,3.42924428,3.45753210,28.287818,0.006906
1330.000000,3.42884660,3.45718291,28.336312,0.006957
1340.000000,3.42850232,3.45683372,28.331402,0.007009
1350.000000,3.42814684,3.45648454,28.337698,0.007061
1360.000000,3.42781544,3.45613535,28.319916,0.007113
1370.000000,3.42745972,3.45579879,28.339074,0.007165
1380.000000,3.42713666,3.45546242,28.325763,0.007217
1390.000000,3.42678213,3.45512606,28.343925,0.007269
1400.000000,3.42647362,3.45478969,28.316073,0.007321
1410.000000,3.42614102,3.45445333,28.312301,0.007373
1420.000000,3.42582250,3.45412461,28.302118,0.007425
1430.000000,3.42551589,3.45380059,28.284703,0.007477
1440.000000,3.42520785,3.45347657,28.268720,0.007529
1450.000000,3.42490196,3.45315255,28.250592,0.007580
1460.000000,3.42460299,3.45282854,28.225550,0.007632
1470.000000,3.42429948,3.45250755,28.208075,0.007684
1480.000000,3.42401695,3.45219542,28.178471,0.007736
1490.000000,3.42373228,3.45188329,28.151014,0.007788
1500.000000,3.42344165,3.45157117,28.129518,0.007840
1510.000000,3.42316031,3.45125904,28.098725,0.007892
