t_s,V_exp,V_sim,residual_mV,cap_fraction
0.000000,3.47611189,3.47707367,0.961780,0.000052
10.000000,3.47355032,3.47412221,0.571892,0.000105
20.000000,3.47228026,3.47266873,0.388468,0.000157
30.000000,3.47119045,3.47157009,0.379637,0.000210
40.000000,3.47018981,3.47062442,0.434613,0.000262
50.000000,3.46923590,3.46979795,0.562058,0.000314
60.000000,3.46833467,3.46903501,0.700338,0.000367
70.000000,3.46744442,3.46832548,0.881061,0.000419
80.000000,3.46658564,3.46767066,1.085022,0.000471
90.000000,3.46575189,3.46704387,1.291981,0.000524
100.000000,3.46492481,3.46644011,1.515294,0.000576
110.000000,3.46410418,3.46586974,1.765569,0.000629
120.000000,3.46331358,3.46532257,2.008992,0.000681
130.000000,3.46252680,3.46478903,2.262232,0.000733
140.000000,3.46175599,3.46426736,2.511368,0.000786
150.000000,3.46099663,3.46376738,2.770751,0.000838
160.000000,3.46025229,3.46328379,3.031503,0.000891
170.000000,3.45950890,3.46280811,3.299217,0.000943
180.000000,3.45878720,3.46233952,3.552321,0.000995
190.000000,3.45806694,3.46188059,3.813651,0.001048
200.000000,3.45734787,3.46144154,4.093669,0.001100
210.000000,3.45664215,3.46100680,4.364650,0.001152
220.000000,3.45595717,3.46057664,4.619465,0.001205
230.000000,3.45526671,3.46015065,4.883933,0.001257
240.000000,3.45459151,3.45973654,5.145023,0.001310
250.000000,3.45393157,3.45933358,5.402010,0.001362
260.000000,3.45324373,3.45893330,5.689571,0.001414
270.000000,3.45261312,3.45853586,5.922744,0.001467
280.000000,3.45195580,3.45814102,6.185226,0.001519
290.000000,3.45132041,3.45775804,6.437630,0.001572
300.000000,3.45069671,3.45738227,6.685562,0.001624
310.000000,3.45006943,3.45700831,6.938883,0.001676
320.000000,3.44946098,3.45663617,7.175187,0.001729
330.000000,3.44884896,3.45626571,7.416745,0.001781
340.000000,3.44824553,3.45590555,7.660023,0.001834
350.000000,3.44765615,3.45555153,7.895377,0.001886
360.000000,3.44706202,3.45519881,8.136796,0.001938
370.000000,3.44648743,3.45484728,8.359851,0.001991
380.000000,3.44590425,3.45449684,8.592588,0.002043
390.000000,3.44533181,3.45415396,8.822150,0.002095
400.000000,3.44478250,3.45381827,9.035778,0.002148
410.000000,3.44423437,3.45348343,9.249058,0.002200
420.000000,3.44368052,3.45314937,9.468840,0.002253
430.000000,3.44314337,3.45281603,9.672658,0.002305
440.000000,3.44261813,3.45248717,9.869038,0.002357
450.000000,3.44209170,3.45216731,10.075602,0.002410
460.000000,3.44157362,3.45184800,10.274380,0.002462
470.000000,3.44105577,3.45152921,10.473436,0.002515
480.000000,3.44054914,3.45121090,10.661766,0.002567
490.000000,3.44005489,3.45089376,10.838865,0.002619
500.000000,3.43956804,3.45058795,11.019908,0.002672
510.000000,3.43907523,3.45028251,11.207281,0.002724
520.000000,3.43859220,3.44997742,11.385222,0.002776
530.000000,3.43810892,3.44967264,11.563719,0.002829
540.000000,3.43762970,3.44936816,11.738458,0.002881
550.000000,3.43716717,3.44907261,11.905440,0.002934
