cycle,pulse_id,branch,step,SOC_start,SOC_end,I_A,pulse_time_s,relax_time_s,delta_V_pulse_V,delta_V_relax_V,capacity_increment_mAh,t_pulse_start_s,V_pulse_start_V,V_pulse_end_V,n_pulse_samples,n_relax_samples,relax_step,relax_coverage_s,V_relax_end_V,sqrt_t_slope_V_per_sqrt_s,sqrt_t_slope_stderr,sqrt_t_intercept_V,sqrt_t_r2,n_fit_samples,quad_sqrt_t_slope_V_per_sqrt_s,quad_sqrt_t_slope_stderr,quad_t_slope_V_per_s,quad_intercept_V,quad_r2,quad_n_fit_samples,sqrt_t_slope_excess_over_quad,ir_skip_s
1,108,delithiation,10,0.9711110606138015,0.9614813923427545,-4.41546e-05,1799.9799999999814,9000.0,0.012869797599999996,-0.018181465499999994,0.02207705469666644,1198522.46,0.0932871029,0.1061569005,1801,90811,9,8999.969999999972,0.087975435,0.00010054940075102458,4.6473271351415646e-07,0.1021405809364365,0.9641816194945975,1741,0.00020954682924998676,9.744905819942824e-07,-2.0199503690833785e-06,0.10084957398326769,0.9957352604029897,1741,-0.00010899742849896217,60.0
1,109,delithiation,10,0.9614813923427545,0.9518517022627266,-4.41547e-05,1799.9799999999814,9000.0,0.01197589939999999,-0.0179746598,0.02207710469611088,1209322.46,0.0950549021,0.1070308015,1801,90811,9,8999.969999999972,0.0890561417,6.629453696167575e-05,5.894696491725908e-07,0.1045192558940999,0.8791296146538559,1741,0.0002044132244175045,1.244895770309111e-06,-2.559628218264547e-06,0.10288332568617582,0.9854017512081106,1741,-0.00013811868745582873,60.0
1,110,delithiation,10,0.9518517022627266,0.9422219903737178,-4.41548e-05,1799.9799999999814,9000.0,0.011455558300000002,-0.017567724000000007,0.022077154695555327,1220122.46,0.0957005098,0.1071560681,1801,90811,9,8999.969999999972,0.0895883441,5.8932170209281495e-05,6.340656853316756e-07,0.10498121739756937,0.8324252888777013,1741,0.00020865852437031477,1.2604686577920406e-06,-2.7747425651641355e-06,0.10320780157523285,0.9820674582722255,1741,-0.00014972635416103327,60.0
1,111,delithiation,10,0.9422219903737178,0.9325923439116517,-4.41545e-05,1799.9799999999814,9000.0,0.011301390800000005,-0.017069622800000003,0.022077004697221993,1230922.46,0.0956211984,0.1069225892,1801,90811,9,8999.969999999972,0.0898529664,5.3644015003556045e-05,6.460119594852643e-07,0.10496215793479764,0.7985970419864313,1741,0.00020580276448411706,1.311195134905892e-06,-2.8198199389226817e-06,0.10315993189818243,0.9775323755399639,1741,-0.000152158749480561,60.0
1,112,delithiation,10,0.9325923439116517,0.9229627192585663,-4.41544e-05,1799.9799999999814,9000.0,0.010838858800000004,-0.016303189100000004,0.022076954697777547,1241722.46,0.0955693126,0.1064081714,1801,90811,9,8999.969999999972,0.0901049823,5.504755354205598e-05,6.141318415802164e-07,0.10438140888009953,0.8220678483459354,1741,0.0001990187573194291,1.2921193465978697e-06,-2.6680875889697136e-06,0.10267615924538813,0.9786708166586718,1741,-0.0001439712037773731,60.0
1,113,delithiation,10,0.9229627192585663,0.9133330946054811,-4.41544e-05,1799.9799999999814,9000.0,0.010850712700000001,-0.015997804699999993,0.022076954697777547,1252522.46,0.0954351574,0.1062858701,1801,90811,9,8999.969999999972,0.0902880654,5.7295242352195874e-05,6.026098968646586e-07,0.10415399922122724,0.8386665870687109,1741,0.0001980336442741596,1.3023789432254037e-06,-2.6081770076781176e-06,0.102487040119894,0.9795936983386279,1741,-0.0001407384019219637,60.0
1,114,delithiation,10,0.9133330946054811,0.903703448143415,-4.41545e-05,1799.9799999999814,9000.0,0.011016018700000005,-0.015905149300000004,0.022077004697221993,1263322.46,0.0953550935,0.1063711122,1801,90811,9,8999.969999999972,0.0904659629,5.915857145869914e-05,6.265676365060907e-07,0.10416763376146229,0.836768029912159,1741,0.00020512176343359542,1.3776017851054047e-06,-2.705003297441475e-06,0.10243879026174486,0.9786324628654682,1741,-0.00014596319197489628,60.0
1,115,delithiation,10,0.903703448143415,0.8940737798723679,-4.41546e-05,1799.9799999999814,9000.0,0.010895930299999995,-0.0158540011,0.02207705469666644,1274122.46,0.0955804288,0.1064763591,1801,90811,9,8999.969999999972,0.090622358,6.0732006687443805e-05,6.490791045785363e-07,0.10422049260840889,0.834281119237023,1741,0.00021196510230434882,1.425484885856773e-06,-2.8026656363924144e-06,0.10242923036782679,0.978355889730796,1741,-0.000151233095616905,60.0
1,116,delithiation,10,0.8940737798723679,0.8844440679833592,-4.41548e-05,1799.9799999999814,9000.0,0.011288784400000001,-0.016101576399999998,0.022077154695555327,1284922.46,0.095568575,0.1068573594,1801,90811,9,8999.969999999972,0.090755783,6.577512954540939e-05,6.775303380083684e-07,0.10439572616491703,0.844226786673866,1741,0.00022320871301366273,1.5145822424837956e-06,-2.9175736474927708e-06,0.10253102299055035,0.978920574215347,1741,-0.00015743358346825332,60.0
1,117,delithiation,10,0.8844440679833592,0.8748143560943503,-4.41548e-05,1799.9799999999814,9000.0,0.01138143979999999,-0.016348399200000002,0.022077154695555327,1295722.46,0.095856905,0.1072383448,1801,90811,9,8999.969999999972,0.0908899456,6.824077086421131e-05,7.319324904519234e-07,0.10469790363519693,0.8332937411070709,1741,0.00023881844743682104,1.604930105252757e-06,-3.1611611897236283e-06,0.10267751682843705,0.9782949960028682,1741,-0.00017057767657260972,60.0
1,118,delithiation,10,0.8748143560943503,0.8651846223963606,-4.41549e-05,1799.9799999999814,9000.0,0.011684596499999991,-0.016453653599999993,0.022077204694999773,1306522.46,0.0957175568,0.1074021533,1801,90811,9,8999.969999999972,0.0909484997,7.080681123333199e-05,7.651615528429178e-07,0.10477279428415863,0.8312035921565847,1741,0.0002497945141795513,1.6353203045513337e-06,-3.3170157519827537e-06,0.10265279561620651,0.9791214584037573,1741,-0.00017898770294621933,60.0
1,119,delithiation,10,0.8651846223963606,0.8555549105073519,-4.41548e-05,1799.9799999999814,9000.0,0.011480018500000008,-0.016375817300000012,0.022077154695555327,1317322.46,0.0958598703,0.1073398888,1801,90811,9,8999.969999999972,0.0909640715,7.074859305947902e-05,8.021331833772278e-07,0.10472001159994676,0.8173000398195481,1741,0.00025916520463221314,1.6629403462704951e-06,-3.491753973735051e-06,0.10248833366972379,0.9787364096660275,1741,-0.00018841661157273414,60.0
1,120,delithiation,10,0.8555549105073519,0.8459252422363048,-4.41546e-05,1799.9799999999814,9000.0,0.011397004200000005,-0.015863642100000006,0.02207705469666644,1328122.46,0.0954981595,0.1068951637,1801,90811,9,8999.969999999972,0.0910315216,7.276110405721668e-05,7.871243296823106e-07,0.10420892751598099,0.8309023145881338,1741,0.00025843614488950097,1.578307096766708e-06,-3.440946932637399e-06,0.10200972179117676,0.9815892373994037,1741,-0.00018567504083228428,60.0
1,121,delithiation,10,0.8459252422363048,0.8362956175832196,-4.41544e-05,1799.9799999999814,9000.0,0.011305093799999999,-0.015812501300000004,0.022076954697777547,1338922.46,0.0955885872,0.106893681,1801,90811,9,8999.969999999972,0.0910811797,7.80375559947368e-05,7.95782570688956e-07,0.10397104972588278,0.8468587797794098,1741,0.00026659941012390897,1.5356588645557534e-06,-3.494445622148366e-06,0.10173765148763972,0.9845570406366825,1741,-0.0001885618541291722,60.0
1,122,delithiation,10,0.8362956175832196,0.8266659929301343,-4.41544e-05,1799.9799999999814,9000.0,0.011596389100000007,-0.0159525871,0.022076954697777547,1349722.46,0.0955181718,0.1071145609,1801,90811,9,8999.969999999972,0.0911619738,8.365231435707789e-05,8.257569467712401e-07,0.10397165755533033,0.8551009548438676,1741,0.0002800670048154663,1.537939434082474e-06,-3.639975107201877e-06,0.10164524734017873,0.9863893995063665,1741,-0.0001964146904583884,60.0
1,123,delithiation,10,0.8266659929301343,0.8170362810411256,-4.41548e-05,1799.9799999999814,9000.0,0.011916600199999988,-0.0161141754,0.022077154695555327,1360522.46,0.0954425633,0.1073591635,1801,90811,9,8999.969999999972,0.0912449881,8.950168201976575e-05,8.634800164767901e-07,0.10401625752280683,0.8606882786358739,1741,0.00029595839309462226,1.5250831183765176e-06,-3.826074756798995e-06,0.10157090580033494,0.9882318587365929,1741,-0.0002064567110748565,60.0
1,124,delithiation,10,0.8170362810411256,0.8074065909610976,-4.41547e-05,1799.9799999999814,9000.0,0.012178257100000006,-0.016482569200000005,0.02207710469611088,1371322.46,0.0956693813,0.1078476384,1801,90811,9,8999.969999999972,0.0913650692,9.844272880521135e-05,8.979668815502825e-07,0.10412700822168519,0.8735952999690756,1741,0.00031384722675485216,1.5286612252087317e-06,-3.99189596606386e-06,0.10157567551204463,0.9900802014618804,1741,-0.00021540449794964082,60.0
1,125,delithiation,10,0.8074065909610976,0.7977768572631079,-4.41549e-05,1799.9799999999814,9000.0,0.012740097899999997,-0.016958422900000006,0.022077204694999773,1382122.46,0.0956412107,0.1083813086,1801,90811,9,8999.969999999972,0.0914228857,0.00010728452858589506,9.613621387804224e-07,0.1043357339929756,0.8774726588410386,1741,0.0003396678288912688,1.4809640778411788e-06,-4.306546303147154e-06,0.10158329633376101,0.9921261569647546,1741,-0.00023238330030537374,60.0
1,126,delithiation,10,0.7977768572631079,0.7881471235651183,-4.41549e-05,1799.9799999999814,9000.0,0.012886106999999994,-0.01727343349999999,0.022077204694999773,1392922.46,0.0958413407,0.1087274477,1801,90811,9,8999.969999999972,0.0914540142,0.00011532258645839491,9.989181041573714e-07,0.10437619820685348,0.8845831388676505,1741,0.0003576120268197836,1.459850408305965e-06,-4.490130191357192e-06,0.10150643002522916,0.9933248047839481,1741,-0.00024228944036138865,60.0
1,127,delithiation,10,0.7881471235651183,0.7785174334850904,-4.41547e-05,1799.9799999999814,9000.0,0.013076603500000006,-0.017544709200000008,0.02207710469611088,1403722.46,0.0959725305,0.109049134,1801,90811,9,8999.969999999972,0.0915044248,0.0001236933995559093,1.0387902108525473e-06,0.1043514661106416,0.8907507590142247,1741,0.00037707390525907393,1.371243717712869e-06,-4.6956708342833915e-06,0.10135033113742023,0.994844986550814,1741,-0.00025338050570316466,60.0
1,128,delithiation,10,0.7785174334850904,0.7688877434050625,-4.41547e-05,1799.9799999999814,9000.0,0.013318978199999998,-0.017510607799999994,0.02207710469611088,1414522.46,0.0957531333,0.1090721115,1801,90811,9,8999.969999999972,0.0915615037,0.0001329273817430711,1.0429777955467482e-06,0.10404751312427656,0.903294701689923,1741,0.00038846662153307047,1.2459991818617348e-06,-4.735676692910457e-06,0.10102080928439314,0.9962625669022985,1741,-0.0002555392397899994,60.0
1,129,delithiation,10,0.7688877434050625,0.7592580533250346,-4.41547e-05,1799.9799999999814,9000.0,0.013709612199999999,-0.017742626299999995,0.02207710469611088,1425322.46,0.0956241637,0.1093337759,1801,90811,9,8999.969999999972,0.0915911496,0.0001438976104208358,1.051257167914554e-06,0.10384891872728111,0.9150693644837958,1741,0.00040250577891664353,1.1223459192592336e-06,-4.792550361925799e-06,0.10078586532986823,0.9973785736127054,1741,-0.0002586081684958077,60.0
1,130,delithiation,10,0.7592580533250346,0.7496283632450067,-4.41547e-05,1799.9799999999814,9000.0,0.013885281999999999,-0.017996869999999998,0.02207710469611088,1436122.46,0.0957338661,0.1096191481,1801,90811,9,8999.969999999972,0.0916222781,0.00015586270664606511,1.0582559131915302e-06,0.10364197826566145,0.9257826252766455,1741,0.00041713828655946117,9.923477509612147e-07,-4.841983075633433e-06,0.10054733103402214,0.9982327836165719,1741,-0.00026127557991339605,60.0
1,131,delithiation,10,0.7496283632450067,0.7399987167829405,-4.41545e-05,1799.9799999999814,9000.0,0.014413759100000006,-0.0182837099,0.022077004697221993,1446922.46,0.0955544934,0.1099682525,1801,90811,9,8999.969999999972,0.0916845426,0.00017023752001900974,1.0582378851265484e-06,0.10340827236464764,0.9370333385063361,1741,0.0004323243312048487,8.556954214467151e-07,-4.8570157258062225e-06,0.10030401596280421,0.9988851391375834,1741,-0.00026208681118583896,60.0
1,132,delithiation,10,0.7399987167829405,0.7303690703208743,-4.41545e-05,1799.9799999999814,9000.0,0.014697656000000003,-0.018694355999999995,0.022077004697221993,1457722.46,0.0957153365,0.1104129925,1801,90811,9,8999.969999999972,0.0917186365,0.0001858956337884573,1.0546474272410669e-06,0.10318286635479201,0.946994231923607,1741,0.00044788396870764654,6.947154546901115e-07,-4.855191916946014e-06,0.10007977698207708,0.999377183331955,1741,-0.0002619883349191892,60.0
1,133,delithiation,10,0.7303690703208743,0.7207393802408464,-4.41547e-05,1799.9799999999814,9000.0,0.015228368399999997,-0.019084230099999988,0.02207710469611088,1468522.46,0.0956160128,0.1108443812,1801,90811,9,8999.969999999972,0.0917601511,0.00020336197678281744,1.039516886696003e-06,0.10289734125645798,0.9565364980270898,1741,0.00046211440588383627,5.559345497413923e-07,-4.795223812730247e-06,0.09983257918162342,0.9996633747278464,1741,-0.00025875242910101883,60.0
1,134,delithiation,10,0.7207393802408464,0.7111097337787803,-4.41545e-05,1799.9799999999814,9000.0,0.015603423100000013,-0.019532665600000013,0.022077004697221993,1479322.46,0.0957123712,0.1113157943,1801,90811,9,8999.969999999972,0.0917831287,0.00022206033830465558,1.0109971941448622e-06,0.10259356680071803,0.9652080768205636,1741,0.0004739738355590265,4.6355590413306704e-07,-4.668484098793669e-06,0.09960980763290327,0.9998019291623675,1741,-0.0002519134972543709,60.0
1,135,delithiation,10,0.7111097337787803,0.7014800436987524,-4.41547e-05,1799.9799999999814,9000.0,0.016300179099999992,-0.020050041399999996,0.02207710469611088,1490122.46,0.0955804288,0.1118806079,1801,90811,9,8999.969999999972,0.0918305665,0.00024377442508275232,9.619270077058756e-07,0.10222171846895224,0.9736364221441867,1741,0.00048337775568593885,4.6702278543564006e-07,-4.440350958286906e-06,0.09938376559180934,0.9998317194120301,1741,-0.00023960333060318653,60.0
1,136,delithiation,10,0.7014800436987524,0.6918503972366863,-4.41545e-05,1799.9799999999814,9000.0,0.01704288270000001,-0.020632647000000004,0.022077004697221993,1500922.46,0.0954833329,0.1125262156,1801,90811,9,8999.969999999972,0.0918935686,0.00026757018612003265,9.073960296304134e-07,0.10185412274703223,0.9803926927016087,1741,0.0004931429679699975,5.600210844939829e-07,-4.180335538443869e-06,0.0991823530197645,0.9997977582884933,1741,-0.00022557278184996482,60.0
1,137,delithiation,10,0.6918503972366863,0.6822207725836009,-4.41544e-05,1799.9799999999814,9000.0,0.01775000989999999,-0.021468743699999987,0.022076954697777547,1511722.46,0.0956827179,0.1134327278,1801,90811,9,8999.969999999972,0.0919639841,0.0002973074724685663,8.160065803006691e-07,0.10144864663433074,0.9870692746396772,1741,0.0004988691629861949,7.501352245484123e-07,-3.735359785654177e-06,0.0990612733950422,0.9997040948976809,1741,-0.00020156169051762865,60.0
1,138,delithiation,10,0.6822207725836009,0.6725911261215347,-4.41545e-05,1799.9799999999814,9000.0,0.0189804286,-0.02256352460000001,0.022077004697221993,1522522.46,0.0956434384,0.114623867,1801,90811,9,8999.969999999972,0.0920603424,0.00033145887681834213,7.21126127516024e-07,0.10113211619327979,0.9918360073318853,1741,0.0005074479835766976,9.417100184952394e-07,-3.2614463115996123e-06,0.09904763435150543,0.9996229904992271,1741,-0.00017598910675835545,60.0
1,139,delithiation,10,0.6725911261215347,0.6629615014684496,-4.41544e-05,1799.9799999999814,9000.0,0.0199884996,-0.0237702355,0.022076954697777547,1533322.46,0.0959517807,0.1159402803,1801,90811,9,8999.969999999972,0.0921700448,0.00036991495746771795,5.954139524636201e-07,0.10078912252238134,0.9955148028837816,1741,0.0005112529358814002,1.1304035306240008e-06,-2.6192884143579597e-06,0.09911506180928484,0.9995622276786165,1741,-0.00014133797841368222,60.0
1,140,delithiation,10,0.6629615014684496,0.6533318550063834,-4.41545e-05,1799.9799999999814,9000.0,0.02132270480000001,-0.024989537899999997,0.022077004697221993,1544122.46,0.0959710479,0.1172937527,1801,90811,9,8999.969999999972,0.0923042148,0.0004092739652131276,4.596547473138638e-07,0.10041055410144964,0.9978113149677392,1741,0.0005105421271679765,1.3181153489399634e-06,-1.8767108906505078e-06,0.09921109551771454,0.9995126237389236,1741,-0.00010126816195484884,60.0
1,141,delithiation,10,0.6533318550063834,0.6437021649263555,-4.41547e-05,1799.9799999999814,9000.0,0.022664301099999992,-0.0261665955,0.02207710469611088,1554922.46,0.0959666073,0.1186309084,1801,90811,9,8999.969999999972,0.0924643129,0.00045002935862409115,3.2302645286637134e-07,0.09991250112593814,0.9991048308142249,1741,0.0005022852039374906,1.4961400899660773e-06,-9.68410131144162e-07,0.09929356304113308,0.999479990548847,1741,-5.225584531339943e-05,60.0
1,142,delithiation,10,0.6437021649263555,0.6340724966553084,-4.41546e-05,1799.9799999999814,9000.0,0.0237509236,-0.0272976905,0.02207705469666644,1565722.46,0.0962260365,0.1199769601,1801,90811,9,8999.969999999972,0.0926792696,0.0004916088870638589,2.7205499678601594e-07,0.09937120956280655,0.9994677173426235,1741,0.000489814054102981,1.652671017885236e-06,3.3262009497515995e-08,0.09939246824627948,0.9994680883602072,1741,1.7948329608779559e-06,60.0
1,143,delithiation,10,0.6340724966553084,0.6244428065752805,-4.41547e-05,1799.9799999999814,9000.0,0.0250013694,-0.0280974581,0.02207710469611088,1576522.46,0.0962423384,0.1212437078,1801,90811,9,8999.969999999972,0.0931462497,0.0005327874091111235,3.8393549435241446e-07,0.0987759274538488,0.9990977722212038,1741,0.0004734225323744369,1.8328418018613581e-06,1.1001553552834708e-06,0.09947906760766197,0.9994432151644095,1741,5.9364876736686624e-05,60.0
1,144,delithiation,10,0.6244428065752805,0.6148131383042335,-4.41546e-05,1799.9799999999814,9000.0,0.0265001282,-0.029057346299999995,0.02207705469666644,1587322.46,0.0965988636,0.1230989918,1801,90811,9,8999.969999999972,0.0940416455,0.0005824003079956846,5.759273162515364e-07,0.09844470879246071,0.9983023278308664,1741,0.0004660529505805114,2.059935465651362e-06,2.156159927715454e-06,0.09982277109607085,0.9994118833526463,1741,0.00011634735741517318,60.0
1,145,delithiation,10,0.6148131383042335,0.6051834264152247,-4.41548e-05,1799.9799999999814,9000.0,0.027932897199999987,-0.029781490599999988,0.022077154695555327,1598122.46,0.0976447314,0.1255776286,1801,90811,9,8999.969999999972,0.095796138,0.0006320538168378641,7.337524202046975e-07,0.0987833602460481,0.99766184164704,1741,0.00047847038653734986,2.4356193395872488e-06,2.8462222549071465e-06,0.1006024607435416,0.9993023599186228,1741,0.00015358343030051424,60.0
1,146,delithiation,10,0.6051834264152247,0.5955537581441777,-4.41546e-05,1799.9799999999814,9000.0,0.02922337509999999,-0.028963148599999988,0.02207705469666644,1608922.46,0.0993717685,0.1285951436,1801,90811,9,8999.969999999972,0.099631995,0.0006694780375789788,7.41175752824827e-07,0.10035813407205557,0.9978731119065943,1741,0.0005339985921787093,3.071069068868142e-06,2.5107175417674897e-06,0.10196280409437389,0.9990111756083534,1741,0.0001354794454002695,60.0
1,147,delithiation,10,0.5955537581441777,0.5859240244461879,-4.41549e-05,1799.9799999999814,9000.0,0.02928417180000001,-0.024804823100000012,0.022077204694999773,1619722.46,0.1030786112,0.132362783,1801,90811,9,8999.969999999972,0.1075579599,0.0006632445346541777,6.6311013128934e-07,0.10482378163988076,0.9982647211558303,1741,0.0006659225505727065,4.029118610742756e-06,-4.962923728961526e-08,0.104792062201914,0.9982651744099617,1741,-2.6780159185287467e-06,60.0
1,148,delithiation,10,0.5859240244461879,0.5762943125571791,-4.41548e-05,1799.9799999999814,9000.0,0.025690011699999987,-0.018199674799999996,0.022077154695555327,1630522.46,0.1112401858,0.1369301975,1801,90811,9,8999.969999999972,0.1187305227,0.0005371279126021507,1.3295507452061512e-06,0.11525760262822134,0.9894573196324284,1741,0.0008342727221029105,3.614040559168176e-06,-5.506714937121042e-06,0.11173810661400044,0.9978905704872755,1741,-0.00029714480950075977,60.0
1,149,delithiation,10,0.5762943125571791,0.5666646006681704,-4.41548e-05,1799.9799999999814,9000.0,0.018479414299999983,-0.014967113799999987,0.022077154695555327,1641322.46,0.1223555431,0.1408349574,1801,90811,9,8999.969999999972,0.1258678436,0.00027813038298517577,1.5519839568250778e-06,0.1298624781529888,0.9486339878615625,1741,0.0006602163327555104,1.6155871682531007e-06,-7.0808519603586435e-06,0.12533690700279912,0.998492699113821,1741,-0.0003820859497703346,60.0
1,150,delithiation,10,0.5666646006681704,0.5570348669701807,-4.41549e-05,1799.9799999999814,9000.0,0.013215273599999994,-0.014295548200000008,0.022077204694999773,1652122.46,0.1296002269,0.1428155005,1801,90811,9,8999.969999999972,0.1285199523,0.0001253164967742291,1.1197981424262677e-06,0.1379522334920936,0.8780746489059286,1741,0.00038644622013545227,2.4453637602709766e-06,-4.839280048589441e-06,0.134859313840864,0.984255124090192,1741,-0.00026112972336122316,60.0
1,151,delithiation,10,0.5570348669701807,0.547405133272191,-4.41549e-05,1799.9799999999814,9000.0,0.011394083499999985,-0.01390713460000001,0.022077204694999773,1662922.46,0.1320907474,0.1434848309,1801,90811,9,8999.969999999972,0.1295776963,7.904140235977197e-05,9.621158069122848e-07,0.14052979220704903,0.7951282070829974,1741,0.00030155060237126174,2.2143216077888145e-06,-4.12356095806824e-06,0.13789430870698907,0.9706135832301919,1741,-0.00022250920001148976,60.0
1,152,delithiation,10,0.547405133272191,0.5377753995742014,-4.41549e-05,1799.9799999999814,9000.0,0.010752886600000011,-0.013557255300000015,0.022077204694999773,1673722.46,0.1329631805,0.1437160671,1801,90811,9,8999.969999999972,0.1301588118,6.428262255674481e-05,8.750894876811864e-07,0.14134645419020644,0.7562762699710419,1741,0.0002669603005698621,1.9964015145984206e-06,-3.7560413685515818e-06,0.13894586277103416,0.9656500243786063,1741,-0.0002026776780131173,60.0
1,153,delithiation,10,0.5377753995742014,0.5281456658762116,-4.41549e-05,1799.9799999999814,9000.0,0.010237783199999989,-0.013366758899999998,0.022077204694999773,1684522.46,0.1336784363,0.1439162195,1801,90811,9,8999.969999999972,0.1305494606,5.9439218624555726e-05,8.310361795705173e-07,0.14175116412692,0.7463060005693364,1741,0.00025303332421847244,1.8272453995496785e-06,-3.587703769091097e-06,0.1394581619904893,0.9667874779505935,1741,-0.0001935941055939167,60.0
1,154,delithiation,10,0.5281456658762116,0.5185159103692412,-4.4155e-05,1799.9799999999814,9000.0,0.010229617299999993,-0.013372689399999999,0.022077254694444215,1695322.46,0.1339608431,0.1441904604,1801,90811,9,8999.969999999972,0.130817771,5.86007412595517e-05,8.097641320694267e-07,0.14205877887351023,0.7507195755045536,1741,0.0002480834129856077,1.726658764948474e-06,-3.5115102985367644e-06,0.1398144741218135,0.9693082319264008,1741,-0.000189482671726056,60.0
1,155,delithiation,10,0.5185159103692412,0.5088862202892133,-4.41547e-05,1799.9799999999814,9000.0,0.01007619500000001,-0.013420879800000007,0.02207710469611088,1706122.46,0.1343870461,0.1444632411,1801,90811,9,8999.969999999972,0.1310423613,5.9261565072829146e-05,8.02327468440416e-07,0.14231343962067564,0.7582911054704852,1741,0.00024785731725613427,1.6543700014044503e-06,-3.4950738240066036e-06,0.1400796398809967,0.9721713350289983,1741,-0.00018859575218330512,60.0
1,156,delithiation,10,0.5088862202892133,0.4992565084002044,-4.41548e-05,1799.9799999999814,9000.0,0.010378599099999997,-0.01362764829999999,0.022077154695555327,1716922.46,0.1345352829,0.144913882,1801,90811,9,8999.969999999972,0.1312862337,6.335749738930177e-05,7.947617288516422e-07,0.14258043387765065,0.7851520501118188,1741,0.0002506502340105052,1.606358121235947e-06,-3.4709262197721794e-06,0.140362067549334,0.9762327005439354,1741,-0.00018729273662120341,60.0
1,157,delithiation,10,0.4992565084002044,0.4896267747022147,-4.41549e-05,1799.9799999999814,9000.0,0.010541677499999985,-0.013796657299999987,0.022077204694999773,1727722.46,0.1346813142,0.1452229917,1801,90811,9,8999.969999999972,0.1314263344,6.351879872455053e-05,8.166149265028362e-07,0.14289621245720777,0.7767422328876089,1741,0.0002574278195828083,1.545700718064599e-06,-3.5935398077329885e-06,0.14059948034474307,0.9783398960942057,1741,-0.0001939090208582578,60.0
1,158,delithiation,10,0.4896267747022147,0.479997062813206,-4.41548e-05,1799.9799999999814,9000.0,0.010360062099999984,-0.013852983699999988,0.022077154695555327,1738522.46,0.134937048,0.1452971101,1801,90811,9,8999.969999999972,0.1314441264,6.57314841401949e-05,8.173071558900994e-07,0.14291645258388544,0.7881101209669206,1741,0.0002614016434447309,1.423094843030268e-06,-3.626177387384706e-06,0.14059886087858006,0.9826041734298301,1741,-0.00019567015930453598,60.0
1,159,delithiation,10,0.479997062813206,0.4703673945421589,-4.41546e-05,1799.9799999999814,9000.0,0.010257035500000011,-0.013566881400000008,0.02207705469666644,1749322.46,0.1347672939,0.1450243294,1801,90811,9,8999.969999999972,0.131457448,6.798850647980341e-05,7.654862903260165e-07,0.14250485629499962,0.8193721841462684,1741,0.00025133880789125854,1.3258111112816853e-06,-3.3978646478968934e-06,0.14033318566710531,0.9853272717366763,1741,-0.00018335030141145513,60.0
1,160,delithiation,10,0.4703673945421589,0.4607377480800928,-4.41545e-05,1799.9799999999814,9000.0,0.01010954380000001,-0.013397872499999991,0.022077004697221993,1760122.46,0.1348540187,0.1449635625,1801,90811,9,8999.969999999972,0.13156569,7.450277573805184e-05,7.273408308828572e-07,0.1421819469600707,0.8578232943357967,1741,0.000249643194827278,1.1813031072445377e-06,-3.245718353663962e-06,0.14010751729748133,0.989844227298047,1741,-0.00017514041908922614,60.0
1,161,delithiation,10,0.4607377480800928,0.45110812342700746,-4.41544e-05,1799.9799999999814,9000.0,0.010348945800000009,-0.013544648900000011,0.022076954697777547,1770922.46,0.1348769963,0.1452259421,1801,90811,9,8999.969999999972,0.1316812932,8.188138970721323e-05,7.129378469490631e-07,0.1421338548122449,0.8835205839975994,1741,0.0002544086461522814,1.0801443989238846e-06,-3.1972909832144042e-06,0.14009037644079372,0.9927598552466079,1741,-0.00017252725644506815,60.0
1,162,delithiation,10,0.45110812342700746,0.44147847696494136,-4.41545e-05,1799.9799999999814,9000.0,0.01066914200000002,-0.013822585299999995,0.022077004697221993,1781722.46,0.1349659562,0.1456350982,1801,90811,9,8999.969999999972,0.1318125129,9.042109638621224e-05,6.896737122688953e-07,0.1421577850431907,0.9081258319514788,1741,0.00025763685542132947,1.014355388018586e-06,-3.098857824734206e-06,0.14017721806499103,0.9946182425065628,1741,-0.00016721575903511722,60.0
1,163,delithiation,10,0.44147847696494136,0.4318488086938944,-4.41546e-05,1799.9799999999814,9000.0,0.011027157300000007,-0.014056056699999986,0.02207705469666644,1792522.46,0.1350207925,0.1460479498,1801,90811,9,8999.969999999972,0.1319918931,9.957324317748703e-05,6.674271634718836e-07,0.14220479518896334,0.9275312789694096,1741,0.00026159435355343905,9.620103869331222e-07,-3.002590118045197e-06,0.14028575560302345,0.9959230054353709,1741,-0.00016202111037595202,60.0
1,164,delithiation,10,0.4318488086938944,0.4222191186138665,-4.41547e-05,1799.9799999999814,9000.0,0.011423707000000005,-0.014650553499999996,0.02207710469611088,1803322.46,0.1354092062,0.1468329132,1801,90811,9,8999.969999999972,0.1321823597,0.00011299582710641,6.344382378521875e-07,0.1423992837796698,0.948027409356439,1741,0.00026686944056223154,9.28223809218104e-07,-2.851599955821333e-06,0.14057674624262417,0.9969874182405434,1741,-0.00015387361345582152,60.0
1,165,delithiation,10,0.4222191186138665,0.4125894721518003,-4.41545e-05,1799.9799999999814,9000.0,0.011793613399999986,-0.0150397122,0.022077004697221993,1814122.46,0.1355144382,0.1473080516,1801,90811,9,8999.969999999972,0.1322683394,0.00012224397256543464,5.905254687824283e-07,0.1424627275765964,0.9610016638665684,1741,0.0002649468199716824,9.134816107932841e-07,-2.6445822920519966e-06,0.1407725008366173,0.9974729944285221,1741,-0.00014270284740624777,60.0
