time_s,voltage_exp_V,voltage_sim_V,residual_V
0.0,3.0160996914,1.3722294052556052,-1.6438702861443948
70.02000000000044,1.2847762108,1.3231537956959951,0.038377584895995076
150.02000000000044,1.1034879684,1.2555723673737365,0.15208439897373638
230.02000000000044,0.9563981891,1.1973218702181785,0.24092368111817852
310.02000000000044,0.8753169775,1.146170378986288,0.270853401486288
390.02000000000044,0.8065068722,1.1011028561812086,0.2945959839812087
470.02000000000044,0.7577255964,1.0612453688086585,0.30351977240865846
550.0200000000004,0.7269951701,1.0258502956358078,0.29885512553580773
630.0200000000004,0.7066518068,0.994278380514367,0.28762657371436706
710.0200000000004,0.6915127039,0.9659838331802318,0.2744711292802319
790.0200000000004,0.6789465547,0.9405008666164055,0.26155431191640555
870.0200000000004,0.6677412391,0.9174337026915735,0.2496924635915735
960.0200000000004,0.6559622288,0.8939512711359607,0.23798904233596074
1040.0200000000004,0.6461623907,0.8749560551692377,0.22879366446923766
1120.0200000000004,0.6363824606,0.8574760205336632,0.2210935599336632
1200.0200000000004,0.6270896792,0.8413057589573287,0.2142160797573287
1280.0200000000004,0.6179020405,0.8262700273598299,0.20836798685982993
1360.0200000000004,0.6095260382,0.812219510314879,0.2026934721148791
1440.0200000000004,0.6001324654,0.799026483128734,0.19889401772873405
1520.0200000000004,0.5915697217,0.7865826987375837,0.1950129770375837
1600.0200000000004,0.5834258199,0.7747949247554774,0.19136910485547742
1680.0200000000004,0.5752137303,0.7635841813963559,0.18837045109635586
1760.0200000000004,0.5676487684,0.7528828606071984,0.18523409220719844
1840.0200000000004,0.5585923791,0.7426326059210067,0.18404022682100663
1930.0200000000004,0.5493432879,0.7315787925215734,0.18223550462157345
2010.0200000000004,0.5420066118,0.7221313301984017,0.18012471839840172
2090.0200000000004,0.5342252254,0.7130022929243647,0.17877706752436473
2170.0200000000004,0.5302929878,0.7041610030323422,0.1738680152323422
2250.0200000000004,0.5199002624,0.6955811660245919,0.17568090362459188
2330.0200000000004,0.5121892095,0.6872401946299872,0.17505098512998718
2410.0200000000004,0.5051593781,0.6791185797388893,0.17395920163888934
2490.0200000000004,0.4996780455,0.6711992173696153,0.1715211718696153
2570.0200000000004,0.4959340394,0.6634677543491637,0.1675337149491637
2650.0200000000004,0.4867072403,0.6559114191900891,0.1692041788900891
2730.0200000000004,0.4815661311,0.6485188947500254,0.16695276365002543
2810.0200000000004,0.476505816,0.6412808076104449,0.1647749916104449
2900.0200000000004,0.4692625701,0.6333123626478572,0.16404979254785718
2980.0200000000004,0.4660723209,0.626376113249882,0.16030379234988196
3060.0200000000004,0.460134387,0.6195712763585333,0.15943688935853328
3140.0200000000004,0.4541868269,0.6128920808857574,0.1587052539857574
3220.0200000000004,0.447776705,0.6063337770415173,0.15855707204151726
3300.0200000000004,0.4395098388,0.5998915362824707,0.16038169748247072
3380.0200000000004,0.4424072802,0.5935616429932512,0.15115436279325123
3460.0200000000004,0.4307900965,0.5873402462382953,0.15655014973829529
3540.0200000000004,0.4274761081,0.5812242656361041,0.1537481575361041
3620.0200000000004,0.4299539924,0.5752105936756197,0.14525660127561968
3700.0200000000004,0.4335489273,0.5692962930901437,0.13574736579014374
3780.0200000000004,0.4246298075,0.5634789291203744,0.13884912162037444
3870.0200000000004,0.415821135,0.5570475754407775,0.14122644044077753
3950.0200000000004,0.4138354063,0.5514288705010582,0.13759346420105817
4030.0200000000004,0.4058539569,0.5459002482784407,0.14004629137844077
4110.02,0.4021841586,0.54045993597716,0.13827577737716001
4190.02,0.3968651593,0.5351063388927694,0.13824117959276938
4270.02,0.3929478228,0.5298374576651006,0.13688963486510058
4350.02,0.3930775225,0.5246516398255126,0.13157411732551255
4430.02,0.3905410767,0.5195475225978221,0.12900644589782212
4510.02,0.3877637386,0.5145236356727005,0.12675989707270052
4590.02,0.383942008,0.5095784249702943,0.12563641697029426
4670.02,0.3803055882,0.5047103967015774,0.12440480850157737
4750.02,0.3777624667,0.49991843047775913,0.12215596377775911
