capacity_Ah,voltage_exp_V,voltage_sim_V,residual_V
0.0,3.9577,4.011701486895994,0.054001486895994155
0.00037501,3.9446,4.010635804425051,0.06603580442505086
0.0017708399999999999,3.9336,4.006669212698385,0.07306921269838451
0.004645809999999999,3.9232,3.998499283540527,0.07529928354052684
0.0089166,3.9129,3.9863627910734443,0.07346279107344422
0.014583200000000001,3.9025,3.9702597637145782,0.06775976371457837
0.0216873,3.8921,3.9512692757094254,0.05916927570942532
0.030333,3.882,3.9388245681191227,0.05682456811912262
0.0408745,3.8717,3.9236510269294933,0.05195102692949316
0.053916000000000006,3.8613,3.912540194424006,0.05124019442400618
0.06958249999999999,3.8511,3.9020528643429175,0.05095286434291735
0.0898322,3.8408,3.893157930524626,0.052357930524626006
0.11541509999999999,3.8306,3.8858875758989755,0.05528757589897548
0.1498111,3.8206,3.8788412485681625,0.05824124856816226
0.1959561,3.8105,3.870118156006685,0.05961815600668485
0.25845510000000005,3.8003,3.856251284801951,0.055951284801950774
0.3209541,3.7922,3.8400991755808893,0.04789917558088952
0.38345310000000005,3.7845,3.823000397129535,0.03850039712953501
0.44595310000000005,3.7777,3.806096777731181,0.0283967777311811
0.5084521000000001,3.7704,3.7900608047227875,0.019660804722787528
0.5709511,3.7626,3.775182187320731,0.01258218732073102
0.6334501,3.7546,3.761509648467429,0.006909648467428919
0.6959491,3.7456,3.748957529291347,0.003357529291347028
0.7584491,3.7362,3.737373303474343,0.0011733034743426352
0.8146561,3.7261,3.727630740882098,0.001530740882097703
0.8683641,3.716,3.718804983581133,0.0028049835811327917
0.9180721000000001,3.7058,3.7109394429954388,0.005139442995438781
0.9661961,3.6956,3.703525044664641,0.007925044664640613
1.0118170999999998,3.6855,3.6965936967847264,0.01109369678472616
1.0576071,3.6753,3.689660512405576,0.01436051240557612
1.1027570999999998,3.6651,3.6827746834104027,0.017674683410402903
1.1486971,3.655,3.6756328782942265,0.020632878294226664
1.1947170999999999,3.6449,3.6682501280847197,0.023350128084719923
1.2405271,3.6349,3.660574370361553,0.025674370361552956
1.2874371,3.6248,3.6522536348787407,0.02745363487874064
1.3362170999999998,3.6147,3.6429320359430433,0.028232035943043243
1.3854171,3.6046,3.632620040319375,0.028020040319375106
1.4348570999999999,3.5944,3.6211611719934793,0.026761171993479493
1.4857471,3.5843,3.608005432731088,0.023705432731088383
1.5361671,3.5743,3.593715266455866,0.019415266455865776
1.5864970999999999,3.5642,3.578615948846971,0.014415948846970839
1.6374370999999999,3.5541,3.563241637169501,0.009141637169500783
1.6873771,3.5441,3.5488310739314812,0.004731073931481422
1.7364370999999998,3.534,3.535863480268505,0.0018634802685051355
1.7848070999999999,3.5239,3.5242999573327696,0.00039995733276976253
1.8330571,3.5138,3.5138961164916296,9.611649162977187e-05
1.8819370999999998,3.5036,3.5043941552116524,0.0007941552116523809
1.9290771,3.4936,3.495999810327095,0.002399810327095242
1.9760370999999999,3.4835,3.4882600589742485,0.004760058974248693
2.0217071,3.4733,3.4812347804591655,0.007934780459165403
2.0689271,3.4632,3.47441286302811,0.011212863028109865
2.1145171,3.4531,3.4681688887195032,0.015068888719503182
2.1616371,3.4429,3.4620131274010086,0.01911312740100879
2.2095571,3.4328,3.456013141038194,0.023213141038194163
2.2561771,3.4226,3.4503902178855568,0.02779021788555669
2.3048071,3.4124,3.44470070057394,0.03230070057393997
2.3541571,3.4023,3.4390733933675937,0.036773393367593776
2.4048670999999997,3.3921,3.4334178054084195,0.04131780540841934
2.4580271,3.382,3.4275830856341183,0.04558308563411817
2.5130971,3.3719,3.421612361362511,0.049712361362511004
2.5704471,3.3617,3.4154346158439934,0.05373461584399353
2.6302371,3.3516,3.409000907426405,0.05740090742640502
2.6927371,3.3419,3.4022392968896793,0.06033929688967943
2.7552371,3.3321,3.395391530735598,0.06329153073559812
2.8177371,3.323,3.388401524620348,0.0654015246203481
2.8802371,3.314,3.3812034973768386,0.0672034973768385
2.9427371,3.3054,3.3737185163237475,0.06831851632374741
3.0052371,3.2969,3.365852389045579,0.06895238904557921
3.0677271,3.2883,3.357496588898121,0.06919658889812119
3.1302271,3.2801,3.3485262680139285,0.06842626801392848
3.1927271,3.2715,3.3388182739543097,0.06731827395430967
3.2552271,3.2633,3.3282646815841224,0.06496468158412227
3.3177271,3.2549,3.3168017769410283,0.061901776941028164
3.3802271,3.2459,3.304443281509179,0.05854328150917931
3.4427271,3.237,3.291307938246434,0.054307938246433984
3.5052271,3.228,3.277626183559845,0.049626183559844605
3.5677271,3.2186,3.2637138419958114,0.04511384199581148
3.6302271,3.2091,3.2499144901766197,0.040814490176619866
3.6923671,3.1991,3.2366030667088372,0.037503066708837185
3.7524571,3.189,3.22429945665136,0.03529945665136003
3.8090971,3.1788,3.213276026113247,0.03447602611324729
3.8646571,3.1687,3.2029535514968974,0.03425355149689757
3.9164271,3.1586,3.1936441713455226,0.035044171345522734
3.9657871,3.1484,3.184881430423661,0.03648143042366092
4.0141771,3.1383,3.1761598556847304,0.03785985568473027
4.0592571,3.1281,3.1676422675297577,0.03954226752975787
4.1015471,3.118,3.1589735304537014,0.04097353045370156
4.141117100000001,3.108,3.1498893976224522,0.04188939762245214
4.1780271,3.0979,3.1401813717072193,0.04228137170721924
4.2135271,3.0878,3.1293607572339064,0.04156075723390629
4.2466971000000004,3.0777,3.117546163649707,0.039846163649706945
4.2784471,3.0677,3.1043075640957065,0.036607564095706646
4.3076571,3.0576,3.0903826832277823,0.03278268322778244
4.3354871,3.0475,3.075440826298863,0.027940826298863186
4.361887100000001,3.0372,3.0596856392219873,0.02248563922198743
4.386587100000001,3.0268,3.0438277463973193,0.017027746397319188
4.4101571,3.0164,3.0278469369143197,0.01144693691431975
4.4316971,3.0062,3.012697409140497,0.0064974091404970125
4.4516271000000005,2.9961,2.9983883876583404,0.002288387658340163
4.470717100000001,2.986,2.9845612607844023,-0.001438739215597895
4.4885871,2.976,2.9716049985760145,-0.004395001423985523
4.5055471,2.9657,2.959350232541201,-0.006349767458798894
4.5223171,2.9557,2.9473011647285454,-0.008398835271454796
4.5381971000000005,2.9454,2.9359815479261835,-0.009418452073816308
4.553817100000001,2.9352,2.924900779403919,-0.010299220596081238
4.5688771,2.9252,2.9142317126147343,-0.010968287385265452
4.5832571,2.9149,2.9040440017931526,-0.01085599820684724
4.5977971,2.9047,2.8936439707799595,-0.011056029220040564
4.6122971,2.8946,2.883144804474327,-0.0114551955256732
4.6261671,2.8844,2.8729759370428645,-0.011424062957135384
4.6399371,2.8742,2.8625504803383794,-0.011649519661620644
4.653667100000001,2.864,2.8518564067292833,-0.012143593270716568
4.6671271,2.8537,2.841128360748651,-0.012571639251349076
4.680437100000001,2.8437,2.829857603952835,-0.013842396047165195
4.693647100000001,2.8336,2.8182643081984553,-0.015335691801544815
4.706127100000001,2.8235,2.806869641911387,-0.01663035808861313
4.7185471,2.8135,2.7946878074932817,-0.018812192506718173
4.7305871,2.8034,2.7825599546148228,-0.02084004538517714
4.7422271,2.7933,2.769805551588566,-0.02349444841143411
4.7534571,2.7832,2.7570854233748054,-0.026114576625194452
4.7646071,2.773,2.743529525428765,-0.029470474571235084
4.7752071,2.7628,2.7300209025685978,-0.03277909743140217
4.785587100000001,2.7524,2.7159264166687853,-0.036473583331214865
4.795207100000001,2.7424,2.702273329289503,-0.0401266707104968
4.8046271,2.7321,2.6879110613663704,-0.044188938633629604
4.8135671,2.7218,2.6740728381382333,-0.04772716186176673
4.822187100000001,2.7115,2.6592517697371862,-0.05224823026281378
4.8303571000000005,2.7013,2.645204423004409,-0.05609557699559087
4.8382071,2.6911,2.630603870755836,-0.06049612924416392
4.8455471,2.681,2.616321854508534,-0.06467814549146622
4.852567100000001,2.6708,2.602662487470922,-0.06813751252907796
4.8594371,2.6607,2.5879115944568984,-0.0727884055431014
4.8658171,2.6502,2.5738228919966426,-0.07637710800335729
4.8721271,2.6398,2.5598887677765463,-0.07991123222345387
4.878167100000001,2.6293,2.545588916718744,-0.0837110832812562
4.883817100000001,2.6191,2.531396145163058,-0.08770385483694199
4.8892071,2.6087,2.517856492298432,-0.0908435077015679
4.894377100000001,2.598,2.5048694783262366,-0.09313052167376323
