variant,time_s,soc_experiment,soc_model_average,soc_model_surface,voltage_sim_V,voltage_exp_V
B0p5_capmatch,97180.00399999999,0.3989714336118737,0.3977048197584604,0.3936663175718733,0.16145042274085142,0.1599656492
B0p5_capmatch,97250.00399999999,0.39853824069009147,0.3972716210036306,0.39324367539363303,0.16153598345028475,0.1600293964
B0p5_capmatch,97330.00399999999,0.39804315993956774,0.39677653896610043,0.39276065344307687,0.16163853062816402,0.1601398289
B0p5_capmatch,97400.00399999999,0.3976099648012442,0.39634334472321137,0.39233801561874526,0.16171945000202864,0.1602102369
B0p5_capmatch,97480.00399999999,0.3971148846942325,0.39584827014257573,0.39185500528675277,0.16180947648787145,0.160299927
B0p5_capmatch,97550.00399999999,0.39668169134344233,0.39541507628829237,0.39143233548766404,0.16191434412465772,0.1604022086
B0p5_capmatch,97620.00399999999,0.3962484950610978,0.3949818769954713,0.3910096522546165,0.16199344542942626,0.1604866982
B0p5_capmatch,97700.00399999999,0.3957534146680809,0.39448679557803296,0.3905266106632449,0.16209573225792406,0.1605652571
B0p5_capmatch,97770.00399999999,0.3953202190292482,0.3940535967042967,0.39010391708058145,0.16219110721852725,0.1606749594
B0p5_capmatch,97850.00399999999,0.39482513627668747,0.39355851130304814,0.389620854602044,0.16227105469936579,0.1607542634
B0p5_capmatch,97920.00399999999,0.39439194349790796,0.3931253155064785,0.389198177764625,0.16235213302858423,0.1608513743
B0p5_capmatch,98000.00399999999,0.39389686539293367,0.3926302398358694,0.38871513715643513,0.1624591883583082,0.1609314233
B0p5_capmatch,98070.00399999999,0.3934636705406156,0.3921970454307239,0.38829242915642315,0.16255137581071344,0.1610455662
B0p5_capmatch,98140.00399999999,0.3930304739007642,0.3917638446731307,0.38786971293988315,0.16262738713606884,0.1611233801
B0p5_capmatch,98220.00399999999,0.39253539172021423,0.39126876150507955,0.38738662479944763,0.16275222233974918,0.1612182558
B0p5_capmatch,98290.00399999999,0.3921022045900392,0.3908355631988132,0.38696390914509515,0.162856364064285,0.1613094211
B0p5_capmatch,98370.00399999999,0.3916071266280674,0.39034048293775714,0.38648082341127754,0.1629658399853708,0.1613983661
B0p5_capmatch,98440.00399999999,0.3911739299882163,0.38990729419361914,0.38605813351310336,0.16305197813476238,0.1614739597
B0p5_capmatch,98520.00399999999,0.3906788499527063,0.38941221433722456,0.38557499778597093,0.16315044004099327,0.1616133004
B0p5_capmatch,98590.00399999999,0.3902456557438999,0.38897901358073467,0.3851522483245857,0.16322916651550426,0.1616666615
B0p5_capmatch,98660.00399999999,0.389812456673004,0.3885458158120588,0.384729511807554,0.16331108131844543,0.1617659926
B0p5_capmatch,98740.00399999999,0.38931737706650194,0.38805073377452864,0.38424637678526097,0.16341422063773542,0.1618808806
B0p5_capmatch,98810.00399999999,0.3888841830006984,0.38761753495941825,0.38382361514222585,0.1635195028719062,0.1619765013
B0p5_capmatch,98890.00399999999,0.3883891045382173,0.3871224529746607,0.3833404738668865,0.16362246627262148,0.1620624661
B0p5_capmatch,98960.00399999999,0.387955908756382,0.3866892632441096,0.3829177404493526,0.16371947410896293,0.1621477008
B0p5_capmatch,99040.00399999999,0.3874608275768505,0.3861941914896455,0.3824345966283128,0.1638381303208624,0.1622633338
