t_s,V_exp,V_sim,residual_mV,cap_fraction
1970.000000,3.42096901,3.22556425,-195.404755,0.010334
1980.000000,3.42111850,3.22579362,-195.324879,0.010386
1990.000000,3.42128205,3.22602298,-195.259071,0.010438
2000.000000,3.42143273,3.22625176,-195.180970,0.010491
2010.000000,3.42159820,3.22647943,-195.118767,0.010543
2020.000000,3.42175436,3.22670709,-195.047273,0.010595
2030.000000,3.42191315,3.22693474,-194.978403,0.010647
2040.000000,3.42206955,3.22716240,-194.907148,0.010699
2050.000000,3.42223072,3.22738988,-194.840842,0.010752
2060.000000,3.42238688,3.22761607,-194.770816,0.010804
2070.000000,3.42253995,3.22784203,-194.697916,0.010856
2080.000000,3.42270494,3.22806800,-194.636938,0.010908
2090.000000,3.42285895,3.22829396,-194.564993,0.010960
2100.000000,3.42299461,3.22851990,-194.474710,0.011013
2110.000000,3.42316175,3.22874487,-194.416880,0.011065
2120.000000,3.42330790,3.22896915,-194.338747,0.011117
2130.000000,3.42345905,3.22919343,-194.265621,0.011169
2140.000000,3.42360926,3.22941771,-194.191543,0.011221
2150.000000,3.42376542,3.22964200,-194.123425,0.011274
2160.000000,3.42390752,3.22986585,-194.041666,0.011326
2170.000000,3.42406297,3.23008849,-193.974480,0.011378
2180.000000,3.42421579,3.23031110,-193.904692,0.011430
2190.000000,3.42437315,3.23053372,-193.839435,0.011482
2200.000000,3.42451286,3.23075633,-193.756535,0.011534
2210.000000,3.42466664,3.23097882,-193.687826,0.011587
2220.000000,3.42481017,3.23120010,-193.610070,0.011639
2230.000000,3.42496014,3.23142106,-193.539077,0.011691
2240.000000,3.42509937,3.23164202,-193.457355,0.011743
2250.000000,3.42526364,3.23186297,-193.400669,0.011795
2260.000000,3.42540002,3.23208392,-193.316094,0.011848
2270.000000,3.42554593,3.23230405,-193.241886,0.011900
2280.000000,3.42568398,3.23252336,-193.160616,0.011952
2290.000000,3.42583466,3.23274267,-193.091982,0.012004
2300.000000,3.42597747,3.23296199,-193.015481,0.012056
2310.000000,3.42613101,3.23318130,-192.949710,0.012109
2320.000000,3.42626667,3.23340029,-192.866376,0.012161
2330.000000,3.42641544,3.23361805,-192.797389,0.012213
2340.000000,3.42654586,3.23383574,-192.710121,0.012265
2350.000000,3.42667484,3.23405342,-192.621424,0.012317
2360.000000,3.42682838,3.23427110,-192.557284,0.012370
2370.000000,3.42695737,3.23448870,-192.468668,0.012422
2380.000000,3.42710543,3.23470520,-192.400232,0.012474
2390.000000,3.42724681,3.23492126,-192.325550,0.012526
2400.000000,3.42737675,3.23513732,-192.239425,0.012578
2410.000000,3.42750716,3.23535338,-192.153777,0.012631
2420.000000,3.42765331,3.23556945,-192.083866,0.012683
2430.000000,3.42778945,3.23578483,-192.004619,0.012735
2440.000000,3.42793345,3.23599929,-191.934162,0.012787
2450.000000,3.42806458,3.23621375,-191.850836,0.012839
2460.000000,3.42818761,3.23642820,-191.759404,0.012891
2470.000000,3.42832088,3.23664266,-191.678226,0.012944
2480.000000,3.42844534,3.23685688,-191.588463,0.012996
2490.000000,3.42858934,3.23706989,-191.519456,0.013048
2500.000000,3.42873406,3.23728275,-191.451315,0.013100
2510.000000,3.42886209,3.23749561,-191.366485,0.013152
2520.000000,3.42899823,3.23770847,-191.289762,0.013205
2530.000000,3.42911696,3.23792128,-191.195683,0.013257
2540.000000,3.42925858,3.23813310,-191.125485,0.013309
2550.000000,3.42939901,3.23834438,-191.054638,0.013361
2560.000000,3.42954350,3.23855565,-190.987842,0.013413
2570.000000,3.42966104,3.23876693,-190.894105,0.013466
2580.000000,3.42976284,3.23897821,-190.784634,0.013518
2590.000000,3.42989445,3.23918897,-190.705482,0.013570
2600.000000,3.43003345,3.23939868,-190.634767,0.013622
2610.000000,3.43014717,3.23960839,-190.538786,0.013674
2620.000000,3.43026066,3.23981809,-190.442568,0.013727
2630.000000,3.43040967,3.24002780,-190.381875,0.013779
2640.000000,3.43052769,3.24023733,-190.290360,0.013831
2650.000000,3.43064427,3.24044571,-190.198565,0.013883
2660.000000,3.43077350,3.24065386,-190.119641,0.013935
2670.000000,3.43089271,3.24086200,-190.030704,0.013988
2680.000000,3.43101144,3.24107015,-189.941292,0.014040
2690.000000,3.43115211,3.24127827,-189.873838,0.014092
2700.000000,3.43126869,3.24148552,-189.783176,0.014144
2710.000000,3.43139029,3.24169211,-189.698171,0.014196
2720.000000,3.43150640,3.24189871,-189.607682,0.014248
2730.000000,3.43163633,3.24210531,-189.531023,0.014301
2740.000000,3.43174314,3.24231191,-189.431238,0.014353
2750.000000,3.43186975,3.24251812,-189.351629,0.014405
2760.000000,3.43199253,3.24272321,-189.269319,0.014457
2770.000000,3.43210268,3.24292827,-189.174406,0.014509
2780.000000,3.43222141,3.24313333,-189.088078,0.014562
2790.000000,3.43234015,3.24333840,-189.001750,0.014614
2800.000000,3.43244553,3.24354333,-188.902194,0.014666
2810.000000,3.43257904,3.24374720,-188.831844,0.014718
2820.000000,3.43270063,3.24395073,-188.749900,0.014770
2830.000000,3.43280053,3.24415427,-188.646261,0.014823
2840.000000,3.43291712,3.24435781,-188.559312,0.014875
2850.000000,3.43302774,3.24456133,-188.466411,0.014927
2860.000000,3.43314433,3.24476412,-188.380213,0.014979
2870.000000,3.43325877,3.24496614,-188.292630,0.015031
2880.000000,3.43336892,3.24516817,-188.200756,0.015084
2890.000000,3.43347073,3.24537019,-188.100539,0.015136
2900.000000,3.43358016,3.24557221,-188.007951,0.015188
2910.000000,3.43369389,3.24577393,-187.919953,0.015240
2920.000000,3.43381238,3.24597455,-187.837833,0.015292
2930.000000,3.43390536,3.24617507,-187.730295,0.015345
2940.000000,3.43402028,3.24637559,-187.644693,0.015397
2950.000000,3.43413281,3.24657611,-187.556707,0.015449
2960.000000,3.43423247,3.24677654,-187.455930,0.015501
2970.000000,3.43434405,3.24697600,-187.368057,0.015553
2980.000000,3.43443990,3.24717503,-187.264871,0.015605
2990.000000,3.43454170,3.24737406,-187.167647,0.015658
3000.000000,3.43466234,3.24757308,-187.089258,0.015710
3010.000000,3.43476391,3.24777211,-186.991797,0.015762
3020.000000,3.43486762,3.24797054,-186.897085,0.015814
3030.000000,3.43496752,3.24816809,-186.799429,0.015866
3040.000000,3.43507338,3.24836564,-186.707737,0.015919
3050.000000,3.43517518,3.24856319,-186.611993,0.015971
3060.000000,3.43528581,3.24876074,-186.525072,0.016023
3070.000000,3.43536282,3.24895806,-186.404758,0.016075
3080.000000,3.43545604,3.24915430,-186.301735,0.016127
3090.000000,3.43557024,3.24935038,-186.219857,0.016180
3100.000000,3.43566442,3.24954646,-186.117952,0.016232
3110.000000,3.43576527,3.24974254,-186.022724,0.016284
3120.000000,3.43586588,3.24993857,-185.927309,0.016336
3130.000000,3.43596578,3.25013372,-185.832060,0.016388
3140.000000,3.43605638,3.25032834,-185.728038,0.016441
3150.000000,3.43616033,3.25052296,-185.637366,0.016493
3160.000000,3.43624616,3.25071758,-185.528575,0.016545
3170.000000,3.43634820,3.25091220,-185.435997,0.016597
3180.000000,3.43642712,3.25110637,-185.320750,0.016649
3190.000000,3.43652487,3.25129955,-185.225320,0.016702
3200.000000,3.43660188,3.25149272,-185.109153,0.016754
3210.000000,3.43670630,3.25168590,-185.020406,0.016806
3220.000000,3.43679285,3.25187907,-184.913777,0.016858
3230.000000,3.43689585,3.25207208,-184.823768,0.016910
3240.000000,3.43697882,3.25226406,-184.714755,0.016962
3250.000000,3.43707037,3.25245580,-184.614569,0.017015
3260.000000,3.43715763,3.25264754,-184.510091,0.017067
3270.000000,3.43724060,3.25283928,-184.401322,0.017119
3280.000000,3.43731880,3.25303099,-184.287815,0.017171
3290.000000,3.43741035,3.25322193,-184.188427,0.017223
3300.000000,3.43750310,3.25341224,-184.090861,0.017276
3310.000000,3.43759131,3.25360255,-183.988762,0.017328
3320.000000,3.43767714,3.25379286,-183.884280,0.017380
3330.000000,3.43775558,3.25398318,-183.772408,0.017432
3340.000000,3.43782926,3.25417313,-183.656125,0.017484
3350.000000,3.43792701,3.25436208,-183.564928,0.017537
3360.000000,3.43800259,3.25455098,-183.451607,0.017589
3370.000000,3.43808269,3.25473988,-183.342818,0.017641
3380.000000,3.43816257,3.25492878,-183.233790,0.017693
3390.000000,3.43825030,3.25511755,-183.132752,0.017745
3400.000000,3.43832493,3.25530537,-183.019555,0.017798
3410.000000,3.43839383,3.25549287,-182.900964,0.017850
3420.000000,3.43848372,3.25568036,-182.803353,0.017902
3430.000000,3.43856573,3.25586786,-182.697875,0.017954
3440.000000,3.43863869,3.25605534,-182.583349,0.018006
3450.000000,3.43871927,3.25624216,-182.477108,0.018059
3460.000000,3.43880081,3.25642826,-182.372549,0.018111
3470.000000,3.43887258,3.25661436,-182.258212,0.018163
3480.000000,3.43895006,3.25680046,-182.149598,0.018215
3490.000000,3.43902540,3.25698656,-182.038839,0.018267
3500.000000,3.43910718,3.25717238,-181.934796,0.018319
3510.000000,3.43918538,3.25735721,-181.828173,0.018372
3520.000000,3.43926334,3.25754193,-181.721418,0.018424
