t_s,V_exp,V_sim,residual_mV,cap_fraction
0.000000,2.94162869,2.94091109,-0.717608,0.000052
10.000000,2.95625424,2.94484306,-11.411180,0.000104
20.000000,2.96800685,2.94679468,-21.212174,0.000155
30.000000,2.97878289,2.94830218,-30.480713,0.000207
40.000000,2.98876286,2.94959599,-39.166869,0.000259
50.000000,2.99802303,2.95075590,-47.267135,0.000311
60.000000,3.00675225,2.95182209,-54.930160,0.000363
70.000000,3.01487017,2.95282281,-62.047356,0.000415
80.000000,3.02247643,2.95377073,-68.705708,0.000466
90.000000,3.02966404,2.95466999,-74.994053,0.000518
100.000000,3.03645563,2.95554009,-80.915543,0.000570
110.000000,3.04289556,2.95638231,-86.513244,0.000622
120.000000,3.04903555,2.95719736,-91.838189,0.000674
130.000000,3.05491757,2.95798734,-96.930236,0.000726
140.000000,3.06059647,2.95876209,-101.834373,0.000777
150.000000,3.06607318,2.95952130,-106.551876,0.000829
160.000000,3.07138491,2.96026456,-111.120344,0.000881
170.000000,3.07654977,2.96099232,-115.557452,0.000933
180.000000,3.08162498,2.96170920,-119.915784,0.000985
190.000000,3.08657503,2.96241631,-124.158724,0.001037
200.000000,3.09149694,2.96311453,-128.382411,0.001088
210.000000,3.09623098,2.96379918,-132.431800,0.001140
220.000000,3.10096192,2.96447719,-136.484731,0.001192
230.000000,3.10560298,2.96514861,-140.454365,0.001244
240.000000,3.11021757,2.96581402,-144.403551,0.001296
250.000000,3.11477900,2.96647306,-148.305936,0.001348
260.000000,3.11929727,2.96712232,-152.174944,0.001399
270.000000,3.12377357,2.96776774,-156.005832,0.001451
280.000000,3.12822509,2.96840892,-159.816164,0.001503
290.000000,3.13263178,2.96904620,-163.585576,0.001555
300.000000,3.13701677,2.96967866,-167.338110,0.001607
310.000000,3.14138007,2.97030382,-171.076247,0.001659
320.000000,3.14571428,2.97092648,-174.787800,0.001710
330.000000,3.15004539,2.97154633,-178.499068,0.001762
340.000000,3.15434647,2.97216357,-182.182897,0.001814
350.000000,3.15863013,2.97277744,-185.852690,0.001866
360.000000,3.16289449,2.97338516,-189.509325,0.001918
370.000000,3.16713595,2.97399118,-193.144773,0.001970
380.000000,3.17136621,2.97459530,-196.770913,0.002021
390.000000,3.17557764,2.97519766,-200.379976,0.002073
400.000000,3.17978549,2.97579807,-203.987424,0.002125
410.000000,3.18396616,2.97639266,-207.573499,0.002177
420.000000,3.18814301,2.97698604,-211.156970,0.002229
430.000000,3.19229054,2.97757814,-214.712407,0.002281
440.000000,3.19642496,2.97816904,-218.255926,0.002332
450.000000,3.20054698,2.97875881,-221.788174,0.002384
460.000000,3.20465755,2.97934372,-225.313835,0.002436
470.000000,3.20873213,2.97992715,-228.804975,0.002488
480.000000,3.21281052,2.98050971,-232.300810,0.002540
490.000000,3.21684599,2.98109144,-235.754546,0.002592
500.000000,3.22085691,2.98167242,-239.184483,0.002643
510.000000,3.22485590,2.98225017,-242.605726,0.002695
520.000000,3.22883153,2.98282539,-246.006139,0.002747
530.000000,3.23275304,2.98340010,-249.352941,0.002799
540.000000,3.23669648,2.98397425,-252.722236,0.002851
550.000000,3.24053144,2.98454788,-255.983568,0.002903
560.000000,3.24436593,2.98511985,-259.246077,0.002955
570.000000,3.24814534,2.98568817,-262.457171,0.003006
580.000000,3.25188088,2.98625620,-265.624687,0.003058
590.000000,3.25559235,2.98682384,-268.768504,0.003110
600.000000,3.25923252,2.98739113,-271.841390,0.003162
610.000000,3.26283073,2.98795796,-274.872777,0.003214
620.000000,3.26636529,2.98852061,-277.844680,0.003266
630.000000,3.26983643,2.98908276,-280.753664,0.003317
640.000000,3.27325344,2.98964465,-283.608789,0.003369
650.000000,3.27660227,2.99020630,-286.395970,0.003421
660.000000,3.27987027,2.99076772,-289.102552,0.003473
670.000000,3.28306746,2.99132623,-291.741239,0.003525
680.000000,3.28620839,2.99188308,-294.325312,0.003577
690.000000,3.28926945,2.99243974,-296.829709,0.003628
700.000000,3.29224873,2.99299623,-299.252496,0.003680
710.000000,3.29513764,2.99355257,-301.585077,0.003732
720.000000,3.29794359,2.99410758,-303.836011,0.003784
730.000000,3.30066514,2.99465944,-306.005695,0.003836
740.000000,3.30332375,2.99521124,-308.112507,0.003888
750.000000,3.30589128,2.99576292,-310.128357,0.003939
760.000000,3.30835509,2.99631449,-312.040601,0.003991
770.000000,3.31074810,2.99686587,-313.882235,0.004043
780.000000,3.31307411,2.99741347,-315.660642,0.004095
790.000000,3.31528687,2.99796065,-317.326222,0.004147
800.000000,3.31743026,2.99850777,-318.922493,0.004199
810.000000,3.31950784,2.99905481,-320.453032,0.004250
820.000000,3.32151699,2.99960178,-321.915213,0.004302
830.000000,3.32343435,3.00014628,-323.288074,0.004354
840.000000,3.32527232,3.00068907,-324.583256,0.004406
850.000000,3.32705855,3.00123179,-325.826766,0.004458
860.000000,3.32877445,3.00177446,-326.999992,0.004510
870.000000,3.33041787,3.00231709,-328.100786,0.004561
880.000000,3.33200788,3.00285876,-329.149122,0.004613
890.000000,3.33354187,3.00339724,-330.144628,0.004665
900.000000,3.33500576,3.00393570,-331.070056,0.004717
910.000000,3.33642411,3.00447413,-331.949981,0.004769
920.000000,3.33779979,3.00501253,-332.787260,0.004821
930.000000,3.33911586,3.00555086,-333.565001,0.004872
940.000000,3.34038782,3.00608575,-334.302071,0.004924
950.000000,3.34161901,3.00662005,-334.998965,0.004976
960.000000,3.34282160,3.00715433,-335.667272,0.005028
970.000000,3.34397292,3.00768858,-336.284340,0.005080
980.000000,3.34508014,3.00822282,-336.857321,0.005132
990.000000,3.34615326,3.00875503,-337.398233,0.005183
1000.000000,3.34720516,3.00928524,-337.919923,0.005235
1010.000000,3.34819746,3.00981544,-338.382021,0.005287
1020.000000,3.34917712,3.01034562,-338.831498,0.005339
1030.000000,3.35011911,3.01087579,-339.243319,0.005391
1040.000000,3.35104179,3.01140540,-339.636399,0.005443
1050.000000,3.35194254,3.01193159,-340.010951,0.005494
1060.000000,3.35281634,3.01245777,-340.358572,0.005546
1070.000000,3.35365820,3.01298394,-340.674255,0.005598
1080.000000,3.35447550,3.01351011,-340.965392,0.005650
1090.000000,3.35527754,3.01403626,-341.241281,0.005702
1100.000000,3.35604668,3.01455935,-341.487331,0.005754
1110.000000,3.35682631,3.01508157,-341.744733,0.005805
1120.000000,3.35754776,3.01560378,-341.943979,0.005857
1130.000000,3.35828137,3.01612598,-342.155392,0.005909
1140.000000,3.35897255,3.01664818,-342.324373,0.005961
1150.000000,3.35967469,3.01716876,-342.505928,0.006013
