t_s,V_exp,V_sim,residual_mV,cap_fraction
0.000000,2.81397152,2.81326727,-0.704254,0.000052
10.000000,2.82158184,2.81823912,-3.342719,0.000104
20.000000,2.82466722,2.82074175,-3.925468,0.000155
30.000000,2.82985067,2.82268364,-7.167034,0.000207
40.000000,2.83795857,2.82433932,-13.619258,0.000259
50.000000,2.84746289,2.82582856,-21.634330,0.000311
60.000000,2.85719466,2.82720234,-29.992318,0.000362
70.000000,2.86679506,2.82848360,-38.311461,0.000414
80.000000,2.87610865,2.82970003,-46.408619,0.000466
90.000000,2.88509345,2.83086443,-54.229017,0.000518
100.000000,2.89370513,2.83198030,-61.724830,0.000569
110.000000,2.90193677,2.83305488,-68.881888,0.000621
120.000000,2.90982080,2.83410287,-75.717922,0.000673
130.000000,2.91734838,2.83512471,-82.223673,0.000725
140.000000,2.92453814,2.83611826,-88.419880,0.000776
150.000000,2.93142962,2.83708795,-94.341672,0.000828
160.000000,2.93806267,2.83804240,-100.020266,0.000880
170.000000,2.94442368,2.83898118,-105.442492,0.000932
180.000000,2.95056677,2.83990307,-110.663694,0.000983
190.000000,2.95650458,2.84080699,-115.697589,0.001035
200.000000,2.96227074,2.84170118,-120.569560,0.001087
210.000000,2.96785808,2.84258510,-125.272972,0.001139
220.000000,2.97331572,2.84345971,-129.856003,0.001190
230.000000,2.97862339,2.84432031,-134.303078,0.001242
240.000000,2.98382902,2.84517229,-138.656729,0.001294
250.000000,2.98893023,2.84601722,-142.913006,0.001346
260.000000,2.99391508,2.84685568,-147.059400,0.001398
270.000000,2.99885488,2.84768805,-151.166826,0.001449
280.000000,3.00371361,2.84850857,-155.205043,0.001501
290.000000,3.00849938,2.84932451,-159.174870,0.001553
300.000000,3.01322293,2.85013586,-163.087077,0.001605
310.000000,3.01788092,2.85094295,-166.937968,0.001656
320.000000,3.02252936,2.85174591,-170.783454,0.001708
330.000000,3.02712417,2.85253925,-174.584916,0.001760
340.000000,3.03167701,2.85332954,-178.347471,0.001812
350.000000,3.03619027,2.85411674,-182.073529,0.001863
360.000000,3.04068518,2.85490110,-185.784079,0.001915
370.000000,3.04513121,2.85568278,-189.448431,0.001967
380.000000,3.04957366,2.85645653,-193.117134,0.002019
390.000000,3.05399060,2.85722776,-196.762843,0.002070
400.000000,3.05838227,2.85799691,-200.385364,0.002122
410.000000,3.06276131,2.85876412,-203.997183,0.002174
420.000000,3.06712508,2.85952955,-207.595533,0.002226
430.000000,3.07146859,2.86028915,-211.179440,0.002277
440.000000,3.07578135,2.86104569,-214.735653,0.002329
450.000000,3.08010817,2.86180081,-218.307352,0.002381
460.000000,3.08441257,2.86255462,-221.857955,0.002433
470.000000,3.08870530,2.86330720,-225.398097,0.002485
480.000000,3.09298658,2.86405592,-228.930663,0.002536
490.000000,3.09725022,2.86480060,-232.449626,0.002588
500.000000,3.10151100,2.86554444,-235.966557,0.002640
510.000000,3.10575891,2.86628739,-239.471513,0.002692
520.000000,3.10999703,2.86702951,-242.967529,0.002743
530.000000,3.11422801,2.86776969,-246.458323,0.002795
540.000000,3.11843824,2.86850469,-249.933549,0.002847
550.000000,3.12265968,2.86923914,-253.420546,0.002899
560.000000,3.12685847,2.86997296,-256.885509,0.002950
570.000000,3.13106346,2.87070622,-260.357242,0.003002
580.000000,3.13526416,2.87143891,-263.825253,0.003054
590.000000,3.13944173,2.87216619,-267.275540,0.003106
600.000000,3.14360642,2.87289251,-270.713910,0.003157
610.000000,3.14778042,2.87361842,-274.162000,0.003209
620.000000,3.15193677,2.87434393,-277.592839,0.003261
630.000000,3.15608692,2.87506908,-281.017841,0.003313
640.000000,3.16022134,2.87579077,-284.430564,0.003364
650.000000,3.16437221,2.87650983,-287.862372,0.003416
660.000000,3.16848040,2.87722865,-291.251750,0.003468
670.000000,3.17258167,2.87794719,-294.634482,0.003520
680.000000,3.17667937,2.87866549,-298.013886,0.003572
690.000000,3.18076324,2.87938228,-301.380967,0.003623
700.000000,3.18482828,2.88009475,-304.733535,0.003675
710.000000,3.18881130,2.88080705,-308.004253,0.003727
720.000000,3.19291997,2.88151917,-311.400801,0.003779
