t_s,V_exp,V_sim,residual_mV,cap_fraction
0.000000,3.47611189,3.47700092,0.889028,0.000052
10.000000,3.47355032,3.47391966,0.369340,0.000105
20.000000,3.47228026,3.47245459,0.174327,0.000157
30.000000,3.47119045,3.47135107,0.160617,0.000210
40.000000,3.47018981,3.47040371,0.213903,0.000262
50.000000,3.46923590,3.46957662,0.340719,0.000314
60.000000,3.46833467,3.46881345,0.478777,0.000367
70.000000,3.46744442,3.46810385,0.659430,0.000419
80.000000,3.46658564,3.46745157,0.865933,0.000471
90.000000,3.46575189,3.46682429,1.072405,0.000524
100.000000,3.46492481,3.46622017,1.295358,0.000576
110.000000,3.46410418,3.46564951,1.545331,0.000629
120.000000,3.46331358,3.46510352,1.789943,0.000681
130.000000,3.46252680,3.46456962,2.042823,0.000733
140.000000,3.46175599,3.46404766,2.291665,0.000786
150.000000,3.46099663,3.46354740,2.550775,0.000838
160.000000,3.46025229,3.46306360,2.811317,0.000891
170.000000,3.45950890,3.46258775,3.078856,0.000943
180.000000,3.45878720,3.46211901,3.331812,0.000995
190.000000,3.45806694,3.46166000,3.593059,0.001048
200.000000,3.45734787,3.46122079,3.872922,0.001100
210.000000,3.45664215,3.46078595,4.143801,0.001152
220.000000,3.45595717,3.46035570,4.398527,0.001205
230.000000,3.45526671,3.45992963,4.662917,0.001257
240.000000,3.45459151,3.45951544,4.923925,0.001310
250.000000,3.45393157,3.45911244,5.180867,0.001362
260.000000,3.45324373,3.45871210,5.468368,0.001414
270.000000,3.45261312,3.45831460,5.701488,0.001467
280.000000,3.45195580,3.45791972,5.963923,0.001519
290.000000,3.45132041,3.45753663,6.216225,0.001572
300.000000,3.45069671,3.45716090,6.464194,0.001624
310.000000,3.45006943,3.45678690,6.717475,0.001676
320.000000,3.44946098,3.45641473,6.953743,0.001729
330.000000,3.44884896,3.45604423,7.195271,0.001781
340.000000,3.44824553,3.45568394,7.438413,0.001834
350.000000,3.44765615,3.45533002,7.673868,0.001886
360.000000,3.44706202,3.45497727,7.915258,0.001938
370.000000,3.44648743,3.45462572,8.138288,0.001991
380.000000,3.44590425,3.45427526,8.371003,0.002043
390.000000,3.44533181,3.45393238,8.600568,0.002095
400.000000,3.44478250,3.45359678,8.814288,0.002148
410.000000,3.44423437,3.45326191,9.027537,0.002200
420.000000,3.44368052,3.45292782,9.247293,0.002253
430.000000,3.44314337,3.45259446,9.451087,0.002305
440.000000,3.44261813,3.45226561,9.647474,0.002357
450.000000,3.44209170,3.45194579,9.854091,0.002410
460.000000,3.44157362,3.45162646,10.052839,0.002462
470.000000,3.44105577,3.45130764,10.251870,0.002515
480.000000,3.44054914,3.45098931,10.440177,0.002567
490.000000,3.44005489,3.45067278,10.617882,0.002619
500.000000,3.43956804,3.45036640,10.798360,0.002672
510.000000,3.43907523,3.45006094,10.985706,0.002724
520.000000,3.43859220,3.44975582,11.163623,0.002776
530.000000,3.43810892,3.44945102,11.342100,0.002829
540.000000,3.43762970,3.44914676,11.517063,0.002881
550.000000,3.43716717,3.44885101,11.683842,0.002934
560.000000,3.43670869,3.44855818,11.849489,0.002986
570.000000,3.43625021,3.44826558,12.015368,0.003038
580.000000,3.43579698,3.44797319,12.176217,0.003091
590.000000,3.43536067,3.44768101,12.320337,0.003143
600.000000,3.43492985,3.44739399,12.464144,0.003196
610.000000,3.43450379,3.44711288,12.609086,0.003248
620.000000,3.43407989,3.44683189,12.752007,0.003300
630.000000,3.43364716,3.44655105,12.903893,0.003353
640.000000,3.43323779,3.44627034,13.032548,0.003405
650.000000,3.43282413,3.44599146,13.167321,0.003458
660.000000,3.43243074,3.44572098,13.290239,0.003510
670.000000,3.43202829,3.44545089,13.422592,0.003562
680.000000,3.43162918,3.44518088,13.551704,0.003615
690.000000,3.43125057,3.44491097,13.660402,0.003667
700.000000,3.43087506,3.44464149,13.766427,0.003719
710.000000,3.43048978,3.44437928,13.889498,0.003772
720.000000,3.43012118,3.44411948,13.998295,0.003824
730.000000,3.42974186,3.44385974,14.117879,0.003877
740.000000,3.42934227,3.44360006,14.257791,0.003929
750.000000,3.42907071,3.44334044,14.269727,0.003981
760.000000,3.42867732,3.44308514,14.407819,0.004034
770.000000,3.42833328,3.44283512,14.501840,0.004086
780.000000,3.42799687,3.44258515,14.588271,0.004139
790.000000,3.42763877,3.44233521,14.696441,0.004191
800.000000,3.42731452,3.44208531,14.770794,0.004243
810.000000,3.42698741,3.44183685,14.849437,0.004296
820.000000,3.42666960,3.44159565,14.926050,0.004348
830.000000,3.42636347,3.44135499,14.991524,0.004400
840.000000,3.42604780,3.44111437,15.066566,0.004453
850.000000,3.42574096,3.44087377,15.132812,0.004505
860.000000,3.42544127,3.44063346,15.192192,0.004558
870.000000,3.42513967,3.44039915,15.259486,0.004610
880.000000,3.42484117,3.44016742,15.326258,0.004662
890.000000,3.42456365,3.43993572,15.372070,0.004715
900.000000,3.42426968,3.43970403,15.434351,0.004767
910.000000,3.42398643,3.43947236,15.485921,0.004820
920.000000,3.42372251,3.43924395,15.521448,0.004872
930.000000,3.42344904,3.43902075,15.571712,0.004924
940.000000,3.42318583,3.43879760,15.611774,0.004977
950.000000,3.42292213,3.43857446,15.652327,0.005029
960.000000,3.42267466,3.43835134,15.676681,0.005081
970.000000,3.42241979,3.43812928,15.709493,0.005134
980.000000,3.42216802,3.43791343,15.745415,0.005186
990.000000,3.42193127,3.43769850,15.767231,0.005239
1000.000000,3.42169476,3.43748358,15.788821,0.005291
1010.000000,3.42146444,3.43726867,15.804222,0.005343
1020.000000,3.42124104,3.43705394,15.812898,0.005396
1030.000000,3.42101979,3.43684403,15.824240,0.005448
1040.000000,3.42080307,3.43663700,15.833925,0.005501
1050.000000,3.42058158,3.43642997,15.848394,0.005553
1060.000000,3.42036581,3.43622296,15.857150,0.005605
1070.000000,3.42016292,3.43601595,15.853037,0.005658
1080.000000,3.41995549,3.43581124,15.855747,0.005710
1090.000000,3.41976333,3.43561175,15.848420,0.005763
1100.000000,3.41955662,3.43541232,15.855707,0.005815
1110.000000,3.41936827,3.43521291,15.844642,0.005867
1120.000000,3.41917658,3.43501350,15.836922,0.005920
1130.000000,3.41898417,3.43481485,15.830675,0.005972
1140.000000,3.41880703,3.43462146,15.814431,0.006024
1150.000000,3.41863298,3.43442937,15.796386,0.006077
1160.000000,3.41844654,3.43423727,15.790728,0.006129
1170.000000,3.41826653,3.43404517,15.778638,0.006182
1180.000000,3.41810274,3.43385320,15.750456,0.006234
1190.000000,3.41792893,3.43366494,15.736005,0.006286
1200.000000,3.41776228,3.43347991,15.717626,0.006339
1210.000000,3.41759992,3.43329484,15.694927,0.006391
1220.000000,3.41744232,3.43310979,15.667466,0.006444
1230.000000,3.41728139,3.43292474,15.643347,0.006496
1240.000000,3.41711974,3.43274139,15.621649,0.006548
1250.000000,3.41695881,3.43256278,15.603968,0.006601
1260.000000,3.41681051,3.43238449,15.573980,0.006653
1270.000000,3.41667366,3.43220622,15.532555,0.006705
1280.000000,3.41652727,3.43202794,15.500671,0.006758
1290.000000,3.41637897,3.43185026,15.471286,0.006810
1300.000000,3.41622972,3.43167685,15.447129,0.006863
1310.000000,3.41610026,3.43150512,15.404852,0.006915
1320.000000,3.41596198,3.43133336,15.371384,0.006967
1330.000000,3.41581440,3.43116162,15.347219,0.007020
1340.000000,3.41568398,3.43098997,15.305983,0.007072
1350.000000,3.41556025,3.43082113,15.260883,0.007125
1360.000000,3.41542983,3.43065565,15.225820,0.007177
1370.000000,3.41531062,3.43049019,15.179564,0.007229
1380.000000,3.41517735,3.43032473,15.147381,0.007282
1390.000000,3.41505551,3.43015927,15.103756,0.007334
1400.000000,3.41492629,3.42999513,15.068840,0.007387
1410.000000,3.41479778,3.42983508,15.037298,0.007439
1420.000000,3.41468573,3.42967567,14.989943,0.007491
1430.000000,3.41457844,3.42951626,14.937825,0.007544
1440.000000,3.41446042,3.42935686,14.896440,0.007596
1450.000000,3.41435599,3.42919793,14.841941,0.007648
1460.000000,3.41421962,3.42904241,14.822794,0.007701
1470.000000,3.41411591,3.42888884,14.772930,0.007753
1480.000000,3.41400599,3.42873526,14.729264,0.007806
1490.000000,3.41390538,3.42858169,14.676305,0.007858
1500.000000,3.41379786,3.42842819,14.630338,0.007910
1510.000000,3.41369104,3.42827677,14.585728,0.007963
1520.000000,3.41359115,3.42812874,14.537597,0.008015
1530.000000,3.41349149,3.42798078,14.489294,0.008068
1540.000000,3.41339612,3.42783283,14.436706,0.008120
1550.000000,3.41327763,3.42768487,14.407248,0.008172
1560.000000,3.41320562,3.42753797,14.332347,0.008225
1570.000000,3.41310096,3.42739449,14.293527,0.008277
1580.000000,3.41297865,3.42725193,14.273283,0.008329
1590.000000,3.41291118,3.42710938,14.198207,0.008382
1600.000000,3.41280913,3.42696684,14.157706,0.008434
1610.000000,3.41272020,3.42682469,14.104486,0.008487
1620.000000,3.41263056,3.42668519,14.054633,0.008539
1630.000000,3.41253328,3.42654783,14.014551,0.008591
1640.000000,3.41244078,3.42641049,13.969717,0.008644
1650.000000,3.41235185,3.42627316,13.921313,0.008696
1660.000000,3.41226792,3.42613589,13.867971,0.008749
1670.000000,3.41219878,3.42600025,13.801469,0.008801
1680.000000,3.41210794,3.42586765,13.759704,0.008853
1690.000000,3.41202497,3.42573533,13.710350,0.008906
1700.000000,3.41193295,3.42560301,13.670063,0.008958
1710.000000,3.41185212,3.42547070,13.618575,0.009010
1720.000000,3.41177392,3.42533925,13.565325,0.009063
1730.000000,3.41169310,3.42521057,13.517470,0.009115
1740.000000,3.41161656,3.42508307,13.466510,0.009168
1750.000000,3.41154265,3.42495559,13.412934,0.009220
1760.000000,3.41146016,3.42482811,13.367947,0.009272
1770.000000,3.41140318,3.42470097,13.297791,0.009325
1780.000000,3.41131473,3.42457582,13.261094,0.009377
1790.000000,3.41125202,3.42445296,13.200934,0.009430
1800.000000,3.41118288,3.42433012,13.147243,0.009482
1810.000000,3.41111016,3.42420730,13.097136,0.009534
1820.000000,3.41103768,3.42408454,13.046856,0.009587
1830.000000,3.41097021,3.42396309,12.992875,0.009639
1840.000000,3.41089439,3.42384422,12.949828,0.009692
1850.000000,3.41084051,3.42372587,12.885361,0.009744
1860.000000,3.41076875,3.42360753,12.838782,0.009796
1870.000000,3.41069245,3.42348919,12.796738,0.009849
1880.000000,3.41064143,3.42337158,12.730150,0.009901
1890.000000,3.41057515,3.42325615,12.681000,0.009953
1900.000000,3.41050720,3.42314211,12.634912,0.010006
1910.000000,3.41045213,3.42302809,12.575961,0.010058
1920.000000,3.41039157,3.42291407,12.522499,0.010111
1930.000000,3.41032386,3.42280035,12.476495,0.010163
1940.000000,3.41027260,3.42268813,12.415536,0.010215
1950.000000,3.41021562,3.42257815,12.362535,0.010268
1960.000000,3.41015911,3.42246828,12.309172,0.010320
