t_s,V_exp,V_sim,residual_mV,cap_fraction
0.000000,3.53146529,3.53214666,0.681364,0.000052
10.000000,3.52693319,3.52686628,-0.066910,0.000104
20.000000,3.52452397,3.52426637,-0.257607,0.000156
30.000000,3.52247548,3.52227339,-0.202088,0.000208
40.000000,3.52063060,3.52060260,-0.028002,0.000260
50.000000,3.51890087,3.51909959,0.198714,0.000312
60.000000,3.51724601,3.51775147,0.505464,0.000364
70.000000,3.51567984,3.51649559,0.815749,0.000416
80.000000,3.51414108,3.51530352,1.162442,0.000468
90.000000,3.51264644,3.51417814,1.531702,0.000520
100.000000,3.51120162,3.51312314,1.921520,0.000572
110.000000,3.50979757,3.51209784,2.300267,0.000624
120.000000,3.50842452,3.51110146,2.676937,0.000676
130.000000,3.50708294,3.51014807,3.065135,0.000728
140.000000,3.50575852,3.50923315,3.474626,0.000780
150.000000,3.50446010,3.50833656,3.876467,0.000833
160.000000,3.50320029,3.50745620,4.255903,0.000885
170.000000,3.50195885,3.50659820,4.639357,0.000937
180.000000,3.50071955,3.50577793,5.058387,0.000989
190.000000,3.49953008,3.50496732,5.437242,0.001041
200.000000,3.49833941,3.50416683,5.827419,0.001093
210.000000,3.49717784,3.50337553,6.197686,0.001145
220.000000,3.49603438,3.50261286,6.578478,0.001197
230.000000,3.49490070,3.50186593,6.965228,0.001249
240.000000,3.49379230,3.50112570,7.333403,0.001301
250.000000,3.49269986,3.50039159,7.691730,0.001353
260.000000,3.49162006,3.49966331,8.043251,0.001405
270.000000,3.49055433,3.49896438,8.410043,0.001457
280.000000,3.48950839,3.49827214,8.763746,0.001509
290.000000,3.48846722,3.49758411,9.116898,0.001561
300.000000,3.48744893,3.49689998,9.451047,0.001613
310.000000,3.48644543,3.49621996,9.774534,0.001665
320.000000,3.48544860,3.49556617,10.117570,0.001717
330.000000,3.48447084,3.49491671,10.445868,0.001769
340.000000,3.48349404,3.49426998,10.775941,0.001821
350.000000,3.48253727,3.49362578,11.088509,0.001873
360.000000,3.48159075,3.49298405,11.393304,0.001925
370.000000,3.48065472,3.49236484,11.710126,0.001977
380.000000,3.47970963,3.49175054,12.040911,0.002029
390.000000,3.47879410,3.49113802,12.343923,0.002081
400.000000,3.47792149,3.49052716,12.605677,0.002133
410.000000,3.47697473,3.48991784,12.943115,0.002185
420.000000,3.47612286,3.48932565,13.202790,0.002237
430.000000,3.47524619,3.48874153,13.495339,0.002289
440.000000,3.47437835,3.48815839,13.780047,0.002342
450.000000,3.47351933,3.48757636,14.057030,0.002394
460.000000,3.47268033,3.48699533,14.315002,0.002446
470.000000,3.47183681,3.48642537,14.588564,0.002498
480.000000,3.47099614,3.48586754,14.871402,0.002550
490.000000,3.47017860,3.48531038,15.131777,0.002602
500.000000,3.46936822,3.48475395,15.385727,0.002654
510.000000,3.46857667,3.48419819,15.621517,0.002706
520.000000,3.46779203,3.48364723,15.855191,0.002758
530.000000,3.46699119,3.48311306,16.121875,0.002810
540.000000,3.46621490,3.48257938,16.364488,0.002862
550.000000,3.46545076,3.48204619,16.595427,0.002914
560.000000,3.46467566,3.48151345,16.837782,0.002966
570.000000,3.46392941,3.48098143,17.052019,0.003018
580.000000,3.46318388,3.48046680,17.282924,0.003070
590.000000,3.46244860,3.47995473,17.506137,0.003122
600.000000,3.46172428,3.47944299,17.718706,0.003174
610.000000,3.46099710,3.47893154,17.934436,0.003226
620.000000,3.46028447,3.47842037,18.135898,0.003278
630.000000,3.45957708,3.47792031,18.343226,0.003330
640.000000,3.45887232,3.47742841,18.556088,0.003382
650.000000,3.45818663,3.47693669,18.750064,0.003434
660.000000,3.45749235,3.47644518,18.952824,0.003486
670.000000,3.45681930,3.47595385,19.134549,0.003538
680.000000,3.45614195,3.47546704,19.325088,0.003590
690.000000,3.45547056,3.47499410,19.523535,0.003642
700.000000,3.45481157,3.47452126,19.709689,0.003694
710.000000,3.45415926,3.47404856,19.889302,0.003746
720.000000,3.45351028,3.47357598,20.065700,0.003798
730.000000,3.45287347,3.47310389,20.230418,0.003851
740.000000,3.45224237,3.47264672,20.404351,0.003903
750.000000,3.45162106,3.47219181,20.570756,0.003955
760.000000,3.45101690,3.47173698,20.720074,0.004007
770.000000,3.45039129,3.47128222,20.890932,0.004059
780.000000,3.44978666,3.47082755,21.040887,0.004111
790.000000,3.44919181,3.47038204,21.190234,0.004163
800.000000,3.44858956,3.46994419,21.354628,0.004215
810.000000,3.44800305,3.46950640,21.503342,0.004267
820.000000,3.44742370,3.46906866,21.644960,0.004319
830.000000,3.44685674,3.46863097,21.774231,0.004371
840.000000,3.44628835,3.46819642,21.908069,0.004423
850.000000,3.44571829,3.46777483,22.056544,0.004475
