t_s,V_exp,V_sim,residual_mV,cap_fraction
0.000000,3.55682206,3.55736467,0.542606,0.000052
10.000000,3.55127358,3.55107322,-0.200365,0.000104
20.000000,3.54812288,3.54794000,-0.182884,0.000156
30.000000,3.54549909,3.54555735,0.058261,0.000208
40.000000,3.54312682,3.54354587,0.419050,0.000260
50.000000,3.54093528,3.54173328,0.798003,0.000311
60.000000,3.53884816,3.54012670,1.278541,0.000363
70.000000,3.53687572,3.53861137,1.735640,0.000415
80.000000,3.53496218,3.53717324,2.211060,0.000467
90.000000,3.53310776,3.53583542,2.727664,0.000519
100.000000,3.53133178,3.53456206,3.230281,0.000571
110.000000,3.52957892,3.53332499,3.746069,0.000623
120.000000,3.52787042,3.53212295,4.252531,0.000675
130.000000,3.52622056,3.53099119,4.770631,0.000727
140.000000,3.52460718,3.52988736,5.280183,0.000779
150.000000,3.52303815,3.52880574,5.767588,0.000831
160.000000,3.52147269,3.52774374,6.271043,0.000883
170.000000,3.51995850,3.52672519,6.766694,0.000934
180.000000,3.51846957,3.52573403,7.264454,0.000986
190.000000,3.51702142,3.52475641,7.734992,0.001038
200.000000,3.51558733,3.52379102,8.203690,0.001090
210.000000,3.51418996,3.52284133,8.651373,0.001142
220.000000,3.51279664,3.52193286,9.136224,0.001194
230.000000,3.51145196,3.52103204,9.580083,0.001246
240.000000,3.51012349,3.52013931,10.015814,0.001298
250.000000,3.50879765,3.51925397,10.456321,0.001350
260.000000,3.50751853,3.51838704,10.868505,0.001402
270.000000,3.50624919,3.51754748,11.298295,0.001454
280.000000,3.50500941,3.51671267,11.703257,0.001506
290.000000,3.50376129,3.51588294,12.121652,0.001557
300.000000,3.50255990,3.51505791,12.498006,0.001609
310.000000,3.50136709,3.51424987,12.882777,0.001661
320.000000,3.50020647,3.51346360,13.257129,0.001713
330.000000,3.49903774,3.51268041,13.642664,0.001765
340.000000,3.49789333,3.51190051,14.007174,0.001817
350.000000,3.49676871,3.51112365,14.354937,0.001869
360.000000,3.49565816,3.51035961,14.701447,0.001921
370.000000,3.49457121,3.50961682,15.045615,0.001973
380.000000,3.49347973,3.50887603,15.396305,0.002025
390.000000,3.49241471,3.50813740,15.722691,0.002077
400.000000,3.49135828,3.50740077,16.042494,0.002129
410.000000,3.49032450,3.50667120,16.346705,0.002180
420.000000,3.48928905,3.50596527,16.676225,0.002232
430.000000,3.48827410,3.50526066,16.986561,0.002284
440.000000,3.48726130,3.50455747,17.296179,0.002336
450.000000,3.48629355,3.50385561,17.562057,0.002388
460.000000,3.48530436,3.50315566,17.851307,0.002440
470.000000,3.48434305,3.50248051,18.137454,0.002492
480.000000,3.48339152,3.50180771,18.416183,0.002544
490.000000,3.48244882,3.50113585,18.687038,0.002596
500.000000,3.48151708,3.50046488,18.947803,0.002648
510.000000,3.48059750,3.49979472,19.197222,0.002700
520.000000,3.47967625,3.49914252,19.466277,0.002752
530.000000,3.47875953,3.49849838,19.738849,0.002803
540.000000,3.47785830,3.49785486,19.996554,0.002855
550.000000,3.47694349,3.49721193,20.268432,0.002907
560.000000,3.47612166,3.49656953,20.447867,0.002959
570.000000,3.47525954,3.49593707,20.677526,0.003011
580.000000,3.47439337,3.49531928,20.925910,0.003063
590.000000,3.47355771,3.49470182,21.144109,0.003115
600.000000,3.47271442,3.49408475,21.370327,0.003167
610.000000,3.47187972,3.49346804,21.588322,0.003219
620.000000,3.47105622,3.49285361,21.797390,0.003271
630.000000,3.47025657,3.49226007,22.003506,0.003323
640.000000,3.46944237,3.49166691,22.224539,0.003374
650.000000,3.46865416,3.49107400,22.419844,0.003426
660.000000,3.46788502,3.49048133,22.596316,0.003478
670.000000,3.46709132,3.48988889,22.797567,0.003530
680.000000,3.46632028,3.48931285,22.992569,0.003582
690.000000,3.46556139,3.48874257,23.181176,0.003634
