branch,soc_bin,soc_start_measured,soc_end_measured,n_pulses,I_A,Ds_app_m2_s,Ds_app_cm2_s,model,parameter_set,soc_start,current_A,pulse_time_s,x_avg_start,x_avg_end,x_surf_end,x_surf_excess,OCP_avg_start_V,OCP_avg_end_V,V_start_V,V_end_V,dV_total_mV,dE_equilibrium_mV,dE_polarisation_mV,dE_solid_mV,dE_other_mV,dE_reaction_mV,dE_electrolyte_mV,dE_concentration_var_mV,dE_solid_pybamm_mV,c_e_start_mol_m3,c_e_end_mol_m3,dc_e_mol_m3,dc_e_relative,f_solid,D_bias_predicted,dE_1term_mV,dE_2term_mV,drift_mV,r2_1term,r2_2term,m1,m2,b,D_bias_of_1term_fit,D_bias_of_2term_fit,dE_solid_over_dE_1term,dE_solid_over_dE_2term,R_m,D_eff_at_end_m2_s,tau_solid_s,Fourier_solid,u_prime_V_per_soc,Q_th_As,dE_solid_WH_predicted_mV,dE_polarisation_at_ir_skip_mV,n_eval,ir_skip_s,D_model_at_composition_m2_s,ratio_measured_Dapp_over_Dmodel,log10_ratio_measured,log10_ratio_predicted_f2
lithiation,0.25,0.2412720230428384,0.2513249490597312,19,4.41546e-05,3.029240935010443e-15,3.029240935010443e-11,DFN,sintef_graphite_ocp_lith_capmatch_v1_v2,0.2412720230428384,4.41546e-05,1799.9799999999814,0.24127202304283843,0.25263749829506066,0.2539104214695083,0.00127292317444766,0.08655690650542712,0.08386655046826016,0.08596481114344115,0.08294275770199508,-3.022053441446071,-2.690356037166955,-0.9237927662650858,-0.27175580783969644,-0.6520369584253893,-0.4193603267492463,-0.1278882717011334,-0.06697666998408293,-0.2717558078397103,1000.0000000000002,999.530853891498,-0.46914610850217286,-0.0004691461085021728,0.2941739941723197,0.08653833884729599,3.582897152003209,0.48137674509410683,2.358796343507382,0.9805963961383731,0.9999238806898213,-8.445016491806782e-05,-1.1346221726792006e-05,-1.3104569736927112e-06,0.005752928615635508,0.31870395776298827,-0.07584806270192739,-0.5645387123687695,1.37e-05,6.231202487334353e-14,3012.0991956448506,0.5975832411504062,-0.24970037044637747,6.992879319182075,1.380833731251148,-0.83584968890206,181,60.0,6.231202487334353e-14,0.04861406672576808,-1.3132380472511924,-1.0627914455872256
lithiation,0.45,0.4621360304018377,0.4718531346298429,9,4.41546e-05,8.896466991216483e-17,8.896466991216483e-13,SPM,sintef_graphite_ocp_lith_capmatch_v1_v2,0.4621360304018377,4.41546e-05,1799.9799999999814,0.4621360304018377,0.47350150566283067,0.4791949082317818,0.0056934025689511225,0.06645455096585659,0.06552748066917023,0.06598414210862318,0.06460306944622989,-1.38107266239329,-0.9270702966863581,-0.9244112229403467,-0.45473700965549535,-0.46967421328485137,-0.3652819076491158,0.0,0.0,-0.45473700965549535,1000.0,1000.0,0.0,0.0,0.49192069327012056,0.24198596846735604,1.5179225879747447,0.9171400836397294,0.45691254241364126,0.9956450075701506,0.9997474667308508,-3.57779772761986e-05,-2.161731917787304e-05,-2.538431218200458e-07,0.08974729251716929,0.245838135611395,-0.299578524793032,-0.49582066880213355,1.37e-05,1.3498263378389054e-14,13904.751651274993,0.1294507118963849,-0.07563835945922401,6.992879319182075,0.8986928465344547,-0.6118205171985192,181,60.0,1.3498263378389054e-14,0.006590823383591607,-2.1810603261324406,-0.616209815812425
lithiation,0.45,0.4621360304018377,0.4718531346298429,9,4.41546e-05,8.896466991216483e-17,8.896466991216483e-13,SPMe,sintef_graphite_ocp_lith_capmatch_v1_v2,0.4621360304018377,4.41546e-05,1799.9799999999814,0.4621360304018377,0.47350150566283056,0.4791949057271181,0.005693400064287535,0.06645455096585659,0.06552748066917023,0.06592232665275789,0.06447398289978212,-1.4483437529757697,-0.9270702966863581,-1.0534977693881094,-0.45473680229489444,-0.5987609670932148,-0.3653671518999174,-0.1286063102253236,-0.06722603658304702,-0.45473680229489444,1000.0000000000002,999.5300924377829,-0.4699075622173723,-0.0004699075622173722,0.43164476993531165,0.18631720741250812,1.5179471460225984,0.9173033809839723,0.456807027149546,0.9956468732380805,0.9997473128506145,-3.57785561181534e-05,-2.1621168154571764e-05,-2.537845015775457e-07,0.08974430674754583,0.24575039160525755,-0.29957354146777687,-0.49573217729461294,1.37e-05,1.3498263169829435e-14,13904.751866115204,0.1294507098962616,-0.07563835945922401,6.992879319182075,0.8986928534772382,-0.7408231011969135,181,60.0,1.3498263169829435e-14,0.006590823485425421,-2.1810603194222224,-0.7297470337822362
lithiation,0.45,0.4621360304018377,0.4718531346298429,9,4.41546e-05,8.896466991216483e-17,8.896466991216483e-13,DFN,sintef_graphite_ocp_lith_capmatch_v1_v2,0.4621360304018377,4.41546e-05,1799.9799999999814,0.46213603040183776,0.4735015056559961,0.4791949515164703,0.005693445860474211,0.06645455096585659,0.06552748066969309,0.0659230528468201,0.06447495047709369,-1.448102369726409,-0.9270702961634986,-1.0525301925994046,-0.4547405937090354,-0.5977895988903692,-0.3653665465058742,-0.12763341110053414,-0.06684124128696194,-0.4547405937090354,1000.0000000000002,999.5319932631497,-0.4680067368504979,-0.00046800673685049775,0.4320451773321345,0.18666303525595554,1.5199706656678007,0.9201012550596399,0.4562181081163978,0.9956769603748866,0.9997560750732993,-3.5826251198559694e-05,-2.1687115045338084e-05,-2.5345732070156474e-07,0.08950700718481867,0.2442621653439351,-0.2991772170216487,-0.4942288592787102,1.37e-05,1.3498278007132388e-14,13904.736582016314,0.12945085218859773,-0.07563835945922401,6.992879319182075,0.8986923595556512,-0.7380670611715906,181,60.0,1.3498278007132388e-14,0.006590816240794313,-2.181060796798843,-0.7289416765543942
lithiation,0.5,0.49401063212772794,0.5040923884920866,26,4.41546e-05,6.836609771459597e-17,6.836609771459596e-13,SPM,sintef_graphite_ocp_lith_capmatch_v1_v2,0.49401063212772794,4.41546e-05,1799.9799999999814,0.494010632127728,0.5053761073887216,0.5116224919468393,0.006246384558117657,0.06372722977988819,0.06260509194424155,0.06325784574081014,0.06144135815879081,-1.816487582019334,-1.1221378356466443,-1.1637337854507392,-0.6942772932524016,-0.4694564921983377,-0.365064186562604,0.0,0.0,-0.6942772932524016,1000.0,1000.0,0.0,0.0,0.5965946008721341,0.35592511778978103,2.044503468021717,0.7754755978135569,0.9651325502768643,0.9891785689401483,0.999202677358944,-4.818967660108847e-05,-1.8278236674663402e-05,-5.361907078283505e-07,0.11531617276319382,0.801548213985618,-0.33958235048835184,-0.8952922506006729,1.37e-05,1.2136595213053083e-14,15464.798545652793,0.11639207550530697,-0.09684962824519404,6.992879319182075,1.2135499517546928,-0.6374707622339576,181,60.0,1.2136595213053083e-14,0.005633054123867231,-2.2492560759288684,-0.4486413625649064
lithiation,0.5,0.49401063212772794,0.5040923884920866,26,4.41546e-05,6.836609771459597e-17,6.836609771459596e-13,SPMe,sintef_graphite_ocp_lith_capmatch_v1_v2,0.49401063212772794,4.41546e-05,1799.9799999999814,0.494010632127728,0.505376107388721,0.5116224892099064,0.0062463818211854205,0.06372722977988819,0.06260509194424163,0.06319603027075078,0.0613122717511794,-1.8837585195713853,-1.1221378356465612,-1.292820193062233,-0.6942769953657973,-0.5985431976964356,-0.3651493825031388,-0.12860631022533053,-0.0672260365830533,-0.6942769953657973,1000.0000000000002,999.5300924377827,-0.469907562217486,-0.0004699075622174859,0.537025178823438,0.2883960426903456,2.0445340693618457,0.7756806906203342,0.9649998444489445,0.9891811430027989,0.9992022210714455,-4.8190397885599574e-05,-1.8283070785334474e-05,-5.361169815492142e-07,0.11531262187248649,0.8011237180117777,-0.33957712212763463,-0.8950551480281971,1.37e-05,1.2136595055804743e-14,15464.798746023152,0.11639207399726782,-0.09684962824519404,6.992879319182075,1.2135499596164,-0.7664539142059473,181,60.0,1.2136595055804743e-14,0.00563305419685215,-2.2492560703019127,-0.5400107032089797
lithiation,0.5,0.49401063212772794,0.5040923884920866,26,4.41546e-05,6.836609771459597e-17,6.836609771459596e-13,DFN,sintef_graphite_ocp_lith_capmatch_v1_v2,0.49401063212772794,4.41546e-05,1799.9799999999814,0.4940106321277282,0.5053761073831248,0.5116224597482298,0.006246352365105068,0.06372722977988816,0.06260509194487503,0.06319675860326465,0.061313151681660905,-1.8836069216037477,-1.1221378350131372,-1.2919402632141224,-0.6942737894020599,-0.5976664738120627,-0.36514921063756506,-0.12772809802944812,-0.06689162624956037,-0.6942737894020529,1000.0000000000002,999.5315693598286,-0.4684306401716185,-0.0004684306401716184,0.5373884607286931,0.28878635772435407,2.0461533756504604,0.7826169239125567,0.9609561670490155,0.9893153532336578,0.9992382476524663,-4.8228565512892455e-05,-1.8446560280172716e-05,-5.338704691435602e-07,0.11512911620073775,0.7869788652942591,-0.3393068172034534,-0.8871182927289117,1.37e-05,1.2136598351968174e-14,15464.794545957975,0.11639210560805291,-0.09684962824519404,6.992879319182075,1.2135497948231377,-0.763931408489113,181,60.0,1.2136598351968174e-14,0.0056330526669780695,-2.249256188251419,-0.5394233267013405
lithiation,0.55,0.5361488210915297,0.5462647557750078,16,4.41546e-05,3.29108807493036e-17,3.2910880749303604e-13,SPM,sintef_graphite_ocp_lith_capmatch_v1_v2,0.5361488210915297,4.41546e-05,1799.9799999999814,0.5361488210915297,0.5475142963525227,0.5543322821768846,0.006817985824361883,0.0592961989461888,0.05806515514866726,0.058825883515134014,0.056855119202566105,-1.9707643125679088,-1.231043797521543,-1.2100359461011538,-0.7385040780121601,-0.4715318680889938,-0.3671395624532572,0.0,0.0,-0.7385040780121601,1000.0,1000.0,0.0,0.0,0.6103158178000312,0.3724853974569209,2.13623236311312,1.2868174797264413,0.6460046874397357,0.9954302493157112,0.999569845958496,-5.0351759404355676e-05,-3.0330747373418608e-05,-3.58895480749643e-07,0.11951125728429415,0.3293607875615584,-0.3457040024128939,-0.5738996319580266,1.37e-05,1.094007183129077e-14,17156.194483400872,0.10491720653677106,-0.10740483489300456,6.992879319182075,1.4174961174497185,-0.6810648608061576,181,60.0,1.094007183129077e-14,0.0030082874460816583,-2.5216806686512796,-0.42889074822626083
lithiation,0.55,0.5361488210915297,0.5462647557750078,16,4.41546e-05,3.29108807493036e-17,3.2910880749303604e-13,SPMe,sintef_graphite_ocp_lith_capmatch_v1_v2,0.5361488210915297,4.41546e-05,1799.9799999999814,0.5361488210915297,0.5475142963525225,0.5543322791076407,0.006817982755118246,0.0592961989461888,0.05806515514866728,0.05876406805796661,0.05672603237465619,-2.0380356833104227,-1.2310437975215223,-1.3391227740110896,-0.7385037416514708,-0.6006190323596186,-0.36722521716632595,-0.12860631022532598,-0.06722603658304853,-0.7385037416514708,1000.0000000000002,999.5300924377834,-0.46990756221680385,-0.00046990756221680375,0.5514832216910346,0.3041337438067228,2.1362668911242926,1.2870463332041298,0.6458568972788955,0.995431897361931,0.9995694732410444,-5.0352573241905036e-05,-3.0336141531585292e-05,-3.5881337419243665e-07,0.11950728518508943,0.3292433688467093,-0.3456982574226972,-0.5737973238406653,1.37e-05,1.0940071723930129e-14,17156.194651763573,0.10491720550716369,-0.10740483489300456,6.992879319182075,1.4174961244050337,-0.8100378915757087,181,60.0,1.0940071723930129e-14,0.0030082874756035554,-2.521680664389321,-0.5169353919701335
lithiation,0.55,0.5361488210915297,0.5462647557750078,16,4.41546e-05,3.29108807493036e-17,3.2910880749303604e-13,DFN,sintef_graphite_ocp_lith_capmatch_v1_v2,0.5361488210915297,4.41546e-05,1799.9799999999814,0.53614882109153,0.5475142963473028,0.5543322447785596,0.006817948431256826,0.059296198946188775,0.058065155149191645,0.05876479444620611,0.056726902935280946,-2.037891510925163,-1.231043796997129,-1.3382522139106998,-0.7384999800264525,-0.5997522338842474,-0.3672252475325072,-0.12773787063076625,-0.06689689203840246,-0.7384999800264525,1000.0000000000002,999.5315250632807,-0.4684749367195309,-0.0004684749367195308,0.5518391618186643,0.304526460516726,2.1378799296144617,1.2909566311847052,0.6441097647195837,0.9954673437020732,0.9995765031862313,-5.0390593134951037e-05,-3.042830865091043e-05,-3.578427342079303e-07,0.11932580022128136,0.32724850442800957,-0.3454356672685688,-0.5720563822107132,1.37e-05,1.094007347571006e-14,17156.19190462686,0.1049172223070403,-0.10740483489300456,6.992879319182075,1.4174960109167023,-0.8076897914757464,181,60.0,1.094007347571006e-14,0.00300828699390134,-2.521680733930757,-0.516374965240863
lithiation,0.6000000000000001,0.6128317503727696,0.6228782090637263,3,4.41546e-05,2.840691300883636e-16,2.840691300883636e-12,SPM,sintef_graphite_ocp_lith_capmatch_v1_v2,0.6128317503727696,4.41546e-05,1799.9799999999814,0.6128317503727696,0.6241972256337626,0.631656103768109,0.007458878134346425,0.052399377138249964,0.05191899644186591,0.05192035589157628,0.05124445278724633,-0.6759031043299459,-0.48038069638405706,-0.6745436546195736,-0.1918353425654079,-0.4827083120541656,-0.378316006418431,0.0,0.0,-0.1918353425654079,1000.0,1000.0,0.0,0.0,0.2843927761407799,0.08087925112105974,0.6722699732909574,1.0346031032175944,0.2755648681526068,0.9895639218840409,0.9971248821487597,-1.5845643261667238e-05,-2.4385964482017128e-05,1.5309329445472153e-07,0.08142725898518227,0.034380302256053374,-0.28535461970184095,-0.18541926074724108,1.37e-05,9.796015467171963e-15,19159.830915843242,0.09394550546432953,-0.047583387056787024,6.992879319182075,0.6636494738430525,-0.5627484908457339,181,60.0,9.796015467171963e-15,0.028998436256080378,-1.5376254208481483,-1.0921628786274544
lithiation,0.6000000000000001,0.6128317503727696,0.6228782090637263,3,4.41546e-05,2.840691300883636e-16,2.840691300883636e-12,SPMe,sintef_graphite_ocp_lith_capmatch_v1_v2,0.6128317503727696,4.41546e-05,1799.9799999999814,0.6128317503727696,0.6241972256337622,0.6316561002756189,0.007458874641856683,0.052399377138249964,0.05191899644186592,0.05185854056298518,0.05111536323737167,-0.743177325613513,-0.4803806963840432,-0.8036332044942529,-0.1918352714528268,-0.611797933041426,-0.378404117848135,-0.12860631022532945,-0.067226036583052,-0.1918352714528268,1000.0000000000002,999.5300924377833,-0.46990756221691754,-0.00046990756221691743,0.23870998657099254,0.05698245768872344,0.6722863840993033,1.0347040062501156,0.27562912694292213,0.989560462731429,0.9971245539361614,-1.5846030070278387e-05,-2.4388342802514657e-05,1.531289941793381e-07,0.08142322331625254,0.03437357165108901,-0.2853475482919952,-0.18540111016681915,1.37e-05,9.796015417561201e-15,19159.83101287594,0.09394550498855363,-0.047583387056787024,6.992879319182075,0.6636494755235395,-0.6917896300996582,181,60.0,9.796015417561201e-15,0.02899843640293953,-1.5376254186487153,-1.2442588233023593
lithiation,0.6000000000000001,0.6128317503727696,0.6228782090637263,3,4.41546e-05,2.840691300883636e-16,2.840691300883636e-12,DFN,sintef_graphite_ocp_lith_capmatch_v1_v2,0.6128317503727696,4.41546e-05,1799.9799999999814,0.6128317503727702,0.6241972256291304,0.631656105698396,0.00745888006926565,0.052399377138249936,0.05191899644200877,0.051859249225985324,0.05111695479736833,-0.7422944286169936,-0.4803806962411644,-0.8020416446404416,-0.19183538201195116,-0.6102062626284904,-0.37840866325911104,-0.1265040570652992,-0.06623928570524747,-0.1923334653149006,1000.0000000000002,999.537069369041,-0.46293063095924936,-0.00046293063095924927,0.23918381706719447,0.05720889834683315,0.6716896471692315,1.0276845229512004,0.2710270012110031,0.9905867644472265,0.997847704139876,-1.5831964767809663e-05,-2.4222891075299552e-05,1.505722292531061e-07,0.08156805628641021,0.03484478509944697,-0.285601218986212,-0.18666757913319326,1.37e-05,9.796022387057897e-15,19159.817381386172,0.09394557182724862,-0.047583387056787024,6.992879319182075,0.6636492394428394,-0.6886515196122822,181,60.0,9.796022387057897e-15,0.02899841577165688,-1.5376257276328023,-1.2425364152215352
lithiation,0.65,0.6477633361147114,0.6578845730561488,21,4.41546e-05,1.1350176156358868e-17,1.1350176156358869e-13,SPM,sintef_graphite_ocp_lith_capmatch_v1_v2,0.6477633361147114,4.41546e-05,1799.9799999999814,0.6477633361147115,0.6591288113757043,0.6667560112248772,0.007627199849172817,0.051395398043800375,0.05128610414777379,0.05090897674231646,0.05073409482719604,-0.17488191512041867,-0.10929389602658268,-0.552009320577751,-0.06048673951523226,-0.4915225810625187,-0.38713027542678236,0.0,0.0,-0.06048673951523226,1000.0,1000.0,0.0,0.0,0.10957557646295693,0.012006806957189321,0.140830206420431,0.020427340711976723,0.09156987609954872,0.961832650462906,0.9803247392877342,-3.319418239789954e-06,-4.814797128629524e-07,-5.087271864106805e-08,0.18447126165741667,8.76792213738853,-0.42950117771365504,-2.961067736035184,1.37e-05,9.524258143435922e-15,19706.52172309663,0.09133930509362041,-0.013724346513459279,6.992879319182075,0.19412623364748094,-0.5270622050318197,181,60.0,9.524258143435922e-15,0.0011917123607345062,-2.9238285560222335,-1.9205724718016195
lithiation,0.65,0.6477633361147114,0.6578845730561488,21,4.41546e-05,1.1350176156358868e-17,1.1350176156358869e-13,SPMe,sintef_graphite_ocp_lith_capmatch_v1_v2,0.6477633361147114,4.41546e-05,1799.9799999999814,0.6477633361147115,0.6591288113757048,0.6667560076271859,0.0076271962514811165,0.051395398043800375,0.051286104147773785,0.05084716153508923,0.05060500331880217,-0.2421582162870639,-0.10929389602658962,-0.6811008289716175,-0.060486707738866,-0.6206141212327515,-0.3872203060394568,-0.1286063102253261,-0.06722603658305135,-0.060486707738866,1000.0000000000002,999.5300924377827,-0.469907562217486,-0.0004699075622174859,0.08880727370453188,0.00788673186283164,0.14083548320269149,0.020460139955321012,0.09154894446859878,0.9618370320629496,0.9803193669153893,-3.319542615431573e-06,-4.822528027374592e-07,-5.086108982799793e-08,0.184457244679669,8.739824123818039,-0.42948485966290945,-2.9563193541662645,1.37e-05,9.524258109387918e-15,19706.521793544922,0.09133930476709409,-0.013724346513459279,6.992879319182075,0.19412623399446916,-0.6561266164738857,181,60.0,9.524258109387918e-15,0.0011917123649947254,-2.9238285544696865,-2.1031029242902624
lithiation,0.65,0.6477633361147114,0.6578845730561488,21,4.41546e-05,1.1350176156358868e-17,1.1350176156358869e-13,DFN,sintef_graphite_ocp_lith_capmatch_v1_v2,0.6477633361147114,4.41546e-05,1799.9799999999814,0.647763336114711,0.6591288113708595,0.6667561181934785,0.007627306822618918,0.05139539804380038,0.051286104147788295,0.05084785573070188,0.050607707583363554,-0.24014814733832462,-0.10929389601208733,-0.6783965644247408,-0.06048768432252022,-0.6179088801022206,-0.38723851014372396,-0.12588085225057732,-0.06590887063722813,-0.060478764429369725,1000.0000000000002,999.5398367271887,-0.4601632728115419,-0.0004601632728115418,0.08916272206332869,0.007949991005742401,0.1424351173314264,0.02537870264101198,0.08902480291302864,0.9666253163752992,0.9837972375256839,-3.3572465628933923e-06,-5.98185081098902e-07,-4.9458773382498443e-08,0.1803431959433945,5.680611421594276,-0.4246683364031212,-2.3834033275117905,1.37e-05,9.52427023749717e-15,19706.496699459673,0.09133942107778774,-0.013724346513459279,6.992879319182075,0.19412611039523975,-0.6526843189791909,181,60.0,9.52427023749717e-15,0.0011917108474802703,-2.923829107496233,-2.0996333626842407
lithiation,0.7000000000000001,0.6936539442461943,0.703706756425276,25,4.41546e-05,4.1732758394918746e-18,4.173275839491874e-14,SPM,sintef_graphite_ocp_lith_capmatch_v1_v2,0.6936539442461943,4.41546e-05,1799.9799999999814,0.6936539442461943,0.7050194195071876,0.7127928754886255,0.00777345598143786,0.05105910403782005,0.05094970220765561,0.05055884941258075,0.05037574692706265,-0.18310248551810238,-0.10940183016443922,-0.5739552805929595,-0.06624976556853651,-0.5077055150244231,-0.403313209388689,0.0,0.0,-0.06624976556853651,1000.0,1000.0,0.0,0.0,0.1154267027565164,0.01332332370924119,0.21775389906509277,0.22432829947660654,0.005000022446011263,0.9915270953764629,0.9915508686752189,-5.1325371361323705e-06,-5.287498100802911e-06,2.7778211124630916e-09,0.09256286988464164,0.08721688333862634,-0.30424146641219313,-0.29532504692055217,1.37e-05,9.296710972735526e-15,20188.86039917113,0.08915708784007843,-0.007648011974352014,6.992879319182075,0.1094944301115344,-0.5117711860271392,181,60.0,9.296710972735526e-15,0.00044889809436163443,-3.347852238238319,-1.8753874201717133
lithiation,0.7000000000000001,0.6936539442461943,0.703706756425276,25,4.41546e-05,4.1732758394918746e-18,4.173275839491874e-14,SPMe,sintef_graphite_ocp_lith_capmatch_v1_v2,0.6936539442461943,4.41546e-05,1799.9799999999814,0.6936539442461943,0.7050194195071874,0.7127928719263096,0.007773452419122195,0.05105910403782005,0.05094970220765561,0.050497034464702856,0.05024665195219967,-0.2503825125031861,-0.10940183016443922,-0.7030502554559379,-0.06624972343628743,-0.6368005320196504,-0.40340671682633306,-0.12860631022534721,-0.06722603658306783,-0.06624972343628743,1000.0000000000002,999.5300924377827,-0.469907562217486,-0.0004699075622174859,0.09423184604822249,0.008879640809655904,0.2177584296323376,0.22434595305035776,0.005010002873610878,0.9915281498209669,0.9915520171533017,-5.132643923219681e-06,-5.287914201838313e-06,2.7833658560711393e-09,0.0925589005682659,0.08720304693276952,-0.3042349430428167,-0.2953016202677688,1.37e-05,9.296710952876058e-15,20188.860442298213,0.08915708764962266,-0.007648011974352014,6.992879319182075,0.1094944302284844,-0.6408519894232495,181,60.0,9.296710952876058e-15,0.0004488980953205625,-3.347852237310587,-2.051604601511874
lithiation,0.7000000000000001,0.6936539442461943,0.703706756425276,25,4.41546e-05,4.1732758394918746e-18,4.173275839491874e-14,DFN,sintef_graphite_ocp_lith_capmatch_v1_v2,0.6936539442461943,4.41546e-05,1799.9799999999814,0.6936539442461942,0.7050194195026727,0.7127928842015403,0.007773464698867638,0.05105910403782005,0.0509497022077205,0.050497702983788334,0.05024904389948853,-0.24865908429980155,-0.10940183009954668,-0.7006583082319675,-0.06624986868289384,-0.6344084395490737,-0.40342911773336154,-0.12618843001273514,-0.0660724362469477,-0.06624386758462969,1000.0000000000002,999.5384604671474,-0.46153953285283933,-0.00046153953285283923,0.09455374738946283,0.00894041114539035,0.2198950007388031,0.2202927296183953,0.0003024843636990138,0.9936928954487756,0.9936929809554799,-5.18300366692578e-06,-5.192378278601546e-06,1.6804873592985307e-10,0.09076937221636618,0.090441907838894,-0.30127955824510594,-0.3007356111917809,1.37e-05,9.296716799517883e-15,20188.847745661496,0.08915714371994261,-0.007648011974352014,6.992879319182075,0.1094943957983286,-0.6372837243256921,181,60.0,9.296716799517883e-15,0.00044889781301161026,-3.347852510435512,-2.048642508713196
lithiation,0.75,0.7439177546984188,0.7539704758072518,25,4.41546e-05,2.108676977795371e-17,2.108676977795371e-13,SPM,sintef_graphite_ocp_lith_capmatch_v1_v2,0.7439177546984188,4.41546e-05,1799.9799999999814,0.7439177546984188,0.7552832299594112,0.7631527043377104,0.007869474378299213,0.050425375385555506,0.050179748783994095,0.049902893331672075,0.04948380390450302,-0.41908942716905456,-0.24562660156141058,-0.6959448794910741,-0.1623307579171479,-0.5336141215739263,-0.4292218159381898,0.0,0.0,-0.1623307579171479,1000.0,1000.0,0.0,0.0,0.23325232026400716,0.05440664490854297,0.45106514405674525,0.327809225359159,0.0937397057558966,0.9962585941424756,0.9982152459561308,-1.0631766469513785e-05,-7.726580465131989e-06,-5.2078192955420375e-08,0.12951590242807431,0.24522192067923124,-0.3598831788623557,-0.4951988698283057,1.37e-05,9.151454363115861e-15,20509.308417301207,0.08776405149193414,-0.01911072508920956,6.992879319182075,0.2757656947432048,-0.5661433587002274,181,60.0,9.151454363115861e-15,0.002304198758062117,-2.6374800617911074,-1.2643480548813133
lithiation,0.75,0.7439177546984188,0.7539704758072518,25,4.41546e-05,2.108676977795371e-17,2.108676977795371e-13,SPMe,sintef_graphite_ocp_lith_capmatch_v1_v2,0.7439177546984188,4.41546e-05,1799.9799999999814,0.7439177546984188,0.7552832299594113,0.7631527010516438,0.00786947109223246,0.050425375385555506,0.050179748783994095,0.049841078900730605,0.04935470354870377,-0.48637535202683546,-0.24562660156141058,-0.8250452352903254,-0.16233067575661952,-0.6627145595337058,-0.4293207443404216,-0.12860631022532532,-0.06722603658304355,-0.16233067575661952,1000.0000000000002,999.530092437783,-0.4699075622172586,-0.0004699075622172585,0.19675366733012759,0.03871200560785452,0.45107416764276814,0.32785349284972026,0.09371290174294594,0.9962597003219993,0.9982151572546286,-1.0631979158657641e-05,-7.727623865687408e-06,-5.206330167165574e-08,0.12951058953775033,0.24515545619593826,-0.3598757973770261,-0.4951317564001912,1.37e-05,9.151454352807713e-15,20509.30844040278,0.08776405139307719,-0.01911072508920956,6.992879319182075,0.27576569489851527,-0.695217094290941,181,60.0,9.151454352807713e-15,0.002304198760657554,-2.6374800613019205,-1.4121543279871547
lithiation,0.75,0.7439177546984188,0.7539704758072518,25,4.41546e-05,2.108676977795371e-17,2.108676977795371e-13,DFN,sintef_graphite_ocp_lith_capmatch_v1_v2,0.7439177546984188,4.41546e-05,1799.9799999999814,0.743917754698418,0.755283229954685,0.7631526018614008,0.007869371906715772,0.050425375385555526,0.05017974878407829,0.049841709492077065,0.04935639360302031,-0.4853158890567519,-0.24562660147723486,-0.8233551810579789,-0.16232819581721292,-0.661026985240766,-0.42933698354712113,-0.12689666254219145,-0.06644920279455475,-0.16232819581721292,1000.0000000000002,999.5352912055803,-0.4647087944199484,-0.00046470879441994826,0.19715452037190995,0.03886990490307785,0.45358462347645734,0.3273582540883213,0.09599881977356035,0.9965207878353296,0.9985506864024722,-1.0691151498856144e-05,-7.71595091128776e-06,-5.333327024387012e-08,0.12807703834811507,0.245890263245867,-0.3578785245696018,-0.49587323304032754,1.37e-05,9.151455992362132e-15,20509.304766000878,0.08776406711669148,-0.01911072508920956,6.992879319182075,0.2757656701957311,-0.6920193699273963,181,60.0,9.151455992362132e-15,0.0023041983478424496,-2.637480139109157,-1.4103865218878757
lithiation,0.8,0.7964635784778051,0.8065452782506355,26,4.41546e-05,5.770052288082011e-17,5.770052288082011e-13,SPM,sintef_graphite_ocp_lith_capmatch_v1_v2,0.7964635784778051,4.41546e-05,1799.9799999999814,0.7964635784778051,0.8078290537387981,0.8157557853032795,0.007926731564481426,0.04904053641003526,0.04856722825822214,0.048482915002532316,0.047688574858640996,-0.79434014389132,-0.4733081518131163,-0.8786533995811461,-0.3035602989815839,-0.5750931005995621,-0.47070079496383027,0.0,0.0,-0.3035602989815839,1000.0,1000.0,0.0,0.0,0.34548355372697703,0.11935888589582103,0.8923790554235337,0.7526756412536112,0.10624850372915873,0.9970553011137869,0.997698046531141,-2.1033692903468387e-05,-1.7740833559272363e-05,-5.9027602378448553e-08,0.11571541215149857,0.16265754804380136,-0.34016968141134885,-0.40330825437102247,1.37e-05,9.066339666656907e-15,20701.84957775889,0.08694778663321931,-0.03607577027460544,6.992879319182075,0.523007302620379,-0.6352896950055364,181,60.0,9.066339666656907e-15,0.006364257793365513,-2.1962522369499426,-0.9231452435875201
