cell,model,rate,c_rate,rate_label,rate_slug,source_rate,parameter_set,capacity_metric_type,capacity_is_predictive,rmse_time_aligned_mV,mae_time_aligned_mV,bias_time_aligned_mV,max_abs_error_mV,coverage_fraction,residual_std_mV,current_rms_A,current_peak_discharge_A,current_peak_charge_A,protocol_id,profile_kind,source_file,source_cycle,source_step,source_soc_percent,initial_soc,initial_soc_source,identification,initial_state_type,initial_state_value,initial_state_source,initial_state_history_replayed,initial_state_is_exact_electrochemical_state,initial_state_purpose,initial_state_fitted_to_voltage,ambient_temperature_source,measured_cell_temperature_role,initial_temperature_C,Q_exp_reported_Ah,Q_exp_integrated_Ah,Q_sim_Ah,experimental_window_charge_Ah,simulated_forced_window_charge_Ah,capacity_error_pct,ambient_temperature_C,median_current_A,c_rate_measured,experimental_duration_s,simulation_duration_s,n_comparison_points,runtime_s
008,SPME,DST,,DST,DST,DST,Prada2013,forced_current_window,False,211.576162795273,146.18235817991336,119.64542964190306,1174.6536675174575,1.0,174.49769003908415,1.0315573294252403,3.8495328426361084,1.9249918460845947,DST,dynamic,A1-008-DST-US06-FUDS-25-20120827.xlsx,1,8,,0.995,"protocol full charge (CC-CV to 3.6 V); SOC mapped through Prada2013 OCV, see docs/v04_a123_parameter_audit.md",,surrogate_ocv_mapped_soc,0.995,"protocol full charge; SOC is the highest audited value that does not place the Prada2013 model at its own upper-cutoff event boundary (model rest V 3.484 V vs measured 3.554 V; replay RMSE insensitive over SOC 0.98-0.995, LFP plateau). Do NOT report this as 'the cell is at 99.5% SOC'.",False,False,stable surrogate initialization,False,assumed_from_preprofile_rest_cell_temperature,validation_target_only,26.825735092163086,1.0435148638200313,1.0402618723829764,1.0421043896067692,1.0402618723829764,1.0421043896067692,-0.1351657041183633,26.825735092163086,0.48136085271835327,0.20928732726884927,7460.715811408664,7460.715811408664,2000,0.5885275610016834
008,SPME,FUDS,,FUDS,FUDS,FUDS,Prada2013,forced_current_window,False,226.6993778940108,155.3721433444403,124.98637633244627,1216.4291235376843,1.0,189.13226501265098,1.0955189082528864,3.8495328426361084,2.061053991317749,FUDS,dynamic,A1-008-DST-US06-FUDS-25-20120827.xlsx,1,24,,0.995,"protocol full charge (CC-CV to 3.6 V); SOC mapped through Prada2013 OCV, see docs/v04_a123_parameter_audit.md",,surrogate_ocv_mapped_soc,0.995,"protocol full charge; SOC is the highest audited value that does not place the Prada2013 model at its own upper-cutoff event boundary (model rest V 3.484 V vs measured 3.554 V; replay RMSE insensitive over SOC 0.98-0.995, LFP plateau). Do NOT report this as 'the cell is at 99.5% SOC'.",False,False,stable surrogate initialization,False,assumed_from_preprofile_rest_cell_temperature,validation_target_only,26.92259693145752,1.0573561190371898,1.058533144208603,1.0608446554239888,1.058533144208603,1.0608446554239888,0.3299301270394608,26.92259693145752,0.24388352036476135,0.10603631320207016,7605.717300356799,7605.717300356799,2000,0.5987813389983785
008,SPME,US06,,US06,US06,US06,Prada2013,forced_current_window,False,209.0311592616185,146.51738209625518,132.4421360222345,1209.2449228434816,1.0,161.719220094966,0.9174235332447643,3.8453822135925293,0.8269298672676086,US06,dynamic,A1-008-DST-US06-FUDS-25-20120827.xlsx,1,16,,0.995,"protocol full charge (CC-CV to 3.6 V); SOC mapped through Prada2013 OCV, see docs/v04_a123_parameter_audit.md",,surrogate_ocv_mapped_soc,0.995,"protocol full charge; SOC is the highest audited value that does not place the Prada2013 model at its own upper-cutoff event boundary (model rest V 3.484 V vs measured 3.554 V; replay RMSE insensitive over SOC 0.98-0.995, LFP plateau). Do NOT report this as 'the cell is at 99.5% SOC'.",False,False,stable surrogate initialization,False,assumed_from_preprofile_rest_cell_temperature,validation_target_only,26.78154468536377,1.0576189509577376,1.0634266571016775,1.0657412984361256,1.0634266571016775,1.0657412984361256,0.7679842982231693,26.78154468536377,0.4117056429386139,0.17900245345157126,7184.041438723565,7184.041438723565,2000,0.6198275999995531
