time_s,voltage_exp_V,voltage_sim_V,residual_V
0.0,3.5549049377441406,3.4837894794216266,-0.07111545832251398
3.020056011624547,3.5542893409729004,3.4837824467789007,-0.07050689419399969
7.034072391656082,3.5518271923065186,3.4832180334397247,-0.06860915886679386
10.05221515393714,3.2311301231384277,3.395162748458416,0.1640326253199884
14.068645230829134,3.2132794857025146,3.371391138893586,0.15811165319107134
17.08465570172848,3.249596357345581,3.3743349181126296,0.12473856076704859
21.115781612403225,3.2160494327545166,3.3635954432565076,0.147546010501991
25.134935663620126,3.5342843532562256,3.4395508726748414,-0.0947334805813842
28.16012973139368,3.4342586994171143,3.4221775855716583,-0.01208111384545596
32.17432396277218,3.532437562942505,3.45267000577201,-0.079767557170495
35.18147959232738,3.5816810131073,3.470836061875688,-0.11084495123161187
39.210776174848434,3.491504192352295,3.4517715569670457,-0.03973263538524918
42.22386595705393,3.485964298248291,3.44912833791489,-0.036835960333401196
46.246284080956684,3.485964298248291,3.4489744585639714,-0.03698983968431957
50.27623470988328,3.226513624191284,3.378993768126455,0.15248014393517062
53.300375143157,3.0520076751708984,3.334534711990827,0.2825270368199284
57.31468563234375,2.974757194519043,3.3074851576185518,0.3327279630995088
60.330802737062186,3.185580015182495,3.3362277685983885,0.15064775341589343
64.35698153156045,3.117562770843506,3.323971104305821,0.20640833346231524
68.37406065038886,3.3099193572998047,3.3607848230560453,0.050865465756240624
71.38728324366821,3.415484666824341,3.389206397496891,-0.0262782693274497
75.42048293185144,3.4167158603668213,3.396144384854149,-0.020571475512672244
78.43174723550692,3.360085964202881,3.3834375686501823,0.023351604447301444
82.4478358532142,3.2680625915527344,3.359683976366645,0.09162138481391047
85.46199774798515,3.016306161880493,3.308969963389113,0.29266380150862004
89.477338389137,2.937209129333496,3.287269175396852,0.35006004606335583
93.49438555631423,3.0467755794525146,3.29779777238516,0.25102219293264527
96.5005329766027,3.3262312412261963,3.351256425879564,0.02502518465336756
100.53286111618945,3.412714719772339,3.3762080352509303,-0.036506684521408594
