time_s,voltage_exp_V,voltage_sim_V,residual_V
0.0,0.0824038908,0.10984888941714693,0.02744499861714693
59.99900000001071,0.0966956839,0.11655893144489966,0.019863247544899668
129.9990000000107,0.1093002856,0.11727844096995615,0.00797815536995615
209.9990000000107,0.1107856184,0.11728956616414113,0.006503947764141135
279.9990000000107,0.1114801168,0.11703700934288638,0.0055568925428863825
359.9990000000107,0.1120612025,0.11658332445845768,0.004522121958457678
429.9990000000107,0.1124718189,0.11619887903768256,0.00372706013768255
509.9990000000107,0.1129113585,0.11581711254224589,0.002905754042245884
579.9990000000107,0.1132307947,0.115541996542115,0.0023112018421150016
649.9990000000107,0.1134968847,0.11528494468229175,0.0017880599822917564
729.9990000000107,0.1137874275,0.11503126313387439,0.001243835633874396
799.9990000000107,0.1140431464,0.11481487173094149,0.0007717253309414834
879.9990000000107,0.1142677218,0.11464688348488683,0.00037916168488683066
949.9990000000107,0.1144448668,0.11447605905368452,3.119225368451717e-05
1029.9990000000107,0.1146568358,0.11428955662527929,-0.00036727917472070826
1099.9990000000107,0.1147717237,0.11414567953133384,-0.0006260441686661566
1169.9990000000107,0.1149229258,0.11400206077933019,-0.0009208650206698199
1249.9990000000107,0.115021497,0.11385597658105392,-0.0011655204189460755
1319.9990000000107,0.1151504666,0.11372963385927941,-0.0014208327407205928
1399.9990000000107,0.1152082831,0.11364038866966852,-0.001567894430331479
1469.9990000000107,0.1152987182,0.11358029825337003,-0.0017184199466299677
1549.9990000000107,0.1153202057,0.11348660163652965,-0.0018336040634703427
1619.9990000000107,0.1153557897,0.11339314887965274,-0.001962640820347264
1689.9990000000107,0.1154150814,0.11329660427741459,-0.0021184771225854077
1769.9990000000107,0.1153780222,0.11318316682430993,-0.002194855375690072
1839.9990000000107,0.1153928488,0.11310714594379172,-0.0022857028562082854
1919.9990000000107,0.1154143363,0.11302976545553028,-0.002384570844469719
1989.9990000000107,0.1153913587,0.11295913600910429,-0.0024322226908957134
2069.9990000000107,0.1153305918,0.1128867498885639,-0.0024438419114361093
2139.9990000000107,0.1152809262,0.11285776069036255,-0.0024231655096374483
2209.9990000000107,0.1152720302,0.11281663650678553,-0.002455393693214472
2289.9990000000107,0.115261659,0.11275703712667291,-0.0025046218733270897
2359.9990000000107,0.115189746,0.11269439217685598,-0.002495353823144017
2439.9990000000107,0.1151297092,0.11264206695348833,-0.0024876422465116704
2509.9990000000107,0.1151059866,0.1126157866079256,-0.0024901999920744072
2589.9990000000107,0.1150163114,0.11260933225930392,-0.0024069791406960833
2659.9990000000107,0.1149673909,0.11259160642459726,-0.002375784475402737
