cell,model,rate,c_rate,rate_label,rate_slug,source_rate,parameter_set,capacity_metric_type,capacity_is_predictive,rmse_time_aligned_mV,mae_time_aligned_mV,bias_time_aligned_mV,max_abs_error_mV,coverage_fraction,residual_std_mV,current_rms_A,current_peak_discharge_A,current_peak_charge_A,protocol_id,profile_kind,source_file,source_cycle,source_step,source_soc_percent,initial_soc,initial_soc_source,identification,initial_state_type,initial_state_value,initial_state_source,initial_state_history_replayed,initial_state_is_exact_electrochemical_state,initial_state_purpose,initial_state_fitted_to_voltage,ambient_temperature_source,measured_cell_temperature_role,initial_temperature_C,Q_exp_reported_Ah,Q_exp_integrated_Ah,Q_sim_Ah,experimental_window_charge_Ah,simulated_forced_window_charge_Ah,capacity_error_pct,ambient_temperature_C,median_current_A,c_rate_measured,experimental_duration_s,simulation_duration_s,n_comparison_points,runtime_s
007,SPME,DST,,DST,DST,DST,Prada2013,forced_current_window,False,199.6863486770989,132.3497312878575,114.27439096649222,1251.055448965281,1.0,163.75592025093076,1.037860165424164,3.84921932220459,1.9252712726593018,DST,dynamic,A1-007-DST-US06-FUDS-25-20120827.xlsx,1,8,,0.995,"protocol full charge (CC-CV to 3.6 V); SOC mapped through Prada2013 OCV, see docs/v04_a123_parameter_audit.md",,surrogate_ocv_mapped_soc,0.995,"protocol full charge; SOC is the highest audited value that does not place the Prada2013 model at its own upper-cutoff event boundary (model rest V 3.484 V vs measured 3.554 V; replay RMSE insensitive over SOC 0.98-0.995, LFP plateau). Do NOT report this as 'the cell is at 99.5% SOC'.",False,False,stable surrogate initialization,False,assumed_from_preprofile_rest_cell_temperature,validation_target_only,27.080159187316895,1.0355555055760157,1.0390339511931055,1.0408818193652893,1.0390339511931055,1.0408818193652893,0.5143436310843539,27.080159187316895,0.4806569516658783,0.20898128333299057,7387.429972633699,7387.429972633699,2000,0.6603400320018409
