time_s,voltage_exp_V,voltage_sim_V,residual_V
0.0,1.0567988157,1.0701061929205016,0.013307377220501682
80.0,0.9341790676,0.6483150023950718,-0.28586406520492824
160.0,0.8567634821,0.5567307578253445,-0.30003272427465544
240.0,0.792222321,0.4830086239208361,-0.3092136970791639
320.0,0.748649776,0.42541631550108805,-0.323233460498912
400.0,0.7211719751,0.39223784011191165,-0.3289341349880883
480.0,0.70250386,0.359188819941968,-0.343315040058032
560.0,0.6882587075,0.33057732022897407,-0.3576813872710259
640.0,0.6760571599,0.3030113047043189,-0.3730458551956811
720.0,0.6653167009,0.27837506409880997,-0.38694163680119
800.0,0.6547184587,0.25612769794419254,-0.39859076075580746
880.0,0.6447933316,0.23592187307846973,-0.40887145852153023
960.0,0.6353158355,0.21778210425481864,-0.4175337312451814
1040.0,0.6260082126,0.20158251865787696,-0.424425693942123
1130.0,0.6156613231,0.18629636884028727,-0.4293649542597127
1210.0,0.6067013144,0.17503014785880597,-0.431671166541194
1290.0,0.5979465246,0.16528742219045567,-0.4326591024095443
1370.0,0.5897315145,0.15685560575252366,-0.4328759087474764
1450.0,0.5811932087,0.14937733552364987,-0.4318158731763502
1530.0,0.5725319982,0.1426132640256311,-0.4299187341743689
1610.0,0.5652382374,0.13679309465331324,-0.42844514274668677
1690.0,0.5563768148,0.13194529824177662,-0.4244315165582234
1770.0,0.5482937098,0.1279682125537521,-0.4203254972462479
1850.0,0.5409066081,0.12477651830862405,-0.416130089791376
1930.0,0.5331125855,0.1221295912079331,-0.41098299429206686
2010.0,0.5289565325,0.11993238903802818,-0.4090241434619718
2090.0,0.5188987851,0.11806703246679837,-0.4008317526332016
2180.0,0.5101219416,0.1161822590638554,-0.39393968253614464
2260.0,0.5031595826,0.11469430710063032,-0.3884652754993697
2340.0,0.500626862,0.1132582697185677,-0.3873685922814323
2420.0,0.4935510457,0.1118971785118767,-0.38165386718812333
2500.0,0.4844273031,0.1105526526131114,-0.3738746504868886
2580.0,0.4797583222,0.10915856385822222,-0.3705997583417778
2660.0,0.4781268537,0.10776158892084389,-0.3703652647791561
2740.0,0.4676763117,0.10635004902206367,-0.3613262626779363
2820.0,0.4651524723,0.10489952144739544,-0.36025295085260456
2900.0,0.4604775608,0.10347564772941961,-0.3570019130705804
2980.0,0.4530164003,0.10197527806646017,-0.35104112223353984
3060.0,0.4461675286,0.10047962506677557,-0.3456879035332244
3140.0,0.4401147068,0.098989344984064,-0.341125361815936
3230.0,0.4370993972,0.09730865370114256,-0.33979074349885746
3310.0,0.4286576211,0.09583607069988849,-0.3328215504001115
3390.0,0.4284945428,0.09437488494868872,-0.33411965785131126
3470.0,0.4296167493,0.09292899792673005,-0.33668775137326995
3550.0,0.4324260056,0.09150076414524007,-0.34092524145475994
3630.0,0.423374176,0.09012787961929292,-0.3332462963807071
3710.0,0.4155068696,0.08882124711409942,-0.3266856224859006
3790.0,0.4121832252,0.08755440178315518,-0.32462882341684485
3870.0,0.4050512016,0.08633368838212724,-0.3187175132178728
3950.0,0.4024094939,0.08517090796705935,-0.3172385859329407
4030.0,0.3960542679,0.08406705747562666,-0.31198721042437333
4110.0,0.3941219151,0.0830175334494044,-0.3111043816505956
4190.0,0.392629832,0.0819950267817429,-0.3106348052182571
4270.0,0.3921843469,0.08106057719204607,-0.3111237697079539
4360.0,0.3875754774,0.08007825309720838,-0.3074972243027916
4440.0,0.382815361,0.07925663378963532,-0.3035587272103647
4520.0,0.3793657124,0.07852277007824379,-0.30084294232175623
4600.0,0.3773014247,0.07789991292436245,-0.29940151177563756
4680.0,0.3741808832,0.07727222275559127,-0.2969086604444087
4760.0,0.3688137233,0.07666634274105638,-0.2921473805589436
4840.0,0.3649238348,0.07615405801549421,-0.28876977678450577
4920.0,0.3634473085,0.07566774273701692,-0.2877795657629831
5000.0,0.360886395,0.07520277352921598,-0.2856836214707841
5080.0,0.3589585125,0.07476773001285603,-0.28419078248714397
5160.0,0.3551827371,0.07434058852563843,-0.2808421485743615
5240.0,0.3527752757,0.0739302916335579,-0.2788449840664421
5320.0,0.3490150869,0.07357488756170737,-0.2754401993382926
5410.0,0.3461999595,0.07316383891344144,-0.2730361205865586
5490.0,0.342530936,0.07280302867616611,-0.2697279073238339
5570.0,0.3392784595,0.07250759696230741,-0.2667708625376926
5650.0,0.3378293812,0.07220976970625893,-0.2656196114937411
5730.0,0.3370088637,0.07191320604667334,-0.26509565765332666
5810.0,0.3327550292,0.07167365351544992,-0.2610813756845501
5890.0,0.3293654323,0.07141006699790164,-0.25795536530209834
5970.0,0.3262263834,0.07120395754789245,-0.25502242585210755
6050.0,0.3235565424,0.07100760033912741,-0.2525489420608726
6130.0,0.3217754066,0.07080710816285149,-0.2509682984371485
6210.0,0.3185978234,0.07060666232158236,-0.24799116107841762
6290.0,0.3158968389,0.0704212085647539,-0.24547563033524608
6370.0,0.313013494,0.07024444078336452,-0.2427690532166355
6460.0,0.3109818399,0.07001797670129678,-0.24096386319870322
6540.0,0.3083853722,0.06983716240040946,-0.23854820979959054
6620.0,0.3054953814,0.0696459364081972,-0.23584944499180277
6700.0,0.3028129041,0.06946645958776156,-0.23334644451223846
6780.0,0.3004387915,0.06927455980508515,-0.23116423169491487
6860.0,0.297783047,0.06907306301722808,-0.22870998398277192
6940.0,0.2951961756,0.06888478960893936,-0.22631138599106065
7020.0,0.2930548489,0.06868308207504889,-0.2243717668249511
7100.0,0.2905473113,0.06847102581389791,-0.2220762854861021
7180.0,0.2884533703,0.06825251524467998,-0.22020085505532003
7260.0,0.2859755158,0.06800474433282268,-0.21797077146717736
7340.0,0.2837333381,0.06776440170418511,-0.21596893639581488
7420.0,0.2813525796,0.06750343148444503,-0.21384914811555494
7500.0,0.2790229321,0.067255954263172,-0.21176697783682802
7590.0,0.2765791714,0.06694346440222533,-0.20963570699777467
7670.0,0.2742999196,0.06661945679064926,-0.20768046280935074
7750.0,0.2720844448,0.06631923134048123,-0.20576521345951876
7830.0,0.2698934078,0.06604112953678273,-0.20385227826321725
7910.0,0.2678010166,0.06569206269750988,-0.20210895390249012
7990.0,0.2655780911,0.06533790027471814,-0.20024019082528188
8070.0,0.2634648979,0.06500561528829346,-0.19845928261170653
8150.0,0.2612812817,0.06466682161033978,-0.19661446008966021
8230.0,0.2591762841,0.06430984219939616,-0.19486644190060382
8310.0,0.2570971549,0.06393234102597822,-0.1931648138740218
8390.0,0.2549876571,0.06352168873651207,-0.19146596836348792
8470.0,0.2529723346,0.06314236823562328,-0.18982996636437674
8550.0,0.2509302795,0.06270653030837722,-0.1882237491916228
8640.0,0.2486770302,0.06226719426267681,-0.1864098359373232
8720.0,0.2466913313,0.06179427951580821,-0.1848970517841918
8800.0,0.2447093278,0.06133937901843832,-0.18336994878156165
8880.0,0.2427829355,0.06089996427746983,-0.18188297122253017
8960.0,0.2408639342,0.06043982617695081,-0.18042410802304917
9040.0,0.2389345616,0.059990457194509704,-0.1789441044054903
9120.0,0.2370556146,0.05958282629316735,-0.17747278830683264
9200.0,0.2352070063,0.05914095277624135,-0.17606605352375865
9280.0,0.2334548086,0.058685305262082536,-0.17476950333791746
9360.0,0.2315735966,0.05821909395329439,-0.1733545026467056
9440.0,0.2297724634,0.05778270437699385,-0.17198975902300614
9520.0,0.2279587239,0.05735683328157324,-0.17060189061842676
9600.0,0.2262354195,0.0569088187618599,-0.1693266007381401
9690.0,0.2242386043,0.056406389982615796,-0.1678322143173842
9770.0,0.2225278765,0.05598162679681096,-0.16654624970318904
9850.0,0.2208038419,0.05554022789252375,-0.16526361400747624
9930.0,0.2191398293,0.055106316333412154,-0.16403351296658786
10010.0,0.2174498588,0.0546877586449718,-0.1627621001550282
10090.0,0.2157791853,0.05429946643109162,-0.16147971886890838
10170.0,0.2141848505,0.0539539405512984,-0.1602309099487016
10250.0,0.2125638276,0.05359822556939987,-0.15896560203060014
10330.0,0.2109576315,0.05326920231615214,-0.15768842918384784
10410.0,0.2093677372,0.052972833532901754,-0.15639490366709824
10490.0,0.2078215778,0.05270396115155296,-0.15511761664844703
10570.0,0.2062642872,0.052434739484742594,-0.15382954771525742
10650.0,0.2047426105,0.05221270833383261,-0.1525299021661674
10730.0,0.2032364756,0.05201710445973125,-0.15121937114026873
10820.0,0.2015487254,0.0518183565366052,-0.1497303688633948
10900.0,0.200074479,0.05160467847895567,-0.14846980052104433
10980.0,0.1986061484,0.0514717520730864,-0.14713439632691358
11059.999999999996,0.1972126812,0.05134872994075787,-0.14586395125924212
11139.999999999996,0.1957991868,0.051260732016410245,-0.14453845478358976
11219.999999999996,0.1944605857,0.05115237292223346,-0.14330821277776654
11299.999999999996,0.1931960732,0.051040938190395554,-0.14215513500960447
11379.999999999996,0.1919241548,0.050985527489838055,-0.14093862731016193
11459.999999999996,0.1906374246,0.05093216221722508,-0.13970526238277492
11539.999999999996,0.1893499494,0.05085769199534453,-0.13849225740465546
11619.999999999996,0.1881314069,0.050823871869596506,-0.1373075350304035
11699.999999999996,0.1869588345,0.050807430973185755,-0.13615140352681426
11779.999999999996,0.1857365668,0.050781381207643264,-0.13495518559235675
11869.999999999996,0.1844476163,0.05074060635149676,-0.13370700994850324
11949.999999999996,0.1832905859,0.05070635843820067,-0.13258422746179932
12029.999999999996,0.1821595132,0.05067963113647944,-0.13147988206352057
12109.999999999996,0.1810677201,0.05067341959012984,-0.13039430050987016
12189.999999999996,0.1799662858,0.05063935229813862,-0.12932693350186136
