Time [s],Current [mA],Discharge capacity [A.h],Voltage [V],Absolute error [V]
5949.1,0.68797,0.0011369,3.9346,0.007739
6009.1,0.68797,0.0011483,3.9319,0.0081284
6069.1,0.68797,0.0011598,3.9293,0.0084404
6129.1,0.68797,0.0011713,3.9266,0.0089435
6189.1,0.68797,0.0011827,3.9239,0.009397
6249.1,0.68797,0.0011942,3.9212,0.0098443
6309.1,0.68797,0.0012057,3.9184,0.010198
6369.1,0.68797,0.0012171,3.9155,0.010534
6429.1,0.68797,0.0012286,3.9125,0.010804
6489.1,0.68797,0.0012401,3.9095,0.011077
6549.1,0.68797,0.0012515,3.9064,0.011397
6609.1,0.68797,0.001263,3.9033,0.011585
6669.1,0.68797,0.0012745,3.9002,0.011816
6729.1,0.68797,0.0012859,3.897,0.012033
6789.1,0.68797,0.0012974,3.8938,0.012254
6849.1,0.68797,0.0013089,3.8906,0.012467
6909.1,0.68797,0.0013203,3.8874,0.012616
6969.1,0.68797,0.0013318,3.8841,0.012637
7029.1,0.68797,0.0013433,3.8809,0.012832
7089.1,0.68797,0.0013547,3.8776,0.013059
7149.1,0.68796,0.0013662,3.8744,0.013256
7209.1,0.68797,0.0013777,3.8713,0.01354
7269.1,0.68797,0.0013891,3.8682,0.013851
7329.1,0.68796,0.0014006,3.8651,0.013964
7389.1,0.68797,0.0014121,3.8618,0.014126
7449.1,0.68796,0.0014235,3.8584,0.014004
7509.1,0.68797,0.001435,3.8551,0.01386
7569.1,0.68797,0.0014465,3.8517,0.013795
7629.1,0.68797,0.0014579,3.8483,0.013651
7689.1,0.68796,0.0014694,3.845,0.013439
7749.1,0.68796,0.0014809,3.8416,0.013171
7809.1,0.68797,0.0014923,3.8383,0.012906
7869.1,0.68797,0.0015038,3.835,0.012579
7929.1,0.68796,0.0015153,3.8318,0.012336
7989.1,0.68797,0.0015267,3.8285,0.012035
8049.1,0.68797,0.0015382,3.8253,0.01174
8109.1,0.68797,0.0015497,3.8222,0.011367
8169.1,0.68797,0.0015611,3.8191,0.010931
8229.1,0.68797,0.0015726,3.816,0.010692
8289.1,0.68797,0.0015841,3.813,0.010285
8349.1,0.68797,0.0015955,3.81,0.0099887
8409.1,0.68797,0.001607,3.8071,0.0095542
8469.1,0.68797,0.0016185,3.8043,0.0092596
8529.1,0.68797,0.0016299,3.8015,0.008929
8589.1,0.68797,0.0016414,3.7988,0.0086384
8649.1,0.68797,0.0016529,3.7961,0.0082589
8709.1,0.68797,0.0016643,3.7935,0.0080315
8769.1,0.68797,0.0016758,3.7909,0.0078606
8829.1,0.68797,0.0016873,3.7884,0.0075176
8889.1,0.68797,0.0016987,3.786,0.0074266
8949.1,0.68797,0.0017102,3.7836,0.0071776
9009.1,0.68797,0.0017217,3.7812,0.0069084
9069.1,0.68797,0.0017331,3.7789,0.0066965
9129.1,0.68797,0.0017446,3.7766,0.0065376
9189.1,0.68797,0.001756,3.7743,0.0064784
9249.1,0.68797,0.0017675,3.7721,0.0061827
9309.1,0.68796,0.001779,3.7699,0.006055
9369.1,0.68796,0.0017904,3.7678,0.0058447
9429.1,0.68796,0.0018019,3.7657,0.0056297
9489.1,0.68796,0.0018134,3.7636,0.005609
9549.1,0.68796,0.0018248,3.7616,0.0054764
9609.1,0.68796,0.0018363,3.7596,0.0054862
9669.1,0.68796,0.0018478,3.7576,0.0053181
9729.1,0.68796,0.0018592,3.7557,0.0052955
9789.1,0.68796,0.0018707,3.7538,0.0053585
9849.1,0.68796,0.0018822,3.7519,0.0052011
9909.1,0.68796,0.0018936,3.75,0.0053108
9969.1,0.68797,0.0019051,3.7481,0.0052138
10029,0.68797,0.0019166,3.7463,0.0051536
10089,0.68797,0.001928,3.7444,0.0051687
10149,0.68797,0.0019395,3.7426,0.0052236
10209,0.68797,0.001951,3.7408,0.0052758
10269,0.68797,0.0019624,3.739,0.0053524
10329,0.68797,0.0019739,3.7372,0.0053387
10389,0.68797,0.0019854,3.7354,0.0054393
10449,0.68797,0.0019968,3.7336,0.005449
10509,0.68797,0.0020083,3.7318,0.0055779
10569,0.68797,0.0020198,3.73,0.0056356
10629,0.68797,0.0020312,3.7282,0.0056079
10689,0.68797,0.0020427,3.7264,0.0056298
10749,0.68797,0.0020542,3.7246,0.0057887
10809,0.68797,0.0020656,3.7229,0.0058837
10869,0.68797,0.0020771,3.7211,0.0059276
10929,0.68797,0.0020886,3.7193,0.0061274
10989,0.68797,0.0021,3.7175,0.0062982
11049,0.68797,0.0021115,3.7157,0.0062475
11109,0.68797,0.002123,3.7139,0.0064301
11169,0.68797,0.0021344,3.712,0.0065269
11229,0.68797,0.0021459,3.7102,0.0066544
11289,0.68796,0.0021574,3.7084,0.0067572
11349,0.68796,0.0021688,3.7067,0.0069347
11409,0.68797,0.0021803,3.7049,0.0070869
11469,0.68796,0.0021918,3.7031,0.0072572
11529,0.68796,0.0022032,3.7013,0.0074459
11589,0.68796,0.0022147,3.6994,0.0075046
11649,0.68796,0.0022262,3.6976,0.0075719
11709,0.68797,0.0022376,3.6957,0.0077984
11769,0.68797,0.0022491,3.6939,0.0077916
11829,0.68796,0.0022606,3.6921,0.0079142
11889,0.68796,0.002272,3.6903,0.0082278
11949,0.68797,0.0022835,3.6884,0.0083803
12009,0.68797,0.002295,3.6866,0.0085397
12069,0.68797,0.0023064,3.6847,0.0086407
12129,0.68797,0.0023179,3.6829,0.0088793
12189,0.68797,0.0023294,3.6811,0.009021
12249,0.68796,0.0023408,3.6792,0.0092757
12309,0.68796,0.0023523,3.6774,0.0094699
12369,0.68796,0.0023638,3.6755,0.0095739
12429,0.68797,0.0023752,3.6736,0.0097951
12489,0.68797,0.0023867,3.6718,0.01001
12549,0.68797,0.0023982,3.6699,0.010058
12609,0.68797,0.0024096,3.668,0.010384
12669,0.68796,0.0024211,3.6661,0.010534
12729,0.68797,0.0024325,3.6643,0.010689
12789,0.68797,0.002444,3.6624,0.010862
12849,0.68797,0.0024555,3.6605,0.011121
12909,0.68797,0.0024669,3.6587,0.011434
12969,0.68797,0.0024784,3.6567,0.011607
13029,0.68797,0.0024899,3.6548,0.011855
13089,0.68797,0.0025013,3.6529,0.012207
13149,0.68797,0.0025128,3.651,0.012442
13209,0.68797,0.0025243,3.6491,0.012727
13269,0.68797,0.0025357,3.647,0.013026
13329,0.68797,0.0025472,3.6448,0.013081
13389,0.68797,0.0025587,3.6422,0.012884
13449,0.68797,0.0025701,3.6395,0.012453
13509,0.68797,0.0025816,3.6368,0.012286
13569,0.68797,0.0025931,3.6341,0.012169
13629,0.68797,0.0026045,3.6314,0.012046
13689,0.68797,0.002616,3.6285,0.011684
13749,0.68797,0.0026275,3.6253,0.01137
13809,0.68797,0.0026389,3.622,0.010769
13869,0.68797,0.0026504,3.6183,0.010171
13929,0.68797,0.0026619,3.6141,0.008871
13989,0.68797,0.0026733,3.6096,0.0077224
14049,0.68797,0.0026848,3.6044,0.0057517
14109,0.68797,0.0026963,3.5992,0.0040726
14169,0.68797,0.0027077,3.5942,0.0029644
14229,0.68797,0.0027192,3.5887,0.0011178
14289,0.68797,0.0027307,3.5833,2.8489e-05
14349,0.68797,0.0027421,3.5783,0.00052123
14409,0.68797,0.0027536,3.573,0.00084468
14465,0.68797,0.0027643,3.5678,0.0010968
14518,0.68797,0.0027743,3.5627,0.0010923
14565,0.68797,0.0027835,3.5579,0.00091195
14609,0.68797,0.0027918,3.5533,0.00055791
14649,0.68797,0.0027995,3.5488,2.8078e-05
14687,0.68797,0.0028068,3.5443,0.00048068
14721,0.68797,0.0028133,3.54,0.001205
14753,0.68797,0.0028193,3.5358,0.0020738
14782,0.68797,0.0028249,3.5318,0.0030544
14810,0.68797,0.0028302,3.5277,0.003993
14835,0.68797,0.0028351,3.5238,0.0050427
14859,0.68797,0.0028396,3.5199,0.0061804
14882,0.68797,0.0028439,3.5161,0.0073693
14903,0.68797,0.0028479,3.5124,0.0086928
14923,0.68797,0.0028517,3.5087,0.0099744
14942,0.68797,0.0028554,3.505,0.011292
14959,0.68797,0.0028587,3.5014,0.012704
14976,0.68797,0.0028619,3.4978,0.014173
14992,0.68797,0.002865,3.4942,0.01558
15007,0.68797,0.0028679,3.4907,0.017052
15022,0.68797,0.0028707,3.4871,0.018538
15036,0.68797,0.0028733,3.4836,0.020037
15049,0.68797,0.0028759,3.4801,0.021531
15061,0.68797,0.0028783,3.4766,0.023049
15074,0.68797,0.0028806,3.4731,0.024498
15085,0.68797,0.0028828,3.4695,0.025952
15097,0.68797,0.0028851,3.4659,0.027295
15108,0.68797,0.0028871,3.4623,0.028751
15118,0.68797,0.0028891,3.4587,0.030156
15128,0.68797,0.0028911,3.455,0.031442
15138,0.68797,0.002893,3.4512,0.032686
15148,0.68797,0.0028948,3.4475,0.03397
15157,0.68797,0.0028965,3.4438,0.035197
15166,0.68797,0.0028982,3.4399,0.036388
15175,0.68797,0.0028999,3.436,0.037453
15183,0.68797,0.0029015,3.4321,0.038554
15191,0.68797,0.0029031,3.4282,0.039661
15199,0.68797,0.0029046,3.4242,0.04063
15207,0.68797,0.0029061,3.42,0.041538
15214,0.68797,0.0029075,3.4159,0.042414
15222,0.68797,0.0029089,3.4117,0.043246
15229,0.68797,0.0029103,3.4075,0.043974
15236,0.68797,0.0029116,3.4032,0.044717
15243,0.68797,0.0029129,3.3989,0.045383
15249,0.68797,0.0029142,3.3945,0.046008
15256,0.68797,0.0029154,3.39,0.0466
15262,0.68797,0.0029167,3.3854,0.047025
15269,0.68797,0.0029178,3.3809,0.047507
15275,0.68797,0.002919,3.3763,0.047928
15280,0.68797,0.0029201,3.3717,0.048327
15286,0.68797,0.0029212,3.3669,0.048554
15292,0.68797,0.0029223,3.3622,0.048873
15297,0.68797,0.0029234,3.3574,0.049105
15303,0.68797,0.0029244,3.3525,0.049162
15308,0.68797,0.0029254,3.3476,0.049265
15313,0.68797,0.0029264,3.3427,0.049439
15318,0.68797,0.0029274,3.3378,0.049473
15323,0.68797,0.0029283,3.3328,0.049514
15328,0.68798,0.0029293,3.3278,0.049537
15333,0.68797,0.0029302,3.3228,0.049503
15338,0.68797,0.0029311,3.3177,0.049404
15342,0.68798,0.0029319,3.3126,0.049356
15347,0.68797,0.0029328,3.3075,0.049272
15351,0.68798,0.0029336,3.3023,0.049128
15356,0.68797,0.0029345,3.2971,0.04894
15360,0.68798,0.0029353,3.2919,0.048739
15364,0.68797,0.0029361,3.2867,0.048551
15368,0.68797,0.0029368,3.2816,0.048387
15372,0.68797,0.0029376,3.2764,0.048162
15376,0.68797,0.0029383,3.2711,0.047916
15380,0.68797,0.0029391,3.2659,0.047709
15383,0.68797,0.0029398,3.2607,0.047512
15387,0.68797,0.0029405,3.2554,0.047228
15391,0.68797,0.0029412,3.2502,0.047051
15394,0.68797,0.0029418,3.245,0.046831
15398,0.68797,0.0029425,3.2397,0.046545
15401,0.68797,0.0029431,3.2345,0.046378
15404,0.68797,0.0029438,3.2292,0.046064
15408,0.68797,0.0029444,3.2238,0.045743
15411,0.68797,0.0029451,3.2185,0.045409
15414,0.68797,0.0029457,3.2132,0.045208
15417,0.68797,0.0029462,3.2079,0.044941
15420,0.68797,0.0029468,3.2025,0.044582
15423,0.68797,0.0029474,3.1972,0.044253
15426,0.68797,0.002948,3.1918,0.043891
15429,0.68797,0.0029485,3.1866,0.043685
15432,0.68797,0.0029491,3.1813,0.043352
15435,0.68797,0.0029496,3.176,0.043067
15438,0.68797,0.0029501,3.1707,0.042799
15440,0.68797,0.0029507,3.1655,0.04253
15443,0.68797,0.0029512,3.1602,0.042295
15446,0.68797,0.0029517,3.1549,0.041918
15448,0.68797,0.0029522,3.1496,0.041671
15451,0.68797,0.0029527,3.1443,0.041393
15453,0.68797,0.0029531,3.139,0.041098
15456,0.68797,0.0029536,3.1337,0.040822
15458,0.68797,0.0029541,3.1284,0.040511
15461,0.68797,0.0029545,3.1231,0.04017
15463,0.68797,0.002955,3.1178,0.039921
15465,0.68797,0.0029555,3.1125,0.039648
15468,0.68797,0.0029559,3.1072,0.039281
15470,0.68797,0.0029563,3.1019,0.039094
15472,0.68797,0.0029568,3.0966,0.038799
15474,0.68797,0.0029572,3.0913,0.038549
15477,0.68797,0.0029576,3.0862,0.038398
15479,0.68797,0.002958,3.0808,0.038102
15481,0.68797,0.0029584,3.0756,0.03784
15483,0.68797,0.0029588,3.0703,0.037546
15485,0.68797,0.0029592,3.0651,0.037383
15487,0.68797,0.0029596,3.0599,0.037194
15489,0.68797,0.00296,3.0546,0.036936
15491,0.68797,0.0029604,3.0495,0.036805
15493,0.68797,0.0029608,3.0443,0.036653
15495,0.68797,0.0029612,3.0391,0.036443
15497,0.68797,0.0029615,3.0339,0.036251
15499,0.68797,0.0029619,3.0287,0.036083
15501,0.68797,0.0029623,3.0236,0.035992
15503,0.68797,0.0029626,3.0185,0.035878
15505,0.68797,0.002963,3.0133,0.035697
15507,0.68797,0.0029633,3.0082,0.035547
15508,0.68797,0.0029637,3.003,0.03535
15510,0.68797,0.002964,2.9979,0.03528
15512,0.68797,0.0029644,2.9928,0.035214
15514,0.68797,0.0029647,2.9877,0.035119
15516,0.68797,0.002965,2.9826,0.035079
15517,0.68797,0.0029654,2.9775,0.034943
15519,0.68797,0.0029657,2.9725,0.034935
15521,0.68797,0.002966,2.9673,0.034814
15522,0.68797,0.0029663,2.9624,0.034919
15524,0.68797,0.0029667,2.9572,0.034724
15526,0.68797,0.002967,2.9522,0.034694
15527,0.68797,0.0029673,2.9471,0.034616
15529,0.68797,0.0029676,2.942,0.034518
15531,0.68797,0.0029679,2.937,0.03453
15532,0.68797,0.0029682,2.9318,0.034398
15534,0.68797,0.0029685,2.9269,0.03446
15535,0.68797,0.0029688,2.9219,0.034465
15537,0.68797,0.0029692,2.9168,0.034387
15539,0.68797,0.0029695,2.9116,0.034258
15540,0.68797,0.0029698,2.9066,0.034222
15542,0.68797,0.0029701,2.9015,0.034201
15543,0.68797,0.0029703,2.8965,0.034182
15545,0.68797,0.0029706,2.8913,0.034034
15546,0.68797,0.0029709,2.8863,0.034034
15548,0.68797,0.0029712,2.8812,0.033956
15549,0.68797,0.0029715,2.8763,0.034031
15551,0.68797,0.0029718,2.8713,0.03403
15552,0.68797,0.0029721,2.8662,0.033954
15554,0.68797,0.0029723,2.8616,0.034371
15555,0.68797,0.0029726,2.8569,0.034678
15556,0.68797,0.0029729,2.8518,0.034637
15558,0.68797,0.0029731,2.8468,0.034645
15559,0.68796,0.0029734,2.8419,0.034805
15561,0.68797,0.0029737,2.8369,0.034868
15562,0.68797,0.0029739,2.8319,0.034837
15564,0.68797,0.0029742,2.8269,0.03493
15565,0.68797,0.0029745,2.8219,0.034937
15566,0.68797,0.0029747,2.8169,0.034941
15568,0.68797,0.002975,2.8121,0.035109
15569,0.68797,0.0029753,2.8071,0.035146
15570,0.68797,0.0029755,2.8022,0.035261
15572,0.68797,0.0029758,2.7974,0.035502
15573,0.68797,0.002976,2.7925,0.035589
15574,0.68797,0.0029763,2.7876,0.035784
15576,0.68797,0.0029765,2.7827,0.035869
15577,0.68798,0.0029768,2.7778,0.035919
15578,0.68797,0.002977,2.773,0.036134
15579,0.68797,0.0029773,2.7681,0.036256
15581,0.68797,0.0029775,2.7633,0.03655
15582,0.68797,0.0029777,2.7584,0.036641
15583,0.68797,0.002978,2.7536,0.036769
15585,0.68797,0.0029782,2.7486,0.036819
15586,0.68797,0.0029785,2.7438,0.037034
15587,0.68797,0.0029787,2.7391,0.037309
15588,0.68797,0.0029789,2.7342,0.037421
15590,0.68797,0.0029792,2.7294,0.037667
15591,0.68798,0.0029794,2.7245,0.037749
15592,0.68797,0.0029797,2.7197,0.037907
15593,0.68797,0.0029799,2.7149,0.038116
15594,0.68797,0.0029801,2.7101,0.038372
15596,0.68798,0.0029803,2.7056,0.038888
15597,0.68797,0.0029806,2.7009,0.039145
15598,0.68797,0.0029808,2.6962,0.039482
15599,0.68797,0.002981,2.6913,0.039698
15600,0.68797,0.0029812,2.6865,0.039862
15602,0.68797,0.0029815,2.6817,0.04009
15603,0.68797,0.0029817,2.6769,0.040247
15604,0.68797,0.0029819,2.6721,0.040512
15605,0.68797,0.0029822,2.6672,0.040599
15606,0.68797,0.0029824,2.6626,0.041047
15607,0.68797,0.0029826,2.6579,0.04143
15608,0.68797,0.0029828,2.6533,0.04179
15610,0.68797,0.002983,2.6484,0.04193
15611,0.68797,0.0029832,2.6437,0.042266
15612,0.68797,0.0029835,2.639,0.042572
15613,0.68798,0.0029837,2.6342,0.042793
15614,0.68797,0.0029839,2.6294,0.042971
15615,0.68797,0.0029841,2.6247,0.043253
15617,0.68797,0.0029843,2.6201,0.043633
15618,0.68798,0.0029846,2.6153,0.043871
15619,0.68797,0.0029848,2.6105,0.044102
15620,0.68797,0.002985,2.6058,0.044397
15621,0.68797,0.0029852,2.6013,0.044844
15622,0.68797,0.0029854,2.5967,0.045283
15623,0.68797,0.0029856,2.5919,0.045492
15624,0.68797,0.0029858,2.5873,0.045837
15625,0.68797,0.0029861,2.5827,0.046285
15627,0.68797,0.0029863,2.5779,0.046557
15628,0.68797,0.0029865,2.5732,0.046854
15629,0.68797,0.0029867,2.5685,0.047081
15630,0.68797,0.0029869,2.5638,0.047449
15631,0.68797,0.0029871,2.5591,0.047807
15632,0.68797,0.0029873,2.5544,0.04807
15633,0.68797,0.0029876,2.5497,0.048422
15634,0.68797,0.0029876,2.5483,0.048372
15634,0.688,0.0029876,2.5483,0.048324
15634,0.645,0.0029876,2.5497,0.0095882
15634,0,0.0029876,2.5716,0.026432
15634,0,0.0029876,2.5723,0.021969
15634,0,0.0029876,2.5728,0.017196
15634,0,0.0029876,2.5734,0.012608
15634,0,0.0029876,2.5741,0.0079296
15634,0,0.0029876,2.5748,0.0033564
15634,0,0.0029876,2.5757,0.0010719
15634,0,0.0029876,2.5765,0.0053554
15634,0,0.0029876,2.5775,0.0095765
15634,0,0.0029876,2.5785,0.013661
15634,0,0.0029876,2.5795,0.017723
15634,0,0.0029876,2.5806,0.021641
15634,0,0.0029876,2.5819,0.025545
15634,0,0.0029876,2.5832,0.029343
15634,0,0.0029876,2.5846,0.033152
15634,0,0.0029876,2.5861,0.036699
15634,0,0.0029876,2.5876,0.040269
15634,0,0.0029876,2.5892,0.043756
15634,0,0.0029876,2.5908,0.047133
15634,0,0.0029876,2.5926,0.050375
15634,0,0.0029876,2.5944,0.053606
15634,0,0.0029876,2.5963,0.05678
15634,0,0.0029876,2.5983,0.059849
15635,0,0.0029876,2.6003,0.062809
15635,0,0.0029876,2.6025,0.065923
15635,0,0.0029876,2.6046,0.068815
15635,0,0.0029876,2.6068,0.071709
15635,0,0.0029876,2.6091,0.074563
15635,0,0.0029876,2.6114,0.077261
15635,0,0.0029876,2.6138,0.079894
15635,0,0.0029876,2.6163,0.082626
15635,0,0.0029876,2.6188,0.085162
15635,0,0.0029876,2.6214,0.087662
15635,0,0.0029876,2.624,0.09011
15635,0,0.0029876,2.6267,0.092423
15635,0,0.0029876,2.6294,0.094782
15636,0,0.0029876,2.6322,0.097049
15636,0,0.0029876,2.635,0.099368
15636,0,0.0029876,2.6378,0.10154
15636,0,0.0029876,2.6407,0.10372
15636,0,0.0029876,2.6437,0.10574
15636,0,0.0029876,2.6466,0.10786
15636,0,0.0029876,2.6497,0.10988
15636,0,0.0029876,2.6527,0.11181
15636,0,0.0029876,2.6558,0.11372
15636,0,0.0029876,2.659,0.11554
15637,0,0.0029876,2.6621,0.11742
15637,0,0.0029876,2.6654,0.11916
15637,0,0.0029876,2.6687,0.121
15637,0,0.0029876,2.672,0.12272
15637,0,0.0029876,2.6754,0.12436
15637,0,0.0029876,2.6789,0.12588
15637,0,0.0029876,2.6823,0.1275
15637,0,0.0029876,2.6857,0.12905
15637,0,0.0029876,2.6892,0.13059
15638,0,0.0029876,2.6928,0.13205
15638,0,0.0029876,2.6964,0.13353
15638,0,0.0029876,2.7001,0.13497
15638,0,0.0029876,2.7038,0.13632
15638,0,0.0029876,2.7076,0.13756
15638,0,0.0029876,2.7113,0.13892
15638,0,0.0029876,2.7152,0.14012
15638,0,0.0029876,2.719,0.14132
15639,0,0.0029876,2.7228,0.14259
15639,0,0.0029876,2.7267,0.14375
15639,0,0.0029876,2.7307,0.14475
15639,0,0.0029876,2.7346,0.14583
15639,0,0.0029876,2.7386,0.14685
15639,0,0.0029876,2.7425,0.14791
15639,0,0.0029876,2.7465,0.14904
15640,0,0.0029876,2.7507,0.14997
15640,0,0.0029876,2.7547,0.15089
15640,0,0.0029876,2.7589,0.15175
15640,0,0.0029876,2.763,0.15273
15640,0,0.0029876,2.7673,0.1536
15640,0,0.0029876,2.7714,0.15448
15641,0,0.0029876,2.7758,0.15511
15641,0,0.0029876,2.78,0.15595
15641,0,0.0029876,2.7843,0.15665
15641,0,0.0029876,2.7885,0.15742
15641,0,0.0029876,2.7929,0.15815
15641,0,0.0029876,2.7972,0.15884
15642,0,0.0029876,2.8017,0.15942
15642,0,0.0029876,2.806,0.16021
15642,0,0.0029876,2.8106,0.16065
15642,0,0.0029876,2.815,0.16123
15642,0,0.0029876,2.8195,0.16181
15643,0,0.0029876,2.824,0.16233
15643,0,0.0029876,2.8285,0.1629
15643,0,0.0029876,2.8331,0.16334
15643,0,0.0029876,2.8376,0.16378
15643,0,0.0029876,2.8422,0.16421
15644,0,0.0029876,2.8468,0.16465
15644,0,0.0029876,2.8514,0.16507
15644,0,0.0029876,2.856,0.16545
15644,0,0.0029876,2.8607,0.16578
15644,0,0.0029876,2.8654,0.16611
15645,0,0.0029876,2.87,0.16649
15645,0,0.0029876,2.8748,0.16674
15645,0,0.0029876,2.8794,0.16709
15645,0,0.0029876,2.8843,0.16723
15646,0,0.0029876,2.889,0.16754
15646,0,0.0029876,2.8938,0.16784
15646,0,0.0029876,2.8986,0.16802
15646,0,0.0029876,2.9035,0.16827
15647,0,0.0029876,2.9084,0.16835
15647,0,0.0029876,2.9132,0.16859
15647,0,0.0029876,2.9181,0.16873
15647,0,0.0029876,2.923,0.16889
15648,0,0.0029876,2.9279,0.16899
15648,0,0.0029876,2.9328,0.16914
15648,0,0.0029876,2.9378,0.16915
