Time [s],Current [mA],Discharge capacity [A.h],Voltage [V],Absolute error [V]
7082.9,0.34393,0.00067666,4.0559,0.014123
7142.9,0.34393,0.0006824,4.0539,0.013933
7202.9,0.34393,0.00068813,4.0519,0.013731
7262.9,0.34393,0.00069386,4.0499,0.013554
7322.9,0.34393,0.00069959,4.0479,0.013286
7382.9,0.34394,0.00070532,4.046,0.01313
7442.9,0.34393,0.00071106,4.0441,0.012935
7502.9,0.34393,0.00071679,4.0422,0.012799
7562.9,0.34393,0.00072252,4.0404,0.012488
7622.9,0.34393,0.00072825,4.0385,0.012355
7682.9,0.34394,0.00073399,4.0367,0.012046
7742.9,0.34393,0.00073972,4.035,0.0118
7802.9,0.34393,0.00074545,4.0332,0.011611
7862.9,0.34393,0.00075118,4.0315,0.01142
7922.9,0.34393,0.00075691,4.0298,0.011182
7982.9,0.34393,0.00076265,4.0281,0.01106
8042.9,0.34393,0.00076838,4.0265,0.010808
8102.9,0.34393,0.00077411,4.0249,0.010533
8162.9,0.34393,0.00077984,4.0233,0.010424
8222.9,0.34393,0.00078558,4.0217,0.010221
8282.9,0.34393,0.00079131,4.0201,0.0099984
8342.9,0.34393,0.00079704,4.0186,0.0098828
8402.9,0.34393,0.00080277,4.0171,0.0095539
8462.9,0.34393,0.0008085,4.0156,0.0094857
8522.9,0.34393,0.00081424,4.0141,0.0092072
8582.9,0.34393,0.00081997,4.0127,0.0090212
8642.9,0.34393,0.0008257,4.0112,0.0088136
8702.9,0.34393,0.00083143,4.0098,0.0087095
8762.9,0.34393,0.00083717,4.0085,0.0085508
8822.9,0.34393,0.0008429,4.0071,0.0082599
8882.9,0.34393,0.00084863,4.0058,0.0083718
8942.9,0.34393,0.00085436,4.0044,0.0081882
9002.9,0.34393,0.00086009,4.0031,0.008054
9062.9,0.34393,0.00086583,4.0018,0.0078974
9122.9,0.34393,0.00087156,4.0005,0.0080034
9182.9,0.34393,0.00087729,3.9993,0.0078577
9242.9,0.34393,0.00088302,3.9981,0.0078589
9302.9,0.34393,0.00088875,3.9969,0.0077523
9362.9,0.34393,0.00089449,3.9957,0.0076315
9422.9,0.34393,0.00090022,3.9945,0.0077884
9482.9,0.34393,0.00090595,3.9933,0.0077661
9542.9,0.34393,0.00091168,3.9922,0.0078573
9602.9,0.34393,0.00091742,3.991,0.0079189
9662.9,0.34393,0.00092315,3.9899,0.0079052
9722.9,0.34393,0.00092888,3.9887,0.0078623
9782.9,0.34393,0.00093461,3.9876,0.0079466
9842.9,0.34393,0.00094034,3.9864,0.0080703
9902.9,0.34393,0.00094608,3.9853,0.008158
9962.9,0.34393,0.00095181,3.9842,0.008328
10023,0.34393,0.00095754,3.983,0.0083479
10083,0.34393,0.00096327,3.9819,0.0084786
10143,0.34393,0.00096901,3.9808,0.0086116
10203,0.34393,0.00097474,3.9797,0.0087461
10263,0.34393,0.00098047,3.9785,0.0087531
10323,0.34393,0.0009862,3.9774,0.0088844
10383,0.34393,0.00099193,3.9763,0.0091803
10443,0.34393,0.00099767,3.9752,0.0092028
10503,0.34393,0.0010034,3.9741,0.0093924
10563,0.34393,0.0010091,3.9729,0.0095806
10623,0.34393,0.0010149,3.9718,0.0098115
10683,0.34393,0.0010206,3.9707,0.0099979
10743,0.34393,0.0010263,3.9696,0.010181
10803,0.34393,0.0010321,3.9685,0.010435
10863,0.34393,0.0010378,3.9673,0.010676
10923,0.34393,0.0010435,3.9662,0.010745
10983,0.34393,0.0010493,3.965,0.010963
11043,0.34392,0.001055,3.9638,0.011283
11103,0.34392,0.0010607,3.9627,0.011467
11163,0.34392,0.0010665,3.9614,0.011554
11223,0.34392,0.0010722,3.9602,0.011908
11283,0.34392,0.0010779,3.959,0.012023
11343,0.34392,0.0010836,3.9578,0.012216
11403,0.34392,0.0010894,3.9565,0.012486
11463,0.34392,0.0010951,3.9553,0.012628
11523,0.34392,0.0011008,3.9541,0.012799
11583,0.34392,0.0011066,3.9528,0.013122
11643,0.34392,0.0011123,3.9515,0.013463
11703,0.34392,0.001118,3.9502,0.013637
11763,0.34392,0.0011238,3.949,0.01381
11823,0.34392,0.0011295,3.9477,0.014023
11883,0.34392,0.0011352,3.9464,0.014263
11943,0.34392,0.001141,3.9451,0.014527
12003,0.34392,0.0011467,3.9438,0.014785
12063,0.34392,0.0011524,3.9424,0.015025
12123,0.34393,0.0011582,3.9411,0.015337
12183,0.34393,0.0011639,3.9397,0.015574
12243,0.34393,0.0011696,3.9384,0.015878
12303,0.34393,0.0011754,3.937,0.015991
12363,0.34393,0.0011811,3.9357,0.016178
12423,0.34393,0.0011868,3.9343,0.016515
12483,0.34393,0.0011926,3.933,0.016702
12543,0.34393,0.0011983,3.9316,0.016912
12603,0.34393,0.001204,3.9302,0.017266
12663,0.34393,0.0012098,3.9288,0.017437
12723,0.34393,0.0012155,3.9274,0.017681
12783,0.34393,0.0012212,3.9259,0.017818
12843,0.34393,0.0012269,3.9244,0.017969
12903,0.34393,0.0012327,3.9229,0.018188
12963,0.34393,0.0012384,3.9214,0.018288
13023,0.34393,0.0012441,3.9199,0.018576
13083,0.34393,0.0012499,3.9183,0.01862
13143,0.34393,0.0012556,3.9168,0.018781
13203,0.34393,0.0012613,3.9153,0.018935
13263,0.34393,0.0012671,3.9137,0.019086
13323,0.34393,0.0012728,3.9122,0.019305
13383,0.34393,0.0012785,3.9106,0.019465
13443,0.34393,0.0012843,3.909,0.019616
13503,0.34393,0.00129,3.9074,0.019713
13563,0.34393,0.0012957,3.9058,0.019649
13623,0.34393,0.0013015,3.9042,0.01994
13683,0.34393,0.0013072,3.9026,0.020146
13743,0.34393,0.0013129,3.901,0.020188
13803,0.34393,0.0013187,3.8994,0.02038
13863,0.34393,0.0013244,3.8977,0.020454
13923,0.34393,0.0013301,3.8961,0.020449
13983,0.34393,0.0013359,3.8945,0.020593
14043,0.34393,0.0013416,3.8929,0.020732
14103,0.34393,0.0013473,3.8912,0.020698
14163,0.34393,0.0013531,3.8896,0.02094
14223,0.34393,0.0013588,3.888,0.020989
14283,0.34393,0.0013645,3.8864,0.021061
14343,0.34393,0.0013703,3.8848,0.021267
14403,0.34392,0.001376,3.8833,0.021325
14463,0.34392,0.0013817,3.8817,0.021422
14523,0.34393,0.0013874,3.8801,0.021591
14583,0.34392,0.0013932,3.8786,0.021672
14643,0.34392,0.0013989,3.877,0.021777
14703,0.34392,0.0014046,3.8754,0.021867
14763,0.34392,0.0014104,3.8737,0.02188
14823,0.34392,0.0014161,3.8721,0.021873
14883,0.34392,0.0014218,3.8704,0.021803
14943,0.34392,0.0014276,3.8687,0.021776
15003,0.34392,0.0014333,3.867,0.021743
15063,0.34392,0.001439,3.8653,0.021669
15123,0.34392,0.0014448,3.8636,0.021563
15183,0.34392,0.0014505,3.862,0.021453
15243,0.34392,0.0014562,3.8603,0.021499
15303,0.34392,0.001462,3.8586,0.021236
15363,0.34392,0.0014677,3.8569,0.021171
15423,0.34392,0.0014734,3.8552,0.021111
15483,0.34392,0.0014792,3.8536,0.020863
15543,0.34392,0.0014849,3.8519,0.02073
15603,0.34392,0.0014906,3.8502,0.020593
15663,0.34392,0.0014964,3.8486,0.020396
15723,0.34392,0.0015021,3.8469,0.020135
15783,0.34392,0.0015078,3.8453,0.020045
15843,0.34392,0.0015136,3.8437,0.01996
15903,0.34392,0.0015193,3.8421,0.019732
15963,0.34392,0.001525,3.8405,0.019506
16023,0.34393,0.0015308,3.8389,0.019323
16083,0.34393,0.0015365,3.8373,0.019172
16143,0.34393,0.0015422,3.8357,0.018878
16203,0.34393,0.0015479,3.8341,0.018753
16263,0.34393,0.0015537,3.8325,0.018436
16323,0.34393,0.0015594,3.831,0.01826
16383,0.34393,0.0015651,3.8294,0.018144
16443,0.34393,0.0015709,3.8279,0.017807
16503,0.34393,0.0015766,3.8264,0.017606
16563,0.34393,0.0015823,3.8249,0.017436
16623,0.34393,0.0015881,3.8234,0.017167
16683,0.34393,0.0015938,3.8219,0.016979
16743,0.34393,0.0015995,3.8204,0.01672
16803,0.34393,0.0016053,3.819,0.016406
16863,0.34393,0.001611,3.8175,0.016305
16923,0.34393,0.0016167,3.8161,0.016059
16983,0.34393,0.0016225,3.8147,0.015831
17043,0.34393,0.0016282,3.8133,0.015665
17103,0.34393,0.0016339,3.8119,0.015363
17163,0.34393,0.0016397,3.8106,0.015237
17223,0.34393,0.0016454,3.8093,0.015125
17283,0.34393,0.0016511,3.8079,0.015012
17343,0.34393,0.0016569,3.8066,0.014711
17403,0.34393,0.0016626,3.8053,0.014541
17463,0.34393,0.0016683,3.804,0.014301
17523,0.34393,0.0016741,3.8027,0.014119
17583,0.34393,0.0016798,3.8014,0.014026
17643,0.34393,0.0016855,3.8002,0.013796
17703,0.34393,0.0016913,3.7989,0.013659
17763,0.34393,0.001697,3.7977,0.013501
17823,0.34393,0.0017027,3.7965,0.013306
17883,0.34393,0.0017084,3.7953,0.013082
17943,0.34393,0.0017142,3.7941,0.01291
18003,0.34393,0.0017199,3.7929,0.012795
18063,0.34393,0.0017256,3.7918,0.012777
18123,0.34393,0.0017314,3.7906,0.012653
18183,0.34393,0.0017371,3.7895,0.012457
18243,0.34393,0.0017428,3.7883,0.012412
18303,0.34393,0.0017486,3.7872,0.012225
18363,0.34393,0.0017543,3.786,0.012115
18423,0.34393,0.00176,3.7849,0.011894
18483,0.34393,0.0017658,3.7838,0.011809
18543,0.34393,0.0017715,3.7827,0.011572
18603,0.34393,0.0017772,3.7816,0.011592
18663,0.34393,0.001783,3.7805,0.011342
18723,0.34393,0.0017887,3.7795,0.011336
18783,0.34393,0.0017944,3.7784,0.011301
18843,0.34393,0.0018002,3.7774,0.011115
18903,0.34393,0.0018059,3.7763,0.01098
18963,0.34393,0.0018116,3.7753,0.010971
19023,0.34393,0.0018174,3.7743,0.01085
19083,0.34393,0.0018231,3.7733,0.010828
19143,0.34393,0.0018288,3.7723,0.01081
19203,0.34393,0.0018346,3.7713,0.010714
19263,0.34393,0.0018403,3.7703,0.010633
19323,0.34393,0.001846,3.7693,0.010627
19383,0.34393,0.0018518,3.7683,0.010626
19443,0.34393,0.0018575,3.7673,0.010439
19503,0.34393,0.0018632,3.7664,0.010419
19563,0.34393,0.0018689,3.7654,0.010532
19623,0.34393,0.0018747,3.7645,0.010336
19683,0.34393,0.0018804,3.7635,0.010221
19743,0.34393,0.0018861,3.7626,0.010216
19803,0.34393,0.0018919,3.7616,0.010255
19863,0.34393,0.0018976,3.7607,0.01021
19923,0.34393,0.0019033,3.7597,0.010222
19983,0.34393,0.0019091,3.7588,0.01013
20043,0.34393,0.0019148,3.7579,0.010159
20103,0.34393,0.0019205,3.757,0.010114
20163,0.34393,0.0019263,3.7561,0.010183
20223,0.34393,0.001932,3.7551,0.010286
20283,0.34393,0.0019377,3.7542,0.0102
20343,0.34393,0.0019435,3.7533,0.010268
20403,0.34393,0.0019492,3.7524,0.010292
20463,0.34393,0.0019549,3.7515,0.010209
20523,0.34393,0.0019607,3.7506,0.010247
20583,0.34393,0.0019664,3.7497,0.010294
20643,0.34393,0.0019721,3.7488,0.010428
20703,0.34393,0.0019779,3.7479,0.010368
20763,0.34393,0.0019836,3.747,0.010383
20823,0.34393,0.0019893,3.7461,0.010469
20883,0.34393,0.0019951,3.7452,0.010556
20943,0.34393,0.0020008,3.7443,0.010602
21003,0.34393,0.0020065,3.7434,0.010531
21063,0.34393,0.0020123,3.7425,0.0105
21123,0.34393,0.002018,3.7416,0.01047
21183,0.34393,0.0020237,3.7407,0.010682
21243,0.34393,0.0020294,3.7398,0.010729
21303,0.34392,0.0020352,3.7389,0.010775
21363,0.34392,0.0020409,3.738,0.010788
21423,0.34392,0.0020466,3.7372,0.010883
21483,0.34392,0.0020524,3.7363,0.010866
21543,0.34392,0.0020581,3.7354,0.010896
21603,0.34392,0.0020638,3.7345,0.011005
21663,0.34392,0.0020696,3.7336,0.011073
21723,0.34392,0.0020753,3.7328,0.011175
21783,0.34392,0.002081,3.7319,0.011078
21843,0.34392,0.0020868,3.731,0.011223
21903,0.34392,0.0020925,3.7301,0.011321
21963,0.34392,0.0020982,3.7292,0.011408
22023,0.34393,0.002104,3.7283,0.011414
22083,0.34393,0.0021097,3.7274,0.011411
22143,0.34393,0.0021154,3.7265,0.011443
22203,0.34393,0.0021212,3.7256,0.011518
22263,0.34393,0.0021269,3.7247,0.011595
22323,0.34393,0.0021326,3.7238,0.011742
22383,0.34393,0.0021384,3.7228,0.011662
22443,0.34393,0.0021441,3.7219,0.011629
22503,0.34393,0.0021498,3.7211,0.011686
22563,0.34393,0.0021556,3.7202,0.011779
22623,0.34393,0.0021613,3.7193,0.011793
22683,0.34393,0.002167,3.7184,0.011846
22743,0.34393,0.0021727,3.7175,0.011855
22803,0.34393,0.0021785,3.7166,0.011994
22863,0.34393,0.0021842,3.7157,0.011975
22923,0.34393,0.0021899,3.7148,0.012181
22983,0.34393,0.0021957,3.7139,0.012221
23043,0.34393,0.0022014,3.713,0.012259
23103,0.34393,0.0022071,3.7121,0.012173
23163,0.34393,0.0022129,3.7112,0.012367
23223,0.34393,0.0022186,3.7103,0.012394
23283,0.34393,0.0022243,3.7093,0.012413
23343,0.34393,0.0022301,3.7084,0.01254
23403,0.34393,0.0022358,3.7075,0.012558
23463,0.34393,0.0022415,3.7066,0.0127
23523,0.34393,0.0022473,3.7056,0.012741
23583,0.34393,0.002253,3.7047,0.012781
23643,0.34393,0.0022587,3.7038,0.012984
23703,0.34393,0.0022645,3.7029,0.013031
23763,0.34393,0.0022702,3.702,0.013148
23823,0.34393,0.0022759,3.7011,0.013306
23883,0.34393,0.0022817,3.7002,0.013192
23943,0.34393,0.0022874,3.6993,0.013419
24003,0.34393,0.0022931,3.6984,0.013485
24063,0.34393,0.0022989,3.6975,0.013615
24123,0.34393,0.0023046,3.6965,0.013627
24183,0.34393,0.0023103,3.6956,0.013684
24243,0.34393,0.0023161,3.6947,0.013745
24303,0.34393,0.0023218,3.6938,0.013932
24363,0.34393,0.0023275,3.6928,0.013845
24423,0.34393,0.0023333,3.6919,0.014079
24483,0.34393,0.002339,3.691,0.014111
24543,0.34393,0.0023447,3.6901,0.014139
24603,0.34393,0.0023504,3.6892,0.014197
24663,0.34393,0.0023562,3.6883,0.014412
24723,0.34393,0.0023619,3.6873,0.014508
24783,0.34393,0.0023676,3.6864,0.014476
24843,0.34393,0.0023734,3.6855,0.014572
24903,0.34393,0.0023791,3.6845,0.014589
24963,0.34393,0.0023848,3.6836,0.014601
25023,0.34393,0.0023906,3.6827,0.014768
25083,0.34393,0.0023963,3.6817,0.015011
25143,0.34393,0.002402,3.6808,0.014899
25203,0.34393,0.0024078,3.6798,0.015024
25263,0.34393,0.0024135,3.6789,0.015077
25323,0.34392,0.0024192,3.678,0.015293
25383,0.34392,0.002425,3.6771,0.015397
25443,0.34392,0.0024307,3.6762,0.015424
25503,0.34392,0.0024364,3.6752,0.015517
25563,0.34392,0.0024422,3.6743,0.015528
25623,0.34392,0.0024479,3.6734,0.015701
25683,0.34392,0.0024536,3.6724,0.015838
25743,0.34392,0.0024594,3.6715,0.015927
25803,0.34392,0.0024651,3.6706,0.016013
25863,0.34392,0.0024708,3.6696,0.016164
25923,0.34393,0.0024766,3.6687,0.016238
25983,0.34393,0.0024823,3.6677,0.016344
26043,0.34393,0.002488,3.6667,0.016414
26103,0.34393,0.0024937,3.6658,0.016645
26163,0.34393,0.0024995,3.6648,0.016726
26223,0.34393,0.0025052,3.6639,0.016893
26283,0.34393,0.0025109,3.663,0.017013
26343,0.34393,0.0025167,3.662,0.017214
26403,0.34393,0.0025224,3.6611,0.017451
26463,0.34393,0.0025281,3.6601,0.017498
26523,0.34393,0.0025339,3.6591,0.017506
26583,0.34393,0.0025396,3.658,0.017628
26643,0.34393,0.0025453,3.6569,0.01774
26703,0.34393,0.0025511,3.6558,0.017798
26763,0.34393,0.0025568,3.6545,0.017707
26823,0.34393,0.0025625,3.6532,0.017671
26883,0.34393,0.0025683,3.6518,0.017453
26943,0.34393,0.002574,3.6505,0.017321
27003,0.34393,0.0025797,3.6492,0.017261
27063,0.34393,0.0025855,3.648,0.017199
27123,0.34393,0.0025912,3.6467,0.017125
27183,0.34393,0.0025969,3.6453,0.017111
27243,0.34393,0.0026027,3.644,0.017245
27303,0.34393,0.0026084,3.6427,0.01703
27363,0.34393,0.0026141,3.6413,0.016858
27423,0.34393,0.0026199,3.6398,0.01683
27483,0.34393,0.0026256,3.6384,0.016777
27543,0.34394,0.0026313,3.6368,0.016618
27603,0.34394,0.0026371,3.6352,0.016307
27663,0.34394,0.0026428,3.6336,0.016204
27723,0.34394,0.0026485,3.6319,0.01595
27783,0.34394,0.0026543,3.6301,0.015609
27843,0.34394,0.00266,3.6281,0.015263
27903,0.34394,0.0026657,3.6261,0.014801
27963,0.34394,0.0026714,3.6239,0.01419
28023,0.34394,0.0026772,3.6218,0.013668
28083,0.34394,0.0026829,3.6194,0.012822
28143,0.34393,0.0026886,3.6169,0.011862
28203,0.34393,0.0026944,3.6142,0.010694
28263,0.34394,0.0027001,3.6118,0.010043
28323,0.34394,0.0027058,3.6095,0.009372
28383,0.34394,0.0027116,3.607,0.0085966
28443,0.34394,0.0027173,3.6044,0.0077675
28503,0.34394,0.002723,3.6017,0.0068552
28563,0.34394,0.0027288,3.5992,0.0061649
28623,0.34394,0.0027345,3.5968,0.0056767
28683,0.34394,0.0027402,3.5944,0.0052918
28743,0.34394,0.002746,3.592,0.0048269
28803,0.34394,0.0027517,3.5895,0.0046733
28863,0.34394,0.0027574,3.587,0.0043347
28923,0.34393,0.0027632,3.5844,0.0041124
28983,0.34393,0.0027689,3.5818,0.0039721
29043,0.34393,0.0027746,3.5791,0.0040621
29103,0.34393,0.0027804,3.5764,0.0041775
29163,0.34393,0.0027861,3.5736,0.0042407
29223,0.34393,0.0027918,3.5707,0.0044868
29283,0.34393,0.0027976,3.5677,0.0048781
29343,0.34393,0.0028033,3.5646,0.0054252
29403,0.34393,0.002809,3.5614,0.0061789
29463,0.34393,0.0028148,3.5581,0.0067861
29523,0.34393,0.0028205,3.5546,0.0077237
29583,0.34393,0.0028262,3.551,0.0088397
29641,0.34393,0.0028318,3.5473,0.01014
29695,0.34393,0.0028369,3.5437,0.011545
29747,0.34393,0.0028419,3.54,0.012926
29797,0.34393,0.0028467,3.5364,0.014297
29843,0.34393,0.0028511,3.5329,0.015748
29887,0.34393,0.0028552,3.5294,0.017282
29928,0.34393,0.0028592,3.526,0.018846
29967,0.34393,0.0028629,3.5226,0.020455
30004,0.34393,0.0028664,3.5192,0.022105
30039,0.34393,0.0028698,3.5158,0.023743
30073,0.34393,0.0028731,3.5125,0.025412
30105,0.34393,0.0028761,3.5092,0.027134
30135,0.34393,0.002879,3.506,0.028944
30164,0.34393,0.0028817,3.5028,0.030715
30192,0.34393,0.0028844,3.4995,0.032464
30218,0.34393,0.0028869,3.4964,0.034323
30243,0.34393,0.0028893,3.4932,0.036191
30267,0.34393,0.0028916,3.49,0.038008
30291,0.34393,0.0028939,3.4868,0.039779
30314,0.34393,0.0028961,3.4835,0.041484
30337,0.34393,0.0028982,3.4802,0.043204
30358,0.34393,0.0029003,3.4769,0.044852
30379,0.34393,0.0029023,3.4735,0.046516
30400,0.34393,0.0029042,3.4702,0.048134
30419,0.34393,0.0029061,3.4667,0.049645
30439,0.34393,0.002908,3.4631,0.05105
30457,0.34393,0.0029098,3.4596,0.052606
30476,0.34393,0.0029115,3.456,0.053968
30494,0.34393,0.0029133,3.4523,0.055241
30511,0.34393,0.0029149,3.4486,0.056545
30528,0.34393,0.0029165,3.4448,0.057807
30545,0.34393,0.0029181,3.441,0.05899
30561,0.34393,0.0029196,3.4371,0.060159
30576,0.34393,0.0029211,3.4332,0.061248
30592,0.34393,0.0029226,3.4292,0.062297
30607,0.34393,0.002924,3.4252,0.063241
30621,0.34393,0.0029254,3.4211,0.06421
30635,0.34393,0.0029268,3.4169,0.065
30649,0.34393,0.0029281,3.4127,0.065819
30663,0.34393,0.0029294,3.4084,0.066548
30677,0.34393,0.0029307,3.404,0.067173
30690,0.34393,0.0029319,3.3996,0.067776
30702,0.34393,0.0029332,3.3951,0.068329
30715,0.34393,0.0029344,3.3905,0.068712
30727,0.34393,0.0029356,3.3859,0.069107
30739,0.34393,0.0029367,3.3813,0.069502
30751,0.34393,0.0029378,3.3766,0.069797
30763,0.34393,0.0029389,3.3719,0.070098
30774,0.34393,0.00294,3.3671,0.070302
30785,0.34393,0.0029411,3.3622,0.070431
30796,0.34393,0.0029421,3.3572,0.070559
30807,0.34393,0.0029431,3.3524,0.070697
30817,0.34393,0.0029441,3.3474,0.070748
30827,0.34393,0.0029451,3.3424,0.070691
30838,0.34393,0.0029461,3.3373,0.070637
30847,0.34393,0.002947,3.3323,0.070623
30857,0.34393,0.0029479,3.3271,0.070491
30867,0.34393,0.0029489,3.3219,0.070279
30876,0.34393,0.0029497,3.3167,0.070084
30885,0.34393,0.0029506,3.3114,0.069787
30894,0.34393,0.0029515,3.3061,0.069477
30903,0.34393,0.0029523,3.3008,0.069225
30912,0.34393,0.0029532,3.2954,0.068773
30920,0.34393,0.002954,3.29,0.068412
30929,0.34393,0.0029548,3.2845,0.067855
30937,0.34393,0.0029556,3.279,0.067375
